Wall time,Step,Value
1609828926.201472,73,0.04882083833217621
1609828926.5032032,144,-9.816632270812988
1609828931.408765,381,11.892180442810059
1609828941.6754885,972,97.8355484008789
1609828956.631414,1814,189.1912841796875
1609828973.9071484,2864,174.4439239501953
1609828988.3006523,3656,173.84170532226562
1609829000.1342542,4326,167.77496337890625
1609829012.7712142,5070,91.28434753417969
1609829024.5351734,5730,-10.338285446166992
1609829033.3318639,6295,180.03884887695312
1609829047.3674095,7098,17.470844268798828
1609829062.7510197,7984,167.28738403320312
1609829073.0682082,8545,121.84163665771484
1609829081.8961647,9086,175.2811279296875
1609829090.6414502,9598,69.58806610107422
1609829099.2245283,10083,178.97740173339844
1609829109.498723,10666,174.72128295898438
1609829118.0221918,11154,175.6609649658203
1609829128.1923845,11727,184.48770141601562
1609829136.9372363,12248,164.9691925048828
1609829147.1596022,12823,174.3975830078125
1609829155.7203434,13302,99.76826477050781
1609829163.0559998,13767,158.65045166015625
1609829176.7073176,14508,147.0069122314453
1609829185.306151,15000,195.494873046875
1609829192.440181,15472,164.79444885253906
1609829201.1292763,15941,174.97389221191406
1609829209.8023183,16460,203.27279663085938
1609829218.2878108,16919,180.5143280029297
1609829225.4225833,17398,191.00048828125
1609829235.6055045,17933,61.49739456176758
1609829245.9951627,18551,16.267213821411133
1609829254.446961,19068,184.87002563476562
1609829264.8045864,19642,168.3973388671875
1609829275.3607626,20291,191.01052856445312
1609829285.3734038,20827,201.1088104248047
1609829294.2299438,21348,172.60057067871094
1609829308.017767,22162,9.412456512451172
1609829322.1705277,22992,224.23406982421875
1609829334.046924,23648,195.84642028808594
1609829344.5571558,24299,229.53311157226562
1609829361.671076,25239,245.04849243164062
1609829375.3599076,26031,243.13575744628906
1609829385.947228,26689,245.67691040039062
1609829397.656132,27317,224.30014038085938
1609829406.2425303,27820,214.66053771972656
1609829413.5876875,28290,170.03366088867188
1609829427.23968,29024,232.62478637695312
1609829441.1687746,29869,238.7158660888672
1609829453.0055408,30543,191.5932159423828
1609829465.393681,31284,225.00413513183594
1609829477.4261065,31932,218.37904357910156
1609829486.1513338,32455,224.02545166015625
1609829496.8266916,33058,251.48910522460938
1609829507.3041925,33652,208.23594665527344
