Wall time,Step,Value
1609749691.0578058,4000,-26.088394165039062
1609749755.561713,8000,-27.08206558227539
1609749830.8662405,12000,-133.21389770507812
1609749915.5271878,16000,-50.3486328125
1609750004.126016,20000,-44.62823486328125
1609750096.6891265,24000,44.512542724609375
1609750192.780423,28000,128.22039794921875
1609750293.2905095,32000,144.97119140625
1609750397.679609,36000,146.8267059326172
1609750506.1045878,40000,173.18331909179688
1609750619.3906443,44000,183.51109313964844
1609750734.9192383,48000,169.59385681152344
1609750854.9760916,52000,219.83740234375
1609750979.7426226,56000,277.3940734863281
1609751107.480095,60000,255.17616271972656
1609751240.600997,64000,279.5600280761719
1609751376.6112046,68000,267.2743225097656
1609751518.9365811,72000,263.9876403808594
1609751665.6589222,76000,246.76893615722656
1609751815.8915079,80000,316.9524841308594
1609751968.4393194,84000,257.8213195800781
1609752124.639395,88000,-8.816740036010742
1609752286.0487068,92000,258.7763977050781
1609752450.4162219,96000,317.875
1609752618.8330035,100000,262.8967590332031
1609752790.737684,104000,309.2215270996094
1609752963.9694433,108000,332.9993591308594
1609753135.9575427,112000,337.49072265625
1609753310.0532541,116000,335.7671813964844
1609753482.0253446,120000,295.71246337890625
1609753654.986684,124000,297.34002685546875
1609753827.625679,128000,287.443359375
1609754002.0081863,132000,351.65765380859375
1609754174.6793954,136000,389.88739013671875
1609754347.1087496,140000,400.2586364746094
1609754519.4238584,144000,411.4972839355469
1609754690.8528035,148000,345.2673034667969
1609754864.238009,152000,464.18505859375
1609755036.3739827,156000,361.54168701171875
1609755208.3977354,160000,415.6260986328125
1609755380.89159,164000,430.53424072265625
1609755552.5194852,168000,426.8549499511719
1609755724.6781824,172000,436.5570373535156
1609755898.0041513,176000,430.9706115722656
1609756070.326679,180000,444.09820556640625
1609756242.2913942,184000,520.25048828125
1609756414.1326241,188000,461.40557861328125
1609756586.2891808,192000,491.0028076171875
1609756758.4144084,196000,454.5635681152344
1609756930.405401,200000,483.5433044433594
1609757103.6019888,204000,491.7014465332031
1609757276.7847846,208000,489.3562927246094
1609757449.7967896,212000,474.96875
1609757623.580702,216000,498.6246337890625
1609757795.9171948,220000,496.2018737792969
1609757968.105372,224000,511.5689392089844
1609758140.6489348,228000,507.7623596191406
1609758312.0972195,232000,493.9942321777344
1609758483.703148,236000,458.922607421875
1609758657.6294816,240000,513.647705078125
1609758830.6221106,244000,493.0569763183594
1609759003.580373,248000,515.1049194335938
1609759176.3064353,252000,547.3983154296875
1609759349.4378319,256000,520.0972900390625
1609759521.5318933,260000,471.4013366699219
1609759692.6645806,264000,506.3686828613281
1609759864.3522775,268000,569.4508666992188
1609760037.4706242,272000,503.7446594238281
1609760209.9482796,276000,532.8966674804688
1609760384.0898204,280000,524.405029296875
1609760556.163085,284000,541.39697265625
1609760728.6955407,288000,569.4612426757812
1609760901.1112623,292000,549.3740844726562
1609761071.5521145,296000,545.3707885742188
1609761242.8189666,300000,540.52001953125
1609761414.2281818,304000,576.2430419921875
1609761585.9109306,308000,567.84619140625
1609761759.253309,312000,512.119140625
1609761931.5023258,316000,549.7139892578125
1609762103.5014653,320000,573.1587524414062
1609762274.739907,324000,570.617431640625
1609762448.6656287,328000,586.137939453125
1609762622.1972106,332000,554.8590087890625
1609762795.1903906,336000,567.3900756835938
1609762967.2771494,340000,544.211669921875
1609763139.0295677,344000,588.7736206054688
1609763313.1694474,348000,569.0745849609375
1609763485.0117452,352000,477.75341796875
1609763658.098407,356000,553.5365600585938
1609763830.547547,360000,571.761962890625
1609764002.6416776,364000,552.2921752929688
1609764174.9648528,368000,546.6923217773438
1609764346.1851156,372000,606.9205932617188
1609764518.2206025,376000,599.9114379882812
1609764690.6496437,380000,587.2147216796875
1609764863.1663365,384000,567.4600219726562
1609765034.8935318,388000,609.9088134765625
1609765207.5367763,392000,621.5906982421875
1609765379.2754614,396000,609.6465454101562
1609765551.2824821,400000,614.1807861328125
1609765724.1122987,404000,619.5426635742188
1609765897.2572844,408000,597.3165283203125
1609766069.2708316,412000,604.037841796875
1609766243.6151257,416000,601.4786376953125
1609766415.2112565,420000,589.5772705078125
1609766587.5980835,424000,619.2928466796875
1609766759.7443576,428000,653.9815673828125
1609766931.6335804,432000,600.31640625
1609767103.8598154,436000,605.1709594726562
1609767277.3783252,440000,641.1588134765625
1609767449.6458898,444000,639.9278564453125
1609767621.2667656,448000,640.2836303710938
1609767793.4636736,452000,603.3080444335938
1609767965.3980086,456000,634.5452880859375
1609768138.1941602,460000,605.270263671875
1609768309.896194,464000,670.9600830078125
1609768482.5244665,468000,637.3353881835938
1609768655.5612695,472000,622.6307983398438
1609768828.0442493,476000,613.6766967773438
1609769001.362201,480000,642.8447875976562
1609769174.605807,484000,627.3475952148438
1609769347.841793,488000,689.9596557617188
1609769520.5727115,492000,627.3357543945312
1609769692.9236207,496000,615.7162475585938
1609769864.9118073,500000,592.2714233398438
1609770035.9745183,504000,638.6757202148438
1609770207.2968156,508000,-55.0919303894043
1609770378.6929567,512000,-55.38509750366211
1609770550.6261747,516000,656.4411010742188
1609770723.9361444,520000,666.3412475585938
