Wall time,Step,Value
1608641893.7076945,3082,35.182716369628906
1608641962.5350735,7082,94.2325210571289
1608642029.7799015,11082,86.71581268310547
1608642083.7180762,14361,74.90461730957031
1608642135.5336566,17397,88.87297058105469
1608642202.5918438,21397,86.6946792602539
1608642222.9355023,22596,84.86509704589844
1608642258.2823637,24639,77.76187896728516
1608642307.0744174,27657,92.03995513916016
1608642355.1008258,30682,70.37446594238281
1608642419.2328002,34682,86.62749481201172
1608642453.5574305,36748,85.49879455566406
1608642488.3306162,38932,79.79790496826172
1608642536.5043042,41958,70.57575988769531
1608642584.978102,44998,14.165555953979492
1608642636.4038832,48162,24.376855850219727
1608642688.9103637,51250,0.7355031967163086
1608642754.2316868,55250,81.18618774414062
1608642806.2118182,58497,62.36591339111328
1608642869.5656402,62497,86.00513458251953
1608642924.3264318,65895,76.89844512939453
1608642975.7445247,69068,-43.7784423828125
1608643027.5877547,72266,136.6737060546875
1608643081.566036,75535,39.912628173828125
1608643131.4583895,78653,131.47982788085938
1608643166.2478547,80858,65.12740325927734
1608643221.9825273,84244,50.945552825927734
1608643287.6681018,88244,69.99493408203125
1608643339.3600013,91415,70.2155990600586
1608643389.7352257,94582,73.56304168701172
1608643408.562124,95784,59.090938568115234
1608643429.1645489,97099,173.75070190429688
1608643472.171328,99682,125.68582916259766
1608643535.4374323,103682,78.6108169555664
1608643588.743325,106925,8.370386123657227
1608643639.576409,110006,140.16827392578125
1608643674.2975135,112145,135.83811950683594
1608643697.733586,113559,175.60198974609375
1608643721.053549,114999,183.53704833984375
1608643743.8308678,116366,184.4107208251953
1608643794.529416,119447,70.736328125
1608643826.3910542,121354,40.95735168457031
1608643843.0104403,122347,205.12673950195312
1608643895.4997706,125592,45.25836944580078
1608643939.0907269,128125,44.63873291015625
1608643961.166112,129484,202.53451538085938
1608644018.3935947,132932,171.9111785888672
1608644055.2077973,135166,69.780517578125
1608644110.1440687,138472,5.257327556610107
1608644159.9928257,141482,49.97678756713867
