Wall time,Step,Value
1609115619.2464197,4000,-20.315645217895508
1609115666.1790452,8000,-38.51149368286133
1609115713.5465884,12000,-24.717966079711914
1609115760.5456553,16000,70.03787231445312
1609115807.3504448,20000,110.25064849853516
1609115854.640644,24000,142.4165496826172
1609115901.6938715,28000,117.05548858642578
1609115948.6561077,32000,155.6682586669922
1609115996.0574996,36000,158.43833923339844
1609116043.3786058,40000,185.8975067138672
1609116090.4197724,44000,171.85443115234375
1609116137.7390225,48000,198.15390014648438
1609116185.2662752,52000,183.37400817871094
1609116233.0171278,56000,193.23684692382812
1609116280.5636535,60000,191.6608123779297
1609116328.2759671,64000,198.280517578125
1609116375.716299,68000,197.05230712890625
1609116423.5262532,72000,181.005615234375
1609116471.5539858,76000,163.44583129882812
1609116519.293975,80000,188.21908569335938
1609116567.2843575,84000,182.57144165039062
1609116615.3585527,88000,191.65318298339844
1609116663.3443248,92000,236.73692321777344
1609116711.1074843,96000,225.923095703125
1609116759.0883229,100000,215.2169952392578
1609116807.1335204,104000,-61.97993850708008
1609116855.501632,108000,229.56210327148438
1609116903.4444523,112000,251.96543884277344
1609116951.4386823,116000,228.38836669921875
1609116999.3683665,120000,257.4229431152344
1609117047.6572735,124000,-48.37644958496094
1609117095.86729,128000,248.10540771484375
1609117143.596084,132000,254.42694091796875
1609117191.6870654,136000,274.9773864746094
1609117239.5368237,140000,265.8074645996094
1609117287.5929525,144000,243.69699096679688
1609117335.894894,148000,269.62298583984375
1609117384.071006,152000,250.28463745117188
1609117432.6965246,156000,234.5003662109375
1609117480.7049756,160000,270.1837158203125
1609117529.5036154,164000,261.74237060546875
1609117578.200244,168000,259.5302734375
1609117626.7757633,172000,275.33319091796875
1609117675.4537413,176000,292.1202087402344
1609117724.357044,180000,281.1683044433594
1609117773.1281726,184000,266.4875793457031
1609117822.091393,188000,301.7727966308594
1609117870.4427426,192000,285.37542724609375
1609117918.9928498,196000,2.742051839828491
1609117968.0209677,200000,252.9532012939453
1609118017.1061032,204000,279.63812255859375
1609118065.9467764,208000,262.8477783203125
1609118114.97154,212000,303.06878662109375
1609118164.0151758,216000,294.5954895019531
1609118212.8996215,220000,294.7588806152344
1609118262.0492594,224000,318.8338623046875
1609118310.7346992,228000,78.33617401123047
1609118360.0461347,232000,304.6529846191406
1609118408.8861735,236000,328.79107666015625
1609118457.533966,240000,309.28875732421875
1609118506.4756267,244000,337.2599792480469
1609118554.9602032,248000,333.17828369140625
1609118603.7567577,252000,308.6280517578125
1609118653.593947,256000,355.4106750488281
1609118702.5611994,260000,363.1264953613281
1609118751.149006,264000,388.3298034667969
1609118799.9010575,268000,347.5542907714844
1609118848.5729105,272000,233.4033966064453
1609118897.818666,276000,391.37493896484375
1609118946.6948543,280000,375.0951232910156
1609118995.8336446,284000,344.99737548828125
1609119045.0124443,288000,385.1272277832031
1609119093.6121345,292000,382.3099365234375
1609119142.4043145,296000,393.3009948730469
1609119191.0987618,300000,414.9648742675781
1609119240.0436783,304000,406.1194763183594
