Wall time,Step,Value
1609847182.974234,67,0.9699277877807617
1609847194.544839,439,3.0513713359832764
1609847205.6022196,1078,86.00314331054688
1609847207.3261125,1146,24.324634552001953
1609847209.0516367,1200,16.111055374145508
1609847253.3080251,3561,100.48008728027344
1609847267.0347333,4261,42.12625503540039
1609847283.0633924,5070,191.15785217285156
1609847295.249117,5647,210.88204956054688
1609847320.1477149,6899,187.29693603515625
1609847338.9036872,7737,32.69993591308594
1609847367.020877,9070,165.96800231933594
1609847382.3385386,9768,10.496220588684082
1609847404.513208,10741,200.09579467773438
1609847420.3426054,11435,216.93312072753906
1609847436.4312167,12143,210.86050415039062
1609847455.5439065,12978,54.026554107666016
1609847497.3844798,14714,180.3769989013672
1609847514.265178,15420,146.6000213623047
1609847533.711435,16239,104.41436767578125
1609847571.0366943,17765,19.976348876953125
1609847593.6801836,18600,10.7708158493042
1609847614.5048738,19438,225.97230529785156
1609847630.7531254,20093,213.89134216308594
1609847651.6600125,20852,205.03057861328125
1609847673.2437892,21668,211.7140655517578
1609847700.2911525,22659,255.53952026367188
1609847799.8432086,26284,248.3517608642578
1609847822.6383336,27067,70.21814727783203
1609847845.9505792,27852,130.32955932617188
1609847855.4971912,28190,157.38861083984375
1609847902.675043,29797,153.43954467773438
1609847972.1056213,32071,237.59962463378906
1609848014.7266853,33402,208.29931640625
1609848046.4467504,34492,-6.965806484222412
1609848071.6740913,35285,264.64349365234375
1609848100.2385747,36119,279.8793640136719
1609848139.888723,37376,256.0458068847656
1609848159.5607798,37908,158.18402099609375
1609848205.5532587,39316,257.4004821777344
1609848226.1387663,39953,52.34571075439453
1609848246.6089444,40508,209.6936492919922
1609848261.1315987,40915,257.6796569824219
1609848303.8697615,42160,279.8766174316406
1609848335.348395,43025,303.3215637207031
1609848360.921461,43713,188.90589904785156
1609848368.9374998,43951,159.30393981933594
1609848380.3383794,44229,208.90313720703125
1609848391.7213612,44533,202.91314697265625
1609848410.3441367,45042,249.7789764404297
1609848428.883612,45596,218.28329467773438
1609848459.5368342,46355,184.62684631347656
1609848474.8832557,46710,215.87623596191406
1609848494.3043847,47268,276.1474914550781
1609848506.338713,47595,166.14283752441406
1609848525.223655,48040,204.17538452148438
1609848551.6780212,48721,233.99526977539062
1609848571.5159183,49261,261.7450256347656
1609848598.7284026,49920,217.90296936035156
1609848615.001442,50374,210.73545837402344
1609848642.512125,51003,232.1150360107422
1609848662.947485,51580,247.6378936767578
1609848711.806884,52743,257.90753173828125
1609848740.1294084,53469,191.73875427246094
1609848760.6212404,53985,235.5729217529297
1609848780.5900621,54476,229.15182495117188
1609848805.0381668,55054,291.9637451171875
1609848834.3516586,55797,268.93280029296875
1609848867.7383795,56535,344.16839599609375
1609848892.8202045,57189,301.7945251464844
1609848930.0879421,58001,253.76576232910156
1609848982.7226534,59274,252.4908905029297
1609849004.7413301,59796,262.0218200683594
1609849061.0428882,61004,58.89164733886719
1609849096.5919406,61843,250.55162048339844
1609849123.5167298,62451,240.2129364013672
1609849158.4341903,63234,259.1330871582031
1609849177.3571095,63672,238.54962158203125
1609849208.683181,64315,253.61056518554688
1609849267.933762,65611,250.68215942382812
1609849300.9325304,66356,267.77703857421875
1609849329.0622911,66947,227.30111694335938
1609849357.049471,67518,206.15774536132812
1609849390.9666543,68242,303.0530700683594
1609849424.5555248,68925,362.2220764160156
1609849449.0935159,69473,245.31362915039062
1609849502.469558,70572,246.34005737304688
1609849531.6863375,71177,300.45086669921875
1609849561.1905696,71796,249.58026123046875
1609849586.2694602,72228,210.60104370117188
1609849601.8688672,72505,173.241943359375
1609849617.8177114,72878,281.5621032714844
1609849633.5732179,73185,182.53302001953125
1609849658.8259203,73666,253.523681640625
1609849684.4694595,74115,264.7755432128906
1609849725.319806,74935,284.5032043457031
1609849761.024485,75646,228.8621826171875
1609849792.4421873,76293,244.12368774414062
1609849798.8130407,76390,41.29694366455078
1609849824.9384594,76871,246.86497497558594
1609849861.4164488,77583,292.0047607421875
1609849892.8812053,78156,313.0737609863281
1609849925.0679073,78786,321.76885986328125
1609849972.0443335,79620,368.0423278808594
1609850015.1397617,80418,349.7923889160156
1609850048.6727548,81050,334.1430358886719
1609850086.6389213,81704,335.33642578125
1609850124.617442,82440,382.7224426269531
1609850168.018279,83201,383.9488830566406
1609850207.3586864,83927,325.04058837890625
1609850241.0421996,84574,287.61700439453125
1609850284.7480376,85320,335.4958190917969
1609850323.913354,86019,260.8155212402344
1609850358.284311,86684,341.0480651855469
1609850408.9017727,87519,353.19268798828125
1609850505.5793831,89284,403.07586669921875
1609850557.292877,90102,353.1078186035156
1609850673.839692,92101,268.7030944824219
1609850709.8987954,92765,345.6761474609375
1609850803.636406,94308,323.42840576171875
1609850857.221406,95227,301.7770690917969
1609850971.058776,97105,251.86447143554688
1609851068.3583798,98725,387.43011474609375
1609851111.4141018,99431,389.5449523925781
1609851165.5954638,100386,414.03887939453125
1609851208.0794575,101070,293.93304443359375
1609851256.5588155,101831,300.80517578125
1609851315.6974397,102802,203.4051055908203
1609851423.8036194,104652,222.88217163085938
1609851485.1415324,105667,293.0163879394531
1609851527.3761895,106366,192.49192810058594
1609851593.278281,107470,335.7324523925781
1609851689.6773548,109081,313.2890319824219
1609851726.9837713,109698,218.3421173095703
1609851780.7107062,110562,285.0848083496094
1609851829.36939,111374,364.7126159667969
1609851872.379551,112010,358.6442565917969
1609851914.266528,112715,330.4973449707031
1609851957.683739,113491,357.1728210449219
1609852048.751792,114927,313.0538330078125
1609852086.0826635,115578,270.6500244140625
1609852181.9584606,117138,351.5617370605469
1609852231.0639546,117914,388.1479797363281
1609852323.113691,119404,329.5778503417969
1609852367.1951246,120166,345.6502380371094
1609852404.5722897,120790,308.2790832519531
1609852497.000407,122273,339.18524169921875
1609852534.2366362,122830,260.8533020019531
