Wall time,Step,Value
1609749697.0682995,4000,-129.67303466796875
1609749759.8661547,8000,-133.48855590820312
1609749832.9271252,12000,-180.09288024902344
1609749915.0067286,16000,-255.84278869628906
1609750000.677515,20000,-222.36546325683594
1609750090.3723342,24000,-3.6059157848358154
1609750184.3165894,28000,203.8623046875
1609750281.4714775,32000,291.3023986816406
1609750382.7763848,36000,550.7485961914062
1609750488.507593,40000,811.29248046875
1609750598.4494066,44000,1026.92822265625
1609750712.1229038,48000,1235.34326171875
1609750829.3501205,52000,1440.2822265625
1609750951.028515,56000,1618.6781005859375
1609751077.211513,60000,1784.45654296875
1609751206.2505224,64000,1937.663330078125
1609751338.8799126,68000,2082.609375
1609751475.5202858,72000,2217.3203125
1609751617.385808,76000,2341.15625
1609751763.121478,80000,2459.144287109375
1609751911.3265934,84000,2562.892333984375
1609752064.7836976,88000,2642.18798828125
1609752221.9211714,92000,2740.600830078125
1609752382.71818,96000,2835.61962890625
1609752547.5617623,100000,2923.1552734375
1609752715.0608344,104000,3126.33203125
1609752882.6025667,108000,3339.788818359375
1609753050.839652,112000,3561.492431640625
1609753218.430749,116000,3796.54296875
1609753386.673937,120000,4016.87548828125
1609753555.0234227,124000,4195.79150390625
1609753723.2790418,128000,4363.87646484375
1609753890.8642645,132000,4559.21240234375
1609754058.992963,136000,4681.689453125
1609754226.6921666,140000,4786.88671875
1609754395.077333,144000,4892.87255859375
1609754562.2666109,148000,4991.92919921875
1609754730.3460717,152000,5079.03466796875
1609754898.1309624,156000,5172.845703125
1609755065.3887541,160000,5261.048828125
1609755232.7282677,164000,5336.75439453125
1609755399.5861578,168000,5411.61376953125
1609755567.4422681,172000,5495.9736328125
1609755735.799032,176000,5575.43896484375
1609755903.061817,180000,5654.53759765625
1609756071.161682,184000,5742.4951171875
1609756238.7961688,188000,5847.205078125
1609756406.5809827,192000,5933.38525390625
1609756574.3989491,196000,6011.01416015625
1609756742.278274,200000,6099.14990234375
1609756909.6899421,204000,6192.51806640625
1609757076.8347476,208000,6272.95703125
1609757245.194777,212000,6357.5908203125
1609757413.1030142,216000,6436.65087890625
1609757581.524906,220000,6515.13427734375
1609757749.009064,224000,6593.26708984375
1609757916.6894763,228000,6674.28662109375
1609758084.5483873,232000,6752.35546875
1609758251.8370454,236000,6834.6357421875
1609758419.7095325,240000,6918.529296875
1609758587.8539612,244000,6994.17138671875
1609758756.163984,248000,7022.59326171875
1609758924.235006,252000,7096.9912109375
1609759092.2000186,256000,7155.29736328125
1609759259.830147,260000,7223.75
1609759427.4666831,264000,7309.64794921875
1609759594.9509292,268000,7391.24853515625
1609759762.6072452,272000,7456.888671875
1609759930.2377744,276000,7529.36669921875
1609760097.6867988,280000,7598.13037109375
1609760265.854933,284000,7657.5625
1609760433.0642707,288000,7721.42333984375
1609760600.6878924,292000,7783.251953125
1609760767.2794418,296000,7833.62353515625
1609760934.5274599,300000,7898.5712890625
1609761102.1169422,304000,7967.7744140625
1609761270.0183756,308000,8034.953125
1609761437.8334587,312000,8102.7294921875
1609761606.1652436,316000,8087.767578125
1609761774.7030492,320000,8089.77197265625
1609761942.2287908,324000,8112.93359375
1609762109.9657903,328000,8091.72119140625
1609762278.1425304,332000,8140.4658203125
1609762446.5694704,336000,8194.0322265625
1609762615.0590973,340000,8179.5205078125
1609762783.2369318,344000,8248.7861328125
1609762950.9466946,348000,8351.5673828125
1609763119.1496463,352000,8396.7275390625
1609763286.921269,356000,8461.2705078125
1609763454.680347,360000,8508.5478515625
1609763622.290697,364000,8565.2255859375
1609763790.8031754,368000,8563.833984375
1609763957.8866022,372000,8534.1328125
1609764125.8602512,376000,8584.3154296875
1609764292.9977577,380000,8633.142578125
1609764460.74744,384000,8675.2216796875
1609764628.077136,388000,8714.0830078125
1609764795.5760958,392000,8748.5712890625
1609764963.176237,396000,8808.6826171875
1609765132.3387268,400000,8842.021484375
1609765299.270224,404000,8869.5869140625
1609765466.9871116,408000,8905.263671875
1609765633.754655,412000,8854.20703125
1609765801.5327148,416000,8901.2763671875
1609765969.7337554,420000,8990.69921875
1609766137.4426503,424000,9060.6015625
1609766304.7237487,428000,9164.6455078125
1609766472.0167854,432000,9192.1123046875
1609766639.4457977,436000,9227.51953125
1609766807.6418529,440000,9321.7861328125
1609766975.7357311,444000,9342.208984375
1609767144.1501899,448000,9368.8427734375
1609767313.244468,452000,9410.0986328125
1609767481.5304801,456000,9449.884765625
1609767649.5116646,460000,9488.1064453125
1609767817.7006588,464000,9512.90234375
1609767985.6714833,468000,9583.3642578125
1609768153.8875031,472000,9702.9658203125
1609768321.9538605,476000,9730.6904296875
1609768490.5889459,480000,9749.8974609375
1609768658.9737196,484000,9791.9609375
1609768828.0371032,488000,9824.5751953125
1609768996.7585924,492000,9861.81640625
1609769164.4844894,496000,9889.685546875
1609769332.568741,500000,9906.7431640625
1609769500.3756912,504000,9941.2001953125
1609769668.7201781,508000,9965.5068359375
1609769835.955191,512000,10067.470703125
1609770003.093963,516000,10164.0615234375
1609770170.695895,520000,10197.078125
1609770338.7483087,524000,10230.9189453125
1609770507.096391,528000,10262.546875
1609770676.0672266,532000,10222.064453125
1609770844.1446328,536000,10247.826171875
1609771011.9576757,540000,10278.251953125
1609771180.27195,544000,10219.080078125
1609771347.9422078,548000,10231.021484375
1609771517.0484915,552000,10253.71875
1609771685.713447,556000,10265.0927734375
1609771853.8550782,560000,10276.86328125
1609772021.9659698,564000,10229.86328125
1609772189.9469585,568000,10264.703125
1609772357.3931396,572000,10271.7392578125
1609772525.5617118,576000,10279.314453125
1609772693.893006,580000,10310.408203125
1609772861.935399,584000,10317.154296875
1609773029.899357,588000,10335.548828125
