Wall time,Step,Value
1609847153.5304992,80,30.93605613708496
1609847154.003465,120,27.211835861206055
1609847154.1105437,152,20.82301902770996
1609847154.2265613,184,20.886903762817383
1609847157.2948277,235,5.3836588859558105
1609847159.055864,311,-3.170902729034424
1609847162.8488152,580,66.08666229248047
1609847171.5698106,1004,126.1056137084961
1609847177.038976,1343,136.5188446044922
1609847182.370353,1685,132.80029296875
1609847189.753738,2088,128.8743896484375
1609847198.7520926,2511,129.5077362060547
1609847208.6120234,3063,95.30886840820312
1609847226.5175762,3974,103.21565246582031
1609847232.2969975,4203,140.1590576171875
1609847238.757723,4585,108.5829849243164
1609847244.6950238,4832,146.4751739501953
1609847263.1947198,5743,141.8594512939453
1609847282.1751173,6674,166.75277709960938
1609847286.5391517,6875,148.5052490234375
1609847291.0207853,7074,148.6028594970703
1609847304.0318198,7685,214.12051391601562
1609847317.279874,8284,229.7173614501953
1609847330.600585,8857,241.6451416015625
1609847341.8220568,9304,237.48875427246094
1609847353.2297323,9803,240.3907012939453
1609847364.7182271,10308,243.88693237304688
1609847376.461944,10816,241.1061248779297
1609847388.3483355,11313,243.80877685546875
1609847398.1957238,11785,235.5522918701172
1609847410.1868887,12247,238.5174102783203
1609847422.5031314,12765,239.78077697753906
1609847432.4169085,13175,214.99049377441406
1609847444.9356625,13678,240.96664428710938
1609847455.0149732,14085,215.1358184814453
1609847467.7761176,14580,245.56613159179688
1609847472.9647615,14745,132.71499633789062
1609847480.7805274,15067,232.2831268310547
1609847493.8367496,15568,249.89593505859375
1609847506.9841795,16060,245.32730102539062
1609847520.1630502,16551,247.1620635986328
1609847533.6396635,17043,242.19131469726562
1609847544.4360473,17462,218.62046813964844
1609847558.2907064,17986,244.74087524414062
1609847572.023573,18481,245.23623657226562
1609847585.7843325,18976,247.38824462890625
1609847594.1775572,19231,199.5682830810547
1609847608.365696,19743,242.47247314453125
1609847619.9562893,20178,241.19752502441406
1609847636.8763413,20713,234.9295654296875
1609847651.5484698,21260,250.67996215820312
1609847666.4894452,21792,245.31838989257812
1609847684.238889,22383,235.0413055419922
1609847701.9412546,22962,232.92417907714844
1609847719.9695563,23574,241.44219970703125
1609847737.9511364,24132,206.6398468017578
1609847750.5451436,24567,211.3853302001953
1609847766.1017115,25025,264.5647277832031
1609847781.7042475,25539,254.00552368164062
1609847797.3283598,26082,262.9779968261719
1609847816.0281713,26640,264.2555847167969
1609847831.8888383,27146,260.53448486328125
1609847847.9587867,27646,269.3009948730469
1609847864.389687,28155,264.8935241699219
1609847880.79075,28669,273.4809265136719
1609847887.864598,28899,181.67152404785156
1609847907.3807616,29433,281.1796569824219
1609847920.857121,29852,289.27923583984375
1609847937.4806569,30354,284.72161865234375
1609847954.6367686,30873,283.9218444824219
1609847974.717755,31408,283.54150390625
1609847988.917744,31885,278.3349914550781
1609848002.828401,32280,237.8520050048828
1609848020.0839326,32739,224.223388671875
1609848037.5155208,33244,317.5964050292969
1609848055.3390307,33722,247.43675231933594
1609848073.14814,34233,291.3887634277344
1609848090.9892418,34747,281.0346374511719
1609848109.2116716,35277,296.0527038574219
1609848127.452496,35776,280.94085693359375
1609848145.6695023,36262,310.0830383300781
1609848164.480152,36784,259.3332824707031
1609848182.9296541,37299,328.4491882324219
1609848205.0629451,37800,317.6349792480469
1609848224.2179892,38319,275.1464538574219
1609848243.4178448,38822,272.48583984375
1609848262.657708,39319,318.8064270019531
1609848278.332021,39785,260.15411376953125
1609848297.3809087,40208,298.73919677734375
1609848317.209076,40747,261.8185119628906
1609848337.021685,41259,244.83201599121094
1609848356.848602,41762,285.3027648925781
1609848376.8371282,42235,316.5456848144531
1609848396.8102062,42756,323.0496826171875
1609848421.0221522,43339,343.6720275878906
1609848445.3481936,43937,321.4526062011719
1609848469.3660383,44532,324.87493896484375
1609848494.2106893,45128,332.73260498046875
1609848522.8232088,45811,291.74505615234375
1609848548.119346,46426,327.9946594238281
1609848573.4335551,47072,317.0399169921875
1609848602.1957304,47727,312.769775390625
1609848623.3888335,48247,316.1423034667969
1609848652.696536,48911,295.72332763671875
1609848686.9840348,49713,250.58624267578125
1609848717.0240464,50496,294.11956787109375
1609848755.0005033,51341,269.89117431640625
1609848783.9057446,52096,306.8984680175781
1609848827.307795,53023,313.12310791015625
1609848862.5956695,53820,337.76495361328125
1609848901.2253222,54777,361.41473388671875
1609848945.7275028,55775,324.8658142089844
1609848985.6656914,56606,318.2958984375
1609849016.569032,57368,282.83563232421875
1609849070.396743,58550,354.9120178222656
1609849129.0493784,59822,76.19061279296875
1609849152.0408854,60339,167.3942413330078
1609849202.9804702,61418,338.7383117675781
1609849258.1587422,62699,360.70758056640625
1609849286.7986567,63261,240.2635498046875
1609849315.5915518,63800,197.11062622070312
1609849326.4532459,64040,166.8076629638672
1609849365.3902893,64893,351.53607177734375
1609849413.7236807,65806,284.8083190917969
1609849472.5801432,67073,381.5027160644531
1609849536.1175694,68307,429.3232421875
1609849596.371184,69559,335.08447265625
1609849665.766408,70944,408.1310729980469
1609849741.6150112,72498,357.85003662109375
1609849802.1481814,73616,326.2343444824219
1609849863.9976885,74860,350.2623291015625
1609849961.62181,76706,406.4352111816406
1609850049.650371,78409,336.6036071777344
1609850113.1283898,79603,259.2404479980469
1609850166.98834,80695,279.0780944824219
1609850247.2926505,82121,340.45013427734375
1609850338.3131168,83821,322.4310607910156
1609850409.7694533,85157,259.9551696777344
1609850502.9971344,86892,419.57781982421875
1609850585.61076,88387,406.4085388183594
1609850653.1257403,89572,402.5872802734375
1609850715.3944046,90662,407.030517578125
1609850778.0580099,91728,358.7936706542969
1609850830.027865,92620,302.0184326171875
1609850854.310271,93025,419.102294921875
1609850884.409914,93576,445.6983947753906
1609850948.5475256,94611,379.0495300292969
1609851036.5788941,96135,430.5568542480469
1609851090.312495,97083,420.5247497558594
1609851172.3958297,98489,412.474609375
1609851273.007192,100107,395.3144226074219
1609851401.6810086,102392,287.5196228027344
1609851495.3317816,103930,427.1966857910156
1609851616.4938416,106013,425.483154296875
1609851685.7983663,107273,391.4107971191406
1609851738.6321435,108185,380.15460205078125
1609851795.5955093,109147,415.55755615234375
1609851859.7550104,110241,395.4684753417969
1609851910.8935409,111168,374.3837585449219
1609851969.0044296,112116,388.318603515625
1609852026.228178,113139,403.54681396484375
1609852083.734233,114101,421.4873962402344
1609852113.6665852,114656,260.809814453125
1609852169.5164413,115603,412.9302673339844
1609852221.4646108,116523,413.332763671875
1609852277.632945,117514,401.9473571777344
1609852329.6420984,118428,387.4752502441406
1609852392.1704457,119507,389.8571472167969
1609852449.5037909,120553,393.1320495605469
1609852500.388162,121485,361.9761657714844
1609852556.72675,122424,386.1720886230469
1609852575.0258574,122774,256.0771484375
1609852626.5031328,123686,395.43353271484375
1609852688.414842,124786,343.6953125
1609852760.8281195,126099,379.63031005859375
1609852822.2179732,127139,393.17919921875
1609852889.58067,128396,431.7860107421875
1609852951.332384,129461,395.45196533203125
1609853018.360853,130629,456.2081604003906
1609853057.6865392,131303,281.8683166503906
1609853113.8369362,132332,328.79815673828125
1609853169.7415802,133377,420.7550964355469
1609853230.8087437,134428,320.8772888183594
1609853319.7586522,136057,462.92529296875
1609853375.2024,137080,415.8497314453125
1609853430.1274672,138042,401.43048095703125
