Wall time,Step,Value
1608641893.7076945,3082,-657.56005859375
1608641962.5350735,7082,1.8920594453811646
1608642029.7799015,11082,269.3680419921875
1608642083.7180762,14361,342.2012634277344
1608642135.5336566,17397,390.67626953125
1608642202.5918438,21397,454.2740173339844
1608642222.9355023,22596,424.7129821777344
1608642258.2823637,24639,421.7538146972656
1608642307.0744174,27657,446.34942626953125
1608642355.1008258,30682,464.55419921875
1608642419.2328002,34682,504.22723388671875
1608642453.5574305,36748,501.1636962890625
1608642488.3306162,38932,499.9562683105469
1608642536.5043042,41958,512.599609375
1608642584.978102,44998,514.5044555664062
1608642636.4038832,48162,522.5548095703125
1608642688.9103637,51250,521.978515625
1608642754.2316868,55250,540.8457641601562
1608642806.2118182,58497,550.8824462890625
1608642869.5656402,62497,569.9358520507812
1608642924.3264318,65895,576.4952392578125
1608642975.7445247,69068,575.527099609375
1608643027.5877547,72266,580.2415161132812
1608643081.566036,75535,587.4762573242188
1608643131.4583895,78653,594.1880493164062
1608643166.2478547,80858,641.4037475585938
1608643221.9825273,84244,647.2664184570312
1608643287.6681018,88244,651.222412109375
1608643339.3600013,91415,658.0081176757812
1608643389.7352257,94582,665.0548706054688
1608643408.562124,95784,647.3034057617188
1608643429.1645489,97099,653.1434936523438
1608643472.171328,99682,663.2814331054688
1608643535.4374323,103682,684.0678100585938
1608643588.743325,106925,693.5786743164062
1608643639.576409,110006,689.5568237304688
1608643674.2975135,112145,691.755615234375
1608643697.733586,113559,686.955078125
1608643721.053549,114999,676.0847778320312
1608643743.8308678,116366,671.0272216796875
1608643794.529416,119447,680.6322021484375
1608643826.3910542,121354,685.9530029296875
1608643843.0104403,122347,671.3777465820312
1608643895.4997706,125592,682.4513549804688
1608643939.0907269,128125,672.149658203125
1608643961.166112,129484,670.4849853515625
1608644018.3935947,132932,689.4754028320312
1608644055.2077973,135166,695.8726806640625
1608644110.1440687,138472,704.9452514648438
1608644159.9928257,141482,703.430419921875
1608644212.6059647,144569,718.2926635742188
1608644266.2091851,147809,728.0477905273438
1608644329.4803655,151518,742.6837768554688
1608644394.218251,155518,774.5331420898438
1608644458.2206922,159518,805.325439453125
1608644522.6465793,163518,841.3603515625
1608644570.5395377,166575,871.1439208984375
1608644632.3879075,170437,909.8580932617188
1608644696.5140336,174437,933.261474609375
1608644754.8554347,178074,951.8499145507812
1608644818.8717694,182074,985.443359375
1608644886.5871086,186074,1025.72412109375
1608644950.9673147,190074,1070.518310546875
1608645015.5777264,194074,1113.69384765625
1608645079.5800571,198074,1173.7203369140625
1608645135.1608577,201554,1206.3978271484375
1608645194.2416823,205212,1245.6231689453125
1608645253.188673,208996,1301.090576171875
1608645311.9888623,212650,1330.9593505859375
1608645375.3418522,216524,1386.9287109375
1608645438.1792533,220488,1445.3494873046875
1608645496.0037396,224145,1481.8948974609375
1608645553.2649457,227791,1529.2308349609375
1608645617.0891633,231536,1567.2091064453125
1608645682.0519085,235430,1622.937744140625
1608645741.1812656,239044,1662.701416015625
1608645790.5234082,242093,1688.54736328125
1608645856.251688,246093,1733.46044921875
1608645921.781628,250010,1770.2613525390625
1608645971.4341176,253044,1785.5059814453125
1608646031.5514514,256644,1802.3863525390625
1608646098.4047883,260644,1847.4090576171875
1608646160.0431612,264391,1866.551513671875
1608646226.54846,268391,1884.9476318359375
