#{"t_start": 1610715433.646207, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,434.370734
3.0,212,443.654371
3.0,249,454.765001
0.0,125,918.896405
3.0,230,928.534874
2.0,198,936.340225
0.0,125,941.098951
2.0,224,1403.618003
0.0,129,1408.930529
1.0,173,1415.956406
1.0,173,1422.534653
1.0,157,1885.722618
5.0,334,1899.910883
1.0,171,1907.171657
2.0,206,2368.254678
0.0,129,2373.423618
3.0,236,2382.978225
0.0,127,2387.87805
1.0,155,2851.841235
1.0,157,2858.041801
0.0,127,2862.931484
1.0,173,2869.760499
3.0,272,3324.149418
2.0,190,3331.821247
2.0,224,3341.048458
0.0,127,3788.116563
0.0,129,3793.251014
0.0,125,3798.139444
1.0,174,3805.002644
1.0,175,3811.951799
0.0,129,4224.541396
0.0,129,4229.728095
0.0,129,4234.285826
1.0,176,4241.546497
3.0,246,4717.332525
0.0,129,4722.610601
2.0,221,4732.302977
6.0,376,5199.703831
2.0,185,5206.923887
0.0,129,5211.577842
1.0,173,5218.067167
0.0,127,5641.464269
0.0,129,5646.546923
2.0,221,5655.681189
0.0,129,5660.991087
0.0,129,5666.089075
0.0,125,6099.750859
0.0,125,6104.596529
1.0,173,6111.515126
0.0,127,6116.119444
0.0,127,6121.214544
0.0,127,6583.033321
2.0,203,6591.344195
5.0,351,6606.735732
2.0,204,7065.071773
0.0,127,7069.598147
0.0,129,7074.62878
0.0,127,7079.435889
2.0,204,7501.800359
1.0,155,7508.123914
2.0,183,7516.084457
3.0,271,7988.091739
0.0,129,7993.255006
3.0,248,8003.109969
0.0,129,8007.962378
0.0,129,8013.0889
3.0,228,8465.383446
0.0,127,8470.563247
0.0,129,8475.222796
0.0,125,8480.595456
5.0,352,8945.694342
0.0,127,8950.582309
0.0,127,8955.922834
4.0,299,9402.844385
0.0,129,9408.109926
11.0,482,9870.45859
0.0,127,9875.682489
0.0,127,9880.227996
0.0,127,9885.096855
2.0,202,9893.121932
0.0,125,10354.589159
0.0,129,10360.328856
0.0,129,10365.982394
2.0,205,10374.8225
0.0,125,10379.922578
0.0,125,10876.64203
9.0,404,10894.977998
2.0,200,11348.936617
1.0,155,11355.364688
0.0,129,11360.737796
1.0,173,11368.104302
1.0,155,11374.374584
1.0,174,11814.720421
5.0,348,11829.42714
1.0,173,12328.400704
2.0,200,12338.189339
2.0,200,12347.687657
0.0,129,12353.118089
0.0,129,12358.836468
0.0,129,12808.407335
0.0,125,12813.539513
3.0,230,12824.340222
5.0,348,13301.473607
9.0,380,13319.103385
3.0,248,13783.769245
