#{"t_start": 1610715432.592926, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,435.268433
1.0,175,442.762096
1.0,157,449.590513
1.0,175,457.175323
0.0,127,921.196432
3.0,250,931.940869
2.0,202,939.897043
1.0,171,1400.052035
0.0,127,1404.931531
1.0,153,1411.496255
0.0,125,1416.149117
1.0,155,1422.209469
0.0,125,1884.138854
1.0,153,1889.975353
3.0,248,1900.085036
1.0,155,1906.877261
0.0,127,2364.39365
1.0,176,2371.559406
0.0,129,2376.625684
3.0,276,2387.91539
0.0,127,2850.829077
2.0,200,2858.778615
0.0,127,2863.701024
0.0,129,2868.145241
0.0,129,2873.462922
0.0,129,3321.665358
2.0,202,3330.004871
5.0,333,3344.019361
0.0,127,3791.065033
2.0,202,3799.443555
0.0,127,3803.742814
1.0,155,3810.593303
2.0,200,4225.936843
1.0,155,4232.022616
5.0,349,4246.873523
5.0,352,4727.583152
3.0,270,4739.128568
0.0,127,4744.286238
0.0,129,5200.671152
1.0,178,5207.563423
2.0,220,5215.894288
3.0,250,5644.871255
0.0,125,5649.230976
0.0,127,5654.509342
4.0,322,5668.44765
0.0,127,6101.951899
5.0,314,6114.824816
0.0,129,6119.928129
2.0,201,6584.948626
0.0,129,6589.934306
1.0,175,6597.239361
0.0,129,6602.665073
0.0,125,6607.638014
2.0,220,7066.585437
0.0,127,7071.194817
0.0,127,7076.177584
2.0,202,7083.942134
0.0,127,7503.208572
0.0,125,7508.147006
0.0,127,7513.3196
3.0,250,7524.354895
14.0,506,8006.247886
1.0,155,8011.991099
0.0,127,8459.951785
1.0,172,8466.966041
3.0,250,8477.386223
0.0,127,8482.676557
0.0,125,8937.560656
0.0,127,8942.383872
0.0,127,8947.682762
0.0,129,8952.787562
0.0,127,8958.250187
0.0,129,8963.278482
0.0,129,9402.353174
0.0,129,9407.624888
2.0,198,9416.335778
2.0,202,9424.222126
9.0,404,9882.975387
0.0,129,9887.818316
0.0,129,9892.659608
3.0,248,10359.923818
1.0,155,10367.009346
4.0,301,10380.333514
2.0,200,10880.448341
0.0,123,10885.580655
3.0,271,10897.623457
8.0,375,11359.568108
0.0,127,11365.057956
3.0,250,11375.677314
0.0,129,11814.215007
2.0,200,11821.848656
6.0,382,12330.526067
0.0,129,12336.487124
9.0,404,12355.967499
2.0,228,12810.548929
0.0,129,12816.119557
2.0,224,12826.300863
0.0,127,12831.329447
3.0,248,13304.030962
0.0,129,13309.525337
0.0,123,13314.738032
9.0,404,13787.045745
2.0,200,13795.584935
2.0,200,13804.075047
3.0,248,14254.579306
0.0,129,14260.332976
0.0,129,14266.087019
9.0,404,14736.866588
1.0,176,14744.456634
0.0,127,14749.138041
0.0,125,14754.179944
2.0,200,15165.987574
2.0,198,15174.334782
2.0,202,15182.575564
2.0,202,15611.586558
1.0,175,15618.042207
0.0,127,15622.480754
1.0,153,15628.524534
9.0,404,16041.945299
9.0,404,16057.309302
0.0,127,16445.380176
3.0,246,16455.879472
2.0,202,16464.199936
9.0,404,16921.043563
4.0,297,16932.917176
0.0,123,17342.876268
2.0,198,17351.069989
2.0,202,17358.994449
9.0,404,17783.897901
0.0,127,17788.096601
0.0,127,17792.745581
0.0,125,17797.104184
0.0,127,17801.828782
5.0,350,18281.945616
0.0,127,18286.119684
4.0,297,18692.758512
0.0,129,18697.58588
4.0,297,18709.489155
0.0,129,18714.459676
0.0,129,19142.084659
0.0,129,19146.893304
0.0,129,19151.926137
0.0,129,19156.583687
0.0,129,19161.479429
0.0,125,19595.102754
0.0,125,19600.060103
2.0,222,19608.631505
1.0,171,19615.41746
0.0,129,20036.923512
0.0,129,20041.33506
9.0,404,20057.177508
5.0,350,20484.225073
3.0,248,20493.015283
13.0,459,20953.006407
0.0,129,20957.695297
0.0,127,20962.329618
0.0,127,20966.845798
0.0,127,21403.413982
0.0,125,21408.237898
0.0,127,21412.867033
6.0,396,21850.261278
10.0,451,21868.616481
1.0,155,22297.844708
5.0,350,22311.512201
0.0,129,22316.022974
0.0,129,22321.264877
0.0,129,22760.626641
2.0,202,22768.924557
0.0,125,22773.821541
0.0,127,22778.840146
0.0,127,22783.445628
0.0,125,23222.643929
0.0,127,23227.132596
0.0,129,23232.161733
0.0,127,23236.895226
0.0,125,23241.488228
2.0,202,23678.280226
5.0,350,23691.320194
0.0,127,23695.73275
1.0,174,24092.010137
9.0,404,24107.09683
0.0,129,24111.484215
2.0,202,24501.459957
9.0,404,24515.954545
0.0,125,24947.248434
5.0,350,24962.750231
1.0,171,24969.948903
2.0,200,25422.57065
0.0,127,25427.628409
0.0,127,25431.881304
1.0,155,25437.305545
3.0,248,25862.635027
0.0,125,25866.922513
2.0,202,25874.958588
5.0,326,26297.932995
2.0,200,26305.650163
0.0,125,26310.681601
2.0,202,26318.42837
2.0,202,26745.251275
0.0,125,26749.669057
10.0,431,27201.48795
8.0,369,27215.809808
2.0,202,27223.769732
1.0,157,27653.669972
0.0,129,27658.68916
0.0,127,27663.423478
0.0,129,27668.390054
0.0,127,27673.242674
5.0,350,28109.168772
0.0,127,28113.898506
1.0,155,28119.64921
3.0,248,28543.533086
5.0,350,28556.026449
9.0,404,29002.745829
0.0,127,29008.106701
11.0,482,29490.760059
2.0,200,29497.819217
5.0,350,29923.424612
2.0,202,29930.781577
0.0,129,29935.362874
4.0,297,30363.767594
0.0,127,30368.012418
0.0,129,30372.955575
0.0,127,30377.668153
0.0,125,30381.884553
0.0,129,30386.832865
0.0,125,30817.945774
2.0,200,30825.914614
0.0,127,30831.106137
5.0,350,31264.929777
0.0,129,31269.830797
0.0,129,31274.518625
0.0,129,31279.440304
9.0,404,31696.385291
5.0,350,31710.500116
0.0,129,32108.053099
0.0,129,32112.678058
0.0,127,32117.471303
0.0,129,32122.162343
0.0,127,32126.951814
0.0,129,32131.692337
2.0,202,32532.882702
0.0,127,32537.592756
0.0,129,32542.127669
