#{"t_start": 1610715429.9556158, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,437.877669
1.0,157,444.626271
4.0,317,458.971831
1.0,157,924.236758
1.0,176,931.599729
0.0,127,936.610473
0.0,129,941.515193
1.0,155,947.126722
1.0,153,1406.972145
2.0,205,1415.93311
2.0,201,1423.821848
1.0,155,1886.935892
0.0,127,1891.549052
2.0,225,1900.85952
1.0,157,1907.475248
2.0,204,2368.749671
0.0,127,2373.563304
0.0,127,2378.558278
0.0,127,2383.510385
0.0,127,2388.186099
1.0,173,2853.104887
1.0,156,2859.437015
1.0,155,2865.423607
1.0,155,2870.956161
0.0,129,2876.225098
0.0,129,3324.455084
0.0,127,3329.473047
2.0,226,3338.82101
3.0,248,3349.144203
0.0,127,3796.073888
1.0,173,3803.091587
1.0,174,3810.181242
2.0,202,3818.021258
5.0,350,4240.39621
1.0,173,4247.47503
0.0,127,4252.077357
2.0,201,4726.205804
2.0,203,4735.059583
2.0,202,4743.363728
0.0,127,5200.530468
3.0,250,5209.866922
3.0,230,5218.644896
0.0,129,5223.390507
0.0,127,5647.272907
4.0,321,5660.619278
8.0,375,6105.304857
3.0,275,6116.620553
2.0,222,6125.714109
1.0,171,6589.34427
2.0,222,6598.405148
4.0,297,6611.523984
0.0,125,7066.658055
0.0,127,7071.243312
4.0,280,7082.543615
2.0,202,7504.827739
0.0,125,7509.718411
0.0,129,7514.968525
4.0,315,7529.034603
0.0,129,7994.637226
0.0,129,7999.324677
0.0,129,8004.272656
0.0,129,8009.370856
1.0,153,8015.100423
2.0,200,8466.242091
0.0,129,8471.303541
3.0,270,8482.856663
0.0,127,8487.605512
2.0,200,8945.936956
1.0,155,8952.502223
0.0,129,8957.689076
0.0,129,8963.165851
2.0,200,9405.398821
0.0,129,9410.654492
0.0,129,9416.227799
2.0,223,9425.371604
2.0,202,9875.243177
0.0,127,9880.191932
5.0,328,9893.306923
0.0,129,10354.81926
1.0,157,10361.443362
0.0,125,10367.19277
1.0,175,10374.684689
0.0,127,10379.914504
0.0,129,10876.717098
0.0,125,10881.957684
5.0,350,10897.751869
3.0,270,11354.991383
4.0,301,11368.318829
3.0,251,11378.95191
2.0,202,11820.379674
0.0,127,11825.140377
10.0,431,12336.330227
0.0,125,12342.345068
2.0,202,12351.94971
9.0,404,12814.767423
0.0,129,12820.509009
8.0,372,13298.842953
2.0,202,13307.856683
0.0,129,13313.197695
0.0,129,13318.870437
0.0,127,13324.368021
0.0,127,13782.988947
2.0,198,13791.78454
0.0,127,13796.949485
5.0,350,14252.417363
9.0,404,14271.034089
0.0,129,14276.764089
4.0,297,14742.13409
0.0,127,14747.559725
2.0,198,14755.453543
0.0,127,14760.952779
2.0,202,15172.373301
9.0,404,15190.051293
2.0,202,15618.601693
2.0,202,15626.011474
6.0,399,16038.816412
5.0,350,16052.887092
9.0,404,16452.538004
2.0,200,16460.823522
0.0,127,16465.555005
0.0,125,16470.820786
0.0,129,16915.230547
2.0,200,16923.565428
0.0,127,16928.20791
2.0,224,16937.051027
3.0,246,17352.799577
2.0,202,17360.577049
2.0,198,17368.406209
0.0,127,17781.700991
5.0,350,17795.110922
0.0,129,17799.624249
0.0,125,17804.233081
0.0,129,18275.258901
0.0,129,18279.996499
5.0,350,18293.497371
0.0,129,18692.880585
0.0,129,18698.061033
0.0,129,18702.766793
0.0,127,18707.698829
0.0,129,18712.318709
0.0,125,18717.150996
0.0,129,19144.780945
0.0,127,19149.473537
0.0,129,19154.50552
3.0,212,19162.6691
0.0,127,19596.413218
2.0,183,19603.957286
2.0,202,19611.614584
0.0,129,19616.645456
0.0,127,19621.023016
2.0,202,20045.516134
3.0,246,20054.519303
0.0,127,20059.426493
2.0,198,20481.036353
0.0,129,20485.353989
6.0,383,20499.103894
0.0,127,20946.147189
6.0,398,20961.35706
0.0,129,20966.173628
0.0,129,21402.483873
0.0,127,21407.521028
2.0,200,21415.159014
5.0,352,21850.689674
2.0,198,21858.393294
0.0,129,21863.088203
0.0,125,21868.021889
2.0,200,22299.14465
0.0,125,22303.340104
0.0,129,22308.096558
0.0,129,22313.017109
0.0,127,22317.186896
0.0,127,22322.501949
0.0,129,22761.885469
2.0,202,22770.126994
0.0,129,22775.236403
2.0,200,22783.309949
0.0,129,23222.585324
0.0,127,23227.274802
0.0,125,23231.755906
5.0,350,23245.910629
9.0,404,23690.345541
0.0,129,23695.050112
0.0,127,23699.195344
6.0,418,24104.898179
1.0,176,24111.385513
0.0,129,24498.640298
0.0,129,24502.792864
2.0,200,24509.760538
13.0,457,24954.354965
13.0,459,24974.797816
0.0,127,25424.196102
2.0,200,25432.13889
4.0,301,25443.668287
0.0,127,25863.937583
2.0,207,25871.296405
4.0,297,25882.765908
0.0,127,26297.847376
1.0,153,26303.790766
2.0,202,26311.716715
9.0,404,26747.117055
4.0,297,26758.450393
8.0,375,27208.126237
0.0,125,27212.659568
0.0,125,27216.916897
5.0,350,27655.08802
0.0,125,27659.768317
0.0,127,27664.682094
2.0,202,27672.735816
0.0,125,27677.299354
0.0,125,28104.066535
2.0,202,28111.709476
3.0,248,28121.510695
0.0,129,28125.895553
0.0,127,28545.243116
0.0,127,28549.743659
0.0,125,28553.859435
12.0,431,28999.993019
2.0,202,29009.055854
0.0,127,29014.275725
9.0,404,29493.28622
4.0,297,29504.608126
0.0,127,29509.19497
0.0,129,29925.614311
0.0,127,29930.008782
0.0,127,29934.460335
0.0,127,29938.794142
2.0,200,29946.386685
5.0,372,30377.972794
3.0,246,30387.307621
0.0,127,30818.299337
0.0,127,30823.311813
4.0,297,30835.879008
0.0,127,30840.788318
0.0,129,31264.908415
9.0,404,31281.350573
0.0,129,31286.238994
0.0,129,31692.381645
4.0,297,31703.827129
0.0,129,31708.435756
8.0,375,32116.162383
1.0,174,32122.679088
0.0,129,32127.432831
0.0,125,32132.087425
0.0,129,32530.659864
0.0,127,32534.993168
0.0,123,32539.520919
0.0,129,32544.147441
4.0,297,32943.61109
1.0,155,32950.12934
0.0,125,32955.164616
0.0,127,32960.511884
0.0,129,32965.754724
0.0,129,32970.935384
2.0,202,33408.980401
0.0,123,33413.339882
0.0,129,33417.997787
0.0,127,33422.944655
2.0,200,33817.216488
0.0,125,33821.188903
0.0,127,33825.244211
0.0,127,33830.184855
5.0,350,34215.516219
2.0,198,34222.641002
5.0,350,34626.144364
0.0,127,34630.294546
2.0,200,34637.196753
0.0,127,34641.289486
1.0,176,34647.126771
4.0,301,35078.323971
1.0,173,35085.078409
2.0,200,35092.965373
0.0,129,35499.38254
0.0,129,35504.093328
9.0,404,35520.178118
0.0,129,35910.029681
0.0,129,35914.183867
2.0,198,35922.063817
2.0,198,35929.18141
4.0,299,36332.534435
2.0,200,36339.577381
2.0,198,36347.096824
0.0,129,36722.905376
4.0,297,36733.405872
0.0,127,36737.507611
2.0,202,37180.700113
0.0,125,37185.192477
0.0,127,37190.116532
0.0,127,37194.789502
0.0,127,37199.52493
0.0,127,37204.54916
0.0,125,37606.727481
0.0,127,37611.306958
5.0,350,37625.058539
0.0,129,38007.967301
0.0,129,38012.583788
3.0,230,38021.533145
11.0,485,38432.933361
0.0,125,38437.176437
5.0,350,38831.972434
9.0,404,38849.606193
0.0,127,38854.872505
9.0,404,39288.394603
4.0,299,39299.999162
0.0,129,39694.408294
2.0,202,39701.41426
0.0,125,39705.939882
2.0,198,39713.111129
2.0,198,40097.243859
2.0,202,40104.999693
2.0,202,40112.691867
0.0,127,40117.387361
0.0,127,40506.347166
0.0,127,40510.293538
0.0,127,40514.890939
1.0,176,40520.99575
0.0,125,40525.636744
2.0,202,40912.088115
0.0,125,40916.724436
2.0,202,40924.783849
0.0,127,40929.567706
0.0,127,41320.263317
0.0,127,41324.634984
0.0,127,41328.819018
1.0,155,41334.846488
0.0,129,41339.120588
0.0,127,41714.428702
5.0,349,41727.955045
0.0,129,41732.151897
0.0,125,41736.588234
0.0,129,42114.217442
2.0,202,42121.380281
6.0,378,42508.234105
0.0,125,42512.593235
0.0,125,42516.755883
3.0,248,42526.169247
2.0,200,42909.02804
0.0,127,42913.466714
2.0,198,42921.123478
0.0,127,42925.521856
2.0,200,42932.869682
5.0,350,43334.520402
10.0,433,43726.133134
2.0,200,43733.26481
0.0,129,43737.751354
5.0,350,44125.822803
2.0,202,44132.728356
0.0,129,44136.77895
3.0,246,44523.267489
3.0,246,44532.216888
0.0,127,44536.907672
0.0,125,44540.843796
5.0,350,44931.521993
0.0,129,44935.928348
2.0,223,44944.383136
0.0,127,45332.959383
0.0,127,45337.129128
0.0,127,45341.129515
0.0,123,45345.087386
0.0,129,45349.58523
2.0,202,45764.273548
0.0,127,45768.637586
0.0,125,45772.883969
0.0,127,45777.222742
5.0,352,46190.775826
5.0,350,46203.627561
0.0,127,46207.803659
9.0,404,46633.104462
1.0,177,46640.410839
0.0,129,46645.149682
4.0,297,47077.335507
3.0,248,47086.28261
0.0,129,47090.512844
7.0,446,47516.990196
1.0,176,47522.981878
0.0,129,47930.487923
0.0,127,47934.896507
0.0,127,47939.106768
0.0,123,47942.922875
3.0,248,47952.008556
10.0,431,48369.585516
2.0,202,48377.159886
3.0,246,48781.710779
5.0,350,48795.341949
1.0,174,49210.487814
0.0,129,49214.843046
0.0,127,49219.546999
0.0,127,49224.159643
0.0,125,49228.22851
6.0,399,49634.792054
5.0,350,50043.227287
