#{"t_start": 1610715431.5940714, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,151,437.44255
0.0,129,442.745652
0.0,129,448.247323
0.0,127,453.729529
4.0,302,925.565368
1.0,155,932.127874
1.0,155,937.941515
4.0,324,1404.790894
0.0,129,1409.984302
2.0,222,1419.321342
0.0,127,1423.934471
2.0,209,1889.330624
0.0,125,1894.505683
2.0,199,1902.523055
2.0,204,1910.846239
4.0,299,2376.358788
1.0,173,2383.391807
2.0,208,2391.760118
1.0,155,2855.670092
0.0,129,2860.600892
2.0,221,2869.05182
3.0,270,3323.776911
0.0,127,3328.785389
5.0,350,3343.516451
0.0,127,3790.596519
1.0,173,3797.602319
0.0,125,3802.222925
2.0,202,3810.838916
4.0,282,4229.560415
0.0,129,4234.488801
0.0,129,4239.873258
0.0,127,4244.756004
2.0,200,4718.268828
4.0,302,4731.786834
0.0,129,4736.759854
0.0,129,4741.930156
1.0,173,5200.664852
1.0,173,5207.132764
0.0,127,5211.959378
2.0,203,5219.505994
0.0,129,5642.894361
0.0,129,5648.151326
2.0,200,5656.348866
3.0,274,5667.973247
0.0,125,6101.663927
1.0,157,6107.927572
3.0,250,6117.896243
3.0,238,6584.612729
1.0,176,6591.749656
5.0,314,6605.469135
2.0,220,7064.711653
1.0,173,7071.170281
4.0,301,7083.387108
0.0,127,7502.55517
2.0,220,7511.749093
0.0,127,7517.196099
3.0,266,7528.7594
1.0,176,7996.112346
3.0,252,8006.314885
0.0,127,8010.925996
4.0,261,8464.889504
0.0,125,8469.718025
1.0,152,8475.818635
9.0,404,8943.059654
0.0,129,8948.49987
0.0,129,8953.635097
3.0,248,8964.417077
9.0,404,9416.298501
0.0,129,9421.627302
0.0,127,9425.981697
0.0,125,9872.636478
0.0,129,9877.948383
0.0,129,9882.635289
4.0,297,9894.691258
0.0,123,10356.004011
0.0,129,10361.722929
0.0,127,10367.343979
0.0,129,10372.578496
2.0,184,10380.516592
3.0,246,10882.826088
0.0,125,10888.051972
1.0,171,10895.438245
0.0,127,10900.636902
1.0,173,11353.483808
1.0,175,11360.726626
0.0,127,11366.195246
5.0,352,11814.788735
0.0,129,11819.51681
0.0,129,11824.400762
0.0,129,11829.45291
0.0,129,11834.99244
2.0,202,12335.681394
0.0,127,12341.856605
2.0,198,12351.156775
5.0,350,12811.431529
0.0,127,12816.827173
2.0,202,12826.121769
0.0,129,12831.234558
2.0,202,13301.834304
9.0,404,13320.553298
2.0,202,13782.96559
6.0,380,13799.974099
2.0,202,13808.345458
5.0,350,14264.337382
9.0,404,14735.793752
0.0,127,14740.577201
2.0,198,14748.839345
2.0,198,14757.208353
9.0,404,15178.313779
0.0,127,15182.986587
0.0,129,15188.344855
0.0,127,15613.715454
0.0,129,15618.39044
0.0,123,15622.399952
0.0,129,15627.567427
3.0,272,16034.90799
3.0,246,16044.850954
0.0,125,16049.283487
0.0,127,16054.224536
0.0,129,16058.433189
0.0,127,16446.523621
0.0,129,16451.806828
4.0,297,16464.228283
0.0,129,16469.662683
0.0,125,16913.814151
0.0,127,16918.788187
0.0,125,16923.922203
0.0,127,16928.1625
0.0,125,16933.150908
2.0,202,17346.588202
0.0,125,17351.625663
3.0,246,17361.541346
2.0,200,17369.417154
2.0,200,17785.459913
0.0,127,17789.781846
9.0,404,18271.990948
0.0,127,18276.442372
2.0,198,18284.140533
4.0,297,18689.755008
0.0,127,18695.119718
0.0,127,18699.723956
2.0,200,18707.639066
4.0,299,19142.288625
9.0,327,19155.549227
0.0,129,19160.308649
0.0,129,19165.464168
0.0,127,19599.10237
3.0,234,19608.343297
