#{"t_start": 1610715428.798484, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,438.987394
1.0,175,446.526348
0.0,127,451.996732
1.0,155,458.74794
0.0,129,923.063179
1.0,178,930.157223
3.0,272,941.529441
1.0,153,947.256689
1.0,155,1406.938697
0.0,129,1412.020453
0.0,125,1417.532731
1.0,154,1423.330305
1.0,157,1429.237331
1.0,171,1893.026736
3.0,272,1904.333776
3.0,272,2368.83843
0.0,127,2373.727161
2.0,225,2383.061777
2.0,202,2391.067859
0.0,125,2853.934618
0.0,129,2858.917767
0.0,129,2863.72174
0.0,129,2868.636634
0.0,129,2873.539623
2.0,184,3324.046527
0.0,125,3329.081514
0.0,127,3334.065673
0.0,129,3338.95846
2.0,198,3347.204407
2.0,200,3797.478509
3.0,270,3808.277348
1.0,175,3815.657694
0.0,129,4228.164039
4.0,297,4240.301051
5.0,346,4720.310125
3.0,251,4731.422043
1.0,177,4738.867576
1.0,175,4745.913498
2.0,223,5206.610574
2.0,202,5214.534437
2.0,202,5222.02539
0.0,129,5645.345926
0.0,129,5650.665968
4.0,288,5662.885019
0.0,127,5667.797918
3.0,250,6106.93363
0.0,127,6111.845331
1.0,177,6118.771468
0.0,127,6123.785469
0.0,125,6585.522799
0.0,129,6590.435077
0.0,127,6595.576218
2.0,223,6605.146326
2.0,187,6612.814183
0.0,127,7067.996993
2.0,202,7075.673767
3.0,274,7086.715574
3.0,271,7512.2825
3.0,250,7523.234825
0.0,127,7528.554805
1.0,155,7995.381522
0.0,127,8000.026949
0.0,127,8004.791514
0.0,127,8009.85274
0.0,127,8014.381192
0.0,129,8019.608682
1.0,176,8469.602295
0.0,129,8474.950121
0.0,129,8479.550247
0.0,129,8485.110658
5.0,344,8949.801398
2.0,202,8958.308502
0.0,129,8963.70191
2.0,202,9405.891018
9.0,404,9424.063213
2.0,202,9873.301105
4.0,319,9886.84338
0.0,127,9891.578505
0.0,129,9896.412699
1.0,173,10360.03251
3.0,253,10371.880431
1.0,175,10379.296012
4.0,299,10883.998173
2.0,200,10892.662318
0.0,127,10898.101775
3.0,253,11354.580791
0.0,129,11359.844704
1.0,157,11366.694945
4.0,276,11378.473925
6.0,397,11828.303539
0.0,129,11833.520045
9.0,404,12344.623976
9.0,404,12363.94237
0.0,129,12813.514173
0.0,129,12818.911017
0.0,129,12824.76624
1.0,157,12831.372893
0.0,129,12836.646157
5.0,350,13314.191286
0.0,127,13319.763619
9.0,404,13791.879586
0.0,129,13796.886345
0.0,129,13802.455114
0.0,129,13807.717641
0.0,129,14252.870658
0.0,129,14257.920769
5.0,350,14274.629343
4.0,299,14740.397218
5.0,350,14755.452562
3.0,248,15169.453943
0.0,127,15174.498117
0.0,127,15179.796784
0.0,127,15184.571209
0.0,125,15189.627702
0.0,127,15615.124916
1.0,170,15621.495833
5.0,346,15634.796839
0.0,127,15639.556163
0.0,129,16041.560247
0.0,127,16046.444459
0.0,127,16050.739086
0.0,127,16055.607932
0.0,125,16059.77595
2.0,202,16451.198399
0.0,127,16456.286309
0.0,127,16461.335494
0.0,129,16466.216697
0.0,127,16471.483335
4.0,297,16923.468081
9.0,404,16939.994973
2.0,198,17353.567478
3.0,246,17363.358636
2.0,198,17371.08881
2.0,202,17787.465058
9.0,404,17802.711998
2.0,198,18276.649444
0.0,127,18281.386106
0.0,129,18286.20329
9.0,404,18696.744829
0.0,125,18701.345402
9.0,404,18717.965167
0.0,127,19145.410489
0.0,129,19150.278197
4.0,264,19160.800136
0.0,129,19165.732288
0.0,127,19599.418221
0.0,125,19604.386841
0.0,127,19608.95427
2.0,199,19616.792555
0.0,127,19621.419641
4.0,282,20049.285278
0.0,127,20053.564373
0.0,127,20058.010294
0.0,127,20062.809995
0.0,125,20481.368249
0.0,127,20485.758043
1.0,177,20491.899495
0.0,129,20495.983367
5.0,348,20951.592086
9.0,404,20967.307572
2.0,198,21406.627048
4.0,297,21418.562509
