#{"t_start": 1611042780.0525012, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,26.933968
1.0,155,35.585125
2.0,184,46.37289
1.0,176,56.374215
3.0,247,70.84747
0.0,127,77.86361
3.0,216,90.289566
2.0,200,101.499907
0.0,129,108.458087
0.0,127,115.206658
2.0,224,127.973376
3.0,234,141.33123
1.0,175,151.326082
3.0,235,164.580924
0.0,125,171.229486
3.0,275,186.613193
0.0,127,193.626213
0.0,127,200.347576
1.0,171,209.849849
0.0,127,216.653241
2.0,224,229.228863
0.0,129,236.102579
0.0,127,243.097078
0.0,127,250.070382
1.0,171,259.262451
0.0,129,266.312248
1.0,155,274.772563
2.0,226,287.429972
3.0,248,301.443381
