#{"t_start": 1611042779.3140354, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,27.629098
2.0,188,38.315039
0.0,127,45.501956
4.0,323,64.668237
1.0,173,74.650296
0.0,129,81.679101
0.0,127,88.640706
1.0,157,97.150284
0.0,127,104.069335
3.0,234,117.460162
0.0,129,124.448935
0.0,129,131.406206
2.0,223,144.155207
0.0,127,151.030484
0.0,127,157.902911
1.0,174,167.475155
2.0,180,177.230597
2.0,188,187.632428
1.0,175,197.550511
2.0,202,208.905729
2.0,226,221.569911
1.0,175,231.328555
2.0,204,242.835917
2.0,224,255.449558
0.0,127,262.064968
0.0,127,269.124613
2.0,206,280.533023
1.0,173,290.026663
0.0,127,296.927237
0.0,125,303.548119
