#{"t_start": 1610951215.8584752, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,157,383.627585
1.0,173,389.267474
5.0,330,400.44578
0.0,127,782.090142
1.0,157,787.321958
1.0,171,793.161495
0.0,127,797.376396
0.0,127,1210.555663
0.0,129,1214.882503
3.0,236,1223.116114
2.0,202,1230.206468
0.0,127,1650.905432
0.0,127,1655.061274
4.0,315,1666.495746
2.0,222,2083.921916
7.0,304,2094.824685
0.0,127,2098.999138
2.0,221,2525.316535
1.0,174,2531.43602
1.0,173,2537.253097
2.0,204,2544.379169
2.0,202,2949.379755
1.0,172,2955.467001
1.0,155,2960.927736
2.0,204,2968.229393
1.0,155,3346.533287
2.0,220,3354.607186
1.0,157,3360.105122
1.0,155,3365.592753
0.0,129,3751.941147
0.0,129,3756.33458
4.0,297,3767.035361
0.0,125,3771.143154
0.0,127,4161.74083
1.0,175,4167.779092
0.0,129,4171.971748
4.0,301,4182.366776
3.0,248,4586.289066
3.0,216,4593.480757
1.0,173,4599.225289
3.0,249,4964.664651
3.0,248,4973.317295
0.0,125,4977.374713
5.0,350,5366.765123
4.0,325,5378.263672
7.0,326,5785.291898
0.0,129,5789.493834
3.0,248,5798.143915
2.0,205,6202.291446
0.0,129,6206.505628
1.0,173,6212.403648
1.0,170,6218.168664
1.0,175,6576.949538
3.0,249,6585.712774
0.0,129,6590.072131
0.0,127,6594.197871
0.0,127,6963.54679
6.0,400,6977.624293
0.0,127,6981.780656
0.0,127,7347.962971
0.0,125,7351.906347
2.0,202,7358.74742
2.0,203,7365.321068
0.0,129,7772.648662
0.0,127,7776.851042
0.0,129,7780.964394
0.0,127,7784.974349
0.0,129,7789.197746
1.0,175,8148.981803
0.0,129,8152.994566
2.0,185,8159.02914
3.0,269,8168.099956
3.0,214,8525.463267
0.0,127,8529.613773
0.0,123,8533.54374
0.0,129,8537.751365
1.0,171,8899.89581
2.0,200,8906.761887
6.0,381,8919.82729
5.0,326,9287.889438
0.0,125,9292.011016
1.0,173,9297.773509
0.0,127,9667.190504
3.0,234,9675.17347
2.0,181,9681.19311
1.0,155,9686.172214
0.0,129,10048.115074
1.0,157,10053.30248
2.0,191,10059.667732
1.0,174,10065.413239
2.0,200,10426.289292
0.0,127,10430.424694
0.0,129,10434.564503
0.0,129,10438.782011
0.0,127,10442.886476
6.0,363,10817.054929
0.0,129,10821.141658
2.0,203,10828.010085
0.0,129,11184.320472
3.0,255,11192.843792
3.0,267,11201.985615
1.0,173,11562.088077
0.0,129,11566.356586
1.0,157,11571.58363
0.0,127,11575.884028
2.0,204,11943.048874
0.0,127,11947.062307
5.0,323,11958.257077
2.0,202,12330.600412
0.0,129,12334.882606
0.0,127,12339.067257
2.0,223,12346.724576
0.0,127,12350.896752
0.0,127,12720.622675
1.0,155,12725.710613
1.0,173,12731.447824
1.0,157,12736.71505
1.0,171,13098.69244
2.0,201,13105.475984
10.0,433,13472.721053
0.0,127,13476.705591
0.0,129,13480.989218
3.0,251,13489.538598
3.0,228,13852.163509
0.0,127,13856.383993
3.0,252,13864.958347
0.0,127,13869.011239
0.0,127,14226.812133
1.0,157,14232.036906
2.0,224,14239.611745
2.0,222,14247.088696
1.0,155,14598.094262
0.0,129,14602.035163
2.0,202,14608.467081
0.0,129,14612.568287
0.0,129,14616.482912
0.0,129,14970.429379
1.0,173,14976.103688
0.0,127,14980.091418
1.0,172,14985.705458
2.0,224,15385.194181
2.0,225,15392.637761
4.0,277,15402.062176
1.0,171,15768.385083
1.0,178,15774.25281
2.0,202,15780.963479
7.0,326,16154.832502
2.0,205,16162.046347
8.0,377,16589.901258
1.0,155,16595.342187
0.0,129,16599.728792
3.0,251,16608.959434
0.0,125,17011.718713
5.0,329,17023.672672
2.0,224,17031.791594
4.0,297,17421.775299
1.0,178,17428.389298
2.0,202,17435.893187
1.0,155,17815.688372
1.0,155,17821.054345
2.0,204,17828.308482
0.0,129,17832.879346
5.0,352,18243.696182
9.0,404,18662.068856
5.0,328,18674.274777
10.0,433,19074.334724
2.0,192,19081.40414
3.0,272,19091.376082
1.0,155,19474.881983
1.0,173,19481.045449
0.0,127,19485.402519
3.0,272,19908.353377
3.0,250,19917.273212
1.0,155,19922.420622
0.0,127,19926.553476
4.0,298,20350.472798
1.0,157,20355.997741
0.0,127,20360.38163
3.0,270,20733.763157
0.0,129,20738.179894
3.0,233,20746.840389
0.0,127,20751.307056
1.0,175,21129.055524
1.0,157,21134.436639
0.0,127,21138.69808
1.0,153,21144.095728
0.0,125,21148.152634
3.0,246,21524.89443
2.0,223,21533.075593
2.0,204,21540.296107
2.0,200,21962.897872
0.0,125,21967.196165
0.0,129,21971.626907
2.0,202,21978.838204
1.0,173,22407.985926
1.0,157,22413.476231
0.0,125,22417.786712
1.0,157,22423.281877
0.0,127,22427.585826
0.0,129,22856.244507
1.0,157,22861.818134
7.0,324,22873.712302
5.0,313,23308.776337
3.0,272,23318.921501
0.0,129,23323.383922
0.0,125,23751.665822
2.0,228,23759.824942
1.0,169,23765.855614
3.0,272,24212.723692
0.0,129,24217.291699
5.0,350,24230.039887
1.0,155,24650.723123
2.0,202,24657.792866
4.0,299,24668.821284
2.0,202,25102.084019
1.0,173,25108.242391
3.0,231,25116.528063
11.0,471,25542.55517
1.0,178,25548.828867
1.0,159,25554.190689
0.0,127,25938.209387
1.0,155,25943.537679
0.0,125,25947.820579
0.0,127,25952.027788
0.0,129,25956.282434
0.0,127,26331.085459
2.0,200,26337.932365
2.0,200,26344.95568
3.0,253,26720.394306
0.0,127,26724.520598
0.0,127,26728.696474
3.0,252,26737.623001
5.0,331,27158.991982
2.0,207,27166.521967
1.0,155,27171.957431
1.0,175,27549.380004
1.0,177,27555.661645
4.0,302,27566.871343
4.0,297,27943.416386
1.0,176,27949.529616
1.0,172,27955.617729
1.0,178,27961.692425
0.0,129,28334.164884
0.0,129,28338.714444
2.0,206,28346.004771
0.0,127,28350.447589
0.0,127,28726.208129
2.0,202,28733.397703
4.0,283,28743.707355
0.0,129,28748.059332
1.0,153,29128.309703
0.0,129,29132.853879
2.0,224,29141.016442
1.0,155,29146.54512
2.0,224,29531.905017
1.0,173,29538.145999
1.0,173,29544.109426
0.0,129,29548.585921
0.0,127,29928.528125
0.0,127,29932.902177
5.0,297,29943.818354
2.0,202,30320.499029
0.0,127,30324.97848
1.0,153,30330.312888
2.0,187,30336.892793
1.0,178,30713.964427
0.0,129,30718.335445
1.0,176,30724.570982
5.0,319,30736.263946
1.0,173,31108.132756
7.0,326,31120.18792
1.0,157,31126.02486
2.0,202,31502.40832
4.0,300,31513.193134
0.0,129,31517.578147
5.0,341,31913.055572
0.0,127,31917.301265
1.0,175,31923.448776
0.0,127,32309.828896
4.0,299,32320.761082
2.0,201,32327.995572
4.0,276,32709.760381
4.0,282,32719.994416
5.0,351,33098.617668
1.0,157,33104.114363
3.0,227,33112.442311
0.0,129,33116.856884
9.0,392,33513.549051
2.0,200,33520.513272
0.0,127,33524.810452
1.0,171,33908.35014
1.0,173,33914.436434
4.0,299,33925.500737
0.0,129,34304.396736
1.0,157,34309.954844
0.0,129,34314.33549
8.0,462,34703.548961
1.0,171,34709.680745
5.0,363,35098.779165
1.0,171,35104.933139
0.0,129,35109.464351
2.0,220,35117.450509
1.0,173,35505.92194
1.0,173,35512.035474
0.0,125,35516.422141
2.0,221,35524.219327
0.0,125,35917.393674
3.0,268,35927.189122
2.0,201,35934.576612
1.0,156,35939.929318
5.0,347,36323.344748
0.0,127,36327.627916
1.0,157,36333.084618
2.0,221,36705.227353
0.0,129,36709.611032
2.0,220,36717.139467
3.0,233,37102.439176
3.0,234,37110.868296
0.0,127,37115.202482
4.0,270,37505.768973
2.0,202,37513.145051
3.0,218,37521.067518
1.0,172,37527.144573
10.0,432,37929.041369
0.0,127,37933.447908
4.0,279,38323.473973
1.0,156,38328.832505
1.0,157,38334.341987
2.0,222,38342.372721
2.0,204,38733.660188
0.0,129,38738.113743
1.0,173,38744.146504
0.0,125,38748.353702
0.0,125,39129.935921
0.0,127,39134.294719
2.0,220,39142.150446
1.0,155,39147.540791
0.0,127,39151.789485
2.0,222,39538.341893
5.0,349,39551.015982
0.0,129,39929.100598
2.0,202,39936.149043
0.0,129,39940.372629
3.0,272,39950.147231
5.0,350,40342.666813
0.0,129,40347.064777
0.0,129,40351.246022
3.0,250,40740.312268
3.0,271,40749.951589
0.0,129,40754.167264
0.0,127,41125.616458
2.0,200,41132.471628
0.0,129,41136.824131
2.0,202,41143.681276
0.0,127,41147.737718
1.0,155,41517.975619
1.0,173,41523.835774
0.0,127,41528.163261
0.0,129,41532.354749
0.0,125,41536.705582
0.0,127,41922.361537
3.0,230,41930.749601
0.0,127,41935.087397
1.0,177,41941.324638
3.0,274,42329.402579
0.0,129,42333.771441
2.0,222,42341.586432
2.0,199,42718.676072
1.0,174,42724.627721
0.0,127,42728.808955
0.0,129,42733.134523
0.0,129,42737.497539
0.0,129,43102.959942
7.0,430,43118.171725
0.0,127,43494.828099
2.0,219,43502.250365
0.0,125,43506.334693
1.0,158,43511.550711
0.0,127,43515.749259
0.0,125,43890.181966
0.0,127,43894.253765
