#{"t_start": 1610951213.246365, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,385.063202
1.0,175,390.787848
3.0,252,399.221563
2.0,202,783.549334
0.0,127,787.649765
0.0,125,791.752358
0.0,127,795.987548
1.0,173,801.989531
3.0,228,1218.957245
0.0,127,1223.123118
3.0,271,1232.714372
0.0,129,1653.484625
4.0,279,1663.520818
3.0,251,1672.400864
1.0,155,2087.366357
1.0,155,2092.688209
0.0,127,2096.856353
1.0,173,2102.802047
1.0,157,2108.217357
0.0,125,2530.749176
0.0,127,2535.123958
1.0,173,2540.968889
0.0,129,2545.331311
1.0,155,2550.608087
1.0,155,2953.902343
0.0,127,2958.254132
0.0,129,2962.652251
2.0,225,2970.814612
1.0,155,3349.105893
6.0,370,3362.974815
0.0,127,3367.403225
1.0,155,3754.743425
0.0,129,3759.128143
0.0,129,3763.433737
0.0,123,3767.582406
5.0,331,4165.814595
1.0,155,4171.020137
1.0,176,4176.980781
0.0,127,4180.98445
0.0,127,4185.157229
2.0,205,4587.549123
0.0,127,4591.526771
3.0,270,4600.739673
1.0,172,4963.30514
0.0,129,4967.580412
0.0,127,4971.656128
0.0,125,4975.819345
1.0,157,4981.11796
1.0,175,5364.145869
6.0,379,5377.544708
0.0,127,5381.654914
0.0,127,5781.486147
0.0,127,5785.518083
1.0,157,5790.759162
2.0,200,5797.597865
0.0,127,6198.866144
0.0,129,6203.173521
1.0,157,6208.41273
2.0,226,6216.244099
1.0,157,6221.553759
3.0,248,6582.991054
1.0,154,6588.260548
2.0,222,6596.05795
2.0,204,6968.304549
2.0,224,6975.770073
0.0,127,6979.945355
1.0,173,6985.864072
1.0,173,7353.615396
0.0,127,7357.624247
0.0,129,7361.859557
0.0,125,7365.754327
2.0,221,7776.314717
10.0,434,7791.484214
1.0,155,8150.550006
1.0,175,8156.241932
3.0,248,8164.527145
3.0,254,8523.253494
1.0,157,8528.40665
3.0,270,8537.688581
1.0,173,8543.572059
0.0,129,8904.161
6.0,395,8917.996163
