#{"t_start": 1610951217.5355203, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
5.0,329,388.075071
4.0,265,396.952422
3.0,270,783.690819
1.0,155,788.935737
2.0,202,795.995829
2.0,220,1212.677017
0.0,127,1216.903686
3.0,248,1225.562993
8.0,354,1654.814303
0.0,129,1659.193426
0.0,129,1663.492241
3.0,253,2082.0944
0.0,125,2086.321354
0.0,127,2090.552753
0.0,127,2094.778101
5.0,349,2525.79173
9.0,403,2540.378277
0.0,127,2544.617666
1.0,173,2948.59314
1.0,173,2954.676572
0.0,129,2959.102871
0.0,127,2963.445127
0.0,129,2967.917171
1.0,155,3346.224119
0.0,129,3350.723808
0.0,129,3355.246026
1.0,173,3361.354841
0.0,127,3365.779182
0.0,123,3751.911682
1.0,173,3757.861285
2.0,200,3764.884501
1.0,173,3770.845403
0.0,125,4161.318311
1.0,173,4167.188477
0.0,127,4171.39024
0.0,129,4175.496337
0.0,129,4179.721265
1.0,155,4580.351539
3.0,248,4588.684158
0.0,127,4592.702589
0.0,127,4596.770957
0.0,129,4957.798855
0.0,129,4962.068177
0.0,129,4966.21501
0.0,129,4970.454875
0.0,127,4974.676798
0.0,127,5355.895623
0.0,129,5360.221196
2.0,202,5367.002376
0.0,127,5371.274845
0.0,129,5375.485078
5.0,350,5783.348112
0.0,123,5787.338246
0.0,127,5791.523578
0.0,129,5795.755641
2.0,206,6199.928931
1.0,173,6205.758231
3.0,270,6215.222596
3.0,274,6577.66858
3.0,230,6585.821385
2.0,200,6592.736269
3.0,270,6967.284618
4.0,321,6978.500868
2.0,223,7348.167399
2.0,218,7355.498137
1.0,173,7361.155184
1.0,173,7769.96075
0.0,127,7774.121626
0.0,125,7778.092405
1.0,176,7783.949803
1.0,153,7788.991225
0.0,129,8147.077779
4.0,300,8157.12733
1.0,178,8163.025924
0.0,127,8167.009074
0.0,129,8521.332788
2.0,200,8528.108989
2.0,192,8534.487465
3.0,250,8899.553362
0.0,127,8903.705091
0.0,129,8907.88482
2.0,203,8914.713035
1.0,174,9277.023992
1.0,173,9282.752793
5.0,328,9294.37078
0.0,123,9298.473116
1.0,155,9668.785503
1.0,177,9674.632977
2.0,183,9680.763852
0.0,129,9684.808367
0.0,129,10046.727641
0.0,127,10050.804993
4.0,244,10059.141402
0.0,129,10063.20416
2.0,202,10424.194227
1.0,155,10429.321142
0.0,129,10433.470441
1.0,176,10439.391779
0.0,127,10443.423133
11.0,461,10821.186188
2.0,202,10827.963046
3.0,230,11187.860062
0.0,129,11191.896726
2.0,219,11199.285406
2.0,201,11560.440353
1.0,157,11565.708735
0.0,125,11569.735891
4.0,297,11580.224103
1.0,175,11946.269742
3.0,248,11954.767566
1.0,173,11960.426385
0.0,127,12330.13953
2.0,200,12337.085501
3.0,230,12344.962975
2.0,188,12351.410196
0.0,127,12721.079856
0.0,129,12725.269016
1.0,153,12730.27005
0.0,129,12734.494305
0.0,127,12738.589325
2.0,200,13101.587274
1.0,175,13107.504893
4.0,299,13117.7375
1.0,172,13475.495504
3.0,270,13484.830834
0.0,125,13488.905901
0.0,127,13493.029154
1.0,173,13853.654228
0.0,129,13857.836697
0.0,123,13861.854321
1.0,171,13867.464333
1.0,175,14226.924781
1.0,158,14232.181479
3.0,238,14240.352787
1.0,155,14245.342362
1.0,176,14597.100474
3.0,274,14605.942561
0.0,127,14610.004057
2.0,223,14967.131285
1.0,177,14972.86372
2.0,204,14979.676879
2.0,225,14987.186524
0.0,127,15383.130815
2.0,202,15389.794234
1.0,155,15394.859217
1.0,173,15400.56159
0.0,127,15765.319982
2.0,198,15771.809353
0.0,125,15775.879991
1.0,177,15781.631443
1.0,173,16150.033265
0.0,129,16154.292109
3.0,232,16162.517329
0.0,127,16166.74616
2.0,220,16588.676992
