#{"t_start": 1610951214.4885337, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,383.845575
1.0,153,388.798783
0.0,129,392.934462
4.0,299,780.570382
2.0,221,788.133842
0.0,127,792.331447
3.0,234,800.597207
0.0,129,1213.871344
1.0,171,1219.711718
4.0,280,1229.596539
0.0,129,1233.884467
0.0,127,1654.545979
1.0,152,1659.797069
1.0,173,1665.810936
1.0,176,1671.916685
1.0,155,2086.895843
1.0,157,2092.275931
0.0,127,2096.473323
0.0,129,2100.721405
0.0,127,2105.13665
8.0,377,2537.046536
1.0,155,2542.326907
1.0,175,2548.345784
2.0,201,2953.44047
1.0,173,2959.491893
2.0,206,2966.942485
0.0,125,2971.278725
2.0,202,3351.394561
0.0,127,3355.846908
0.0,125,3360.135294
4.0,299,3753.044311
1.0,173,3759.137526
0.0,129,3763.512533
0.0,129,3767.802966
1.0,176,3773.861517
1.0,157,4165.613622
1.0,157,4170.79655
0.0,125,4174.956913
1.0,171,4180.588604
1.0,152,4581.131287
0.0,127,4585.208585
0.0,127,4589.190558
1.0,154,4594.223439
1.0,157,4599.345162
2.0,205,4963.146515
0.0,127,4967.306987
0.0,127,4971.398659
1.0,173,4977.33805
3.0,252,5363.242098
1.0,157,5368.391702
0.0,129,5372.637584
5.0,328,5779.84931
0.0,127,5783.917659
1.0,157,5789.117222
0.0,125,5793.236219
0.0,127,5797.392754
2.0,203,6201.523097
0.0,127,6205.666759
2.0,204,6212.708086
0.0,127,6216.812858
4.0,298,6580.153084
0.0,125,6584.283631
1.0,172,6590.281403
1.0,173,6596.155224
0.0,129,6965.62348
1.0,157,6970.837139
3.0,270,6980.124153
3.0,232,7350.165249
0.0,127,7354.218575
1.0,174,7359.993034
2.0,220,7367.196171
1.0,175,7776.241806
4.0,297,7786.423366
0.0,127,7790.54116
6.0,374,8157.330836
2.0,221,8164.727855
3.0,258,8523.572189
0.0,129,8527.748369
2.0,209,8534.784445
0.0,129,8539.004927
2.0,220,8902.968595
0.0,125,8907.038115
7.0,449,8922.593127
1.0,155,9284.367537
2.0,200,9291.191146
0.0,127,9295.34533
0.0,127,9299.520137
1.0,173,9670.606587
1.0,155,9675.62394
0.0,127,9679.734614
3.0,256,9688.474191
0.0,129,10050.323766
1.0,177,10056.237593
0.0,125,10060.258121
1.0,175,10066.001525
2.0,185,10426.298347
0.0,125,10430.354381
1.0,153,10435.401489
0.0,127,10439.552518
4.0,321,10812.249938
0.0,125,10816.204813
1.0,176,10822.042407
1.0,155,10827.186715
4.0,299,11189.555162
2.0,202,11196.213674
0.0,129,11200.334639
0.0,125,11204.424486
2.0,204,11565.69349
2.0,200,11572.492126
0.0,125,11576.70778
1.0,155,11581.814786
4.0,280,11951.738317
4.0,299,11961.97795
0.0,127,11966.101425
1.0,176,12337.63569
1.0,157,12342.852615
0.0,127,12347.009339
0.0,127,12351.200504
1.0,155,12721.973916
1.0,175,12727.822469
3.0,275,12737.284977
1.0,171,12742.985642
0.0,129,13103.460121
1.0,155,13108.699494
1.0,173,13114.373538
1.0,178,13120.239241
0.0,127,13476.396461
1.0,155,13481.52472
0.0,129,13485.670669
1.0,178,13491.647584
4.0,298,13856.902354
4.0,300,13867.240021
3.0,251,14229.420804
5.0,349,14241.640095
0.0,129,14245.819999
3.0,268,14600.761412
3.0,250,14608.767392
3.0,270,14617.725553
2.0,201,14974.265291
0.0,129,14978.370786
0.0,123,14982.245567
4.0,299,15384.22945
0.0,125,15388.310264
4.0,302,15398.564301
0.0,123,15402.440277
0.0,127,15767.234831
2.0,220,15774.487998
1.0,155,15779.639025
1.0,173,15785.242544
1.0,157,16153.046991
0.0,129,16157.304776
1.0,176,16163.357118
1.0,157,16168.777117
1.0,153,16588.067001
0.0,127,16592.496469
0.0,129,16596.901658
2.0,205,16604.229873
0.0,129,16608.788887
4.0,301,17018.186225
4.0,299,17029.140722
0.0,125,17033.388259
2.0,202,17419.599766
2.0,200,17427.047284
0.0,127,17431.558792
0.0,125,17435.945785
0.0,125,17814.637658
1.0,157,17820.16632
1.0,173,17826.218533
0.0,127,17830.596038
1.0,155,17836.172208
2.0,185,18240.669724
3.0,250,18249.392429
0.0,125,18253.497171
2.0,201,18664.433793
1.0,155,18669.947731
1.0,157,18675.475893
1.0,173,18681.5903
1.0,155,19070.974339
3.0,274,19081.180621
3.0,248,19090.280849
0.0,123,19472.629726
0.0,129,19476.921393
2.0,202,19484.319336
2.0,226,19492.209025
0.0,127,19909.772979
1.0,173,19915.809469
0.0,129,19920.075915
0.0,127,19924.178393
1.0,176,19930.043831
1.0,171,20349.241334
2.0,204,20356.57797
2.0,183,20363.163882
0.0,127,20367.488412
1.0,173,20737.120355
1.0,155,20742.638034
3.0,250,20751.987257
2.0,200,21130.704936
0.0,129,21135.0219
1.0,155,21140.336841
0.0,127,21144.716341
4.0,301,21523.415176
0.0,129,21527.801592
0.0,125,21532.093287
0.0,127,21536.510621
0.0,125,21540.746003
1.0,173,21962.251064
1.0,155,21967.731793
2.0,219,21975.561069
0.0,123,21979.796252
0.0,129,22407.177323
0.0,129,22411.677512
0.0,129,22416.120462
0.0,129,22420.50112
5.0,352,22857.771678
0.0,127,22862.18715
2.0,202,22869.447629
1.0,155,22874.814576
3.0,269,23308.198826
2.0,202,23315.434057
0.0,129,23320.034024
0.0,127,23324.429924
1.0,155,23753.911974
0.0,129,23758.278479
2.0,216,23766.081126
3.0,234,23774.365935
1.0,176,24217.79669
1.0,157,24223.24389
2.0,221,24231.125414
3.0,251,24655.374461
0.0,127,24659.697023
3.0,251,24668.890523
1.0,173,24675.027282
2.0,204,25108.330829
2.0,203,25115.570115
2.0,224,25123.521405
0.0,129,25536.684593
1.0,155,25541.984802
3.0,270,25551.705941
2.0,224,25939.300912
1.0,173,25945.344587
5.0,328,25957.119835
2.0,202,26334.76536
1.0,173,26340.542507
1.0,155,26345.844431
0.0,127,26350.333786
0.0,129,26354.683715
0.0,129,26725.152468
2.0,219,26732.656332
2.0,202,26739.815641
4.0,320,27160.838563
2.0,223,27168.906916
0.0,127,27173.27979
0.0,129,27177.599413
1.0,175,27555.12221
2.0,223,27563.36578
2.0,205,27570.536615
0.0,129,27940.903487
0.0,129,27945.158154
4.0,300,27956.078803
3.0,248,28332.835192
0.0,125,28337.201201
2.0,224,28345.289977
0.0,129,28349.684147
3.0,233,28729.585396
2.0,201,28736.766192
1.0,175,28742.892338
1.0,157,28748.367661
1.0,157,29128.72084
2.0,205,29136.266335
2.0,200,29143.494355
1.0,176,29149.873118
3.0,254,29536.336997
2.0,200,29543.382559
2.0,200,29550.74177
2.0,182,29932.706126
0.0,129,29937.127527
4.0,299,29948.172076
0.0,127,30321.970955
1.0,175,30328.250474
0.0,127,30332.595743
0.0,127,30336.88942
1.0,176,30342.935373
0.0,129,30718.22612
0.0,127,30722.62761
3.0,246,30731.394983
5.0,347,31110.108243
1.0,153,31115.345004
2.0,190,31122.271709
0.0,129,31126.982257
1.0,153,31501.444228
0.0,129,31505.876609
0.0,125,31510.041324
0.0,127,31514.269341
3.0,236,31905.654753
2.0,190,31912.394974
0.0,129,31916.799807
0.0,125,31921.002564
3.0,271,32312.947676
0.0,125,32317.118396
3.0,271,32327.119977
0.0,127,32331.582342
1.0,155,32708.696975
1.0,173,32714.702108
4.0,319,32726.10579
4.0,295,33102.806601
2.0,223,33110.903948
1.0,170,33116.885283
1.0,178,33505.376064
1.0,157,33510.844131
0.0,125,33515.176279
1.0,173,33521.127217
1.0,155,33526.529101
1.0,155,33909.357997
1.0,155,33914.746812
6.0,359,33928.173739
0.0,127,34306.961522
1.0,157,34312.500352
2.0,203,34319.735253
2.0,206,34699.097279
0.0,129,34703.512711
3.0,231,34711.950036
2.0,202,34719.196087
1.0,173,35101.060647
2.0,185,35107.734741
1.0,173,35113.962943
7.0,323,35508.236167
0.0,129,35512.631226
4.0,285,35523.078424
0.0,127,35527.450464
2.0,222,35924.265602
0.0,127,35928.708896
1.0,175,35934.981007
1.0,172,35941.025179
3.0,232,36319.926244
0.0,123,36324.158179
0.0,129,36328.570184
3.0,250,36701.770535
1.0,171,36707.806345
3.0,252,36716.680462
0.0,129,36721.011713
1.0,173,37103.983676
1.0,173,37110.065796
0.0,127,37114.376432
0.0,127,37118.725838
2.0,200,37506.573358
0.0,127,37511.094531
2.0,185,37517.645408
1.0,155,37523.155574
0.0,129,37527.584447
0.0,127,37917.728846
0.0,129,37922.141873
2.0,202,37929.388287
4.0,323,38321.187198
0.0,127,38325.51957
2.0,201,38332.719305
2.0,199,38339.837621
5.0,367,38737.389275
7.0,324,38749.098482
0.0,127,39130.781639
0.0,129,39135.14932
3.0,270,39144.949905
1.0,173,39151.055216
3.0,219,39537.549778
0.0,127,39541.905277
0.0,127,39546.054462
4.0,301,39930.646985
0.0,127,39934.877347
0.0,123,39938.887224
8.0,288,39949.212216
0.0,127,40333.156911
0.0,129,40337.56443
0.0,129,40341.876683
0.0,129,40346.358099
0.0,127,40350.592459
2.0,202,40737.803148
2.0,202,40744.804571
0.0,127,40749.040543
6.0,402,41130.595491
2.0,202,41137.687611
2.0,206,41144.731741
1.0,171,41515.365511
3.0,252,41524.2047
0.0,125,41528.433026
1.0,176,41534.503461
0.0,125,41920.068764
0.0,129,41924.509048
4.0,302,41935.648801
0.0,129,41940.0227
1.0,176,42324.484355
0.0,127,42328.684088
0.0,125,42332.951013
1.0,178,42339.210579
1.0,173,42345.099994
1.0,173,42721.164833
1.0,155,42726.422798
1.0,155,42731.721744
1.0,155,42736.942734
2.0,199,43105.098105
3.0,254,43113.797304
0.0,129,43118.071166
0.0,129,43122.265428
2.0,204,43501.671134
0.0,125,43505.783449
2.0,198,43512.437929
1.0,173,43518.35414
2.0,218,43896.09454
0.0,125,43900.032182
1.0,174,43905.726676
3.0,250,44269.278937
0.0,127,44273.2458
0.0,129,44277.313649
2.0,202,44284.019808
0.0,127,44288.083223
2.0,201,44700.082872
1.0,155,44705.654548
1.0,156,44711.179948
1.0,155,44716.629369
10.0,414,45111.955439
1.0,155,45117.339705
2.0,205,45551.955703
0.0,125,45556.318097
1.0,157,45561.7805
3.0,278,45571.825341
0.0,127,46014.775816
0.0,129,46019.284921
1.0,173,46025.459029
0.0,127,46029.822283
5.0,350,46472.274624
2.0,219,46480.293441
0.0,127,46484.697084
0.0,129,46489.1059
1.0,175,46865.262238
1.0,154,46870.2296
0.0,127,46874.351947
3.0,253,47232.325624
0.0,125,47236.264457
3.0,250,47244.808213
1.0,171,47250.238177
1.0,170,47600.867671
2.0,202,47607.70597
0.0,127,47611.740375
0.0,127,47615.728314
3.0,236,47975.618377
1.0,173,47981.248228
4.0,300,47991.512335
0.0,127,47995.563963
5.0,314,48368.677908
1.0,154,48374.289328
0.0,127,48378.667406
1.0,155,48763.25107
2.0,220,48771.067461
2.0,204,48778.196047
0.0,123,48782.38362
1.0,173,49161.831969
0.0,129,49166.229881
1.0,158,49171.756911
0.0,129,49176.180135
5.0,329,49556.514191
0.0,125,49560.808336
0.0,129,49565.180767
1.0,153,49570.301416
0.0,127,49938.913405
0.0,127,49943.157864
0.0,123,49947.583483
0.0,129,49952.07417
1.0,173,49958.191941
