#{"t_start": 1610951212.825683, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,176,387.327075
0.0,127,391.259909
1.0,171,396.846399
0.0,127,400.85952
2.0,204,785.258313
3.0,248,793.853735
3.0,233,802.096137
0.0,123,1215.110164
0.0,129,1219.469527
2.0,223,1227.209011
0.0,127,1231.413883
0.0,129,1235.719302
1.0,176,1658.231382
1.0,157,1663.671377
3.0,272,1673.34796
0.0,129,2087.321885
2.0,183,2093.744637
1.0,173,2099.66563
3.0,233,2107.935174
1.0,157,2531.631707
1.0,154,2537.001167
0.0,127,2541.135991
0.0,129,2545.477226
7.0,420,2958.845969
0.0,127,2963.157022
2.0,202,2970.398102
1.0,155,3348.736636
0.0,127,3353.153839
1.0,157,3358.721436
5.0,330,3752.825594
1.0,157,3758.385545
1.0,153,3763.579293
7.0,447,4166.214167
2.0,225,4174.01248
0.0,123,4178.006754
0.0,127,4182.043146
1.0,155,4582.694753
0.0,127,4586.781082
1.0,157,4591.822914
1.0,173,4597.590871
2.0,223,4961.923037
4.0,259,4970.89174
1.0,155,4976.14085
2.0,202,4983.183922
0.0,127,5364.386663
2.0,186,5370.607019
0.0,127,5374.793735
0.0,127,5379.020443
5.0,331,5786.207129
1.0,174,5791.980735
5.0,341,6201.268734
1.0,171,6206.971563
1.0,173,6212.835552
1.0,172,6218.658951
0.0,127,6575.744995
2.0,198,6582.481737
0.0,127,6586.663906
2.0,204,6593.919292
0.0,127,6598.044434
4.0,304,6973.833802
5.0,330,6985.41271
1.0,175,7353.30092
1.0,174,7359.032726
1.0,175,7364.752907
0.0,127,7368.702218
0.0,127,7775.987433
6.0,376,7789.107089
0.0,129,7793.251026
1.0,173,8152.968823
0.0,127,8156.920941
3.0,270,8166.035664
2.0,202,8522.84642
1.0,173,8528.569929
0.0,127,8532.722461
1.0,173,8538.432528
0.0,127,8542.587167
1.0,173,8904.847092
0.0,127,8909.043795
2.0,202,8915.751218
0.0,127,8919.835686
0.0,127,8923.783851
2.0,202,9287.239934
2.0,198,9294.118675
3.0,252,9302.835329
0.0,125,9672.097649
2.0,182,9678.169231
1.0,178,9684.086143
0.0,127,9688.075289
4.0,301,10056.235059
0.0,129,10060.407073
1.0,173,10066.169756
1.0,175,10071.871298
3.0,234,10434.064216
1.0,153,10439.121208
0.0,129,10443.297317
0.0,127,10447.356607
1.0,155,10814.051423
2.0,207,10820.992511
2.0,202,10827.720344
0.0,127,10831.85882
1.0,155,11189.105917
0.0,129,11193.1807
4.0,301,11203.457781
3.0,234,11565.785941
0.0,127,11569.971558
2.0,223,11577.73699
0.0,127,11581.75578
0.0,129,11946.337089
1.0,155,11951.368196
0.0,127,11955.46358
7.0,423,12335.876884
0.0,127,12340.038385
1.0,174,12345.889217
0.0,125,12350.034661
2.0,221,12723.159667
0.0,125,12727.242217
0.0,125,12731.23259
1.0,155,12736.349815
1.0,177,12742.316842
1.0,175,13104.439556
0.0,129,13108.615475
0.0,129,13112.804287
3.0,270,13122.024904
2.0,200,13480.797167
0.0,129,13485.082405
1.0,175,13490.820686
0.0,129,13495.025934
0.0,127,13853.924219
1.0,176,13859.926532
2.0,186,13866.18332
3.0,272,13875.445248
0.0,129,14233.285294
0.0,125,14237.383783
0.0,127,14241.474253
0.0,127,14245.576293
1.0,173,14251.226133
0.0,129,14601.309247
0.0,123,14605.008003
2.0,185,14610.850918
0.0,127,14614.904264
3.0,252,14973.047584
4.0,299,14983.163166
3.0,247,14991.438122
1.0,153,15388.421813
0.0,125,15392.346473
3.0,267,15401.377266
0.0,127,15405.424532
1.0,177,15771.897118
2.0,209,15778.883704
1.0,176,15784.662017
0.0,125,15788.599937
3.0,248,16159.887753
0.0,125,16163.987817
2.0,226,16172.016299
3.0,249,16595.085138
0.0,127,16599.439662
0.0,127,16603.761307
0.0,129,16608.269955
0.0,129,16612.762013
2.0,217,17018.907545
4.0,299,17029.823867
0.0,127,17034.214477
0.0,129,17417.704404
4.0,285,17428.319579
4.0,298,17813.877258
0.0,129,17818.43877
0.0,129,17822.795641
0.0,129,17827.176485
2.0,223,17835.35043
4.0,301,18244.239588
0.0,127,18248.434145
0.0,129,18252.719945
0.0,127,18256.969036
2.0,226,18668.939652
1.0,171,18674.986602
4.0,302,18686.111164
2.0,206,19077.459732
1.0,175,19083.812868
2.0,202,19091.149554
0.0,125,19095.34888
1.0,175,19479.688947
0.0,129,19484.163837
0.0,129,19488.587834
2.0,200,19495.519361
3.0,230,19916.913897
1.0,155,19922.263369
0.0,125,19926.273433
8.0,372,20352.885829
1.0,177,20359.176687
0.0,127,20363.586317
4.0,260,20736.509962
1.0,173,20742.69116
0.0,127,20747.20643
0.0,129,20751.673719
5.0,326,21135.284721
2.0,201,21142.343894
0.0,125,21146.664283
2.0,199,21153.604727
2.0,202,21528.607674
4.0,300,21539.719415
2.0,202,21962.27347
0.0,129,21966.755802
0.0,129,21971.246391
0.0,127,21975.598194
3.0,255,21984.832629
0.0,127,22412.182457
0.0,127,22416.556834
0.0,127,22420.947326
0.0,129,22425.257236
2.0,201,22432.512582
1.0,155,22862.083756
3.0,250,22871.377898
0.0,127,22875.683191
1.0,174,23305.28413
3.0,267,23315.092909
0.0,129,23319.691155
4.0,297,23754.619871
0.0,125,23758.879404
1.0,157,23764.305492
3.0,249,23773.412012
2.0,198,24217.475887
4.0,300,24228.544666
1.0,172,24234.524546
4.0,301,24660.653673
0.0,127,24665.137247
3.0,216,24672.837068
1.0,173,25104.979792
3.0,219,25112.841238
0.0,127,25117.173655
0.0,125,25121.478415
3.0,251,25539.176342
4.0,319,25550.729441
1.0,175,25556.762807
2.0,200,25943.515357
0.0,127,25947.850166
2.0,222,25955.660506
5.0,329,26337.945242
1.0,173,26343.826847
0.0,125,26348.042649
0.0,129,26352.554817
3.0,252,26727.632591
1.0,172,26733.390808
1.0,173,26739.435815
0.0,127,26743.702561
2.0,202,27160.232198
3.0,271,27170.130824
0.0,127,27174.479353
0.0,125,27178.710291
0.0,127,27554.329145
0.0,129,27558.832817
2.0,224,27567.017509
1.0,175,27573.080484
0.0,129,27943.396077
