#{"t_start": 1610951215.011265, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,321,390.291224
0.0,129,394.308445
0.0,129,398.387331
6.0,357,788.387825
0.0,127,792.583228
1.0,175,798.635031
0.0,129,1211.863093
2.0,220,1219.606453
2.0,185,1225.944132
0.0,125,1230.081221
1.0,155,1651.871563
0.0,127,1656.074816
0.0,125,1660.297227
4.0,267,1669.786538
3.0,252,2088.399168
1.0,155,2093.729208
2.0,200,2100.607333
0.0,129,2105.090729
1.0,175,2529.400663
0.0,127,2533.798028
0.0,125,2537.856674
0.0,127,2542.074416
1.0,177,2548.223201
3.0,272,2956.026479
1.0,153,2961.33517
1.0,173,2967.458576
0.0,125,3344.698057
0.0,129,3349.093205
0.0,129,3353.593898
1.0,173,3359.77288
0.0,127,3364.162843
0.0,127,3368.563721
0.0,129,3754.910204
2.0,209,3762.201502
0.0,129,3766.572494
2.0,204,3773.692088
1.0,157,4165.40976
2.0,201,4172.281955
4.0,286,4182.117787
3.0,232,4585.530848
1.0,155,4590.49731
1.0,155,4595.63968
1.0,175,4958.17991
0.0,129,4962.435595
0.0,129,4966.671625
0.0,123,4970.612479
0.0,129,4974.958902
0.0,127,4979.132494
0.0,129,5360.429986
2.0,202,5367.288622
0.0,127,5371.449527
0.0,127,5375.672035
2.0,202,5778.181653
1.0,173,5783.977371
3.0,248,5792.468954
2.0,222,6197.340398
0.0,125,6201.488252
4.0,277,6211.143148
0.0,129,6215.373297
2.0,184,6574.587967
0.0,127,6578.701679
1.0,171,6584.425503
0.0,125,6588.735702
1.0,158,6594.045244
2.0,200,6966.169768
0.0,125,6970.135169
0.0,129,6974.245871
0.0,129,6978.514997
0.0,125,6982.57451
0.0,129,7348.860376
3.0,231,7356.569183
0.0,127,7360.747559
0.0,129,7364.763337
1.0,155,7772.962097
0.0,127,7777.109771
0.0,123,7781.031021
2.0,185,7787.206489
3.0,250,8149.6723
1.0,172,8155.233987
2.0,220,8162.52722
2.0,181,8168.397822
3.0,248,8527.070691
0.0,127,8531.18884
2.0,202,8537.971649
1.0,176,8900.34373
0.0,129,8904.525946
2.0,202,8911.388841
0.0,127,8915.492212
2.0,222,9279.486638
3.0,250,9288.100656
2.0,222,9295.750577
0.0,127,9299.953686
3.0,234,9673.230178
2.0,229,9680.896517
0.0,123,9684.767531
0.0,125,9688.823748
1.0,175,10052.3515
6.0,326,10063.66918
3.0,236,10425.71728
0.0,129,10429.958739
4.0,298,10440.353898
3.0,246,10810.296616
0.0,129,10814.398512
1.0,175,10820.185387
2.0,222,10827.732606
0.0,129,11184.031155
4.0,304,11194.315446
2.0,223,11201.910311
2.0,224,11563.877591
4.0,259,11572.902655
2.0,202,11579.774959
3.0,271,11949.429107
1.0,153,11954.445939
6.0,361,12332.539373
0.0,129,12336.815112
0.0,125,12340.913808
2.0,184,12347.147322
0.0,127,12351.325263
1.0,175,12722.810946
0.0,125,12726.81987
0.0,129,12730.874399
3.0,253,12739.713049
1.0,173,13101.750281
1.0,157,13106.953355
2.0,224,13114.562857
0.0,129,13118.651602
2.0,221,13478.19818
5.0,371,13491.216618
2.0,201,13852.793668
0.0,129,13857.101829
1.0,157,13862.282321
0.0,127,13866.327654
1.0,173,13872.071906
1.0,175,14231.630873
2.0,219,14239.063758
2.0,206,14246.023631
1.0,153,14597.02986
1.0,178,14602.580787
1.0,157,14607.446377
4.0,322,14968.117991
1.0,153,14972.985812
0.0,129,14977.123846
0.0,129,14981.20171
1.0,155,14986.21085
1.0,155,15383.103049
0.0,125,15387.201157
2.0,227,15394.760292
1.0,172,15400.386305
3.0,211,15768.174541
3.0,231,15775.883575
2.0,202,15782.600904
1.0,172,16150.832302
3.0,251,16159.657838
0.0,129,16164.005485
1.0,171,16169.928195
1.0,153,16589.211635
2.0,198,16596.403677
3.0,252,16605.581207
2.0,206,17011.458007
0.0,127,17015.763861
0.0,129,17020.1605
2.0,220,17028.0332
5.0,328,17419.127255
0.0,129,17423.748937
0.0,127,17428.28509
1.0,153,17433.729058
0.0,127,17812.548262
0.0,129,17817.108355
3.0,229,17825.236857
0.0,125,17829.514017
0.0,127,17834.037767
0.0,127,18236.445095
6.0,379,18249.962914
3.0,247,18662.494288
0.0,125,18666.895072
1.0,175,18673.094371
0.0,125,18677.399753
1.0,155,18682.796493
0.0,127,19071.104934
1.0,155,19076.57909
2.0,186,19083.425035
1.0,173,19089.556484
2.0,204,19474.908799
0.0,127,19479.258459
1.0,171,19485.399478
2.0,202,19492.378297
2.0,198,19912.551317
5.0,348,19925.028496
1.0,173,19930.819211
5.0,300,20354.961312
1.0,171,20361.094737
1.0,169,20367.100039
0.0,129,20735.094456
2.0,202,20742.353458
0.0,123,20746.671326
0.0,127,20751.139021
4.0,317,21134.260885
2.0,202,21141.477493
4.0,301,21152.297191
4.0,300,21531.070563
3.0,272,21541.03709
0.0,123,21960.640898
1.0,159,21966.288263
0.0,129,21970.738245
2.0,204,21977.966183
2.0,183,22407.51985
3.0,250,22416.680528
3.0,272,22426.631671
2.0,223,22858.734872
1.0,175,22865.17831
0.0,125,22869.427859
1.0,171,22875.368434
2.0,224,23307.022409
0.0,129,23311.462962
0.0,129,23316.02285
2.0,220,23324.021989
1.0,155,23753.526855
2.0,219,23761.271228
0.0,125,23765.662051
1.0,173,23771.714211
0.0,127,24213.032875
0.0,125,24217.422718
2.0,202,24224.629408
2.0,202,24231.719666
1.0,173,24653.004789
0.0,129,24657.328376
3.0,254,24666.746406
5.0,326,25104.675483
1.0,175,25110.879669
5.0,350,25123.632516
0.0,125,25536.665567
3.0,250,25545.625236
0.0,127,25549.888713
0.0,129,25554.155264
4.0,297,25944.587018
3.0,229,25952.669961
3.0,249,26332.051417
0.0,125,26336.168061
4.0,299,26346.90632
1.0,173,26352.93526
0.0,129,26723.542982
4.0,279,26733.252133
3.0,250,26742.272665
0.0,127,27155.919187
0.0,129,27160.252361
0.0,129,27164.748062
1.0,173,27170.850679
2.0,201,27549.306024
1.0,153,27554.663215
1.0,173,27560.908706
2.0,224,27568.923409
3.0,230,27942.9972
