#{"t_start": 1610951217.1188877, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,381.372277
3.0,250,389.773164
4.0,301,777.442893
1.0,175,783.28286
0.0,127,787.45001
0.0,127,791.672608
7.0,429,1216.186463
0.0,127,1220.293694
0.0,129,1224.634699
1.0,176,1230.745833
0.0,129,1651.469861
0.0,129,1655.78757
2.0,205,1663.03802
2.0,183,1669.41575
0.0,125,2083.218273
0.0,125,2087.450906
2.0,205,2094.572507
2.0,205,2101.811649
0.0,129,2524.531548
0.0,125,2528.684146
1.0,175,2534.650464
2.0,200,2541.678401
0.0,129,2545.944887
2.0,223,2951.879586
0.0,127,2956.153226
1.0,171,2962.21899
0.0,127,2966.5788
0.0,129,3343.935506
0.0,127,3348.301066
1.0,157,3353.921334
7.0,324,3365.954981
0.0,127,3752.189821
0.0,127,3756.46827
0.0,129,3760.838564
1.0,158,3766.231715
2.0,224,4160.425669
5.0,328,4172.06682
5.0,352,4579.85227
2.0,180,4585.698561
0.0,125,4589.695944
0.0,127,4593.794935
0.0,127,4597.813603
1.0,153,4959.720868
10.0,431,4975.070956
0.0,127,5356.289084
0.0,127,5360.540234
4.0,299,5370.992807
0.0,127,5375.207603
2.0,202,5777.734045
2.0,188,5783.977665
0.0,125,5788.044369
0.0,129,5792.317242
1.0,173,6195.301653
2.0,224,6202.995473
1.0,173,6208.848367
1.0,173,6214.704519
10.0,452,6583.836157
3.0,236,6592.140926
2.0,224,6965.105664
1.0,172,6970.746686
0.0,129,6974.937889
1.0,174,6980.871471
2.0,185,7349.144106
4.0,297,7359.296749
3.0,250,7770.81072
0.0,127,7774.965529
0.0,125,7778.975969
0.0,125,7782.880839
0.0,129,7787.075336
1.0,177,8146.947984
4.0,243,8155.005196
0.0,129,8159.113743
0.0,125,8163.086068
0.0,125,8166.994473
2.0,222,8524.677557
5.0,350,8536.889355
3.0,249,8901.898992
1.0,173,8907.649615
11.0,459,9280.301234
0.0,125,9284.275189
2.0,198,9291.18441
4.0,324,9667.730006
1.0,157,9672.834497
1.0,155,9677.985587
2.0,223,9685.509366
0.0,129,10047.391282
1.0,173,10053.167695
1.0,155,10058.219378
2.0,201,10064.96976
0.0,129,10423.199907
1.0,173,10429.04896
4.0,299,10439.417162
5.0,306,10811.510761
0.0,129,10815.692864
0.0,129,10819.772382
2.0,222,10827.324996
0.0,125,11183.505467
3.0,230,11191.114761
6.0,377,11558.611075
5.0,333,11570.268534
0.0,125,11574.488863
0.0,129,11578.602853
0.0,123,11942.916837
3.0,252,11951.475309
2.0,219,11958.844907
1.0,169,12330.025527
1.0,175,12336.068004
3.0,250,12344.657297
3.0,270,12719.708426
0.0,129,12723.879937
0.0,129,12727.948938
2.0,202,12734.8511
0.0,129,12739.057997
0.0,127,13099.407952
5.0,332,13111.026192
0.0,127,13115.002367
0.0,129,13119.151983
2.0,204,13478.102894
2.0,205,13485.063203
9.0,414,13854.541797
2.0,199,13861.236394
0.0,123,13865.16753
4.0,301,14229.234612
1.0,177,14235.146312
3.0,272,14244.467716
1.0,177,14596.283518
1.0,176,14601.842403
0.0,125,14605.551701
0.0,127,14609.559569
2.0,206,14966.11972
1.0,174,14971.8102
2.0,226,14979.305704
1.0,175,14985.020111
1.0,155,15382.000316
2.0,202,15388.741884
0.0,129,15392.866823
0.0,123,15396.722954
9.0,404,15771.326817
0.0,125,15775.330681
1.0,150,15780.179614
0.0,125,15784.114072
3.0,272,16156.297462
3.0,272,16165.956129
6.0,379,16593.993608
2.0,225,16602.14871
0.0,125,16606.527586
1.0,155,17010.36275
0.0,125,17014.539006
1.0,155,17019.981986
1.0,171,17025.986006
0.0,129,17030.408813
5.0,350,17422.590407
0.0,129,17427.188632
4.0,303,17812.905566
2.0,204,17820.190124
1.0,175,17826.286558
0.0,127,17830.799105
0.0,127,18233.281876
2.0,200,18240.197461
0.0,129,18244.452797
3.0,248,18253.204883
4.0,282,18667.348259
1.0,175,18673.577195
2.0,202,18680.787194
0.0,127,19069.093755
0.0,129,19073.559077
0.0,129,19078.130566
1.0,159,19083.731633
1.0,155,19089.135471
0.0,127,19471.673948
2.0,200,19478.762589
0.0,127,19483.219475
1.0,175,19489.198513
0.0,129,19906.806856
0.0,129,19911.121558
4.0,301,19921.809834
0.0,129,19926.000599
0.0,125,20343.219385
3.0,234,20351.801756
0.0,125,20356.090097
0.0,125,20360.420027
0.0,127,20364.741668
0.0,125,20732.572726
3.0,230,20740.945654
0.0,129,20745.500729
2.0,202,20752.781101
0.0,129,21128.862167
0.0,127,21133.056347
0.0,125,21137.256305
1.0,173,21143.388057
2.0,200,21518.289122
2.0,202,21525.450193
3.0,276,21535.59944
0.0,125,21539.788087
0.0,129,21959.653989
0.0,125,21963.958919
