#{"t_start": 1610951211.692822, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,200,389.286701
0.0,129,393.362516
0.0,129,397.408234
0.0,127,401.372973
1.0,178,784.824039
1.0,173,790.641832
0.0,127,794.840238
1.0,155,800.042544
1.0,173,1215.011135
0.0,127,1219.276001
3.0,250,1228.0531
0.0,127,1232.270736
3.0,248,1657.458486
2.0,188,1664.099423
0.0,127,1668.299383
0.0,127,1672.556158
0.0,129,1676.879222
1.0,157,2091.939472
2.0,222,2099.753157
1.0,155,2104.995368
5.0,331,2535.475942
3.0,270,2544.925843
2.0,202,2551.987985
0.0,127,2954.235013
0.0,127,2958.604781
1.0,173,2964.693795
0.0,125,2968.934954
2.0,202,3349.12241
0.0,127,3353.486551
4.0,301,3364.662333
1.0,175,3370.898434
3.0,236,3761.308597
0.0,129,3765.629775
2.0,202,3772.679729
2.0,204,4166.207966
2.0,202,4173.118983
0.0,129,4177.393291
1.0,174,4183.1124
4.0,263,4587.696914
2.0,203,4594.414134
3.0,272,4603.739287
2.0,183,4966.688953
1.0,173,4972.5212
3.0,268,4981.957447
6.0,398,5373.089322
0.0,129,5377.464971
0.0,123,5381.417619
1.0,175,5782.942275
1.0,173,5788.723523
2.0,220,5796.251313
0.0,129,5800.505964
0.0,125,6201.768873
0.0,129,6205.930086
3.0,226,6213.716994
0.0,127,6217.959249
1.0,175,6576.760194
6.0,401,6591.146763
0.0,129,6595.446056
7.0,323,6972.014556
0.0,129,6976.102582
4.0,299,6986.633802
0.0,127,7352.771334
0.0,129,7356.885604
0.0,125,7360.885519
1.0,175,7366.604961
0.0,129,7370.659831
2.0,202,7780.70298
2.0,222,7788.091235
2.0,200,7794.924692
2.0,188,8155.131309
1.0,176,8160.758606
1.0,155,8165.790104
1.0,158,8170.853899
0.0,127,8525.110617
2.0,202,8531.922716
3.0,273,8541.329061
3.0,248,8906.336585
2.0,202,8913.142885
0.0,129,8917.306015
4.0,297,9284.12382
0.0,127,9288.141358
0.0,129,9292.482203
0.0,129,9296.708547
0.0,127,9300.787136
0.0,125,9304.962603
0.0,129,9674.351757
1.0,173,9680.059722
0.0,129,9684.148315
0.0,129,9688.262632
0.0,127,9692.407843
1.0,173,10055.850072
0.0,129,10060.022393
2.0,198,10066.667327
1.0,155,10071.667793
0.0,125,10429.863663
0.0,127,10434.003365
2.0,207,10441.0004
4.0,300,10812.969349
2.0,225,10820.560658
1.0,173,10826.308889
0.0,127,10830.391493
2.0,206,11189.465399
0.0,127,11193.481263
2.0,202,11200.212599
0.0,129,11204.309593
0.0,123,11208.267341
0.0,129,11566.807149
3.0,215,11574.1593
0.0,127,11578.390458
2.0,204,11585.37744
0.0,127,11949.714937
5.0,346,11961.739785
2.0,200,11968.42924
3.0,252,12342.789503
0.0,129,12346.961851
1.0,155,12352.209874
4.0,280,12727.559666
2.0,202,12734.249812
6.0,340,13102.485847
0.0,129,13106.638338
0.0,127,13110.799931
4.0,279,13120.273626
2.0,198,13479.038589
1.0,155,13484.159344
2.0,204,13491.016081
1.0,173,13496.915686
1.0,156,13856.804188
1.0,175,13862.733956
0.0,129,13866.944872
2.0,203,13873.715249
4.0,277,14236.962027
0.0,127,14241.061083
5.0,310,14251.718178
2.0,204,14604.375945
5.0,313,14614.667744
2.0,200,14971.008685
2.0,200,14977.625234
1.0,155,14982.656273
0.0,123,14986.48378
3.0,228,15385.939485
2.0,206,15392.943145
1.0,155,15397.950327
1.0,174,15403.632039
0.0,125,15768.333089
1.0,155,15773.374252
1.0,173,15779.023612
9.0,402,16155.573144
0.0,127,16159.717372
0.0,125,16163.93563
0.0,125,16168.110138
1.0,157,16173.520207
1.0,176,16593.704817
