#{"t_start": 1610951212.0593092, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,386.376441
1.0,176,392.116482
0.0,127,396.142191
1.0,155,401.102683
3.0,270,787.890116
1.0,175,793.847506
0.0,127,798.06601
2.0,223,1214.8513
2.0,220,1222.615745
0.0,127,1226.667559
3.0,248,1235.506001
1.0,177,1658.011409
0.0,129,1662.421808
1.0,157,1667.784685
2.0,183,1674.160938
2.0,203,2090.906519
0.0,127,2095.20916
1.0,175,2101.180166
1.0,173,2107.284743
6.0,379,2539.276408
3.0,271,2548.989892
3.0,248,2955.735079
1.0,175,2961.8652
3.0,233,2970.341431
4.0,257,3352.664083
0.0,127,3357.079974
0.0,129,3361.541418
1.0,157,3367.080068
3.0,229,3757.326782
4.0,301,3768.150339
2.0,198,3775.049695
0.0,127,4165.654322
0.0,129,4169.994131
0.0,127,4174.063142
0.0,127,4178.246226
6.0,361,4586.299124
3.0,240,4594.353351
0.0,123,4598.26334
0.0,129,4602.375722
0.0,125,4963.232699
0.0,127,4967.415387
1.0,158,4972.628159
3.0,247,4981.323587
0.0,125,5362.464561
5.0,328,5373.96231
1.0,171,5379.858876
0.0,129,5384.001083
5.0,349,5791.845116
2.0,204,5798.86306
0.0,127,6200.136639
0.0,125,6204.262893
1.0,175,6210.166285
0.0,129,6214.447247
3.0,273,6576.885032
0.0,127,6581.029074
2.0,222,6588.742488
0.0,129,6593.144948
1.0,173,6599.008661
0.0,123,6968.225392
0.0,129,6972.384907
0.0,127,6976.423079
3.0,251,6985.156347
1.0,173,7353.030504
1.0,157,7358.099688
1.0,153,7363.182518
1.0,173,7368.709896
2.0,225,7779.560658
1.0,171,7785.246644
0.0,129,7789.358016
0.0,129,7793.508369
0.0,129,8151.602514
0.0,127,8155.656938
1.0,174,8161.251252
0.0,129,8165.340907
0.0,127,8169.330657
3.0,250,8528.025094
3.0,248,8536.523283
0.0,125,8540.476434
0.0,125,8544.586256
2.0,222,8908.627079
0.0,129,8912.798322
0.0,129,8916.964732
1.0,173,8922.648817
4.0,299,9289.506526
0.0,127,9293.725008
0.0,129,9297.95196
0.0,127,9302.159536
0.0,127,9671.472982
0.0,127,9675.682249
1.0,173,9681.297393
0.0,127,9685.432786
0.0,129,9689.455854
0.0,127,10051.353689
1.0,153,10056.393358
0.0,129,10060.552449
2.0,202,10067.332241
1.0,173,10427.109738
3.0,250,10435.789647
0.0,127,10439.859592
2.0,185,10446.069341
0.0,129,10811.834263
0.0,129,10815.906121
1.0,173,10821.671193
1.0,173,10827.393478
3.0,248,11188.020639
2.0,223,11195.423711
0.0,127,11199.516304
2.0,203,11206.324011
0.0,125,11564.675668
0.0,129,11568.919517
1.0,153,11573.980999
0.0,127,11578.236494
1.0,153,11583.25593
2.0,182,11949.674244
4.0,278,11959.210069
1.0,155,11964.28309
2.0,200,12336.698327
0.0,129,12340.938383
1.0,173,12346.745094
3.0,228,12354.625464
4.0,278,12729.850432
0.0,129,12733.932404
1.0,157,12739.176446
0.0,127,12743.34514
1.0,173,13105.383447
1.0,155,13110.5746
1.0,175,13116.39019
1.0,173,13122.049862
1.0,175,13479.900446
9.0,406,13494.205487
1.0,155,13854.058626
0.0,129,13858.382204
0.0,129,13862.58095
2.0,204,13869.4288
4.0,280,14232.708159
1.0,157,14237.907834
2.0,202,14244.802484
3.0,253,14599.406356
0.0,129,14603.321658
3.0,249,14611.309061
0.0,127,14615.375365
1.0,175,14970.803405
2.0,182,14976.76104
2.0,187,14982.905819
0.0,123,14986.748909
1.0,173,14992.430183
2.0,204,15391.208385
2.0,224,15398.711992
2.0,204,15405.442422
0.0,125,15770.148259
3.0,250,15778.519922
0.0,127,15782.612996
1.0,170,15788.153956
3.0,269,16160.117836
0.0,127,16164.335966
1.0,157,16169.774147
2.0,223,16591.650262
1.0,157,16597.213732
1.0,157,16602.689173
1.0,155,16608.217667
0.0,129,16612.655526
0.0,127,17015.479242
5.0,327,17027.372046
0.0,127,17031.804951
1.0,173,17416.936852
3.0,253,17426.218498
0.0,127,17430.798903
0.0,127,17435.172825
2.0,183,17816.252411
1.0,157,17821.817614
0.0,129,17826.222081
2.0,185,17832.728834
2.0,201,18238.1287
0.0,129,18242.462553
0.0,127,18246.617437
1.0,176,18252.604537
4.0,298,18667.174234
2.0,204,18674.600935
3.0,230,18682.813441
1.0,177,19073.132935
0.0,129,19077.539354
2.0,201,19084.939709
1.0,171,19091.080084
4.0,301,19480.187068
0.0,127,19484.574556
0.0,125,19488.856973
10.0,456,19918.734845
1.0,157,19924.125251
0.0,125,19928.122047
2.0,220,20348.812228
2.0,182,20355.390712
1.0,175,20361.614342
0.0,125,20365.908207
2.0,225,20737.521191
0.0,127,20741.862304
0.0,125,20746.263082
2.0,200,20753.628526
2.0,204,21132.50326
0.0,127,21136.799759
1.0,155,21142.056885
0.0,129,21146.555185
1.0,173,21152.545858
3.0,274,21530.297696
1.0,169,21536.359459
2.0,222,21544.313438
2.0,185,21966.325981
1.0,155,21971.774106
2.0,227,21979.883544
1.0,173,21986.116323
2.0,204,22416.438278
2.0,202,22423.626324
2.0,198,22430.746679
3.0,247,22863.99872
0.0,129,22868.514753
1.0,175,22874.635217
0.0,125,22878.853477
1.0,175,23308.664915
2.0,202,23315.837855
3.0,254,23325.270206
0.0,129,23329.808251
2.0,223,23761.78508
1.0,155,23767.149958
1.0,155,23772.630417
4.0,300,24220.719652
1.0,173,24226.757845
0.0,129,24231.124353
2.0,226,24654.492601
0.0,127,24658.698867
0.0,129,24663.159289
5.0,328,24675.283506
0.0,129,25105.691669
1.0,175,25111.938343
2.0,203,25119.182593
2.0,186,25125.605643
3.0,250,25543.329025
0.0,127,25547.65813
4.0,299,25558.375231
3.0,249,25946.988921
0.0,127,25951.323611
0.0,127,25955.481574
2.0,220,25963.151353
0.0,125,26337.939569
4.0,299,26348.51147
0.0,129,26353.100029
0.0,129,26357.416012
0.0,129,26727.858844
3.0,270,26737.272968
0.0,125,26741.557654
2.0,204,27158.178917
2.0,204,27165.45331
1.0,175,27171.639119
3.0,250,27180.582251
0.0,129,27556.339301
0.0,127,27560.850208
0.0,129,27565.37571
1.0,155,27570.755381
2.0,222,27944.512767
0.0,127,27948.647023
3.0,254,27957.849693
2.0,224,28333.657076
0.0,127,28338.116683
4.0,299,28349.115673
0.0,125,28353.459749
4.0,283,28735.150263
3.0,218,28743.016356
1.0,173,28749.140634
0.0,127,29128.297188
3.0,246,29137.381016
4.0,301,29148.585806
2.0,199,29532.957597
0.0,127,29537.308052
0.0,129,29541.846912
3.0,271,29551.589872
1.0,157,29932.784197
0.0,129,29937.168119
0.0,127,29941.558566
0.0,127,29945.90321
3.0,270,30325.271255
7.0,445,30341.774656
1.0,157,30718.110372
2.0,184,30724.571949
0.0,127,30728.936522
1.0,172,30735.031769
6.0,396,31115.454538
1.0,155,31120.792221
1.0,173,31127.196967
1.0,155,31501.917269
0.0,123,31506.106395
2.0,224,31513.937796
3.0,246,31522.81085
1.0,178,31912.090138
0.0,127,31916.336178
0.0,127,31920.594852
2.0,202,31927.815994
2.0,217,32317.680171
0.0,129,32322.056193
0.0,129,32326.486034
1.0,157,32332.130569
0.0,127,32336.497104
4.0,301,32719.074409
1.0,171,32725.06016
1.0,175,32730.980264
0.0,127,33101.308263
2.0,200,33108.461734
0.0,129,33112.854867
1.0,175,33119.100176
0.0,127,33505.629373
1.0,173,33511.743566
0.0,127,33516.162749
2.0,188,33522.655815
3.0,250,33909.12586
0.0,129,33913.581547
0.0,129,33917.968356
0.0,129,33922.447103
3.0,251,34306.135259
3.0,249,34315.174632
1.0,175,34321.316583
0.0,129,34325.631934
4.0,280,34708.011661
0.0,129,34712.503762
2.0,220,34720.409314
2.0,202,35103.348171
2.0,221,35111.4091
0.0,129,35115.963259
0.0,125,35120.326434
0.0,127,35124.545425
3.0,228,35515.175921
0.0,129,35519.761913
2.0,205,35526.890624
1.0,172,35921.955086
0.0,125,35926.135603
0.0,127,35930.57177
2.0,202,35937.897703
1.0,175,35944.049725
3.0,271,36324.442809
2.0,221,36332.47393
0.0,129,36336.825593
0.0,127,36705.398733
3.0,250,36714.351346
2.0,205,36721.365233
1.0,155,36726.793537
1.0,178,37110.026452
4.0,257,37119.244604
2.0,221,37127.109042
0.0,125,37512.325509
0.0,129,37516.718829
1.0,157,37522.357431
3.0,274,37532.365431
1.0,178,37924.443166
2.0,204,37931.751963
3.0,250,37940.969565
1.0,175,38326.956282
0.0,127,38331.171928
3.0,271,38341.159168
1.0,173,38731.120908
4.0,303,38742.394965
0.0,129,38746.642239
0.0,127,38750.97467
1.0,173,39134.41106
0.0,129,39138.805053
2.0,202,39146.029938
0.0,129,39150.413534
1.0,174,39535.292999
4.0,297,39546.037091
5.0,372,39933.152785
5.0,350,39945.573487
3.0,233,39953.914748
2.0,199,40340.664961
0.0,127,40344.871106
0.0,127,40349.319641
2.0,224,40357.065061
2.0,201,40744.32911
0.0,125,40748.406135
4.0,282,40758.418764
2.0,202,41132.597593
4.0,258,41141.732534
5.0,352,41519.000766
1.0,173,41524.980317
2.0,181,41531.22534
1.0,171,41537.124267
0.0,127,41922.771441
1.0,157,41928.439722
0.0,125,41932.633044
1.0,173,41938.675637
