#{"t_start": 1610523399.4231832, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,224,1171.34731
0.0,127,1174.434485
2.0,218,1180.24687
1.0,157,1184.253986
1.0,175,1188.361667
0.0,127,1191.721815
0.0,129,1195.529169
0.0,129,1198.89932
0.0,127,1202.496191
0.0,127,1205.347262
1.0,170,1209.727262
2.0,199,1214.935184
1.0,177,1218.721214
1.0,173,1222.322485
0.0,129,1224.48567
3.0,230,1230.137196
4.0,263,1235.77456
0.0,127,1238.131295
0.0,127,1240.72252
2.0,203,1245.1273
0.0,127,1248.047354
0.0,129,1251.122004
3.0,250,1256.852148
0.0,129,1259.259066
1.0,172,1262.702831
2.0,223,1267.748864
0.0,127,1270.620469
1.0,153,1274.218705
0.0,125,1277.090753
2.0,203,1281.870993
0.0,125,1284.451085
4.0,318,1292.246032
0.0,127,1294.90182
2.0,220,1300.07621
1.0,171,1303.360183
0.0,129,1305.906715
2.0,200,1309.495689
0.0,129,1312.89273
0.0,129,1315.174467
0.0,125,1317.852341
2.0,203,1322.598516
0.0,129,1325.734491
1.0,157,1330.103714
0.0,127,1332.373772
0.0,129,1335.118513
3.0,250,1341.399349
0.0,129,1343.822913
1.0,175,1347.35088
2.0,202,1352.151307
2.0,188,1356.556058
1.0,173,1360.326516
2.0,184,1363.954359
0.0,127,1365.87564
1.0,173,1369.24805
0.0,125,1371.583948
1.0,155,1374.222796
3.0,254,1378.891032
0.0,125,1381.170151
4.0,301,1387.541286
1.0,172,1391.219238
0.0,129,1393.947224
1.0,173,1397.583545
4.0,302,1402.954605
1.0,175,1406.708011
1.0,173,1410.26371
3.0,270,1415.620406
1.0,173,1419.200177
1.0,172,1422.922891
1.0,155,1426.537012
1.0,177,1429.98419
0.0,123,1433.106154
5.0,370,1442.60325
0.0,127,1445.334495
0.0,125,1448.315445
0.0,125,1450.82348
1.0,175,1454.185718
2.0,207,1458.70161
0.0,127,1461.748409
1.0,159,1465.262521
1.0,173,1468.518469
1.0,175,1471.696443
0.0,129,1474.098456
3.0,248,1480.233561
1.0,173,1483.392374
2.0,200,1487.320857
3.0,273,1493.190578
0.0,125,1495.554181
1.0,157,1498.79453
1.0,175,1503.054464
2.0,202,1507.283855
0.0,127,1509.74534
0.0,127,1513.039304
1.0,172,1516.241816
1.0,157,1519.242374
0.0,125,1522.000182
1.0,173,1526.130451
2.0,222,1529.919842
0.0,125,1532.32828
2.0,202,1536.304142
0.0,127,1538.969245
1.0,178,1542.845148
1.0,155,1545.639024
1.0,175,1548.466921
1.0,172,1552.054922
7.0,378,1559.771899
2.0,187,1563.650134
1.0,155,1566.994295
0.0,127,1569.495328
4.0,321,1576.297151
3.0,272,1582.923082
0.0,127,1585.758293
0.0,129,1588.986785
0.0,127,1591.69455
0.0,127,1594.828974
1.0,175,1599.502498
0.0,129,1602.451057
4.0,269,1608.245248
0.0,129,1611.13103
1.0,157,1614.425087
0.0,125,1616.861212
0.0,129,1619.194481
0.0,123,1621.737076
0.0,127,1623.909235
0.0,129,1627.245802
2.0,201,1631.362557
0.0,127,1634.159906
1.0,154,1636.9214
1.0,155,1640.182433
0.0,123,1643.364666
3.0,252,1648.597541
2.0,201,1652.499145
0.0,123,1654.587551
2.0,203,1658.431004
3.0,274,1663.913961
1.0,155,1666.891943
1.0,175,1670.501383
2.0,224,1675.256601
0.0,127,1677.314999
1.0,175,1680.692221
1.0,171,1684.526792
0.0,127,1686.665661
1.0,157,1689.424285
1.0,155,1692.615848
0.0,129,1695.097882
3.0,233,1699.725074
5.0,333,1706.249532
5.0,340,1713.654548
3.0,231,1718.804718
2.0,204,1723.406991
3.0,250,1729.42240.0,129,1753.505062
0.0,127,1759.093676
2.0,206,1767.468252
0.0,127,1772.502606
1.0.0,125,2888.582849
1.0,157,2893.038826
1.0,173,2896.97989
1.0,178,2900.506178
2.0,187,2903.936725
1.0,176,2907.93903
1.0,178,2912.10693
0.0,129,2914.185528
0.0,127,2916.295658
3.0,218,2921.387697
0.0,129,2924.291867
1.0,178,2927.723767
1.0,177,2931.805461
1.0,157,2934.946414
0.0,129,2937.75915
1.0,155,2941.512819
5.0,332,2949.107205
1.0,157,2953.29054
4.0,303,2960.243057
0.0,127,2962.511649
2.0,184,2966.787476
0.0,125,2968.796077
2.0,206,2972.844318
0.0,129,2975.18382
2.0,219,2980.248819
3.0,273,2986.193915
2.0,187,2990.009514
0.0,129,2992.516782
0.0,129,2994.946237
1.0,155,2998.852773
2.0,205,3003.162777
0.0,129,3005.733246
0.0,125,3008.407509
0.0,129,3011.151252
0.0,129,3013.801519
0.0,129,3016.691207
0.0,129,3018.807002
4.0,327,3024.61845
2.0,219,3030.031663
1.0,173,3033.848024
1.0,159,3037.659991
0.0,129,3040.633893
0.0,127,3042.957979
0.0,129,3045.760904
1.0,155,3049.464278
0.0,129,3052.578437
0.0,129,3055.874948
1.0,175,3060.546436
0.0,129,3063.942579
4.0,247,3069.223189
0.0,127,3072.034832
0.0,129,3074.731021
0.0,127,3077.026739
2.0,223,3081.74019
1.0,157,3085.470515
4.0,282,3091.503869
0.0,127,3094.003331
0.0,129,3096.729369
1.0,157,3099.53463
0.0,127,3101.586893
3.0,236,3106.006135
1.0,173,3110.000151
0.0,129,3113.027913
0.0,129,3115.799221
0.0,129,3118.327579
3.0,232,3123.446217
3.0,253,3129.331937
0.0,127,3132.231155
11.0,271,3137.105427
0.0,127,3138.998829
2.0,190,3141.982549
1.0,175,3146.07904
8.0,483,3155.686617
0.0,129,3158.030517
1.0,157,3161.263722
1.0,177,3164.913245
0.0,129,3167.858486
2.0,202,3172.091677
1.0,173,3176.131257
0.0,129,3179.163221
1.0,175,3183.186505
1.0,157,3186.080882
0.0,129,3189.422977
0.0,129,3191.518579
1.0,177,3195.798688
1.0,175,3199.771067
0.0,127,3202.543138
1.0,157,3205.770615
3.0,235,3211.492392
0.0,127,3214.267658
1.0,173,3217.699096
2.0,204,3221.416698
0.0,129,3224.046365
8.0,299,3231.679499
1.0,157,3234.341419
0.0,129,3237.234454
1.0,177,3240.854937
0.0,129,3244.373736
3.0,252,3250.784216
0.0,129,3252.999218
0.0,129,3255.471125
0.0,127,3257.935817
0.0,129,3260.554434
3.0,238,3266.363642
3.0,234,3271.791149
1.0,157,3275.013874
1.0,154,3278.197173
1.0,173,3282.307791
1.0,155,3285.5854
0.0,127,3288.466896
0.0,129,3291.530893
1.0,175,3295.030474
0.0,129,3297.739056
3.0,236,3303.819932
2.0,223,3308.627017
2.0,187,3312.330296
1.0,177,3315.82357
4.0,280,3322.471768
0.0,129,3325.854451
0.0,129,3329.163259
0.0,129,3331.758574
3.0,233,3336.497221
0.0,129,3339.159014
0.0,129,3341.758434
2.0,199,3345.939779
7.0,398,3354.57848
3.0,251,3360.202306
5.0,320,3366.506469
0.0,127,3368.939378
0.0,129,3371.285809
