#{"t_start": 1611042591.5062015, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,202,17.111948
0.0,129,21.681535
0.0,129,26.172565
5.0,350,39.114824
0.0,129,43.564796
0.0,129,48.1819
5.0,350,61.386164
0.0,129,65.932168
0.0,129,70.459132
2.0,202,77.910527
2.0,202,85.165157
0.0,127,89.702001
2.0,206,97.401691
0.0,129,102.010208
0.0,129,106.657549
0.0,127,111.183237
0.0,127,115.742792
0.0,125,120.034996
9.0,404,135.39137
0.0,129,139.845082
7.0,250,149.320062
0.0,127,153.8532
1.0,157,159.693411
3.0,231,168.420423
6.0,362,182.326483
0.0,127,186.706546
0.0,127,190.926461
4.0,278,201.252176
0.0,129,205.726436
0.0,127,210.11266
0.0,125,214.56712
0.0,129,219.173324
2.0,202,226.621496
0.0,129,231.242578
2.0,200,238.619665
6.0,399,253.98543
9.0,402,269.704067
2.0,202,276.868434
2.0,200,284.191279
4.0,295,295.193333
1.0,155,300.803102
2.0,198,308.133853
0.0,129,312.698519
0.0,127,317.160633
1.0,173,323.434684
0.0,127,327.789101
1.0,173,333.952317
0.0,127,338.45593
3.0,250,347.723663
2.0,198,354.910116
0.0,127,359.499539
0.0,127,363.924026
1.0,155,369.455956
0.0,125,373.816428
4.0,243,382.913454
5.0,351,396.28936
0.0,127,400.867984
2.0,200,407.98496
0.0,123,412.364368
6.0,376,426.65344
0.0,125,431.013632
