#{"t_start": 1610951209.739239, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,172,386.762638
9.0,404,400.716889
1.0,157,799.052596
1.0,157,804.295193
2.0,204,811.312045
3.0,235,819.446827
0.0,127,1223.640803
0.0,129,1227.904708
0.0,125,1232.002102
0.0,129,1236.360901
0.0,127,1240.633424
2.0,204,1637.94195
1.0,153,1643.021385
0.0,127,1647.231918
0.0,127,1651.435452
1.0,171,2062.304198
0.0,129,2066.521689
0.0,129,2070.848434
1.0,175,2076.915739
4.0,298,2505.130004
4.0,299,2515.899983
0.0,129,2520.105835
0.0,125,2524.303747
3.0,231,2934.820229
2.0,183,2941.179035
0.0,129,2945.473437
1.0,173,2951.482214
2.0,200,3334.241257
1.0,173,3340.456451
0.0,129,3344.662993
0.0,125,3348.900974
0.0,125,3729.702029
2.0,182,3735.960875
0.0,129,3740.209158
1.0,173,3746.266133
4.0,258,4165.92354
3.0,270,4175.180091
2.0,222,4182.753001
2.0,205,4590.777529
0.0,127,4594.609717
0.0,127,4598.488844
0.0,127,4602.454207
0.0,129,4606.485182
6.0,379,4984.254585
0.0,129,4988.594399
0.0,129,4992.879948
1.0,173,5366.676272
1.0,175,5372.74754
1.0,178,5378.662308
2.0,183,5384.895369
0.0,129,5793.496748
1.0,157,5798.735232
2.0,202,5805.572154
0.0,129,5809.734847
1.0,176,6212.078105
0.0,127,6216.227815
0.0,127,6220.363745
0.0,125,6224.388325
0.0,127,6228.43614
1.0,153,6596.848088
0.0,129,6600.992808
1.0,155,6606.15319
0.0,125,6610.353253
0.0,127,6614.474852
1.0,173,6983.175684
0.0,127,6987.39039
1.0,152,6992.459831
0.0,125,6996.708426
0.0,129,7000.856524
1.0,172,7397.492186
2.0,201,7404.07265
2.0,227,7411.547589
2.0,205,7816.834354
2.0,222,7824.294124
9.0,405,7838.294949
1.0,175,8199.330974
0.0,127,8203.397984
0.0,125,8207.392402
1.0,155,8212.572693
2.0,203,8578.138197
0.0,125,8582.156419
0.0,129,8586.316868
3.0,228,8594.188279
0.0,129,8957.647612
1.0,153,8962.678672
2.0,225,8970.283763
1.0,157,8975.573064
2.0,185,9350.566957
0.0,129,9354.710584
2.0,225,9362.364995
1.0,170,9368.146775
0.0,129,9732.853951
2.0,209,9739.627719
0.0,125,9743.620944
2.0,203,9750.338766
4.0,299,10119.060351
0.0,127,10123.092829
1.0,157,10128.290362
1.0,153,10133.278893
4.0,321,10501.573636
4.0,299,10511.852992
3.0,230,10882.930012
0.0,129,10887.18144
0.0,127,10891.270095
0.0,125,10895.289508
0.0,129,10899.588482
0.0,129,11257.347081
0.0,127,11261.466199
0.0,123,11265.43115
2.0,204,11272.26157
4.0,277,11643.854359
0.0,129,11648.003512
0.0,129,11652.344725
0.0,125,11656.428126
0.0,129,11660.730005
4.0,299,12038.77815
4.0,296,12049.057598
1.0,153,12424.147165
0.0,129,12428.364941
3.0,256,12437.072037
2.0,182,12443.294724
2.0,204,12813.961999
0.0,125,12817.979064
1.0,171,12823.575238
9.0,393,13198.575425
2.0,199,13205.265679
3.0,230,13213.07777
1.0,171,13580.3577
0.0,129,13584.542149
0.0,127,13588.628969
4.0,283,13598.190226
3.0,230,13963.860987
