#{"t_start": 1610951208.6433945, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,386.065505
0.0,125,390.175552
1.0,173,395.969777
0.0,129,400.025989
10.0,433,808.384004
5.0,327,819.860441
0.0,127,1224.058981
1.0,153,1229.265047
1.0,155,1234.467726
0.0,127,1238.78969
1.0,176,1634.96143
3.0,252,1643.83185
1.0,154,1649.057713
0.0,127,1653.256768
3.0,250,2067.014018
4.0,301,2077.780952
2.0,186,2084.289444
2.0,223,2509.791474
1.0,173,2515.656177
2.0,202,2522.675245
0.0,129,2929.43748
0.0,129,2933.653242
1.0,173,2939.708541
4.0,299,2950.334962
0.0,127,3330.31705
3.0,255,3339.626104
2.0,202,3346.69868
2.0,190,3729.985582
0.0,129,3734.291527
1.0,173,3740.174413
0.0,127,3744.387257
4.0,275,4164.806175
4.0,302,4175.249286
4.0,300,4586.73785
0.0,129,4590.923651
0.0,129,4594.90774
4.0,299,4604.807318
2.0,202,4975.576231
0.0,129,4979.989991
1.0,175,4986.067944
0.0,127,4990.31688
0.0,127,4994.541792
1.0,157,5367.701908
0.0,127,5372.022621
0.0,129,5376.190557
4.0,320,5791.674151
1.0,175,5797.705086
0.0,129,5801.922272
3.0,266,5811.060927
0.0,125,6211.436
8.0,375,6224.703544
0.0,123,6228.635535
2.0,206,6598.916864
3.0,248,6607.507554
0.0,129,6611.816515
1.0,174,6617.634012
1.0,173,6986.37176
0.0,129,6990.669335
2.0,204,6997.773816
0.0,129,7001.925506
2.0,222,7400.312572
1.0,175,7406.062362
3.0,232,7413.709287
0.0,125,7417.56368
1.0,174,7821.817007
1.0,157,7827.017487
6.0,362,7839.44733
2.0,188,8200.930552
0.0,125,8204.933745
0.0,125,8208.980112
1.0,155,8214.152967
2.0,202,8579.650526
0.0,127,8583.726747
2.0,184,8589.933744
0.0,129,8594.113619
4.0,264,8962.490653
1.0,169,8968.088979
2.0,202,8974.982578
2.0,188,9350.096077
0.0,129,9354.21502
0.0,127,9358.306501
2.0,202,9365.161965
0.0,129,9369.471505
4.0,302,9740.096063
0.0,127,9744.156202
0.0,127,9748.272517
0.0,127,9752.235293
2.0,198,10117.232506
3.0,252,10125.920078
2.0,192,10132.356412
0.0,129,10493.493124
1.0,155,10498.728047
0.0,129,10502.916616
0.0,127,10506.971567
2.0,202,10513.851116
0.0,127,10881.131413
2.0,207,10888.18505
0.0,129,10892.345294
0.0,129,10896.536679
2.0,202,11257.056016
