#{"t_start": 1610951210.4680257, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,384.514545
0.0,129,388.731745
0.0,125,392.757787
3.0,250,400.962319
0.0,129,798.376609
1.0,172,804.152043
2.0,204,811.163223
0.0,127,815.278261
1.0,157,1220.572423
1.0,155,1225.86328
2.0,189,1232.319066
1.0,171,1238.317888
2.0,185,1634.826461
2.0,222,1642.557848
6.0,401,2062.02264
0.0,129,2066.225415
2.0,223,2074.049112
1.0,171,2080.014188
0.0,129,2501.894196
2.0,223,2509.707827
0.0,129,2514.044704
1.0,178,2520.135721
4.0,298,2933.201917
1.0,175,2939.238328
6.0,398,3329.366712
3.0,248,3338.438731
0.0,127,3342.664497
1.0,155,3347.981392
0.0,129,3728.926808
5.0,329,3740.626643
0.0,127,3744.933061
0.0,129,3749.324713
1.0,173,4165.778652
0.0,127,4169.794466
0.0,129,4173.979558
2.0,206,4180.927494
0.0,125,4586.123311
2.0,202,4592.756453
1.0,173,4598.232996
1.0,173,4603.841605
0.0,127,4971.938505
0.0,129,4976.188279
0.0,129,4980.557348
1.0,175,4986.655882
0.0,129,4990.888737
1.0,172,5364.702857
1.0,157,5370.075281
2.0,185,5376.286227
0.0,129,5380.453766
2.0,222,5792.509819
0.0,125,5796.612925
0.0,123,5800.639568
3.0,233,5808.556296
2.0,217,6212.375664
3.0,251,6221.055714
2.0,219,6228.390897
1.0,153,6596.812789
1.0,173,6602.646152
0.0,129,6606.862768
0.0,129,6611.212293
2.0,205,6980.916286
5.0,350,6993.441113
1.0,155,6998.704178
0.0,127,7002.77414
2.0,200,7400.290982
0.0,125,7404.321245
0.0,127,7408.28855
3.0,251,7416.58906
0.0,127,7819.146284
3.0,251,7827.769437
0.0,127,7831.717453
0.0,129,7835.76885
1.0,176,8196.850744
1.0,157,8202.012759
2.0,221,8209.536557
1.0,155,8214.726693
1.0,172,8579.148171
3.0,252,8587.787612
1.0,178,8593.789716
4.0,318,8963.986876
2.0,224,8971.700895
2.0,202,8978.547254
0.0,127,9351.394063
0.0,125,9355.435461
1.0,155,9360.533303
4.0,305,9731.813484
2.0,198,9738.107737
0.0,129,9742.25896
5.0,330,10112.069679
1.0,173,10117.764488
2.0,202,10124.575673
0.0,125,10128.664273
2.0,200,10492.295775
0.0,127,10496.489902
0.0,127,10500.63447
0.0,129,10504.752662
0.0,125,10508.762401
0.0,129,10513.038169
0.0,129,10880.348221
1.0,173,10886.147625
3.0,252,10894.853226
1.0,153,10899.986902
2.0,188,11259.89096
2.0,222,11267.450157
1.0,172,11273.041966
1.0,155,11640.170924
3.0,248,11648.851494
2.0,200,11655.778065
2.0,200,12030.160626
2.0,206,12037.236273
3.0,233,12045.266875
1.0,173,12051.067163
1.0,174,12426.940057
1.0,173,12432.708031
1.0,153,12437.729526
1.0,174,12443.639223
0.0,127,12811.441711
1.0,155,12816.597646
1.0,157,12821.660152
3.0,251,12830.213747
2.0,202,13198.381469
5.0,348,13210.458789
4.0,321,13583.120227
0.0,129,13587.340081
0.0,129,13591.440621
1.0,173,13597.09285
3.0,274,13964.437023
5.0,352,13976.292938
1.0,173,14334.911173
0.0,129,14338.9567
0.0,129,14342.975858
2.0,225,14350.419828
3.0,228,14705.013809
2.0,203,14711.658805
0.0,123,14715.627348
1.0,153,14720.47154
0.0,125,15065.553082
0.0,129,15069.622073
3.0,252,15077.856966
3.0,250,15086.126236
0.0,125,15442.57357
0.0,127,15446.683862
1.0,151,15451.50716
0.0,127,15455.562411
0.0,129,15459.862328
1.0,157,15821.522473
1.0,177,15827.443497
0.0,129,15831.530864
2.0,203,15838.239023
0.0,127,16202.805969
2.0,202,16210.006051
0.0,129,16214.396252
0.0,129,16218.816508
0.0,127,16223.117192
0.0,127,16603.307724
4.0,319,16615.119895
2.0,224,16623.370605
2.0,199,17046.059552
0.0,127,17050.510349
3.0,250,17059.678717
0.0,127,17064.113153
2.0,204,17498.646497
4.0,299,17509.671853
1.0,175,17515.962514
0.0,127,17941.243139
0.0,129,17945.551318
0.0,127,17949.886131
0.0,129,17954.181238
1.0,155,17959.562486
1.0,155,18369.756029
0.0,129,18374.116642
0.0,127,18378.420768
1.0,175,18384.414858
1.0,175,18799.426157
2.0,204,18806.823816
4.0,303,18817.957265
0.0,123,19203.622292
1.0,157,19209.212497
0.0,127,19213.440272
0.0,129,19217.811531
0.0,127,19222.114097
2.0,205,19642.807362
0.0,129,19647.294357
0.0,129,19651.584022
2.0,202,19658.590331
0.0,129,19662.804438
0.0,127,20090.827068
9.0,380,20104.721036
8.0,353,20524.838121
0.0,127,20528.826644
0.0,129,20532.95261
3.0,235,20540.736246
1.0,174,20916.743893
2.0,200,20924.22416
0.0,127,20928.598505
1.0,175,20934.997897
0.0,125,21346.599747
1.0,173,21352.825795
9.0,405,21766.346287
1.0,155,21771.670226
2.0,198,21778.755583
1.0,173,21784.793458
1.0,155,22212.187963
0.0,129,22216.478358
1.0,155,22221.882676
0.0,125,22226.231421
1.0,171,22232.235738
2.0,204,22625.069744
2.0,224,22633.147504
1.0,156,22638.624165
0.0,127,22643.075758
2.0,204,23037.378821
3.0,253,23046.729813
2.0,186,23053.509611
0.0,127,23485.839211
0.0,127,23490.202966
0.0,129,23494.475193
2.0,201,23501.416142
0.0,125,23505.65152
2.0,200,23937.819731
1.0,153,23943.269661
0.0,127,23947.595378
2.0,202,23954.761842
2.0,202,24336.229605
0.0,125,24340.379319
1.0,155,24345.643589
2.0,225,24353.578635
10.0,428,24782.968113
0.0,129,24787.398668
2.0,220,25220.45378
1.0,170,25226.35699
4.0,301,25237.315853
0.0,123,25241.339846
1.0,173,25669.88046
0.0,127,25674.2387
1.0,154,25679.558833
4.0,305,26066.723712
3.0,232,26074.776945
0.0,127,26079.007104
2.0,201,26086.015964
0.0,127,26460.152086
2.0,220,26467.614381
1.0,174,26473.690054
1.0,153,26479.071628
1.0,155,26849.770296
2.0,202,26856.937437
0.0,129,26861.390248
4.0,300,27283.389703
0.0,125,27287.666465
0.0,129,27292.14209
4.0,300,27302.975733
2.0,200,27684.461182
0.0,125,27688.704137
1.0,173,27694.90927
2.0,202,27702.183172
3.0,270,28086.51869
0.0,129,28090.881623
2.0,227,28098.96216
2.0,206,28473.651023
1.0,177,28480.048493
5.0,349,28492.809847
5.0,347,28880.522069
7.0,400,29280.520055
2.0,226,29288.865536
1.0,159,29294.548038
3.0,235,29693.487577
6.0,358,29706.922296
1.0,157,29712.411452
0.0,127,30091.827165
1.0,173,30097.929986
0.0,127,30102.225909
3.0,272,30111.971687
1.0,157,30490.643725
0.0,129,30495.264208
0.0,127,30499.578393
1.0,173,30505.630504
0.0,125,30509.939082
0.0,127,30889.106597
6.0,397,30903.698512
0.0,129,30908.013528
2.0,205,31289.12651
1.0,171,31295.243552
1.0,169,31301.179938
0.0,125,31305.474753
3.0,234,31690.070058
2.0,201,31697.302366
0.0,127,31701.735041
2.0,203,31709.146702
2.0,202,32098.485878
0.0,127,32102.889773
0.0,127,32107.124135
2.0,198,32114.389583
0.0,129,32492.940083
4.0,283,32502.732392
1.0,174,32508.580255
1.0,177,32880.566456
3.0,250,32889.221924
0.0,129,32893.474408
0.0,129,32897.827449
4.0,299,33287.032492
0.0,129,33291.334384
4.0,299,33302.517657
2.0,202,33691.921408
1.0,173,33698.009455
2.0,181,33704.491434
0.0,129,33708.991468
1.0,155,34088.671408
0.0,129,34093.019835
1.0,157,34098.588378
2.0,202,34105.755282
1.0,175,34486.077038
2.0,200,34493.207451
0.0,127,34497.774161
0.0,127,34502.096772
2.0,223,34880.95636
2.0,185,34887.692672
2.0,183,34894.12547
1.0,155,34899.656837
0.0,127,35282.285915
8.0,376,35296.44047
2.0,202,35303.627188
4.0,323,35695.414242
0.0,125,35699.602763
2.0,224,35707.861676
1.0,157,36095.765568
1.0,155,36100.992253
1.0,173,36106.904972
1.0,172,36112.802876
1.0,173,36486.453897
0.0,129,36490.680219
2.0,189,36497.193575
2.0,185,36503.527625
0.0,129,36873.457382
0.0,125,36877.672804
0.0,127,36882.084105
0.0,129,36886.468643
3.0,266,37262.292432
0.0,125,37266.566247
0.0,127,37271.035379
0.0,127,37275.460209
0.0,127,37279.992067
3.0,248,37665.006305
2.0,202,37672.047329
0.0,127,37676.462471
0.0,127,37680.731719
3.0,251,38066.006483
3.0,250,38074.927955
0.0,129,38079.355658
4.0,280,38470.252732
3.0,274,38480.22865
2.0,186,38486.761809
0.0,127,38870.007933
1.0,170,38876.024877
0.0,129,38880.498133
3.0,248,38889.528296
2.0,202,39279.610635
0.0,129,39283.969225
0.0,129,39288.210148
5.0,349,39678.454447
2.0,192,39684.974711
3.0,230,39693.1029
0.0,127,39697.553006
1.0,155,40072.518039
1.0,153,40077.744828
0.0,129,40081.992291
0.0,125,40086.135405
1.0,154,40091.359087
0.0,127,40472.57004
2.0,205,40479.882544
1.0,155,40485.194498
0.0,125,40489.36187
4.0,299,40870.414042
0.0,127,40874.528764
0.0,127,40878.687397
1.0,155,40883.894835
2.0,220,41250.178671
1.0,171,41256.076089
2.0,225,41263.925606
0.0,127,41268.179564
1.0,175,41646.554044
1.0,155,41651.921109
1.0,157,41657.331506
1.0,173,41663.384224
0.0,127,42049.028072
1.0,176,42055.201563
0.0,129,42059.645314
7.0,450,42452.808141
0.0,127,42457.036573
0.0,129,42461.39569
0.0,127,42465.682664
2.0,201,42839.955468
0.0,129,42844.344797
0.0,129,42848.683576
0.0,129,42853.09806
0.0,127,42857.215495
1.0,175,43226.832836
2.0,198,43233.901578
0.0,127,43238.062391
1.0,173,43243.885652
3.0,272,43629.240714
1.0,173,43635.179409
0.0,125,43639.285013
2.0,183,43645.553016
0.0,127,44014.9823
1.0,175,44020.581212
2.0,202,44027.14232
3.0,249,44386.409876
2.0,186,44392.44312
0.0,125,44396.297984
3.0,232,44403.849609
5.0,327,44795.999394
0.0,127,44800.437443
1.0,157,44806.038821
1.0,173,44812.394642
0.0,129,45203.334655
0.0,129,45207.86141
0.0,127,45212.303649
0.0,129,45216.750926
1.0,173,45223.005162
0.0,123,45611.584149
0.0,129,45616.217862
4.0,279,45626.89089
4.0,302,46020.552408
0.0,129,46025.058236
0.0,127,46029.609908
2.0,227,46037.910096
3.0,251,46471.782814
1.0,177,46478.16612
4.0,271,46488.410337
3.0,248,46879.502018
