value_loss,explained_variance,reconstruct_loss,contrastive_loss,atten_decoder_loss,total_timesteps,policy_loss,fps,atten_encoder_loss,policy_entropy,nupdates,ep_len_mean,ep_reward_mean,total_timesteps_eval,fps_eval,explained_variance_eval,ep_reward_mean_eval,ep_len_mean_eval
0.03499441221356392,-0.00303041934967041,0.01752072386443615,1.9981093406677246,0.011672175489366055,850000,-0.13540391623973846,266,5.863257683813572e-06,1.3833158016204834,1000,184.73,1.53,,,,,
,,,,,,,,,,,,,870080,451,0.00015503168106079102,1.57,190.51
0.039511941373348236,0.0005140900611877441,0.017200933769345284,1.9974029064178467,0.013736190274357796,880080,0.023948032408952713,284,4.389214518596418e-05,1.3840090036392212,1,179.81,1.34,,,,,
0.001932431710883975,-0.004736900329589844,0.017550330609083176,1.9990856647491455,0.01321293693035841,920000,-0.01979014277458191,266,1.4671134522359353e-05,1.3675085306167603,500,175.5,1.24,,,,,
0.048330310732126236,0.0005689263343811035,0.01722606271505356,1.9969544410705566,0.013221262022852898,960000,0.06160874292254448,265,5.563938248087652e-05,1.3833932876586914,1000,173.97,1.19,,,,,
,,,,,,,,,,,,,980080,460,0.0005765557289123535,1.3,178.62
0.0012737602228298783,-0.005896329879760742,0.017531774938106537,2.0005900859832764,0.013788563199341297,990080,-0.015561319887638092,253,3.8493402826134115e-05,1.3835777044296265,1,183.39,1.43,,,,,
0.014901585876941681,-0.003700733184814453,0.01700017973780632,1.9969968795776367,0.013732482679188251,1030000,-0.0724419504404068,244,5.575569230131805e-05,1.3856029510498047,500,182.89,1.47,,,,,
0.0685502141714096,0.0005440115928649902,0.017243564128875732,1.9985506534576416,0.01374872773885727,1070000,0.022357333451509476,243,7.510850264225155e-05,1.3834298849105835,1000,181.36,1.34,,,,,
,,,,,,,,,,,,,1090080,484,0.0,1.35,180.48
0.008262182585895061,-0.0061168670654296875,0.017312275245785713,1.996553659439087,0.012689183466136456,1100080,-0.059198617935180664,233,4.7629506298108026e-05,1.38596510887146,1,172.88,1.15,,,,,
0.001725359121337533,-0.005551457405090332,0.01735091581940651,1.998115062713623,0.012182937003672123,1140000,-0.022033443674445152,250,5.0742062740027905e-05,1.383742332458496,500,177.95,1.28,,,,,
0.001600865856744349,-0.007087230682373047,0.017435234040021896,2.0000195503234863,0.011178156360983849,1180000,-0.01894230581820011,249,4.5244963985169306e-05,1.3824715614318848,1000,167.68,1.0,,,,,
,,,,,,,,,,,,,1200080,422,-0.0014591217041015625,1.5,186.28
0.012576174922287464,-0.0029348134994506836,0.017125098034739494,1.997231364250183,0.014185935258865356,1210080,-0.07545118033885956,282,2.1255016690702178e-05,1.3819541931152344,1,195.81,1.69,,,,,
0.06003182381391525,0.002678096294403076,0.01730799674987793,1.9991755485534668,0.012710414826869965,1250000,0.08159983158111572,280,1.1815201105491724e-05,1.3852171897888184,500,188.2,1.5,,,,,
0.016932858154177666,-0.0018254518508911133,0.017353801056742668,1.9961940050125122,0.013707165606319904,1290000,-0.07258486747741699,277,9.542027692077681e-05,1.3840246200561523,1000,184.41,1.42,,,,,
,,,,,,,,,,,,,1310080,389,-0.0009534358978271484,1.43,184.76
0.06826932728290558,0.0003057122230529785,0.01742342859506607,1.9999357461929321,0.010208623483777046,1320080,0.03160148113965988,270,6.574941653525457e-05,1.3779714107513428,1,175.98,1.21,,,,,
0.06024184077978134,0.0018613338470458984,0.017229340970516205,1.9988750219345093,0.011705389246344566,1360000,0.0777527317404747,272,0.00010436549928272143,1.3810516595840454,500,178.6,1.23,,,,,
0.013386559672653675,0.0003212094306945801,0.01717592217028141,1.9989135265350342,0.016772417351603508,1400000,0.00014643398753833026,272,1.0835183275048621e-05,1.3763105869293213,1000,169.61,1.11,,,,,
,,,,,,,,,,,,,1420080,441,-0.008936405181884766,1.05,169.97
0.0006725765997543931,-0.017189383506774902,0.017300724983215332,1.99882173538208,0.01323790568858385,1430080,-0.011120980605483055,262,8.380282815778628e-05,1.3791770935058594,1,168.85,1.07,,,,,
0.06220093369483948,0.00023478269577026367,0.017352409660816193,1.9989230632781982,0.010689378716051579,1470000,0.055547021329402924,242,1.188078476843657e-05,1.3861768245697021,500,183.44,1.41,,,,,
0.006073871161788702,-0.008626461029052734,0.017334971576929092,1.9997416734695435,0.014260625466704369,1510000,-0.0489119291305542,246,3.9474834920838475e-05,1.3843778371810913,1000,184.37,1.45,,,,,
,,,,,,,,,,,,,1530080,468,-0.0065572261810302734,1.08,170.32
0.10974758863449097,0.0009648799896240234,0.017288299277424812,1.9983744621276855,0.014729996211826801,1540080,0.12876072525978088,254,3.383868170203641e-05,1.3833611011505127,1,181.98,1.4,,,,,
0.0019174324115738273,-0.0039032697677612305,0.017237329855561256,1.998547077178955,0.011679334565997124,1580000,-0.020000135526061058,251,5.098361361888237e-05,1.3836920261383057,500,182.16,1.41,,,,,
0.03740999847650528,0.0013782382011413574,0.01729673705995083,1.9981932640075684,0.011726011522114277,1620000,0.03840450569987297,251,3.057566573261283e-05,1.375922679901123,1000,183.91,1.35,,,,,
,,,,,,,,,,,,,1640080,422,-0.03050696849822998,1.22,177.31
0.03772486373782158,0.00025582313537597656,0.017327040433883667,1.998828411102295,0.014198211021721363,1650080,0.039341289550065994,284,5.668907760991715e-05,1.382767915725708,1,188.66,1.56,,,,,
0.004658675752580166,-0.007162809371948242,0.017413290217518806,1.9989758729934692,0.01575276628136635,1690000,-0.0374927893280983,274,3.682621172629297e-05,1.3647555112838745,500,187.59,1.6,,,,,
0.052708350121974945,0.0005745887756347656,0.017449557781219482,1.9999197721481323,0.015190844424068928,1730000,0.03463500365614891,275,7.771632226649672e-06,1.3828872442245483,1000,186.07,1.46,,,,,
,,,,,,,,,,,,,1750080,488,0.00027865171432495117,1.31,179.73
5.344783858163282e-05,0.050111234188079834,0.017217831686139107,1.9985182285308838,0.018725264817476273,1760080,-0.009132461622357368,272,0.0,1.3855682611465454,1,173.7,1.17,,,,,
0.009422916918992996,-0.004435539245605469,0.01732742227613926,1.9984195232391357,0.01321489829570055,1800000,-0.07130907475948334,279,2.5539155103615485e-05,1.381601333618164,500,184.18,1.37,,,,,
0.0014185532927513123,-0.0006666183471679688,0.017401227727532387,1.9999760389328003,0.013208520598709583,1840000,-0.018596196547150612,275,3.634504901128821e-05,1.3808538913726807,1000,174.58,1.17,,,,,
,,,,,,,,,,,,,1860080,445,0.0006151199340820312,1.36,180.34
0.017426859587430954,-0.0005162954330444336,0.017375890165567398,2.000126600265503,0.014224151149392128,1870080,-0.01953013800084591,289,7.434852159349248e-05,1.3841098546981812,1,195.51,1.76,,,,,
0.0396587997674942,0.0006139278411865234,0.017379852011799812,1.9998643398284912,0.012725782580673695,1910000,0.017061354592442513,250,7.290834764717147e-05,1.3838876485824585,500,179.81,1.27,,,,,
0.0022756948601454496,-0.0025408267974853516,0.017194870859384537,1.9991624355316162,0.01629975251853466,1950000,-0.02117534540593624,248,6.665207183687016e-05,1.376955270767212,1000,170.96,1.07,,,,,
,,,,,,,,,,,,,1970080,447,6.55055046081543e-05,1.17,173.61
0.03708289563655853,0.0006725192070007324,0.017495479434728622,1.997894287109375,0.017212748527526855,1980080,0.03248901292681694,277,6.340749678201973e-05,1.3837834596633911,1,173.05,1.16,,,,,
0.049658823758363724,0.0004970431327819824,0.01750003732740879,1.9995776414871216,0.015219653025269508,2020000,0.047689683735370636,252,2.6255136617692187e-05,1.3841146230697632,500,175.2,1.24,,,,,
0.10967178642749786,0.0008589625358581543,0.017383672297000885,1.9995478391647339,0.010190494358539581,2060000,0.15223760902881622,251,3.079640009673312e-05,1.3822557926177979,1000,180.39,1.33,,,,,
,,,,,,,,,,,,,2080080,453,0.0010835528373718262,1.35,182.2
0.02529783919453621,0.0004519224166870117,0.01737978681921959,1.999086618423462,0.012696494348347187,2090080,0.02010997384786606,266,1.0880662557610776e-05,1.385770320892334,1,171.76,1.11,,,,,
0.006229079328477383,-0.006557345390319824,0.017447784543037415,1.9996798038482666,0.015683943405747414,2130000,-0.04553261399269104,279,3.456776903476566e-05,1.3856885433197021,500,174.53,1.16,,,,,
0.03599906712770462,-0.0001964569091796875,0.01738177239894867,1.9999492168426514,0.012198168784379959,2170000,-0.021287571638822556,281,2.413324182271026e-05,1.3854202032089233,1000,178.37,1.3,,,,,
,,,,,,,,,,,,,2190080,422,0.00019729137420654297,1.68,194.5
0.08477732539176941,0.001613616943359375,0.01750452257692814,2.000393867492676,0.009219487197697163,2200080,0.10912154614925385,268,2.2210771930986084e-05,1.3846687078475952,1,175.59,1.24,,,,,
0.0018739160150289536,-0.029032588005065918,0.017507433891296387,2.000124931335449,0.012749165296554565,2240000,-0.023460259661078453,279,4.882812845607987e-06,1.3862359523773193,500,176.26,1.26,,,,,
0.014314591884613037,-0.0011230707168579102,0.01747559756040573,1.9982279539108276,0.012183927930891514,2280000,-0.0683465525507927,279,5.697549204342067e-05,1.3848923444747925,1000,181.14,1.38,,,,,
,,,,,,,,,,,,,2300080,470,0.0008291006088256836,1.4,182.6
0.0037131409626454115,-0.011550545692443848,0.017430804669857025,2.000333786010742,0.016234498471021652,2310080,-0.032339975237846375,256,2.965360545204021e-05,1.3848861455917358,1,175.76,1.21,,,,,
0.012263490818440914,0.00046074390411376953,0.0173852127045393,2.000333070755005,0.014215955510735512,2350000,0.00892147421836853,278,2.880221654777415e-05,1.3840032815933228,500,185.69,1.42,,,,,
0.01852903515100479,-0.0010515451431274414,0.017346804961562157,1.9987964630126953,0.01522316224873066,2390000,-0.03174615651369095,278,3.062306859646924e-05,1.3815325498580933,1000,177.86,1.24,,,,,
,,,,,,,,,,,,,2410080,371,-0.009193658828735352,1.17,173.64
0.0029409904964268208,-0.005466818809509277,0.01743166893720627,1.9994853734970093,0.013237695209681988,2420080,-0.03044302389025688,265,5.142994996276684e-05,1.3837491273880005,1,184.63,1.37,,,,,
0.09667764604091644,0.0012366175651550293,0.017126744613051414,1.9986135959625244,0.012238260358572006,2460000,0.13351121544837952,270,1.717097438813653e-05,1.3856157064437866,500,167.14,1.01,,,,,
0.010900281369686127,0.0,0.017380593344569206,1.9992144107818604,0.013737067580223083,2500000,-0.06124810129404068,270,2.500003574823495e-05,1.383514404296875,1000,177.93,1.26,,,,,
,,,,,,,,,,,,,2520080,475,0.0005050301551818848,1.35,181.24
0.02552386187016964,0.001001119613647461,0.017409954220056534,1.9989056587219238,0.014228582382202148,2530080,0.016927998512983322,267,2.7903455702471547e-05,1.38584303855896,1,191.75,1.65,,,,,
0.0013871354749426246,-0.009750843048095703,0.01726914942264557,1.9991850852966309,0.012268872931599617,2570000,-0.01702771708369255,275,6.503306212835014e-05,1.3858453035354614,500,188.88,1.52,,,,,
0.050330691039562225,0.0011668801307678223,0.01732059381902218,1.9986162185668945,0.015754271298646927,2610000,0.039407480508089066,276,4.543854811345227e-05,1.384682297706604,1000,187.52,1.49,,,,,
,,,,,,,,,,,,,2630080,405,-0.015846848487854004,1.53,188.68
0.07469695806503296,0.0005625486373901367,0.01724277064204216,1.9986745119094849,0.013752162456512451,2640080,0.07264754921197891,281,6.280873640207574e-05,1.381216287612915,1,182.37,1.37,,,,,
0.00334242288954556,-0.019560933113098145,0.016993677243590355,1.9977631568908691,0.013235745951533318,2680000,-0.03653095290064812,280,1.1513887329783756e-05,1.3799368143081665,500,186.8,1.46,,,,,
0.042527955025434494,0.0003153681755065918,0.017086969688534737,1.9970414638519287,0.01521241944283247,2720000,0.005471527576446533,279,1.765313027135562e-05,1.3796273469924927,1000,189.87,1.47,,,,,
,,,,,,,,,,,,,2740080,467,-0.003238677978515625,1.49,185.37
0.010603292845189571,-0.008211731910705566,0.01729796640574932,1.998781681060791,0.01784253865480423,2750080,-0.06002151221036911,252,0.0,1.3850924968719482,1,183.27,1.36,,,,,
0.00010424156062072143,0.06728792190551758,0.017365818843245506,1.9985817670822144,0.010217111557722092,2790000,-0.012919102795422077,285,3.870711225317791e-05,1.3833582401275635,500,177.51,1.27,,,,,
0.07679608464241028,0.00031507015228271484,0.01751149818301201,1.9990758895874023,0.013709628954529762,2830000,0.00819435715675354,281,1.3236266568128485e-05,1.3812305927276611,1000,195.55,1.71,,,,,
,,,,,,,,,,,,,2850080,409,-0.0001628398895263672,1.36,179.57
0.0035312946420162916,-0.011811971664428711,0.017372475937008858,1.9997711181640625,0.01623929664492607,2860080,-0.03403808921575546,252,2.8090327759855427e-05,1.3807928562164307,1,189.36,1.6,,,,,
0.0010202546836808324,-0.019768357276916504,0.01729038543999195,1.9965684413909912,0.01170145720243454,2900000,-0.015131902880966663,271,4.6059776650508866e-05,1.3738536834716797,500,177.3,1.33,,,,,
0.02731960639357567,0.0003764629364013672,0.017434291541576385,1.9961576461791992,0.016304004937410355,2940000,0.009414228610694408,273,5.41884292033501e-05,1.3786383867263794,1000,185.65,1.53,,,,,
,,,,,,,,,,,,,2960080,413,-0.0019769668579101562,1.29,179.51
0.00012416727258823812,0.024759948253631592,0.017166582867503166,1.9937810897827148,0.01422022096812725,2970080,-0.013870413415133953,289,4.5559190766653046e-05,1.3816879987716675,1,184.09,1.45,,,,,
0.05150406435132027,0.0012206435203552246,0.01743507944047451,1.9992101192474365,0.01722828857600689,3010000,0.04203388839960098,281,4.6840403228998184e-05,1.3858749866485596,500,185.3,1.57,,,,,
0.07362781465053558,0.0016050934791564941,0.01742728054523468,1.999490737915039,0.01627156510949135,3050000,0.09029865264892578,283,2.7322999812895432e-05,1.3854701519012451,1000,181.69,1.34,,,,,
,,,,,,,,,,,,,3070080,463,0.0009742379188537598,1.48,187.51
0.01131411176174879,-0.0006177425384521484,0.016967004165053368,1.9982095956802368,0.010701170191168785,3080080,-0.053077273070812225,278,2.9452736271196045e-05,1.3853068351745605,1,171.04,1.11,,,,,
0.0016057916218414903,-0.011274218559265137,0.017374955117702484,1.9987199306488037,0.008692989125847816,3120000,-0.018536493182182312,278,0.0,1.383301019668579,500,191.99,1.6,,,,,
0.017164018005132675,-0.0018972158432006836,0.01731214113533497,1.9996976852416992,0.014714637771248817,3160000,-0.018382450565695763,277,1.7466172721469775e-05,1.3751968145370483,1000,196.03,1.72,,,,,
,,,,,,,,,,,,,3180080,479,-0.010141491889953613,1.37,183.73
0.05512361600995064,0.0005165934562683105,0.01716667227447033,1.998218297958374,0.010679231025278568,3190080,0.013401222415268421,234,4.6215176553232595e-05,1.3826528787612915,1,176.84,1.28,,,,,
0.15759262442588806,0.0011500120162963867,0.017454233020544052,1.998945713043213,0.01368663925677538,3230000,0.2121177613735199,270,2.6126805096282624e-05,1.3794206380844116,500,181.75,1.36,,,,,
0.06935317069292068,0.0005421042442321777,0.017480826005339622,1.9997169971466064,0.014250014908611774,3270000,0.021610857918858528,271,2.6081605028593913e-05,1.3810902833938599,1000,194.92,1.75,,,,,
,,,,,,,,,,,,,3290080,415,-0.008334994316101074,1.29,178.95
0.11014368385076523,0.0014333128929138184,0.017404930666089058,1.9975080490112305,0.012708179652690887,3300080,0.12922532856464386,250,3.621936775743961e-05,1.3818249702453613,1,191.03,1.55,,,,,
0.03988083451986313,0.00022011995315551758,0.017337510362267494,1.9986722469329834,0.013225102797150612,3340000,0.016961028799414635,271,2.3169757696450688e-05,1.3856722116470337,500,184.61,1.35,,,,,
0.002551198471337557,-0.011168360710144043,0.017342686653137207,1.9994096755981445,0.01573849841952324,3380000,-0.026006627827882767,270,5.145031173015013e-05,1.385245680809021,1000,176.66,1.26,,,,,
,,,,,,,,,,,,,3400080,445,-0.018985271453857422,1.35,180.76
0.0004583571571856737,-0.012739419937133789,0.017327699810266495,1.9993350505828857,0.01371864415705204,3410080,-0.009168857708573341,270,5.0317757995799184e-05,1.3834457397460938,1,183.5,1.44,,,,,
0.062225352972745895,0.0003669857978820801,0.017297161743044853,1.998905062675476,0.014714336022734642,3450000,0.05246392637491226,272,2.8741851565428078e-05,1.382683515548706,500,173.35,1.17,,,,,
0.0027954778634011745,-0.009451627731323242,0.017475783824920654,1.9997482299804688,0.012702268548309803,3490000,-0.026181001216173172,273,1.1530188203323632e-05,1.3852202892303467,1000,173.98,1.19,,,,,
,,,,,,,,,,,,,3510080,335,0.00042515993118286133,1.54,187.29
0.005574493203312159,-0.002742767333984375,0.017324015498161316,2.00008487701416,0.012198868207633495,3520080,-0.03366615250706673,280,6.114702409831807e-05,1.3825626373291016,1,186.33,1.48,,,,,
0.0026949141174554825,-0.010858416557312012,0.01732863485813141,1.9983408451080322,0.013251958414912224,3560000,-0.027599802240729332,275,6.0010435845470056e-05,1.3849947452545166,500,186.45,1.49,,,,,
0.0010375484125688672,-0.008083701133728027,0.017262686043977737,1.9986531734466553,0.015220212750136852,3600000,-0.013980683870613575,276,3.698320870171301e-05,1.3850444555282593,1000,179.66,1.31,,,,,
,,,,,,,,,,,,,3620080,482,0.00013381242752075195,1.57,185.86
0.006960202939808369,-0.0030928850173950195,0.017300503328442574,1.999108076095581,0.013746182434260845,3630080,-0.04096466675400734,282,3.801336424658075e-05,1.3823411464691162,1,191.27,1.55,,,,,
0.0012196979951113462,-0.005510807037353516,0.017383430153131485,1.9995439052581787,0.01268032193183899,3670000,-0.015899036079645157,275,8.578540473536123e-06,1.3831403255462646,500,167.26,0.95,,,,,
0.01720944046974182,-0.0024889707565307617,0.017189621925354004,1.9997466802597046,0.015295393764972687,3710000,-0.079465351998806,276,4.8140074795810506e-05,1.3840720653533936,1000,176.84,1.23,,,,,
,,,,,,,,,,,,,3730080,434,3.0875205993652344e-05,1.74,192.79
0.016166575253009796,-0.003550410270690918,0.01746704988181591,1.99944007396698,0.016252195462584496,3740080,-0.08161772787570953,248,4.315874684834853e-05,1.3818227052688599,1,176.33,1.21,,,,,
0.002529189921915531,-0.004677295684814453,0.017354117706418037,1.9995193481445312,0.011186541058123112,3780000,-0.023466570302844048,280,4.2231356928823516e-05,1.3860056400299072,500,179.16,1.23,,,,,
0.001584708341397345,-0.009405136108398438,0.017512060701847076,1.9990832805633545,0.01824602112174034,3820000,-0.02137998305261135,279,2.6514806449995376e-05,1.3859081268310547,1000,167.3,1.0,,,,,
,,,,,,,,,,,,,3840080,417,-0.0029382705688476562,1.34,179.47
0.049775827676057816,0.0006740093231201172,0.017329566180706024,1.9988532066345215,0.011275638826191425,3850080,0.04568718746304512,293,6.318193482002243e-05,1.384594202041626,1,174.93,1.18,,,,,
0.0026836746837943792,-0.030099987983703613,0.017381181940436363,1.998338222503662,0.012719358317553997,3890000,-0.036867596209049225,281,1.5537700164713897e-05,1.384540319442749,500,176.59,1.26,,,,,
0.001335304114036262,-0.012015938758850098,0.017323557287454605,1.9991419315338135,0.016223127022385597,3930000,-0.017219791188836098,283,1.3602120816358365e-05,1.3856056928634644,1000,172.64,1.15,,,,,
,,,,,,,,,,,,,3950080,391,-0.019529104232788086,1.6,191.05
2.6245161279803142e-05,0.046446800231933594,0.017123641446232796,1.9973599910736084,0.015747681260108948,3960080,-0.006353794131428003,317,5.181475353310816e-05,1.3845528364181519,1,182.07,1.35,,,,,
0.02527240291237831,0.0010852217674255371,0.01729852519929409,1.9964244365692139,0.01526187639683485,4000000,0.022107990458607674,286,2.3420643628924154e-05,1.3860282897949219,500,192.36,1.63,,,,,
0.003151192096993327,-0.005411744117736816,0.017426079139113426,1.9982365369796753,0.012273059226572514,4040000,-0.027675557881593704,288,1.0274731721438002e-05,1.38399338722229,1000,180.08,1.31,,,,,
,,,,,,,,,,,,,4060080,462,-0.013914108276367188,1.56,189.75
0.0008890616009011865,-0.0062444210052490234,0.017405515536665916,1.9995415210723877,0.012710067443549633,4070080,-0.013490527868270874,318,4.2114959796890616e-05,1.383366346359253,1,185.17,1.46,,,,,
0.003332801628857851,-0.019759178161621094,0.01718110218644142,1.99811589717865,0.011703009717166424,4110000,-0.03625630959868431,293,9.38410266826395e-06,1.381128191947937,500,180.18,1.31,,,,,
0.06316810101270676,-0.001329183578491211,0.017418770119547844,1.9982879161834717,0.01772124692797661,4150000,-0.07122266292572021,293,3.7063462514197454e-05,1.3861186504364014,1000,173.16,1.14,,,,,
,,,,,,,,,,,,,4170080,491,-0.004137516021728516,1.51,186.76
6.984628271311522e-05,-0.07544982433319092,0.017314109951257706,1.9988391399383545,0.0182876568287611,4180080,-0.010127986781299114,307,1.9543715097825043e-05,1.385790228843689,1,196.09,1.71,,,,,
0.0029662675224244595,-0.00895535945892334,0.017263012006878853,1.9988458156585693,0.013208809308707714,4220000,-0.029812583699822426,280,1.8414315491099842e-05,1.3827037811279297,500,169.67,1.07,,,,,
0.0016406280919909477,-0.008134603500366211,0.017439797520637512,1.9986381530761719,0.014193050563335419,4260000,-0.021040361374616623,283,1.8462855223333463e-05,1.3853297233581543,1000,184.35,1.46,,,,,
,,,,,,,,,,,,,4280080,476,-0.00834953784942627,1.41,182.11
0.062125544995069504,0.0009944438934326172,0.017350733280181885,1.999621868133545,0.011749077588319778,4290080,0.05525115132331848,287,3.219817881472409e-05,1.3819923400878906,1,181.23,1.34,,,,,
0.005254867020994425,-0.010772705078125,0.01693682000041008,1.9970004558563232,0.01572658307850361,4330000,-0.03587495535612106,281,3.872903107549064e-05,1.3840116262435913,500,184.49,1.5,,,,,
0.006371188908815384,-0.0012738704681396484,0.017448753118515015,1.9967961311340332,0.011218772269785404,4370000,-0.03770022466778755,279,2.2802860257797875e-05,1.3858935832977295,1000,182.0,1.36,,,,,
,,,,,,,,,,,,,4390080,421,0.0013094544410705566,1.29,179.71
0.0031624524854123592,-0.021033406257629395,0.017494581639766693,2.000202178955078,0.010754774324595928,4400080,-0.03637314587831497,259,5.080358459963463e-05,1.3845746517181396,1,183.91,1.44,,,,,
0.0028472121339291334,-0.011847972869873047,0.017406456172466278,2.0001180171966553,0.010701766237616539,4440000,-0.024395132437348366,282,3.7799854908371344e-05,1.3826420307159424,500,177.23,1.27,,,,,
0.0024983384646475315,-0.009291529655456543,0.017377100884914398,1.9982013702392578,0.012786485254764557,4480000,-0.028771137818694115,280,3.4046337532345206e-05,1.383880615234375,1000,182.02,1.34,,,,,
,,,,,,,,,,,,,4500080,419,0.0009869933128356934,1.11,169.63
0.003354109823703766,-0.005867481231689453,0.01699676923453808,1.9992541074752808,0.013238077983260155,4510080,-0.028910983353853226,253,2.9236483896966092e-05,1.385563611984253,1,185.68,1.47,,,,,
0.04040079563856125,0.0002662539482116699,0.0174842718988657,1.9995074272155762,0.014300333335995674,4550000,0.018264608457684517,267,2.8908756576129235e-05,1.3850500583648682,500,172.6,1.12,,,,,
0.0023393710143864155,-0.0051364898681640625,0.017345508560538292,1.9996845722198486,0.014749357476830482,4590000,-0.021434074267745018,267,5.631894964608364e-05,1.3848525285720825,1000,184.64,1.39,,,,,
,,,,,,,,,,,,,4610080,444,0.001474142074584961,1.34,179.9
0.004408831708133221,-0.014408230781555176,0.017417773604393005,1.9995007514953613,0.01272516418248415,4620080,-0.04159656912088394,191,2.961906102427747e-05,1.3847652673721313,1,187.87,1.49,,,,,
0.02433568611741066,0.0005753636360168457,0.017359299585223198,1.9999315738677979,0.01723708026111126,4660000,0.024070844054222107,234,1.6908814359339885e-05,1.3836394548416138,500,173.34,1.14,,,,,
0.008317165076732635,-0.01321709156036377,0.017303768545389175,2.000389575958252,0.010708799585700035,4700000,-0.05907423049211502,240,1.5715384506620467e-05,1.3847206830978394,1000,190.93,1.57,,,,,
,,,,,,,,,,,,,4720080,411,-0.004619121551513672,1.62,191.23
0.00814477726817131,-0.0013936758041381836,0.0172862745821476,1.9987552165985107,0.015291325747966766,4730080,-0.04400455951690674,252,3.2453230232931674e-05,1.3859316110610962,1,180.56,1.44,,,,,
0.0624670684337616,0.00113677978515625,0.017346059903502464,1.9999690055847168,0.015715185552835464,4770000,0.052833378314971924,233,3.1875413696980104e-05,1.3812944889068604,500,186.55,1.48,,,,,
0.012373236939311028,-0.004231691360473633,0.017262926325201988,1.9989020824432373,0.013231952674686909,4810000,-0.0660787895321846,233,2.1221980205154978e-05,1.3854937553405762,1000,179.47,1.31,,,,,
,,,,,,,,,,,,,4830080,366,-0.02336907386779785,1.55,189.59
0.0006140948971733451,-0.028464198112487793,0.01732761226594448,1.9991717338562012,0.0132386339828372,4840080,-0.013808468356728554,228,9.765625691215973e-06,1.3838201761245728,1,171.91,1.12,,,,,
0.06249777600169182,0.0006847381591796875,0.017385439947247505,1.9986472129821777,0.018786508589982986,4880000,0.05609581619501114,238,2.832491009030491e-05,1.3852473497390747,500,178.13,1.29,,,,,
0.07144227623939514,-0.0025033950805664062,0.017093416303396225,1.997239589691162,0.018253739923238754,4920000,-0.11872875690460205,238,9.887172382150311e-06,1.383644700050354,1000,179.99,1.32,,,,,
,,,,,,,,,,,,,4940080,392,-0.0025163888931274414,1.36,181.16
0.02319251373410225,-0.004274845123291016,0.017197560518980026,1.9968931674957275,0.018267307430505753,4950080,-0.09014030545949936,235,3.4619562939042225e-05,1.3816559314727783,1,179.45,1.33,,,,,
0.009883970953524113,-0.005080223083496094,0.01743042841553688,1.999756097793579,0.012724688276648521,4990000,-0.04807671532034874,246,1.7107797248172574e-05,1.381332516670227,500,183.75,1.43,,,,,
0.042895447462797165,-0.0004917383193969727,0.01727333851158619,1.998908519744873,0.012757348828017712,5030000,-0.06473230570554733,246,1.1393899512768257e-05,1.3851077556610107,1000,182.18,1.38,,,,,
,,,,,,,,,,,,,5050080,362,6.330013275146484e-05,1.57,189.08
0.02620583400130272,0.0004962682723999023,0.01724088005721569,1.9996304512023926,0.013765143230557442,5060080,0.015589016489684582,260,3.099953755736351e-05,1.3848896026611328,1,185.48,1.46,,,,,
0.027782876044511795,0.00019723176956176758,0.017422107979655266,1.9999582767486572,0.01425098069012165,5100000,0.00027238205075263977,249,1.6118392522912472e-05,1.3850438594818115,500,180.02,1.29,,,,,
0.0009508888470008969,-0.017362356185913086,0.01755327545106411,2.0003457069396973,0.01825675182044506,5140000,-0.015555446036159992,245,3.855867180391215e-05,1.3852087259292603,1000,183.9,1.42,,,,,
,,,,,,,,,,,,,5160080,406,0.00017309188842773438,1.49,186.87
0.052025675773620605,0.0008653998374938965,0.017139380797743797,1.9993634223937988,0.014310335740447044,5170080,0.02238996885716915,205,1.5459967471542768e-05,1.3855549097061157,1,175.63,1.27,,,,,
0.0007658115937374532,-0.0017484426498413086,0.01747678965330124,1.999579906463623,0.014237558469176292,5210000,-0.013239076361060143,259,1.0254593689751346e-05,1.3789310455322266,500,178.98,1.4,,,,,
0.0024159036111086607,-0.013892412185668945,0.017365407198667526,1.9984512329101562,0.017916878685355186,5250000,-0.027005285024642944,261,1.89361071534222e-05,1.3769135475158691,1000,192.36,1.59,,,,,
,,,,,,,,,,,,,5270080,340,-4.982948303222656e-05,1.51,187.17
0.00172424188349396,-0.011570453643798828,0.01742831990122795,1.998516321182251,0.018258612602949142,5280080,-0.022991489619016647,231,4.882812845607987e-06,1.3804795742034912,1,189.27,1.53,,,,,
0.00047641582204960287,-0.01973867416381836,0.01716967485845089,1.998670220375061,0.01575241982936859,5320000,-0.013007551431655884,241,3.283441037638113e-05,1.3840609788894653,500,202.68,1.86,,,,,
0.025215113535523415,0.0006959438323974609,0.01719420589506626,1.9978992938995361,0.01273204106837511,5360000,0.022544780746102333,241,4.882811936113285e-06,1.3854765892028809,1000,180.72,1.29,,,,,
,,,,,,,,,,,,,5380080,444,-0.0029093027114868164,1.2,175.24
0.0023082669358700514,-0.0059130191802978516,0.01740601845085621,1.9991393089294434,0.01930398866534233,5390080,-0.021408244967460632,250,2.489916187187191e-05,1.3850653171539307,1,180.73,1.34,,,,,
0.06632991135120392,0.000886380672454834,0.017350245267152786,2.000047206878662,0.016260702162981033,5430000,0.036188799887895584,237,7.148912118282169e-06,1.3857309818267822,500,185.06,1.44,,,,,
