#{"t_start": 1610951207.0912151, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,202,390.483998
1.0,174,396.390232
1.0,152,401.209382
1.0,173,799.959265
0.0,129,804.291987
0.0,125,808.286969
3.0,250,816.948591
1.0,175,1222.868899
1.0,155,1228.239511
0.0,123,1232.222056
0.0,129,1236.478455
0.0,123,1240.652118
1.0,173,1636.715221
2.0,201,1643.695649
0.0,127,1647.886233
1.0,157,1653.173243
1.0,157,1658.589492
1.0,176,2069.530655
1.0,177,2075.653635
0.0,127,2079.992358
0.0,129,2084.254044
3.0,249,2510.654125
4.0,263,2519.984907
5.0,352,2934.927771
0.0,129,2939.250764
2.0,201,2946.297404
2.0,200,2953.338559
1.0,155,3334.381608
0.0,129,3338.807279
5.0,316,3350.254876
1.0,172,3732.914087
2.0,229,3740.866414
3.0,250,3749.804758
0.0,129,4164.652395
1.0,155,4169.890768
4.0,285,4179.555781
0.0,127,4183.717067
3.0,254,4593.563168
0.0,129,4597.468954
0.0,127,4601.363398
0.0,129,4605.404171
1.0,175,4975.220205
1.0,158,4980.551374
3.0,234,4988.947473
1.0,157,4994.203237
0.0,125,5366.220564
0.0,129,5370.578664
0.0,129,5374.866189
1.0,173,5380.626334
1.0,173,5386.46647
6.0,396,5804.943914
2.0,183,5810.963127
1.0,175,6213.225538
4.0,280,6223.045549
2.0,222,6230.541828
2.0,200,6600.633787
3.0,254,6609.428289
2.0,207,6616.611546
0.0,127,6620.638224
1.0,153,6988.707355
2.0,220,6996.327268
2.0,220,7003.956213
1.0,176,7400.694727
1.0,173,7406.254903
0.0,129,7410.438546
2.0,224,7417.688327
1.0,173,7821.91998
2.0,205,7828.856066
2.0,200,7835.460549
0.0,129,7839.564743
0.0,127,8198.867452
0.0,127,8202.906154
2.0,223,8210.507495
1.0,153,8215.588147
0.0,127,8578.447977
1.0,155,8583.446275
2.0,200,8590.271146
4.0,296,8959.800308
3.0,250,8968.289643
2.0,225,8976.087208
2.0,223,9352.487764
0.0,125,9356.485489
3.0,252,9365.112745
3.0,257,9734.605694
2.0,203,9741.050782
1.0,176,9746.982504
0.0,127,9750.974496
1.0,173,9756.602057
1.0,157,10120.210864
1.0,173,10125.992055
1.0,155,10131.151527
0.0,125,10135.084931
4.0,301,10502.619552
0.0,129,10506.82167
5.0,328,10881.354244
0.0,127,10885.487937
2.0,206,10892.501997
3.0,270,10901.933681
0.0,129,11259.696488
1.0,171,11265.440589
0.0,127,11269.523037
5.0,370,11644.314829
0.0,129,11648.557583
1.0,176,11654.592316
2.0,204,11661.607532
4.0,282,12039.072388
0.0,127,12043.337472
0.0,125,12047.285517
4.0,295,12427.521732
0.0,125,12431.623362
0.0,125,12435.549794
3.0,268,12444.905708
13.0,472,12825.18121
0.0,125,12829.200457
0.0,129,12833.333084
2.0,220,13202.183331
2.0,203,13208.93627
0.0,127,13213.022275
1.0,178,13580.655193
0.0,127,13584.696864
0.0,127,13588.733193
3.0,240,13596.876049
1.0,175,13960.451149
2.0,200,13967.20701
2.0,221,13974.530795
0.0,127,13978.491742
0.0,129,14335.424197
0.0,129,14339.704302
2.0,200,14346.145782
2.0,224,14353.57681
2.0,220,14707.819994
4.0,298,14717.99249
3.0,252,14726.212091
1.0,175,15073.185374
5.0,349,15084.882596
6.0,379,15450.388498
3.0,271,15459.48842
3.0,253,15824.731295
5.0,349,15836.769119
0.0,127,15840.811455
0.0,125,16205.26003
0.0,129,16209.598226
0.0,129,16214.001285
1.0,173,16220.061952
2.0,206,16227.467421
6.0,343,16615.975785
4.0,276,16626.246753
0.0,129,17046.228138
2.0,200,17053.517539
0.0,129,17057.918694
0.0,129,17062.447845
2.0,201,17497.055855
1.0,173,17503.027589
0.0,129,17507.603539
3.0,252,17516.703258
1.0,173,17943.854222
1.0,173,17949.767441
0.0,127,17954.254314
0.0,125,17958.392133
2.0,203,18370.58111
6.0,360,18383.443878
0.0,129,18387.755248
2.0,204,18803.922739
1.0,155,18809.376863
4.0,280,18819.630872
3.0,248,19210.238785
0.0,127,19214.534248
0.0,125,19218.679586
1.0,157,19224.127292
0.0,127,19228.418335
0.0,129,19646.24891
0.0,129,19650.743885
