#{"t_start": 1610951209.3579695, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,385.486854
1.0,157,390.808725
8.0,374,403.419115
3.0,270,806.081908
1.0,155,811.297004
1.0,176,817.186553
2.0,182,1223.443367
1.0,175,1229.443074
0.0,125,1233.54067
0.0,123,1237.69479
0.0,129,1242.144575
2.0,202,1639.258184
2.0,186,1645.521461
3.0,268,1655.071317
9.0,404,2074.50862
0.0,129,2078.976803
2.0,203,2503.59411
2.0,222,2511.360022
3.0,248,2520.08385
0.0,129,2524.456461
2.0,201,2933.837293
0.0,129,2938.230204
0.0,127,2942.391118
3.0,235,2950.67465
1.0,175,3332.52559
1.0,173,3338.655257
4.0,299,3349.491867
3.0,252,3734.910483
3.0,270,3744.534193
3.0,248,4163.880254
2.0,221,4171.442208
1.0,157,4176.562437
2.0,227,4184.378374
5.0,344,4597.094781
1.0,155,4601.944668
2.0,204,4972.790707
0.0,127,4976.968594
0.0,129,4981.352693
0.0,129,4985.736963
1.0,177,4991.735745
3.0,232,5367.836887
1.0,155,5373.106093
4.0,301,5383.500544
0.0,125,5791.91478
2.0,225,5799.767448
1.0,153,5804.836425
2.0,226,5812.605038
1.0,175,6214.885255
1.0,176,6220.808492
2.0,202,6227.543679
1.0,173,6596.700787
2.0,199,6603.434152
2.0,186,6609.779738
0.0,129,6614.078487
1.0,157,6982.004632
3.0,252,6990.955676
0.0,127,6995.106766
0.0,129,6999.384595
1.0,153,7004.413187
2.0,221,7402.634842
1.0,173,7408.397668
1.0,171,7413.845153
0.0,129,7417.91285
2.0,200,7823.046723
0.0,127,7827.215695
3.0,232,7834.897151
2.0,190,8196.492158
3.0,251,8205.046903
3.0,232,8213.008966
0.0,127,8575.871234
1.0,178,8581.673045
0.0,125,8585.782567
0.0,129,8589.969597
0.0,127,8594.08881
0.0,127,8957.466585
0.0,127,8961.578794
1.0,175,8967.450528
0.0,129,8971.563655
0.0,127,8975.779151
2.0,204,9351.451144
0.0,127,9355.550189
2.0,205,9362.423092
1.0,173,9368.332762
3.0,248,9737.108727
0.0,129,9741.197724
1.0,153,9746.22516
0.0,127,9750.192949
0.0,127,9754.197021
0.0,127,10116.740143
2.0,182,10122.84495
1.0,178,10128.790089
2.0,181,10134.854547
0.0,125,10495.880803
1.0,173,10501.721982
4.0,319,10512.800997
1.0,155,10881.087251
1.0,173,10886.893522
1.0,157,10892.127564
0.0,127,10896.234194
1.0,174,11255.737569
2.0,202,11262.561246
3.0,232,11270.400082
0.0,127,11274.467584
0.0,127,11640.567657
2.0,206,11647.618429
0.0,127,11651.854148
1.0,152,11657.007625
0.0,129,11661.287344
1.0,153,12033.906787
1.0,177,12039.99593
1.0,170,12045.627473
1.0,172,12051.353426
1.0,157,12426.515332
2.0,206,12433.563844
1.0,157,12438.741793
0.0,127,12442.963233
1.0,152,12811.713594
1.0,175,12817.546817
2.0,200,12824.204449
2.0,222,12831.674627
2.0,200,13199.807514
0.0,127,13203.853911
1.0,175,13209.592433
3.0,217,13578.723148
0.0,127,13582.739831
0.0,125,13586.723738
2.0,223,13594.21087
4.0,295,13962.128614
1.0,153,13967.203662
2.0,201,13973.730057
0.0,127,13977.758658
2.0,202,14337.465356
2.0,220,14344.623704
1.0,176,14350.295378
1.0,175,14703.039716
0.0,129,14707.093643
4.0,321,14718.014776
4.0,279,15068.448303
2.0,187,15074.633224
1.0,171,15080.089898
2.0,186,15086.043763
1.0,171,15444.147567
0.0,129,15448.320347
3.0,248,15456.53714
0.0,129,15460.819432
0.0,125,15821.343282
0.0,127,15825.483496
2.0,221,15832.876882
0.0,129,15836.906105
0.0,129,15841.041149
4.0,300,16212.387716
0.0,129,16216.763144
0.0,127,16221.147844
0.0,129,16225.576513
0.0,129,16605.798165
1.0,155,16611.229783
1.0,170,16617.317559
0.0,129,16621.837603
1.0,157,17042.921946
2.0,204,17050.287747
4.0,301,17061.521785
1.0,155,17494.307035
2.0,220,17502.142152
0.0,129,17506.627113
0.0,125,17510.923082
6.0,376,17945.72979
4.0,300,17956.626957
0.0,129,17960.991918
2.0,202,18372.898866
3.0,248,18381.751607
0.0,127,18385.983138
0.0,129,18799.300815
2.0,206,18806.6787
3.0,250,18815.755965
1.0,155,18821.319334
0.0,129,19207.199287
3.0,251,19216.171598
1.0,173,19222.264515
2.0,225,19643.712589
0.0,129,19648.182199
1.0,157,19653.581348
1.0,173,19659.450835
0.0,125,19663.541825
1.0,155,20092.599301
0.0,129,20096.926613
2.0,204,20104.204548
0.0,125,20108.413914
2.0,226,20523.728999
0.0,125,20527.852096
2.0,206,20534.632246
1.0,157,20539.709205
5.0,307,20920.71392
2.0,187,20927.556095
1.0,177,20933.931077
2.0,204,21348.709173
0.0,127,21353.093725
0.0,129,21357.412576
0.0,127,21361.660297
2.0,202,21767.646956
0.0,129,21771.999303
2.0,216,21779.728975
0.0,127,21783.970771
1.0,156,21789.477138
1.0,153,22216.679453
3.0,234,22225.10466
0.0,129,22229.562135
1.0,155,22234.993361
1.0,175,22626.691342
0.0,129,22631.152514
2.0,222,22639.155637
0.0,125,22643.475375
4.0,301,23041.573559
1.0,155,23047.142391
1.0,155,23052.63982
2.0,223,23488.765129
5.0,330,23500.646663
1.0,177,23506.735178
0.0,129,23936.0567
3.0,216,23944.0714
1.0,153,23949.362656
4.0,299,24334.533692
2.0,224,24342.502997
1.0,153,24347.669779
2.0,223,24355.547461
1.0,157,24774.320793
0.0,127,24778.76366
1.0,157,24784.340681
4.0,283,25219.860693
3.0,270,25229.561121
0.0,125,25233.816105
1.0,155,25239.177939
0.0,125,25665.667945
1.0,176,25671.908494
0.0,127,25676.350298
1.0,175,25682.474446
1.0,171,25688.405946
4.0,323,26076.007012
1.0,153,26081.15234
1.0,153,26086.458885
3.0,269,26465.728935
1.0,172,26471.607458
1.0,169,26477.531556
0.0,127,26481.865445
1.0,171,26853.184797
2.0,220,26860.967928
0.0,125,26865.420778
0.0,125,26869.663602
0.0,129,27285.035395
0.0,127,27289.429133
0.0,129,27293.887043
0.0,125,27298.012202
4.0,301,27683.298813
2.0,220,27691.227801
0.0,125,27695.551039
0.0,129,27699.996332
3.0,268,28084.263469
1.0,157,28089.762373
0.0,129,28094.216946
1.0,157,28099.605422
2.0,221,28474.848016
1.0,176,28481.20577
1.0,174,28487.245875
0.0,127,28491.662172
2.0,200,28873.775888
3.0,252,28882.815931
2.0,205,28890.220529
0.0,125,29279.492622
0.0,129,29284.014911
2.0,204,29291.444933
0.0,129,29295.988045
0.0,129,29300.538113
1.0,173,29697.071348
4.0,299,29708.168676
0.0,127,29712.467376
1.0,177,30093.814438
0.0,129,30098.214087
0.0,129,30102.534232
2.0,204,30109.8324
0.0,123,30114.005696
4.0,295,30498.053024
0.0,127,30502.479242
4.0,282,30512.673766
0.0,129,30891.966217
1.0,157,30897.49147
1.0,153,30902.729474
2.0,204,30909.944703
0.0,129,31288.017745
3.0,252,31297.294145
2.0,227,31305.383967
0.0,127,31309.719221
1.0,171,31691.954271
2.0,201,31699.265257
1.0,173,31705.492803
1.0,176,32093.750354
2.0,221,32101.928329
1.0,157,32107.351619
0.0,127,32111.700744
4.0,297,32496.70668
3.0,213,32503.957316
2.0,202,32510.857085
2.0,206,32883.924891
3.0,269,32893.235186
0.0,127,32897.545088
1.0,156,32902.830847
4.0,321,33292.932912
0.0,129,33297.478291
2.0,202,33304.748807
2.0,202,33694.188727
0.0,127,33698.469311
0.0,129,33702.938618
2.0,222,33711.034472
1.0,173,34091.361541
7.0,413,34106.663028
0.0,125,34484.976194
0.0,129,34489.544046
2.0,203,34496.874344
1.0,155,34502.397802
0.0,127,34506.669594
2.0,220,34885.52829
0.0,127,34889.986378
2.0,202,34897.182564
0.0,123,34901.383614
1.0,153,35285.16888
0.0,129,35289.647668
3.0,252,35298.78139
3.0,248,35687.533333
1.0,174,35693.833922
0.0,129,35698.256452
0.0,129,35702.614771
1.0,153,35708.055205
0.0,127,36094.983081
2.0,204,36101.988857
3.0,230,36110.018841
0.0,127,36114.300528
0.0,125,36486.198254
0.0,129,36490.37144
2.0,224,36498.144792
0.0,125,36502.346481
2.0,201,36874.922902
2.0,202,36882.158085
0.0,129,36886.572045
6.0,250,36895.520514
3.0,251,37270.926615
2.0,224,37279.231098
0.0,129,37283.752963
0.0,129,37664.12639
4.0,299,37674.992629
1.0,157,37680.485311
0.0,125,37684.766368
0.0,129,38065.350469
2.0,200,38072.317141
2.0,188,38079.011212
0.0,127,38083.452737
2.0,186,38470.608257
0.0,125,38474.765661
0.0,129,38479.272806
1.0,174,38485.344314
0.0,129,38489.735711
0.0,125,38872.93181
0.0,127,38877.333277
4.0,299,38888.35935
0.0,129,38892.899011
0.0,129,39280.11032
8.0,369,39293.397202
2.0,202,39300.384668
1.0,175,39684.103757
5.0,348,39696.647595
3.0,250,40075.294414
1.0,173,40081.17092
1.0,174,40087.124828
0.0,129,40091.525541
0.0,127,40472.672645
2.0,198,40479.626987
0.0,127,40483.934494
1.0,173,40489.914344
1.0,175,40866.481829
4.0,300,40876.940958
0.0,129,40881.185469
0.0,129,40885.422731
0.0,129,41248.339894
0.0,129,41252.542674
2.0,198,41259.462165
0.0,123,41263.534401
1.0,171,41269.467624
5.0,336,41653.949325
0.0,127,41658.207251
1.0,175,41664.332847
0.0,127,42049.974387
2.0,183,42056.42936
1.0,170,42062.435472
0.0,129,42066.794013
0.0,129,42071.157061
0.0,127,42452.062611
4.0,259,42461.293808
0.0,129,42465.612841
0.0,127,42469.96932
1.0,178,42843.343309
0.0,127,42847.680621
0.0,129,42852.000684
3.0,272,42861.611256
0.0,123,43229.379381
0.0,129,43233.748431
0.0,127,43237.885612
1.0,173,43243.839493
2.0,204,43626.597495
4.0,277,43636.416641
0.0,125,43640.505203
1.0,173,43646.413437
1.0,173,44017.494231
0.0,127,44021.357001
0.0,129,44025.40098
1.0,175,44031.00506
0.0,129,44035.043061
1.0,175,44391.685322
0.0,129,44395.76967
0.0,127,44399.666445
1.0,177,44405.311106
1.0,175,44791.532895
2.0,204,44799.031596
2.0,199,44806.202953
4.0,301,45204.059551
2.0,192,45211.018098
1.0,171,45217.162728
1.0,169,45223.231322
0.0,127,45611.948785
0.0,125,45616.373706
0.0,129,45620.954998
3.0,250,45630.444225
2.0,203,46020.2542
7.0,327,46032.664447
3.0,270,46467.371304
4.0,299,46478.460325
