#{"t_start": 1610715421.227065, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,175,444.709919
0.0,127,450.363529
2.0,200,458.700248
3.0,250,928.777156
1.0,153,934.745054
2.0,202,943.44727
0.0,127,947.942158
5.0,330,1408.562637
0.0,129,1413.356991
2.0,202,1421.917307
1.0,173,1888.580557
0.0,127,1893.780894
1.0,153,1899.538662
3.0,251,1910.042974
1.0,173,2365.767014
0.0,127,2370.897551
1.0,155,2378.208652
2.0,186,2385.669148
0.0,127,2390.508009
0.0,127,2855.548875
1.0,176,2862.319672
1.0,176,2869.238127
1.0,152,2875.406588
0.0,127,3326.261095
0.0,127,3331.334462
1.0,155,3337.612815
1.0,173,3344.680828
1.0,176,3352.035655
0.0,127,3800.517472
0.0,127,3805.465403
1.0,157,3811.800045
0.0,129,3816.781436
3.0,265,4242.21286
0.0,123,4246.588583
0.0,129,4252.055579
3.0,251,4262.548992
0.0,125,4725.404829
0.0,127,4730.779267
0.0,123,4736.019893
2.0,201,4745.013357
0.0,125,4749.729024
0.0,127,5211.518427
2.0,186,5218.717157
0.0,129,5223.424756
1.0,153,5229.134437
1.0,155,5234.550707
0.0,127,5659.589522
0.0,125,5665.039339
0.0,129,5670.12884
3.0,270,5681.589385
0.0,129,6119.148994
0.0,125,6124.260876
0.0,125,6128.728149
0.0,129,6133.807176
2.0,219,6142.293793
2.0,184,6604.385726
1.0,175,6612.165661
1.0,155,6618.360969
0.0,125,6623.02606
1.0,157,7079.335146
12.0,534,7101.493959
1.0,173,7521.585472
4.0,266,7533.201782
0.0,127,7538.539958
1.0,157,7990.22843
0.0,129,7995.267907
3.0,248,8005.209365
4.0,299,8448.45351
2.0,202,8457.050095
2.0,188,8465.083496
1.0,155,8471.399595
3.0,236,8944.3994
3.0,229,8953.890104
1.0,155,8960.37226
3.0,232,9410.139717
0.0,127,9415.665298
9.0,404,9433.876904
0.0,127,9886.76192
3.0,250,9896.749558
4.0,272,9907.981097
3.0,252,10373.130261
0.0,127,10378.68262
0.0,127,10383.953406
0.0,129,10389.671222
1.0,155,10891.149296
1.0,173,10898.813468
0.0,127,10903.920892
1.0,155,10910.728746
0.0,127,10916.231211
0.0,125,11367.328546
6.0,378,11384.011459
0.0,125,11388.958114
0.0,129,11830.196905
1.0,155,11836.397514
3.0,244,11846.945899
1.0,174,11854.739878
0.0,129,12354.756788
7.0,432,12375.913752
0.0,127,12381.887403
2.0,202,12836.648622
0.0,127,12841.674106
3.0,248,12852.996821
5.0,350,13333.785115
1.0,174,13340.96508
0.0,129,13346.632643
0.0,129,13352.345924
0.0,129,13810.672687
0.0,129,13815.832816
