#{"t_start": 1610715428.1813405, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,202,439.132252
0.0,125,444.499166
0.0,127,449.383004
3.0,251,919.883611
0.0,127,924.616003
0.0,125,929.604358
1.0,152,935.998823
4.0,299,1394.976038
0.0,129,1399.808932
0.0,129,1404.724136
5.0,348,1419.46764
4.0,299,1891.568636
2.0,222,1901.028977
0.0,127,1905.889589
1.0,157,2361.132444
0.0,127,2366.384113
1.0,173,2373.783059
0.0,123,2378.849718
2.0,182,2846.195233
1.0,173,2853.183182
0.0,129,2857.681963
0.0,127,2862.543271
0.0,127,2867.746612
0.0,127,3318.562085
1.0,155,3324.918739
2.0,218,3334.139961
0.0,127,3338.984444
4.0,303,3795.449928
5.0,348,3810.129864
3.0,219,4233.026118
0.0,125,4237.938495
0.0,129,4243.481472
0.0,129,4248.580013
1.0,175,4255.560421
0.0,129,4718.654659
0.0,125,4723.90161
0.0,129,4729.442454
1.0,171,4737.052577
2.0,224,5203.316716
0.0,129,5207.964791
0.0,129,5212.765274
0.0,129,5217.285753
1.0,176,5223.962796
3.0,276,5655.09645
0.0,127,5660.454423
2.0,203,5668.744202
5.0,330,6115.85678
0.0,129,6120.174257
2.0,200,6128.474367
3.0,250,6592.812892
2.0,200,6601.339643
0.0,127,6606.910072
0.0,127,6611.785179
4.0,298,7073.970196
3.0,270,7084.913544
8.0,352,7512.521473
0.0,125,7517.665693
0.0,127,7522.911607
0.0,129,7528.171045
1.0,157,7534.966631
2.0,200,7988.226793
1.0,175,7995.200664
4.0,321,8008.350944
1.0,176,8446.752105
0.0,127,8451.76136
1.0,173,8459.214488
1.0,173,8465.984181
1.0,155,8935.395429
0.0,125,8940.397453
1.0,175,8947.621692
3.0,273,9399.119356
0.0,127,9404.494337
2.0,225,9414.773854
2.0,224,9424.613873
1.0,176,9879.564857
1.0,157,9885.26859
1.0,175,9892.262708
0.0,123,9896.983413
0.0,129,9902.323329
1.0,172,10363.496299
0.0,127,10369.334857
1.0,171,10376.55261
0.0,127,10382.164389
3.0,253,10888.36441
3.0,229,10898.499017
4.0,285,10911.62654
13.0,478,11378.79611
0.0,127,11383.652113
0.0,127,11824.845415
0.0,125,11829.717276
2.0,200,11838.154441
0.0,125,11843.711263
0.0,127,11849.121627
2.0,202,12353.012926
6.0,399,12372.48374
2.0,198,12827.326869
0.0,127,12832.406856
0.0,129,12837.948552
0.0,127,12843.47901
0.0,127,12848.795772
0.0,129,13318.896356
0.0,127,13324.440598
0.0,125,13329.505355
0.0,129,13334.741824
0.0,127,13340.197808
2.0,202,13802.199023
9.0,404,13820.791737
9.0,404,14281.356878
2.0,202,14290.034132
0.0,127,14295.186333
6.0,400,14764.102484
2.0,202,14772.311381
9.0,404,15199.020597
2.0,202,15207.551484
5.0,350,15641.932206
0.0,125,15646.433555
4.0,297,15657.520892
0.0,127,15661.974702
