#{"t_start": 1610715425.5512834, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,201,441.63944
2.0,205,450.408258
0.0,127,455.687526
4.0,297,927.778068
0.0,127,932.918196
2.0,204,941.174589
5.0,350,1402.530237
3.0,252,1412.739178
0.0,129,1418.115258
4.0,319,1891.268794
0.0,125,1895.930424
13.0,457,2364.474919
2.0,201,2373.677044
2.0,224,2382.815439
2.0,201,2851.031394
0.0,127,2856.042874
2.0,206,2864.024206
0.0,127,2868.921694
1.0,175,3321.886405
0.0,129,3327.095276
2.0,204,3335.660355
2.0,217,3344.687312
0.0,127,3793.714594
1.0,155,3799.353462
5.0,348,3814.361893
0.0,127,3819.253711
3.0,248,4243.570119
2.0,220,4253.076566
0.0,125,4257.586746
0.0,129,4720.500433
0.0,127,4726.129789
0.0,127,4731.483892
0.0,125,4737.030221
4.0,300,5206.645107
0.0,127,5211.274609
0.0,127,5215.930894
0.0,125,5220.302605
0.0,129,5225.110442
1.0,175,5651.985593
1.0,173,5658.874529
0.0,129,5664.170465
3.0,273,5675.864417
1.0,178,6115.542782
3.0,256,6126.135433
2.0,190,6133.446404
1.0,172,6594.556472
1.0,173,6601.683786
1.0,155,6608.777239
0.0,127,6613.615911
1.0,170,6620.274026
2.0,200,7078.357428
0.0,127,7083.281826
0.0,129,7088.01415
1.0,170,7094.827655
0.0,129,7512.495
5.0,348,7527.88726
3.0,252,7539.198592
2.0,183,7991.584562
1.0,152,7997.555785
0.0,127,8002.120198
0.0,129,8007.115967
1.0,153,8444.271693
0.0,127,8449.616366
2.0,202,8457.950732
3.0,241,8468.222328
0.0,129,8936.141442
3.0,273,8948.035676
1.0,151,8954.329231
0.0,127,8959.309976
3.0,257,9410.60084
0.0,127,9416.17522
2.0,202,9425.185325
1.0,157,9879.026141
1.0,171,9885.673408
4.0,299,9897.974777
1.0,174,9905.297788
0.0,129,10364.482534
0.0,129,10370.107048
0.0,127,10375.559499
2.0,202,10384.574117
0.0,129,10884.957641
0.0,129,10890.363512
1.0,173,10897.905115
2.0,186,10906.087489
2.0,219,11361.873885
0.0,129,11367.07309
0.0,129,11372.707029
2.0,202,11381.048372
0.0,127,11385.952614
2.0,198,11830.177969
2.0,201,11838.712096
2.0,202,11847.828546
3.0,268,12354.622996
0.0,125,12360.217522
0.0,127,12365.985827
0.0,125,12371.53614
5.0,352,12833.908363
0.0,129,12839.340928
0.0,129,12844.956719
0.0,129,12850.295768
0.0,129,13320.408473
0.0,129,13326.166863
3.0,246,13336.683449
2.0,200,13345.771019
0.0,129,13804.225929
5.0,350,13820.139246
0.0,125,13825.360459
2.0,202,14276.47865
0.0,125,14281.80866
2.0,198,14290.169965
2.0,200,14298.687474
0.0,129,14755.348
2.0,198,14763.943099
5.0,350,14778.471948
0.0,129,15192.849542
0.0,129,15198.258878
2.0,200,15206.448595
9.0,404,15643.368124
0.0,129,15648.271484
5.0,350,15661.240783
0.0,125,16061.560164
0.0,125,16065.811858
0.0,129,16071.161841
2.0,202,16078.287842
0.0,127,16083.353121
