#{"t_start": 1610715426.5632765, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,437.033857
0.0,125,442.554817
4.0,299,455.6202
0.0,129,920.364965
1.0,157,926.547922
0.0,125,931.570109
0.0,127,936.700887
6.0,397,1399.915721
2.0,202,1407.923491
2.0,204,1416.550404
3.0,230,1885.903924
0.0,127,1890.702664
1.0,155,1897.086539
0.0,129,1902.041391
0.0,127,1906.859614
1.0,174,2362.877627
0.0,129,2368.393084
3.0,254,2379.36087
1.0,157,2385.666531
2.0,223,2854.892571
5.0,341,2868.730582
1.0,175,3321.731411
2.0,220,3331.076119
0.0,127,3336.153239
0.0,127,3341.052456
5.0,316,3797.972559
2.0,202,3806.325385
2.0,203,3814.888072
1.0,155,4234.768721
1.0,154,4240.741784
2.0,203,4249.68909
0.0,129,4254.724015
1.0,153,4718.294823
3.0,219,4728.446197
3.0,251,4739.856503
2.0,205,5205.204245
2.0,201,5212.781393
2.0,203,5220.417085
0.0,123,5224.951849
2.0,187,5652.37496
0.0,127,5657.20896
2.0,223,5666.89453
0.0,129,5671.721669
1.0,173,6111.626821
1.0,175,6118.83015
0.0,127,6123.434339
0.0,129,6128.515476
1.0,175,6135.028859
0.0,127,6594.509975
0.0,129,6599.683388
5.0,349,6615.037026
1.0,153,7071.236249
0.0,127,7075.889761
2.0,222,7084.83985
4.0,299,7509.724983
1.0,171,7516.930996
0.0,129,7522.516074
0.0,127,7527.501294
0.0,129,7532.96096
3.0,228,7987.704776
0.0,129,7992.462985
0.0,125,7997.494488
1.0,173,8003.96243
3.0,250,8445.894932
1.0,173,8452.826904
0.0,129,8458.06498
6.0,397,8938.287738
0.0,125,8943.364894
1.0,173,8950.504987
1.0,173,8957.556103
0.0,127,9402.509269
2.0,185,9410.756817
4.0,279,9423.641307
0.0,127,9428.428641
2.0,202,9884.28565
3.0,251,9894.471457
0.0,127,9899.534797
1.0,173,10360.628107
0.0,127,10365.85142
2.0,202,10375.110253
0.0,129,10380.514023
1.0,175,10388.199751
0.0,123,10888.432472
1.0,155,10895.153255
0.0,125,10900.319318
2.0,183,10908.345494
2.0,220,11364.002963
0.0,129,11369.550473
1.0,173,11376.783447
1.0,173,11383.737236
2.0,202,11828.093706
1.0,155,11834.526771
3.0,250,11845.738937
0.0,129,11851.206978
0.0,125,12351.106261
7.0,428,12372.081614
0.0,129,12378.047062
0.0,127,12829.233748
2.0,200,12837.770538
5.0,352,12853.938529
6.0,399,13336.790384
0.0,129,13342.275288
4.0,297,13808.792487
0.0,129,13813.91185
6.0,401,14274.686948
5.0,350,14290.459753
2.0,198,14298.770971
0.0,129,14755.437216
2.0,200,14764.16405
0.0,127,14768.542343
0.0,127,14773.80208
5.0,350,15198.307413
0.0,125,15202.891145
2.0,200,15211.574715
5.0,350,15645.771936
0.0,129,15650.038363
0.0,125,15654.484805
9.0,404,16065.882004
4.0,297,16077.375026
9.0,404,16518.516911
5.0,350,16533.41774
0.0,127,16970.008851
4.0,297,16981.165809
2.0,198,16988.387144
0.0,129,16993.188516
4.0,297,17421.532729
0.0,125,17427.031823
5.0,350,17844.171315
2.0,202,17851.550729
3.0,248,17862.510649
0.0,125,18336.95464
0.0,125,18341.501431
0.0,125,18345.92322
0.0,125,18350.676145
4.0,297,18361.584868
2.0,202,18765.452177
0.0,129,18770.346301
3.0,248,18780.180269
0.0,129,19183.186516
3.0,271,19193.945105
4.0,319,19206.228472
5.0,350,19656.193005
0.0,127,19660.187646
0.0,125,19664.832881
3.0,246,20094.495493
9.0,401,20110.082536
5.0,350,20503.813902
4.0,318,20515.25953
0.0,129,20955.396303
4.0,278,20966.008489
7.0,322,20978.722931
3.0,232,21421.925864
2.0,202,21429.711877
2.0,201,21437.77966
2.0,224,21866.238143
2.0,200,21874.27807
6.0,398,22283.739669
6.0,400,22299.42242
0.0,125,22304.246615
0.0,129,22743.359311
3.0,248,22753.486561
0.0,129,22758.583325
0.0,127,22763.325075
0.0,129,23199.001072
9.0,404,23215.478474
0.0,127,23219.64564
3.0,246,23661.455852
2.0,200,23669.376765
0.0,125,23673.952383
0.0,127,23678.438409
2.0,202,24080.069397
0.0,129,24084.137028
3.0,248,24093.388515
5.0,350,24494.901083
0.0,125,24499.41835
2.0,198,24506.258241
0.0,127,24511.024507
2.0,187,24935.440019
1.0,176,24943.128157
0.0,127,24948.789787
6.0,344,25417.844712
0.0,125,25422.875131
2.0,183,25429.553387
0.0,127,25434.481174
0.0,123,25438.622241
3.0,228,25833.531639
0.0,125,25837.670369
0.0,129,25842.126999
0.0,125,25846.286118
0.0,127,26262.02836
5.0,350,26275.719686
1.0,178,26282.640875
1.0,173,26712.700691
1.0,173,26719.374714
4.0,271,26730.624241
0.0,125,26735.295985
0.0,129,27181.99024
0.0,127,27186.714646
0.0,129,27191.539671
0.0,129,27196.415266
0.0,127,27201.469787
0.0,129,27606.250136
2.0,198,27613.683546
0.0,125,27618.409046
1.0,157,27624.191282
0.0,127,27629.30198
5.0,350,28062.91244
0.0,129,28067.189377
0.0,129,28071.654508
0.0,125,28076.988445
0.0,127,28501.48894
0.0,129,28505.501918
1.0,156,28510.710319
2.0,202,28517.789447
9.0,404,28953.310273
0.0,129,28958.524905
7.0,432,29413.81689
0.0,129,29418.231245
2.0,202,29425.82812
5.0,350,29827.516276
0.0,127,29831.570216
6.0,399,30254.39905
0.0,125,30259.128222
5.0,366,30272.91677
3.0,226,30701.108126
5.0,350,30715.026145
0.0,125,30719.691892
3.0,246,31150.924273
0.0,123,31155.287419
3.0,246,31164.20797
3.0,248,31574.147296
2.0,202,31581.749434
0.0,129,31586.780056
9.0,404,31992.86398
9.0,404,32411.157695
5.0,350,32424.5652
0.0,125,32428.911579
0.0,127,32433.805919
0.0,129,32816.279172
2.0,198,32824.713479
5.0,350,32839.603947
0.0,125,33284.984988
9.0,404,33301.283109
2.0,200,33704.259753
2.0,202,33711.680917
2.0,202,33719.586161
2.0,202,33727.64536
9.0,404,34110.606371
5.0,350,34519.808817
0.0,129,34524.27928
0.0,129,34529.244959
4.0,297,34540.691928
0.0,129,34947.212685
0.0,129,34952.165404
2.0,202,34960.332268
0.0,127,34965.132158
0.0,127,34969.93625
2.0,200,35379.229564
2.0,202,35386.218155
0.0,129,35391.284831
2.0,202,35796.444891
5.0,350,35808.971367
5.0,350,36201.835569
0.0,129,36206.63903
5.0,350,36220.398036
0.0,127,36225.242267
0.0,129,36610.102058
5.0,350,36623.557735
0.0,127,36627.600377
0.0,127,37045.257359
2.0,200,37053.894704
0.0,129,37059.037668
4.0,297,37477.880392
0.0,129,37482.828803
0.0,127,37487.674232
0.0,129,37491.943391
5.0,350,37889.584902
4.0,297,37900.715895
3.0,248,37909.616682
0.0,125,38302.47215
5.0,350,38315.938758
2.0,202,38323.59132
0.0,127,38704.471797
2.0,202,38711.731646
3.0,246,38720.817639
9.0,404,39162.027763
9.0,404,39569.007001
0.0,127,39574.014712
4.0,297,39585.675908
9.0,404,39977.87971
2.0,200,39984.481636
0.0,127,39989.364548
2.0,202,40389.409176
5.0,350,40401.869115
0.0,129,40405.799395
0.0,127,40410.161354
0.0,127,40783.016609
0.0,125,40787.422916
2.0,198,40795.159138
5.0,350,41202.063421
0.0,125,41206.451077
9.0,404,41221.867984
0.0,123,41604.364077
5.0,350,41616.628491
0.0,125,41620.4174
0.0,129,41998.973751
2.0,200,42006.082011
3.0,248,42015.309754
0.0,127,42019.710871
9.0,404,42409.750237
2.0,202,42417.247416
0.0,127,42798.504596
0.0,127,42803.241538
2.0,202,42811.196687
2.0,200,42818.958036
2.0,198,43214.535578
9.0,404,43229.739705
0.0,129,43234.541601
0.0,125,43618.266935
5.0,350,43631.203065
4.0,297,44020.156988
5.0,350,44033.28266
2.0,200,44041.156855
0.0,127,44423.223439
0.0,127,44428.226691
1.0,175,44434.709518
2.0,198,44442.462425
0.0,125,44446.503401
0.0,129,44824.395968
0.0,127,44828.91673
0.0,129,44833.265725
0.0,129,44838.267651
9.0,404,45241.794008
1.0,175,45248.15427
1.0,177,45254.642489
0.0,129,45636.293203
0.0,129,45641.480797
9.0,404,45656.578015
2.0,223,46040.429395
0.0,129,46044.61059
0.0,129,46049.052005
5.0,350,46437.277015
5.0,350,46450.618398
5.0,350,46834.714841
2.0,200,46842.181642
0.0,127,46846.711866
0.0,127,46851.423907
0.0,125,46855.444285
0.0,127,47242.407559
10.0,431,47256.979204
7.0,250,47652.658539
5.0,292,47664.153517
0.0,129,47668.609192
2.0,183,48046.243398
0.0,129,48050.553537
5.0,350,48063.793033
2.0,185,48452.471436
3.0,246,48461.495832
5.0,308,48473.676942
2.0,200,48876.877727
5.0,350,48890.013301
1.0,155,49299.329861
0.0,129,49304.209725
2.0,202,49311.372977
0.0,129,49316.333163
0.0,127,49320.670382
2.0,202,49737.53354
2.0,186,49743.864026
0.0,127,49747.874627
4.0,291,50159.817892
2.0,201,50167.383743
5.0,350,50180.674358
0.0,125,50590.475396
9.0,404,50605.366254
0.0,129,50609.533406
0.0,127,50993.412657
5.0,350,51005.362944
4.0,297,51394.730504
0.0,129,51399.901627
9.0,404,51415.594393
1.0,174,51788.660209
5.0,350,51800.048977
5.0,350,52192.268488
5.0,350,52205.256348
0.0,127,52209.872494
0.0,127,52586.92652
0.0,127,52591.408748
0.0,125,52596.207063
0.0,127,52600.427696
0.0,125,52604.795767
0.0,129,52983.164264
0.0,127,52988.007253
9.0,404,53003.177508
3.0,246,53398.541765
0.0,127,53403.125046
7.0,425,53786.543006
0.0,127,53790.711113
2.0,202,53798.782258
2.0,198,53805.552959
0.0,127,53809.958481
0.0,125,54194.442622
0.0,127,54199.487631
0.0,127,54203.529565
9.0,404,54595.420761
0.0,127,54599.914516
0.0,125,54604.406385
4.0,297,54615.443208
3.0,248,54996.657067
4.0,297,55007.821419
2.0,202,55402.838205
5.0,350,55416.290573
0.0,129,55420.910505
0.0,127,55425.694085
0.0,127,55791.229416
2.0,202,55798.80017
1.0,157,55803.992244
9.0,404,56199.887476
2.0,202,56207.251647
5.0,350,56594.706736
4.0,297,56605.92964
2.0,200,56613.353542
1.0,153,56991.86827
0.0,129,56996.151489
0.0,129,57001.204143
5.0,350,57401.725096
9.0,404,57416.855537
0.0,129,57420.918717
0.0,127,57789.092046
2.0,202,57796.938558
1.0,157,57802.242198
0.0,129,57806.83325
0.0,127,57811.168673
2.0,200,58206.399592
0.0,129,58210.937714
0.0,127,58216.072968
9.0,404,58607.064542
0.0,127,58611.664973
0.0,129,58615.835179
2.0,202,58622.941734
0.0,129,59003.890752
5.0,350,59017.822227
2.0,200,59025.123724
2.0,202,59412.229453
0.0,129,59416.215585
0.0,125,59420.266708
5.0,350,59801.552776
0.0,129,59806.439581
2.0,202,59813.841128
0.0,127,59818.287872
0.0,129,59822.519912
0.0,129,60216.37328
0.0,129,60220.899019
0.0,129,60225.812964
0.0,129,60230.012504
0.0,127,60234.884949
2.0,200,60610.259515
0.0,127,60614.382751
4.0,297,60624.562749
2.0,200,61020.450359
4.0,297,61031.851497
0.0,125,61036.484685
2.0,202,61419.39764
0.0,127,61423.983639
0.0,129,61428.960464
0.0,127,61433.249852
3.0,246,61442.556846
0.0,127,61815.653168
4.0,297,61826.913281
5.0,350,62228.515419
9.0,404,62244.103863
0.0,129,62248.328293
0.0,129,62615.139932
0.0,129,62619.8247
0.0,129,62624.491868
0.0,129,62629.264712
0.0,127,62633.862654
9.0,404,63032.834578
0.0,127,63037.767237
2.0,202,63045.188888
4.0,297,63430.475919
5.0,350,63443.922488
2.0,200,63820.925067
9.0,404,63836.236633
0.0,127,64225.125662
0.0,127,64229.108278
5.0,350,64243.0004
0.0,129,64247.978441
9.0,404,64623.917213
0.0,129,64628.594612
0.0,129,64633.525977
0.0,129,65024.683659
0.0,129,65029.05226
9.0,404,65043.401595
0.0,125,65423.126993
0.0,127,65427.641343
0.0,129,65432.360369
9.0,404,65825.055686
2.0,202,65832.774294
2.0,202,65840.977682
5.0,350,66238.571643
0.0,127,66243.156724
5.0,350,66255.679862
0.0,129,66630.855326
9.0,404,66646.085036
0.0,125,66650.770594
0.0,129,67034.046182
4.0,297,67044.626147
0.0,129,67048.75882
0.0,129,67053.345219
2.0,202,67440.003586
0.0,127,67444.642143
4.0,297,67454.98325
0.0,129,67827.249322
2.0,202,67834.475767
0.0,127,67838.912697
4.0,297,67850.33586
0.0,129,68244.704905
5.0,350,68256.450141
0.0,129,68260.595131
