policy_entropy,fps,reconstruct_loss,nupdates,policy_loss,contrastive_loss,value_loss,atten_decoder_loss,total_timesteps,atten_encoder_loss,explained_variance,ep_reward_mean,ep_len_mean,explained_variance_eval,total_timesteps_eval,fps_eval,ep_len_mean_eval,ep_reward_mean_eval
1.3224024772644043,238,0.017181385308504105,1000,0.018554922193288803,0.0027348757721483707,0.010612279176712036,0.0003445728216320276,4700000,0.0015980249736458063,0.9360752329230309,2.51,222.87,,,,,
,,,,,,,,,,,,,0.5427550673484802,4720080,405,216.06,2.4
1.3362995386123657,261,0.017472850158810616,1,0.04097765311598778,0.01895623467862606,0.05848563835024834,0.000549393123947084,4730080,0.03441978991031647,0.7256203889846802,2.71,227.06,,,,,
1.3223191499710083,264,0.017235133796930313,500,-0.048280905932188034,0.003568145679309964,0.015896432101726532,0.0003408649063203484,4770000,0.011568660847842693,0.9244319573044777,2.23,209.91,,,,,
1.2983044385910034,261,0.017185304313898087,1000,-0.05356168746948242,0.00046988725080154836,0.03602289780974388,0.0003233164025004953,4810000,0.00874518696218729,0.908775694668293,2.66,223.54,,,,,
,,,,,,,,,,,,,-0.6918116807937622,4830080,346,235.87,2.93
1.3628884553909302,255,0.01722753420472145,1,-0.03961898013949394,0.004683196544647217,0.016555972397327423,0.00030474195955321193,4840080,0.00872041191905737,0.8633876889944077,2.56,220.44,,,,,
1.3322938680648804,231,0.017355138435959816,500,-0.1063825860619545,0.0,0.03180889040231705,0.0004030528070870787,4880000,0.008275600150227547,0.9158196821808815,1.69,196.37,,,,,
1.3481332063674927,229,0.017364608123898506,1000,0.05831597372889519,0.0013368636136874557,0.013658280484378338,0.0003687914868351072,4920000,0.0072321416810154915,0.9217066168785095,1.99,197.61,,,,,
,,,,,,,,,,,,,0.048947811126708984,4940080,430,223.31,2.48
1.3314852714538574,220,0.017427274957299232,1,-0.0011549859773367643,0.0019077003234997392,0.009644647128880024,0.0003349994367454201,4950080,0.007430074270814657,0.931674912571907,2.35,214.24,,,,,
1.3531924486160278,229,0.017243264243006706,500,0.08528674393892288,0.007118850946426392,0.048577915877103806,0.00030062333098612726,4990000,0.0065351310186088085,0.7998898327350616,2.35,214.78,,,,,
1.359189748764038,230,0.0174593273550272,1000,-0.05978502705693245,0.14631831645965576,0.017048899084329605,0.00020499173842836171,5030000,0.0075852759182453156,0.9351778924465179,2.04,203.72,,,,,
,,,,,,,,,,,,,0.7387696802616119,5050080,373,205.52,2.03
1.3666465282440186,238,0.017319532111287117,1,0.07695069164037704,0.0,0.03396961838006973,0.0002646914217621088,5060080,0.007348974235355854,0.8050239682197571,2.31,212.81,,,,,
1.35957932472229,232,0.017206376418471336,500,0.00861373357474804,0.07337687909603119,0.04325805976986885,0.000331111834384501,5100000,0.007857202552258968,0.489935040473938,1.89,201.05,,,,,
1.3602442741394043,238,0.017374791204929352,1000,0.04537754878401756,0.04134603217244148,0.010133864358067513,0.00028575790929608047,5140000,0.008307130075991154,0.953647792339325,2.17,210.95,,,,,
,,,,,,,,,,,,,0.46028727293014526,5160080,384,213.19,2.23
1.345111608505249,222,0.01730155758559704,1,0.02397255226969719,0.0,0.018897641450166702,0.0002509123005438596,5170080,0.007332238834351301,0.73085817694664,2.02,205.16,,,,,
1.3319993019104004,254,0.017404887825250626,500,-0.06494088470935822,0.0,0.013049667701125145,0.000353378796717152,5210000,0.006466920953243971,0.9177560061216354,1.83,197.06,,,,,
1.331320881843567,254,0.01726345345377922,1000,0.036393798887729645,0.01375697273761034,0.03151794523000717,0.0002241752517875284,5250000,0.007322841789573431,0.8353692889213562,2.05,205.54,,,,,
,,,,,,,,,,,,,0.6433743834495544,5270080,511,202.63,1.9
1.3695024251937866,263,0.017478883266448975,1,0.026879513636231422,0.006863373331725597,0.004694272298365831,0.0003153231227770448,5280080,0.006207089871168137,0.9082648381590843,2.2,213.06,,,,,
1.324585199356079,232,0.0173288993537426,500,0.03671028092503548,0.021178781986236572,0.029298925772309303,0.0001792712282622233,5320000,0.007070593535900116,0.8604794889688492,2.26,213.71,,,,,
1.354701280593872,232,0.017199097201228142,1000,-0.06148412078619003,0.0,0.06319671869277954,0.0002255209255963564,5360000,0.006642695050686598,0.7578786611557007,2.22,211.46,,,,,
,,,,,,,,,,,,,0.46353358030319214,5380080,372,204.19,1.99
1.3256679773330688,192,0.017513388767838478,1,0.004788667894899845,0.0003611117717809975,0.006102745421230793,0.00011934502981603146,5390080,0.006174490787088871,0.9243352487683296,2.64,225.44,,,,,
1.3660564422607422,232,0.017373748123645782,500,-0.019084211438894272,0.003855240298435092,0.01760873571038246,0.00011716735025402158,5430000,0.006835998501628637,0.8399284332990646,1.73,193.16,,,,,
1.3298858404159546,232,0.01722102239727974,1000,-0.058468133211135864,0.0,0.0539279505610466,0.00014834461035206914,5470000,0.006903745234012604,0.7799287885427475,2.79,230.08,,,,,
,,,,,,,,,,,,,0.6634530127048492,5490080,399,180.78,1.38
1.303925633430481,245,0.017252152785658836,1,-0.018460530787706375,0.007101359777152538,0.012522664852440357,0.00017656860291026533,5500080,0.006236767861992121,0.9569945484399796,2.07,204.63,,,,,
1.352521538734436,237,0.017413293942809105,500,-0.007912393659353256,0.0,0.0070507703348994255,0.00015279350918717682,5540000,0.0057099247351288795,0.9668866731226444,2.24,209.15,,,,,
1.3437994718551636,232,0.017318107187747955,1000,-0.0499381348490715,0.008979016914963722,0.01429232768714428,7.623214332852513e-05,5580000,0.005537053104490042,0.9485851489007473,2.53,220.95,,,,,
,,,,,,,,,,,,,0.2613515853881836,5600080,471,196.18,1.89
1.361356496810913,244,0.017528899013996124,1,-0.09303200989961624,0.00180797278881073,0.06505350768566132,0.00019725605670828372,5610080,0.005539264064282179,0.787129133939743,2.53,220.6,,,,,
1.3218605518341064,258,0.017467178404331207,500,-0.05483203008770943,0.006349238567054272,0.037056196480989456,0.00010427649976918474,5650000,0.0061444928869605064,0.8737136870622635,1.85,202.54,,,,,
1.3596864938735962,253,0.017409861087799072,1000,0.013921094126999378,0.0,0.014488065615296364,7.58511305321008e-05,5690000,0.005837562028318644,0.958905540406704,2.31,211.91,,,,,
,,,,,,,,,,,,,0.5130394399166107,5710080,299,214.26,2.47
1.3132551908493042,246,0.017348911613225937,1,-0.01799696683883667,0.0,0.009210357442498207,0.000140025484142825,5720080,0.005188783165067434,0.9708262234926224,2.23,212.44,,,,,
1.3068180084228516,260,0.017333777621388435,500,-0.07231511175632477,0.0,0.014755502343177795,7.974830077728257e-05,5760000,0.005097971763461828,0.9497459828853607,2.62,222.87,,,,,
1.3266106843948364,255,0.017556684091687202,1000,0.05741208791732788,0.0,0.02451680414378643,0.00020208314526826143,5800000,0.009110808372497559,0.5637339353561401,2.04,208.06,,,,,
,,,,,,,,,,,,,0.46081048250198364,5820080,430,194.38,1.8
1.3250772953033447,266,0.017098508775234222,1,0.01101263053715229,0.0,0.0028553754091262817,7.729318167548627e-05,5830080,0.0053739543072879314,0.9830681011080742,2.23,211.34,,,,,
1.33128821849823,246,0.017260035499930382,500,0.021981652826070786,0.0,0.013585856184363365,0.00018404031288810074,5870000,0.005535518284887075,0.8567614257335663,2.16,212.56,,,,,
1.3452872037887573,241,0.017364507541060448,1000,0.002744054887443781,0.0,0.03964952379465103,0.00012678858183789998,5910000,0.003412498626857996,0.7471743226051331,2.04,206.79,,,,,
,,,,,,,,,,,,,0.4811807870864868,5930080,382,191.29,1.66
1.133204460144043,218,0.017275918275117874,1,0.07732819020748138,0.02511885017156601,0.05469951033592224,6.713335460517555e-05,5940080,0.0029526136349886656,0.7226288020610809,1.68,172.4,,,,,
1.2176940441131592,214,0.017398284748196602,500,0.26722291111946106,0.0,0.11901012808084488,0.0001459801715100184,5980000,0.002754670102149248,0.5633597075939178,1.9,170.36,,,,,
1.2472957372665405,218,0.01740192249417305,1000,0.03392365574836731,0.0,0.03642161563038826,6.739080708939582e-05,6020000,0.0021075953263789415,0.789163127541542,1.66,173.35,,,,,
,,,,,,,,,,,,,0.7315708994865417,6040080,423,185.07,1.81
1.2239347696304321,244,0.017139580100774765,1,0.025404995307326317,0.0030207752715796232,0.023394238203763962,8.222762699006125e-05,6050080,0.002355593955144286,0.8936118558049202,1.46,170.95,,,,,
1.3330626487731934,250,0.017306162044405937,500,-0.02327709086239338,0.0,0.00744446599856019,5.639272421831265e-05,6090000,0.002350019058212638,0.9667904376983643,1.89,189.27,,,,,
1.3541284799575806,256,0.01749764010310173,1000,0.04047631099820137,0.0,0.02027939260005951,9.780081745702773e-05,6130000,0.002075818134471774,0.9111968502402306,2.18,210.12,,,,,
,,,,,,,,,,,,,0.33941197395324707,6150080,330,173.87,1.78
1.3484128713607788,229,0.0173605065792799,1,-0.09141581505537033,0.0023277581203728914,0.028033042326569557,0.00014077166269998997,6160080,0.002116341842338443,0.9481600038707256,2.19,210.85,,,,,
1.2937641143798828,241,0.017505012452602386,500,-0.11198587715625763,0.060211725533008575,0.019869489595294,5.315467205946334e-05,6200000,0.0021058383863419294,0.6966798603534698,2.31,217.82,,,,,
1.3197990655899048,245,0.017454132437705994,1000,-0.024930458515882492,0.012550937943160534,0.015568559058010578,5.268198947305791e-05,6240000,0.00782600324600935,0.9258223250508308,2.12,206.68,,,,,
,,,,,,,,,,,,,0.7028878033161163,6260080,406,183.17,1.72
1.3586375713348389,246,0.017316952347755432,1,-0.05882570892572403,0.07616650313138962,0.06170322373509407,0.00014329759869724512,6270080,0.008235189132392406,0.7481705248355865,1.9,200.16,,,,,
1.3543437719345093,233,0.01737571880221367,500,0.006414921022951603,0.004291257355362177,0.014577319845557213,4.4797481677960604e-05,6310000,0.00685797119513154,0.8781784996390343,2.11,209.25,,,,,
1.3443176746368408,239,0.01721419021487236,1000,-0.028468403965234756,0.0,0.014417300000786781,9.507618960924447e-05,6350000,0.005780026316642761,0.9510688968002796,1.88,203.22,,,,,
,,,,,,,,,,,,,0.8050037920475006,6370080,346,206.96,2.12
1.3383524417877197,246,0.017475318163633347,1,0.04910288751125336,0.07962334901094437,0.011436186730861664,3.720531822182238e-05,6380080,0.0060228705406188965,0.7812265604734421,2.32,212.2,,,,,
1.2660921812057495,238,0.01747201755642891,500,0.06450448930263519,0.0022515475284308195,0.015864871442317963,5.2442563173826784e-05,6420000,0.004896632861346006,0.7701107114553452,1.54,170.8,,,,,
0.8700042963027954,226,0.017341280356049538,1000,0.03901202976703644,0.0,0.017142441123723984,5.247251101536676e-05,6460000,0.004800840746611357,0.8314305692911148,1.41,166.67,,,,,
,,,,,,,,,,,,,0.20598864555358887,6480080,460,209.92,2.17
1.1823852062225342,275,0.017368201166391373,1,-0.06498025357723236,0.0,0.03239107504487038,4.873564830631949e-05,6490080,0.005232044495642185,0.6770557463169098,2.03,173.2,,,,,
1.3497507572174072,249,0.017418036237359047,500,-0.021948091685771942,0.0,0.021679263561964035,2.8854055926785804e-05,6530000,0.004691047128289938,0.877845786511898,1.77,174.71,,,,,
1.3255971670150757,251,0.01738370954990387,1000,0.00034887046786025167,0.013351842761039734,0.011439756490290165,8.7628563051112e-05,6570000,0.004670317750424147,0.9523326270282269,1.75,186.82,,,,,
,,,,,,,,,,,,,0.2282223105430603,6590080,407,171.72,1.42
1.328075647354126,251,0.017165523022413254,1,0.02844400331377983,0.0,0.008452413603663445,3.35864388034679e-05,6600080,0.0041082738898694515,0.9407172687351704,2.17,210.19,,,,,
1.338371992111206,238,0.017220420762896538,500,-0.04519740864634514,0.0,0.011851069517433643,3.1932679121382535e-05,6640000,0.004143352620303631,0.9604942947626114,2.38,216.88,,,,,
1.333682894706726,235,0.017344702035188675,1000,-0.03584308177232742,0.0,0.0058264597319066525,6.851451325928792e-05,6680000,0.004197808913886547,0.9759474452584982,2.31,213.5,,,,,
,,,,,,,,,,,,,0.7519617229700089,6700080,310,170.71,1.49
1.3343665599822998,217,0.017307888716459274,1,0.08126232773065567,0.0001493066520197317,0.0732121616601944,4.93539082526695e-05,6710080,0.004965544678270817,0.7940892726182938,2.27,212.38,,,,,
1.354245901107788,238,0.017318861559033394,500,0.046465497463941574,0.002671763300895691,0.02290586568415165,1.8666432879399508e-05,6750000,0.0042272089049220085,0.9031223952770233,2.66,226.18,,,,,
1.2687565088272095,238,0.017451545223593712,1000,0.14234283566474915,0.0033915042877197266,0.04930531233549118,0.00014519515389110893,6790000,0.004412173759192228,0.4398432970046997,2.13,206.68,,,,,
,,,,,,,,,,,,,0.26448380947113037,6810080,347,193.47,1.69
1.3569822311401367,220,0.017490290105342865,1,-0.01890609599649906,0.0,0.012436239048838615,2.1776098947157152e-05,6820080,0.0037454720586538315,0.8443295061588287,2.59,225.39,,,,,
1.327858328819275,247,0.01750214956700802,500,0.060244716703891754,0.0,0.028269898146390915,1.92696024896577e-05,6860000,0.003832366084679961,0.8429054319858551,2.1,206.76,,,,,
1.3470572233200073,246,0.01738092117011547,1000,-0.021678587421774864,0.0029997467063367367,0.04268629848957062,5.4119933338370174e-05,6900000,0.003959224559366703,0.8208461552858353,1.86,195.83,,,,,
,,,,,,,,,,,,,0.6357436776161194,6920080,349,216.58,2.36
1.3206881284713745,238,0.017386283725500107,1,-0.05623067170381546,0.0,0.0183330737054348,1.3463841241900809e-05,6930080,0.003971765283495188,0.9214736372232437,2.04,205.52,,,,,
1.3265913724899292,216,0.017374152317643166,500,0.021902265027165413,0.010938677936792374,0.02242705412209034,3.646351979114115e-05,6970000,0.004083959851413965,0.7371195554733276,2.13,206.76,,,,,
1.3502013683319092,225,0.017313798889517784,1000,0.0313190221786499,0.0,0.024601547047495842,3.210308204870671e-05,7010000,0.004119053017348051,0.9169175922870636,2.58,223.7,,,,,
,,,,,,,,,,,,,0.3740995526313782,7030080,476,217.81,2.44
1.3237435817718506,266,0.017417022958397865,1,-0.012507912702858448,0.0,0.016170987859368324,3.061754978261888e-05,7040080,0.0037045974750071764,0.9427388124167919,2.7,225.27,,,,,
1.3259451389312744,253,0.017433540895581245,500,-0.035895682871341705,0.0,0.016901686787605286,3.06386937154457e-05,7080000,0.00409355666488409,0.9045189395546913,2.78,229.26,,,,,
1.322845697402954,253,0.01743403822183609,1000,0.07910033315420151,0.0,0.047644928097724915,2.3147424144553952e-05,7120000,0.004357313271611929,0.6804260313510895,2.57,225.35,,,,,
,,,,,,,,,,,,,0.5449445843696594,7140080,459,204.34,1.98
1.3560277223587036,236,0.017476554960012436,1,-0.06867657601833344,0.0,0.011050323024392128,8.884853741619736e-05,7150080,0.0044963425025343895,0.9430529512465,2.33,214.57,,,,,
1.330425500869751,251,0.017375895753502846,500,-0.02170022577047348,0.0004325687768869102,0.028412586078047752,2.415886956441682e-05,7190000,0.0046760267578065395,0.8847582787275314,2.64,224.93,,,,,
1.3547399044036865,246,0.01724976673722267,1000,-0.064902663230896,0.0,0.011178803630173206,1.1171394362463616e-05,7230000,0.00394973112270236,0.970190491527319,2.54,224.66,,,,,
,,,,,,,,,,,,,0.5256206691265106,7250080,427,208.73,2.22
1.3371753692626953,289,0.017401114106178284,1,-0.028503751382231712,0.009266126900911331,0.0155112836509943,3.1180850783130154e-05,7260080,0.005352356471121311,0.29543542861938477,3.13,239.83,,,,,
1.3582849502563477,232,0.01709899492561817,500,0.07941444963216782,0.0,0.03557044640183449,2.4350489184143953e-05,7300000,0.004430478438735008,0.6325610876083374,2.42,218.16,,,,,
1.33414626121521,236,0.017402224242687225,1000,0.024622224271297455,0.0,0.0284356027841568,2.7784288249677047e-05,7340000,0.0032123716082423925,0.8846500590443611,2.28,211.33,,,,,
,,,,,,,,,,,,,0.41646963357925415,7360080,388,215.86,2.38
1.3405240774154663,235,0.017432229593396187,1,0.0003185804816894233,0.0,0.015132403001189232,2.65987946477253e-05,7370080,0.0037553308065980673,0.8926560878753662,2.35,217.34,,,,,
1.3354880809783936,244,0.017397187650203705,500,-0.10975579917430878,0.0,0.06374730914831161,4.770676969201304e-05,7410000,0.004549168050289154,0.8556449264287949,2.2,208.28,,,,,
1.2035253047943115,239,0.016961676999926567,1000,0.0008122622966766357,0.0026118517853319645,0.035800009965896606,0.0001934342726599425,7450000,0.004690380766987801,0.7343238294124603,2.72,227.58,,,,,
,,,,,,,,,,,,,0.5927932262420654,7470080,288,218.68,2.35
1.3165473937988281,213,0.01723778247833252,1,-0.010359421372413635,0.003940477967262268,0.015991630032658577,3.566652230801992e-05,7480080,0.003346289275214076,0.893854558467865,2.76,224.88,,,,,
1.307969331741333,249,0.017253343015909195,500,0.0038787529338151217,0.0,0.0044885315001010895,1.1714361789927352e-05,7520000,0.00360223394818604,0.984613279812038,2.76,228.37,,,,,
1.3453855514526367,250,0.01738184317946434,1000,-0.02373000606894493,0.0,0.025161508470773697,1.923146191984415e-05,7560000,0.0040895454585552216,0.8867982476949692,2.34,215.55,,,,,
,,,,,,,,,,,,,0.672948807477951,7580080,495,215.37,2.38
1.3159043788909912,299,0.017305629327893257,1,-0.01188397966325283,0.0028052390553057194,0.010867559351027012,3.199162529199384e-05,7590080,0.003768674796447158,0.9638729393482208,2.02,205.45,,,,,
1.2907638549804688,249,0.01734260655939579,500,-0.09366468340158463,0.006774338893592358,0.027333075180649757,2.0544612198136747e-05,7630000,0.004335217643529177,0.9101155921816826,2.45,212.73,,,,,
1.3408896923065186,253,0.017237413674592972,1000,0.041104741394519806,0.0026029080618172884,0.018509721383452415,1.2729056834359653e-05,7670000,0.0036834978964179754,0.8561161607503891,2.52,215.0,,,,,
,,,,,,,,,,,,,0.5399509966373444,7690080,355,202.08,1.99
1.2449920177459717,272,0.017523817718029022,1,-0.009050875902175903,0.10388068854808807,0.03387471288442612,1.1449132216512226e-05,7700080,0.0038693149108439684,0.8339205980300903,2.71,229.26,,,,,
1.2232118844985962,245,0.01745634526014328,500,-0.00740823894739151,0.004450035281479359,0.040472693741321564,4.4170366891194135e-05,7740000,0.004937495104968548,0.7956181466579437,2.31,215.56,,,,,
1.3398324251174927,249,0.01699097454547882,1000,0.024240916594862938,0.0,0.010679453611373901,3.825895328191109e-05,7780000,0.004532033111900091,0.9323793053627014,3.05,235.11,,,,,
,,,,,,,,,,,,,0.7259828150272369,7800080,339,200.18,1.98
1.3144679069519043,213,0.017447005957365036,1,0.01527567207813263,0.07597914338111877,0.010686916299164295,2.1117504729772918e-05,7810080,0.003431065008044243,0.9294420927762985,1.95,194.97,,,,,
1.3111560344696045,263,0.01751013472676277,500,0.0058830841444432735,0.05130147188901901,0.008532414212822914,3.703997208504006e-05,7850000,0.0033732596784830093,0.9561658650636673,2.18,207.45,,,,,
1.3390347957611084,271,0.01714973896741867,1000,0.050735604017972946,0.00036335288314148784,0.010344029404222965,5.047286322223954e-05,7890000,0.003749982686713338,0.9127427339553833,2.92,243.46,,,,,
,,,,,,,,,,,,,0.291770875453949,7910080,411,209.71,2.23
1.2959039211273193,251,0.0174030102789402,1,0.04352366179227829,0.0,0.044553693383932114,2.1413807189674117e-05,7920080,0.004345824010670185,0.8351318687200546,2.05,195.02,,,,,
1.2308130264282227,231,0.0172364991158247,500,-0.0061211418360471725,0.0,0.02164361998438835,0.00010239236144116148,7960000,0.004818485584110022,0.9016930907964706,1.99,200.86,,,,,
1.3380783796310425,224,0.01723778061568737,1000,-0.06982496380805969,0.001140171312727034,0.06510208547115326,7.477132021449506e-05,8000000,0.004160002339631319,0.7876434028148651,3.19,234.09,,,,,
,,,,,,,,,,,,,0.5445266366004944,8020080,308,211.71,2.11
1.3170363903045654,226,0.0174099188297987,1,0.004929157439619303,0.0025486170779913664,0.007582082413136959,1.17170538942446e-05,8030080,0.003920158836990595,0.9603850953280926,2.47,220.98,,,,,
1.3095684051513672,248,0.01746162585914135,500,0.009600326418876648,0.007715192623436451,0.026935946196317673,1.5634310329915024e-05,8070000,0.004506539087742567,0.8812755718827248,2.28,200.2,,,,,
1.282690405845642,250,0.01731494441628456,1000,0.04076000675559044,0.0,0.030222749337553978,6.339545507216826e-05,8110000,0.004888809751719236,0.8638643175363541,2.68,220.75,,,,,
,,,,,,,,,,,,,0.6309828460216522,8130080,438,216.56,2.25
1.2860822677612305,244,0.017181359231472015,1,-0.05530761927366257,0.0,0.04060937091708183,1.7381771613145247e-05,8140080,0.003785759909078479,0.823665201663971,3.44,240.44,,,,,
1.3012573719024658,272,0.0174032561480999,500,-0.058204878121614456,0.0,0.018820887431502342,3.505995846353471e-05,8180000,0.003565950086340308,0.9352510571479797,2.7,215.99,,,,,
1.3323032855987549,275,0.017375482246279716,1000,0.015543801710009575,6.543994095409289e-05,0.004117453936487436,1.3992522326589096e-05,8220000,0.003949321340769529,0.9764202740043402,2.44,219.1,,,,,
,,,,,,,,,,,,,0.31848710775375366,8240080,345,209.96,2.18
1.272098422050476,260,0.017427172511816025,1,0.06336541473865509,0.003806889057159424,0.053350649774074554,2.7121617677039467e-05,8250080,0.003486205358058214,0.6306944191455841,2.34,212.54,,,,,
1.3404268026351929,255,0.017457876354455948,500,0.03169099614024162,0.0078738359734416,0.007710522506386042,3.116256630164571e-05,8290000,0.005230920389294624,0.9197776615619659,2.74,230.01,,,,,
1.3232742547988892,253,0.01740967109799385,1000,0.07455462217330933,0.0,0.05248739570379257,3.062719042645767e-05,8330000,0.004701176192611456,0.6160722374916077,2.74,230.63,,,,,
,,,,,,,,,,,,,0.5003644824028015,8350080,386,206.86,2.13
1.2987257242202759,236,0.017172325402498245,1,-0.018996044993400574,0.008829697966575623,0.013769403100013733,2.6581987185636535e-05,8360080,0.004429077263921499,0.9169162884354591,2.48,214.89,,,,,
1.326932668685913,275,0.01733708754181862,500,-0.0181052815169096,0.0041315434500575066,0.035630740225315094,0.00010986787674482912,8400000,0.005204720422625542,0.8401758372783661,2.45,219.24,,,,,
1.2506823539733887,254,0.017374400049448013,1000,0.17341837286949158,0.0,0.0925610363483429,3.396677857381292e-05,8440000,0.0033290665596723557,0.6650153994560242,3.09,241.04,,,,,
,,,,,,,,,,,,,0.34476232528686523,8460080,372,211.78,2.2
1.319927453994751,239,0.017156535759568214,1,-0.056031472980976105,0.0,0.010631999932229519,3.226137414458208e-05,8470080,0.0038185168523341417,0.9638095982372761,3.0,240.36,,,,,
1.3172461986541748,244,0.017527462914586067,500,-0.035419758409261703,0.0,0.019433656707406044,1.6623114788671955e-05,8510000,0.003753340570256114,0.8712995052337646,2.61,217.83,,,,,
1.293672800064087,246,0.017449362203478813,1000,-0.05972496420145035,0.0,0.016029290854930878,3.0408718885155395e-05,8550000,0.004204961005598307,0.6019949018955231,3.14,238.48,,,,,
,,,,,,,,,,,,,-0.01917111873626709,8570080,383,199.61,1.86
1.3413832187652588,240,0.01735185831785202,1,0.002171203028410673,0.0005318016046658158,0.010864934884011745,2.499884612916503e-05,8580080,0.004044602159410715,0.8559329956769943,2.53,213.84,,,,,
1.2678191661834717,253,0.01737114228308201,500,0.01428714208304882,0.0007766991620883346,0.05505811423063278,1.5401237760670483e-05,8620000,0.004767485894262791,0.6422946453094482,2.9,236.59,,,,,
1.3402462005615234,250,0.01721743494272232,1000,0.025462713092565536,0.001048094010911882,0.022108186036348343,6.477550778072327e-05,8660000,0.003637768793851137,0.8518248349428177,2.77,228.23,,,,,
,,,,,,,,,,,,,0.44108229875564575,8680080,471,202.01,2.01
1.3540785312652588,347,0.0171559676527977,1,0.009904047474265099,0.0,0.008106845431029797,1.39420972118387e-05,8690080,0.0041381376795470715,0.9327820762991905,2.79,228.98,,,,,
1.3137298822402954,274,0.017529286444187164,500,-0.017038770020008087,0.002904522465541959,0.03755112737417221,4.7504920075880364e-05,8730000,0.003812147071585059,0.8766791597008705,2.33,211.6,,,,,
1.3492902517318726,264,0.017202181741595268,1000,-0.025759568437933922,0.0,0.009786352515220642,2.3147204046836123e-05,8770000,0.003699416061863303,0.9454099982976913,2.52,215.8,,,,,
,,,,,,,,,,,,,0.4802212119102478,8790080,410,215.7,2.39
1.3252812623977661,263,0.017201827839016914,1,-0.02833528444170952,0.0,0.016467634588479996,1.4118641956883948e-05,8800080,0.004004936199635267,0.9177516847848892,2.99,238.92,,,,,
1.334174633026123,256,0.01735968329012394,500,0.00815537292510271,0.0017619251739233732,0.022239986807107925,1.770875314832665e-05,8840000,0.003600340336561203,0.9385949298739433,2.91,222.14,,,,,
1.3152745962142944,258,0.017342595383524895,1000,0.007697017397731543,0.0,0.02281973324716091,4.9253041652264073e-05,8880000,0.0038740604650229216,0.9079841151833534,2.83,236.53,,,,,
,,,,,,,,,,,,,0.42764443159103394,8900080,532,195.53,1.87
1.318853735923767,285,0.0171025563031435,1,-0.043053943663835526,0.0,0.03847954422235489,1.5701183656346984e-05,8910080,0.0037281885743141174,0.7705230116844177,3.44,245.29,,,,,
1.3310307264328003,269,0.017456086352467537,500,0.016653217375278473,0.0077696265652775764,0.03805878013372421,2.5733210350153968e-05,8950000,0.003412597579881549,0.835045799612999,3.27,234.65,,,,,
1.3340041637420654,246,0.0172360111027956,1000,-0.07156237214803696,0.0,0.034080870449543,8.278998575406149e-05,8990000,0.00394014548510313,0.8820158094167709,2.84,233.88,,,,,
,,,,,,,,,,,,,0.5926311016082764,9010080,312,189.66,1.72
1.3149223327636719,212,0.017196450382471085,1,0.03458540514111519,0.0032802193891257048,0.011925148777663708,3.837075928458944e-05,9020080,0.005776894278824329,0.9052380695939064,3.23,241.96,,,,,
1.2953965663909912,240,0.017348354682326317,500,-0.04040597751736641,0.013799717649817467,0.034157879650592804,1.6713784134481102e-05,9060000,0.004891952034085989,0.9361826255917549,3.42,252.68,,,,,
1.3118714094161987,244,0.017303194850683212,1000,0.035287633538246155,0.0,0.005984768271446228,3.853895395877771e-05,9100000,0.0038337574806064367,0.8771549388766289,2.45,219.86,,,,,
,,,,,,,,,,,,,0.4050251841545105,9120080,423,194.43,1.77
1.2829663753509521,312,0.01740661822259426,1,-0.029261192306876183,0.0033466219902038574,0.01714937947690487,1.7514117644168437e-05,9130080,0.0036128628998994827,0.93933180347085,3.89,263.63,,,,,
1.3314430713653564,253,0.01729779690504074,500,0.05073178932070732,0.0007180779939517379,0.017040882259607315,1.122971843869891e-05,9170000,0.004632873926311731,0.8835129886865616,2.65,226.13,,,,,
1.279984474182129,257,0.017481500282883644,1000,-0.03371952474117279,0.0,0.038656365126371384,2.0502669940469787e-05,9210000,0.005148380994796753,0.8067982941865921,2.5,222.97,,,,,
,,,,,,,,,,,,,0.7591037750244141,9230080,433,201.42,1.89
1.329897165298462,320,0.01740090921521187,1,0.0420750230550766,0.004631799180060625,0.04465199261903763,1.8270773580297828e-05,9240080,0.004749139305204153,0.681435614824295,2.89,228.79,,,,,
1.3083868026733398,261,0.017546333372592926,500,-0.09513886272907257,0.0017896682256832719,0.030591771006584167,1.31921060528839e-05,9280000,0.003728248877450824,0.9103763923048973,3.15,236.11,,,,,
1.3266093730926514,258,0.01747014932334423,1000,0.028820816427469254,0.006208753678947687,0.04419773817062378,4.183682904113084e-05,9320000,0.0038804858922958374,0.7856527864933014,2.63,221.91,,,,,
,,,,,,,,,,,,,0.7763579934835434,9340080,354,203.56,1.89
1.296825647354126,287,0.017146436497569084,1,0.017399987205863,0.0014494687784463167,0.014915560372173786,3.897197893820703e-05,9350080,0.004247314762324095,0.822703555226326,2.9,230.77,,,,,
1.3337764739990234,258,0.017273390665650368,500,0.1036081314086914,5.987286567687988e-05,0.03579426556825638,1.403836540703196e-05,9390000,0.004059688653796911,0.8606576919555664,2.54,218.48,,,,,
1.29705011844635,263,0.017439333721995354,1000,-0.023172829300165176,0.003341418458148837,0.02777380868792534,1.0515207577554975e-05,9430000,0.004054651595652103,0.6635672450065613,2.76,223.93,,,,,
,,,,,,,,,,,,,0.5286053419113159,9450080,447,203.93,1.9
1.3280912637710571,272,0.017501579597592354,1,0.04506286233663559,0.010817271657288074,0.07613971084356308,1.3167469660402276e-05,9460080,0.006503171753138304,0.7257744371891022,3.24,247.35,,,,,
