#{"t_start": 1610715426.0412142, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,437.532283
0.0,127,443.230167
5.0,344,458.274451
2.0,202,926.083977
0.0,127,931.006599
2.0,205,939.632248
6.0,379,1402.148604
1.0,155,1408.089718
1.0,173,1415.159701
2.0,199,1883.162309
2.0,220,1892.118073
1.0,155,1898.65011
0.0,125,1903.365273
0.0,127,1908.268021
0.0,129,2362.146775
0.0,129,2367.365338
2.0,201,2376.222654
1.0,173,2383.387179
1.0,173,2850.37467
0.0,129,2855.506015
3.0,276,2866.316651
3.0,271,3323.683637
0.0,127,3329.016599
1.0,177,3336.244311
0.0,129,3341.22156
1.0,156,3347.629375
0.0,127,3796.180743
2.0,223,3805.443851
3.0,274,3817.048048
0.0,125,4235.695123
2.0,201,4244.265612
0.0,125,4249.084576
0.0,129,4254.294536
2.0,202,4720.365115
4.0,298,4733.95777
2.0,222,4743.323334
1.0,171,5207.166633
2.0,187,5214.531884
2.0,223,5222.8834
0.0,125,5227.443976
0.0,127,5652.468333
0.0,123,5656.907166
2.0,226,5666.895193
0.0,127,5671.619579
1.0,155,5678.014035
2.0,200,6119.079842
0.0,127,6123.621891
0.0,127,6128.62492
0.0,127,6133.292474
1.0,151,6593.465874
0.0,125,6598.611605
2.0,203,6607.660099
2.0,222,6616.580929
0.0,123,7071.559982
1.0,155,7077.446774
3.0,250,7087.433708
2.0,224,7096.407546
2.0,199,7517.712029
3.0,250,7528.624268
2.0,222,7538.433713
0.0,127,7988.458392
0.0,129,7993.145852
1.0,178,8000.357311
1.0,173,8007.082792
0.0,127,8443.110069
0.0,125,8448.372822
1.0,178,8455.752221
1.0,153,8462.301406
1.0,174,8469.026999
0.0,129,8937.21686
1.0,157,8943.79147
1.0,173,8950.89959
1.0,172,8957.955121
0.0,129,9402.964079
3.0,272,9415.505711
0.0,123,9420.853918
3.0,250,9879.158504
2.0,204,9886.968441
2.0,185,9894.485145
0.0,129,9899.562812
10.0,450,10374.121097
0.0,129,10379.481031
3.0,270,10886.721012
1.0,151,10893.321001
0.0,129,10898.57084
1.0,152,10905.138669
2.0,199,11359.991692
0.0,129,11365.274052
5.0,329,11379.73742
3.0,270,11827.228554
0.0,127,11832.150891
4.0,282,11844.678646
1.0,173,11852.447816
0.0,129,12352.563481
2.0,200,12361.858703
2.0,202,12371.445591
0.0,127,12377.364402
0.0,129,12828.737195
8.0,352,12844.679374
1.0,155,12851.356366
9.0,404,13334.433537
2.0,198,13343.168343
2.0,202,13805.116909
0.0,127,13810.363533
0.0,129,13815.72112
0.0,129,13821.402762
9.0,404,14282.104554
3.0,248,14292.859318
9.0,404,14762.111515
2.0,202,14770.065418
0.0,127,14775.328702
0.0,129,14780.213881
0.0,129,15194.764088
0.0,125,15199.930899
2.0,200,15208.165905
0.0,129,15213.42452
9.0,404,15649.42257
0.0,127,15653.840013
0.0,129,15658.492439
0.0,127,15662.948899
0.0,129,16063.065071
0.0,127,16067.977501
0.0,123,16072.793512
2.0,200,16080.204597
0.0,129,16085.036599
0.0,125,16514.099147
0.0,129,16519.020788
0.0,127,16524.106078
5.0,350,16970.508395
5.0,350,16983.720846
2.0,202,16991.522926
5.0,350,17421.778824
0.0,129,17427.493515
2.0,202,17436.909003
9.0,404,17854.496225
0.0,123,17859.813987
0.0,125,17864.80807
0.0,127,18339.295878
9.0,401,18354.719107
0.0,127,18358.796415
9.0,404,18771.360565
0.0,129,18776.112635
0.0,127,18781.036278
4.0,277,19190.003183
0.0,127,19195.025184
8.0,350,19208.59287
5.0,350,19658.121145
0.0,129,19662.65685
5.0,329,20095.659362
1.0,173,20102.58059
5.0,350,20496.156492
0.0,129,20500.357638
0.0,127,20504.927981
0.0,129,20509.486866
1.0,155,20514.485274
0.0,129,20519.452012
2.0,200,20962.15186
2.0,198,20969.737674
3.0,246,20979.104568
5.0,350,21427.191729
2.0,205,21435.173675
3.0,250,21864.90167
0.0,129,21869.783477
1.0,169,21876.408604
3.0,250,21885.749481
3.0,249,22289.764866
2.0,200,22296.845849
1.0,157,22303.208
1.0,155,22743.213017
4.0,297,22755.601123
0.0,125,22760.526839
5.0,350,23205.536835
0.0,129,23210.290503
0.0,129,23214.99453
0.0,129,23219.522481
0.0,125,23224.113611
10.0,433,23673.799212
0.0,129,23678.340721
0.0,127,24076.819289
0.0,127,24081.440194
5.0,350,24094.233156
0.0,127,24098.209171
2.0,200,24494.24506
9.0,404,24509.566308
2.0,202,24934.386188
7.0,380,24952.185787
4.0,275,25417.881209
1.0,175,25425.256476
3.0,229,25433.969091
3.0,270,25830.456245
9.0,404,25845.469828
4.0,299,26267.848841
2.0,189,26275.062073
0.0,129,26280.108826
1.0,155,26285.755421
0.0,125,26713.807012
2.0,201,26721.728897
1.0,153,26727.899711
0.0,127,26732.814501
2.0,205,27182.63171
0.0,129,27187.461359
0.0,129,27192.257575
1.0,155,27198.267851
0.0,127,27203.37203
1.0,176,27609.875072
0.0,127,27614.459063
0.0,125,27619.223338
2.0,202,27627.013603
5.0,350,28060.843369
5.0,350,28074.398494
9.0,401,28509.478164
3.0,230,28517.429812
0.0,127,28940.21341
5.0,350,28955.498437
5.0,350,29407.525517
0.0,129,29412.588925
1.0,178,29418.936831
4.0,297,29818.717264
0.0,127,29823.207204
0.0,125,29827.612266
0.0,127,29831.56001
0.0,125,29835.992648
0.0,129,29840.326425
0.0,127,30252.679215
0.0,127,30257.333251
4.0,299,30268.359503
0.0,123,30272.900751
4.0,319,30704.967939
0.0,129,30709.683594
9.0,404,31146.955876
2.0,198,31154.999212
2.0,198,31162.313499
0.0,125,31166.482847
0.0,129,31571.023873
5.0,350,31585.450172
0.0,129,31590.115999
0.0,123,31985.214087
2.0,202,31992.38208
4.0,297,32004.918091
0.0,129,32009.53615
0.0,129,32415.988167
9.0,404,32431.224868
2.0,200,32816.942239
5.0,350,32832.162927
0.0,125,32837.046458
2.0,200,33285.704607
5.0,350,33299.594936
2.0,202,33307.18162
5.0,350,33716.607339
2.0,198,33723.896921
0.0,123,33728.921921
9.0,380,34110.938019
0.0,127,34115.342907
0.0,127,34119.976774
0.0,129,34520.255013
9.0,404,34536.438027
0.0,129,34540.857548
5.0,350,34956.881696
2.0,202,34964.999717
0.0,129,34969.878939
2.0,202,35379.214263
0.0,127,35383.576725
0.0,129,35387.909672
5.0,350,35799.25305
0.0,125,35803.470941
9.0,404,35818.122352
0.0,125,36202.417639
0.0,127,36207.109415
5.0,350,36220.81745
0.0,127,36225.718365
0.0,127,36610.41288
5.0,350,36623.900554
3.0,248,37046.021354
2.0,202,37054.76477
2.0,202,37063.102201
0.0,127,37068.098557
0.0,129,37479.32652
0.0,129,37484.463011
3.0,248,37493.568256
0.0,129,37498.467852
0.0,127,37502.420053
0.0,125,37891.265283
0.0,129,37896.087209
2.0,202,37903.095895
0.0,127,37907.392828
0.0,125,37911.772358
2.0,200,38307.956279
3.0,248,38317.047476
0.0,127,38321.701682
0.0,125,38702.689541
2.0,202,38709.953257
0.0,129,38714.434009
0.0,127,38718.795643
0.0,125,38723.080649
9.0,404,39164.244186
5.0,350,39569.174551
2.0,202,39577.139615
0.0,125,39581.477092
0.0,125,39586.546318
0.0,125,39590.743111
2.0,200,39975.121181
0.0,127,39979.460972
5.0,350,39992.479244
5.0,350,40397.782037
2.0,200,40404.393251
9.0,404,40787.923786
0.0,129,40792.654974
2.0,202,40800.803222
0.0,129,41198.524296
2.0,202,41205.905632
0.0,127,41210.569759
2.0,200,41217.634456
2.0,200,41603.518131
0.0,129,41607.448083
0.0,125,41611.546326
0.0,127,41616.001362
2.0,202,41622.551099
5.0,350,42009.497706
9.0,404,42399.716997
0.0,129,42404.40334
5.0,350,42417.512539
4.0,297,42805.818403
0.0,127,42810.588065
4.0,297,42822.443746
5.0,350,43223.981593
4.0,297,43235.138228
3.0,246,43622.860562
3.0,248,43632.369993
0.0,129,43636.705306
0.0,125,43641.57377
3.0,246,44028.59666
0.0,127,44032.771644
2.0,198,44040.560823
5.0,350,44432.195739
0.0,127,44436.625689
5.0,350,44823.051355
5.0,350,44836.626013
5.0,350,45238.295982
5.0,350,45251.400346
5.0,350,45642.622982
5.0,350,45655.822862
0.0,127,45659.791713
9.0,404,46050.537286
6.0,396,46440.7038
3.0,238,46449.44031
4.0,297,46831.554366
4.0,297,46842.829262
9.0,404,47240.790569
5.0,350,47252.27106
3.0,216,47259.731018
0.0,129,47650.809626
4.0,274,47661.018902
2.0,226,47670.002519
0.0,127,48045.438859
4.0,297,48056.223248
0.0,127,48060.732498
0.0,127,48065.284939
0.0,125,48451.438911
0.0,127,48456.144168
5.0,308,48467.714952
5.0,331,48876.444312
2.0,202,48884.091216
4.0,297,48894.988871
0.0,127,49303.197929
3.0,248,49312.521218
1.0,155,49318.585711
0.0,127,49322.769127
1.0,171,49738.364995
0.0,127,49742.747567
5.0,350,49755.052966
9.0,404,50171.495984
2.0,200,50179.349799
2.0,187,50591.297407
0.0,129,50595.651549
2.0,202,50602.989433
0.0,129,50607.313684
9.0,404,51001.002659
3.0,233,51008.805544
2.0,207,51394.993484
4.0,297,51406.459114
1.0,157,51412.931149
9.0,404,51794.229256
0.0,127,51797.930831
1.0,157,51802.704484
2.0,198,52189.174019
5.0,350,52202.331351
5.0,350,52588.330905
0.0,129,52593.049402
2.0,200,52600.478807
0.0,129,52604.897321
0.0,127,52609.585208
5.0,350,52997.276067
0.0,127,53001.374399
0.0,125,53005.344731
6.0,380,53406.498875
7.0,248,53415.881418
5.0,372,53797.202223
2.0,202,53804.048108
0.0,129,53808.60368
2.0,200,54196.393678
0.0,129,54201.257646
3.0,248,54210.155527
0.0,127,54214.66644
0.0,125,54595.352453
3.0,230,54603.98946
0.0,127,54608.383619
2.0,200,54615.593974
0.0,125,54992.288911
0.0,125,54996.272392
5.0,350,55009.69314
0.0,129,55401.943461
9.0,404,55417.425679
0.0,129,55422.09148
0.0,129,55788.091408
0.0,129,55792.474559
4.0,297,55803.526519
2.0,202,55810.834644
5.0,350,56204.459638
3.0,248,56213.521152
0.0,125,56592.58984
0.0,127,56596.942787
5.0,350,56610.116115
1.0,155,56615.654545
0.0,125,56993.074842
2.0,200,57000.667076
2.0,202,57007.41349
0.0,127,57012.722753
5.0,350,57413.320217
2.0,200,57419.791283
4.0,297,57795.041903
0.0,127,57799.373788
0.0,127,57803.574898
0.0,127,57808.164329
0.0,127,57812.422192
5.0,350,58213.889987
0.0,129,58218.810192
0.0,127,58223.159721
0.0,129,58603.738203
0.0,125,58607.825365
0.0,127,58612.416435
0.0,129,58616.593222
0.0,129,58620.998703
5.0,350,59010.63386
5.0,350,59024.556573
0.0,127,59408.866828
9.0,404,59422.809568
4.0,297,59802.259246
0.0,129,59807.151206
5.0,350,59820.299868
2.0,202,60216.742854
0.0,127,60221.134422
0.0,129,60226.135119
2.0,202,60233.432467
0.0,129,60237.963742
1.0,171,60612.265517
0.0,125,60616.373829
1.0,155,60621.494086
0.0,127,60625.493418
3.0,246,61023.10823
2.0,200,61030.647211
0.0,129,61035.505989
2.0,200,61042.81744
0.0,127,61422.721086
5.0,350,61436.681779
0.0,129,61441.166357
0.0,129,61814.518125
0.0,127,61818.871201
2.0,200,61826.19546
9.0,404,62230.073363
0.0,129,62234.255717
0.0,127,62238.898155
2.0,200,62246.297109
0.0,125,62250.903225
0.0,129,62617.398629
5.0,350,62631.147926
0.0,125,62635.658077
3.0,246,63028.537544
0.0,127,63032.83887
3.0,246,63042.527324
2.0,202,63423.876797
5.0,350,63437.047084
3.0,246,63816.345382
0.0,127,63820.901115
3.0,248,63830.042647
0.0,129,63834.528517
0.0,129,63839.36889
0.0,129,64227.624149
0.0,127,64232.160585
9.0,404,64248.404929
0.0,127,64613.322814
0.0,129,64617.610508
2.0,202,64625.490196
0.0,129,64630.067284
0.0,129,64634.956602
0.0,129,65026.240342
9.0,404,65040.906537
0.0,129,65044.724639
0.0,129,65424.817993
0.0,129,65429.430007
5.0,350,65442.745537
0.0,127,65824.426446
0.0,127,65829.176738
2.0,202,65837.086799
2.0,200,65844.970991
9.0,404,66244.700498
0.0,129,66248.537373
0.0,127,66252.963374
0.0,129,66257.342812
2.0,198,66635.285096
5.0,350,66648.538295
5.0,350,67040.54478
5.0,350,67053.148603
0.0,129,67437.124584
5.0,350,67449.712149
5.0,350,67830.082525
0.0,127,67834.703341
2.0,202,67842.196212
2.0,202,67849.81607
5.0,350,68251.986865
0.0,129,68256.137845
0.0,129,68260.079162
2.0,202,68658.790303
5.0,350,68671.069965
4.0,297,69052.524873
0.0,129,69057.082182
0.0,129,69061.683936
0.0,129,69065.755621
0.0,129,69070.153556
5.0,350,69458.014696
0.0,129,69461.92221
9.0,404,69856.35709
3.0,248,69864.589861
0.0,129,69868.366161
2.0,202,70216.81406
2.0,200,70223.844409
9.0,404,70238.117007
9.0,404,70597.462064
0.0,129,70601.585535
2.0,202,70961.133466
9.0,404,70975.418996
0.0,129,70979.724378
0.0,129,71332.355143
2.0,202,71339.525602
0.0,127,71343.603275
2.0,202,71350.520619
2.0,202,71710.504545
0.0,129,71714.518379
9.0,404,71729.193133
2.0,198,72084.371103
0.0,125,72088.380121
2.0,200,72095.282902
3.0,246,72475.811883
4.0,297,72486.413091
3.0,246,72495.11202
0.0,125,72856.014263
3.0,246,72865.244997
0.0,129,72869.451656
0.0,127,72873.767825
5.0,350,73236.183436
0.0,129,73240.901645
9.0,404,73606.73798
0.0,129,73611.269679
2.0,202,73617.809054
0.0,127,73622.51121
9.0,404,73984.676977
0.0,127,73989.082767
0.0,125,73993.165066
2.0,202,74341.844937
2.0,202,74348.645124
9.0,404,74720.071483
2.0,202,74726.84609
0.0,129,74731.394864
0.0,129,74735.538423
0.0,129,74739.539303
2.0,198,75096.276302
2.0,202,75103.529379
0.0,125,75108.26243
0.0,127,75112.512679
0.0,129,75472.291157
0.0,129,75476.232156
5.0,350,75488.513277
0.0,129,75493.258307
0.0,129,75848.168664
2.0,202,75854.833487
0.0,127,75858.775931
0.0,127,75862.57358
0.0,129,76208.467201
