#{"t_start": 1610523393.5439522, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,252,1170.678719
0.0,127,1173.037101
1.0,173,1176.876274
2.0,204,1180.527027
2.0,198,1185.666879
2.0,202,1190.168027
1.0,173,1194.664778
2.0,202,1198.812377
1.0,175,1202.68789
5.0,328,1210.124828
0.0,129,1213.527527
0.0,125,1217.007926
1.0,155,1221.64406
0.0,129,1225.14275
0.0,129,1228.591337
1.0,155,1232.583864
0.0,127,1235.101597
0.0,125,1238.480199
0.0,127,1241.679746
0.0,129,1244.764074
1.0,155,1248.915462
5.0,347,1258.144706
2.0,220,1262.646553
0.0,129,1265.007475
2.0,222,1270.70175
3.0,248,1276.676771
0.0,125,1278.748321
3.0,248,1283.715277
0.0,129,1285.970579
1.0,169,1290.125847
0.0,129,1292.581983
1.0,155,1295.602016
1.0,177,1299.947836
4.0,298,1307.014485
3.0,252,1312.405011
0.0,129,1315.730493
0.0,127,1319.160183
0.0,127,1322.281248
1.0,176,1326.236044
5.0,312,1334.171793
4.0,280,1340.467737
1.0,175,1344.765192
2.0,198,1349.736725
0.0,129,1352.154683
1.0,155,1355.474958
1.0,171,1359.969586
1.0,155,1363.318352
0.0,129,1365.763413
0.0,127,1367.880941
0.0,127,1370.261215
1.0,157,1373.371876
5.0,331,1381.345048
0.0,127,1384.31597
1.0,177,1388.83992
3.0,249,1393.566997
1.0,173,1397.915718
0.0,127,1401.083564
2.0,205,1405.629346
1.0,150,1408.956556
1.0,157,1412.073115
0.0,125,1414.168416
0.0,129,1416.660327
0.0,129,1418.947391
3.0,250,1423.371266
1.0,174,1426.438235
3.0,250,1431.701919
4.0,300,1438.575582
0.0,127,1441.005357
0.0,127,1443.464011
5.0,332,1451.803946
8.0,371,1459.832366
2.0,198,1464.515846
0.0,127,1466.737107
4.0,261,1473.408257
3.0,271,1479.003033
3.0,271,1484.116156
3.0,246,1489.651812
2.0,200,1493.797703
2.0,202,1498.940681
3.0,235,1503.167573
0.0,127,1505.752332
4.0,257,1510.612618
1.0,175,1513.884526
2.0,205,1517.542744
0.0,123,1519.601203
1.0,173,1522.976519
4.0,267,1527.768924
1.0,173,1530.086568
1.0,157,1533.100008
0.0,129,1535.799196
11.0,500,1546.191255
0.0,129,1549.450674
0.0,129,1551.865901
6.0,397,1560.461448
3.0,252,1565.932733
2.0,221,1570.789369
5.0,349,1578.715911
0.0,129,1581.059191
0.0,127,1582.994932
2.0,202,1587.308219
0.0,125,1589.687724
0.0,127,1591.819182
2.0,201,1596.128768
1.0,173,1599.871365
2.0,202,1604.260562
0.0,129,1606.9922
0.0,127,1609.692957
3.0,270,1615.316888
1.0,170,1618.841966
2.0,203,1622.762115
0.0,125,1625.376899
3.0,251,1631.067881
0.0,125,1633.781873
1.0,151,1638.204307
2.0,189,1642.119427
0.0,127,1644.808266
2.0,202,1649.059988
0.0,127,1652.051749
0.0,127,1654.644072
0.0,129,1656.923398
0.0,127,1659.41294
1.0,153,1662.85172
3.0,248,1668.494879
1.0,157,1671.263798
4.0,302,1677.483917
1.0,172,1681.195419
0.0,129,1684.288331
3.0,257,1689.465955
3.0,267,1693.908297
0.0,129,1695.775971
1.0,171,1699.17236
2.0,203,1703.03318
1.0,155,1706.715147
2.0,198,174.0,277,1757.471431
0.0,127,1762.35028
3.0,248,1772.979249
3.0,248,1783.371349
2.0,200,1792.270239
1.0,153,1799.620232
0.0,129,1805.001742
0.0,127,1809.524964
2.0,203,1817.703505
0.0,129,180.0,129,2901.944126
0.0,127,2904.247398
2.0,204,2908.461251
1.0,173,2912.551457
0.0,123,2914.89085
1.0,155,2918.480064
1.0,154,2922.09978
2.0,203,2926.130711
2.0,182,2929.69978
0.0,127,2931.994018
1.0,171,2935.887656
1.0,155,2938.707304
3.0,218,2944.185395
0.0,129,2946.923519
2.0,203,2951.879795
2.0,200,2956.219905
1.0,173,2960.211348
1.0,155,2963.528997
4.0,258,2968.623773
1.0,175,2971.746792
1.0,155,2975.139433
3.0,214,2978.907774
2.0,187,2983.041259
1.0,153,2985.726967
1.0,153,2988.151253
2.0,183,2991.662433
0.0,123,2994.195722
0.0,127,2996.394883
0.0,127,2998.626435
0.0,125,3000.436428
1.0,153,3003.88786
0.0,125,3006.179241
1.0,173,3009.362402
1.0,152,3012.158671
0.0,127,3015.429796
1.0,154,3018.823642
0.0,125,3021.685495
0.0,125,3024.596689
0.0,127,3026.653782
1.0,174,3030.199516
0.0,129,3033.156075
1.0,153,3036.296588
3.0,250,3041.551359
1.0,172,3045.978101
3.0,250,3052.413718
0.0,127,3054.809328
1.0,155,3058.755437
1.0,153,3062.263395
0.0,127,3064.398374
0.0,125,3067.12336
0.0,127,3069.471876
0.0,123,3072.281021
1.0,155,3075.631989
3.0,231,3080.909112
1.0,174,3084.970942
3.0,247,3090.328581
1.0,157,3093.881041
3.0,234,3098.288568
3.0,211,3102.930502
1.0,151,3106.04093
2.0,203,3110.287865
1.0,155,3113.556033
1.0,157,3117.439356
1.0,157,3120.835506
1.0,171,3124.895807
0.0,125,3126.930946
0.0,127,3129.578376
2.0,204,3133.503486
1.0,170,3136.295799
1.0,155,3139.285402
0.0,125,3142.079746
0.0,127,3144.459572
0.0,127,3147.047885
2.0,202,3151.907927
1.0,171,3155.724421
1.0,155,3159.142275
3.0,214,3164.17007
0.0,125,3166.916747
1.0,152,3169.738675
3.0,269,3176.045881
0.0,127,3178.758343
3.0,209,3183.636974
0.0,123,3186.331752
0.0,127,3189.118914
0.0,125,3192.068307
1.0,170,3196.576696
1.0,153,3200.156836
1.0,173,3204.144113
2.0,203,3208.642697
1.0,154,3212.491417
1.0,154,3216.035797
1.0,152,3219.227352
0.0,125,3221.559848
1.0,153,3225.135379
1.0,155,3227.872701
1.0,175,3231.711377
0.0,125,3234.751454
0.0,127,3237.83786
0.0,125,3240.209209
2.0,180,3244.159141
0.0,123,3246.239786
1.0,174,3249.659091
0.0,127,3252.812229
2.0,183,3256.803815
1.0,153,3260.189813
0.0,123,3262.288732
2.0,185,3265.820229
1.0,153,3269.367461
1.0,173,3273.567547
2.0,201,3278.377412
0.0,125,3280.836641
1.0,170,3284.859979
2.0,200,3289.046274
1.0,153,3291.668064
0.0,125,3294.306427
0.0,125,3297.440151
1.0,171,3301.104509
1.0,155,3304.676699
0.0,127,3307.066783
0.0,129,3309.648057
4.0,248,3315.089629
1.0,155,3318.602088
1.0,155,3322.007718
1.0,173,3326.482851
2.0,206,3330.574581
0.0,125,3333.427767
1.0,155,3336.002646
0.0,127,3337.967972
2.0,203,3342.156016
0.0,123,3344.617985
0.0,127,3347.605491
1.0,157,3351.459155
3.0,216,3355.294928
0.0,125,3357.515235
0.0,125,3360.080188
1.0,153,3363.007718
0.0,123,3365.567998
1.0,152,3368.2.0,201,3489.918162
0.0,125,3495.370573
2.0,183,3503.166365
2.0,223,3512.810619
1.0,174,3519.210397
0.0,127,3523.441902
1.0,155,3529.249938
1.0,157,3535.489843
1.0,176,3542.898571
1.0,174,3550.024434
5.0,294,3563.033971
3.0,256,3573.653879
0.0,125,3578.390256
0.0,125,3583.803919
1.0,153,3589.581007
1.0,171,3596.614852
1.0,155,3601.934423
1.0,155,3607.811165
1.0,173,3614.39752
0.0,127,3618.898507
1.0,177,3626.518041
1.0,155,3633.066412
0.0,129,3638.894098
1.0,155,3646.209802
1.0,175,3653.589909
3.0,254,3664.809842
2.0,202,3673.0217
0.0,125,3677.145071
2.0,200,3685.805788
2.0,202,3694.632627
2.0,220,3704.437939
0.0,129,32.0,201,4644.854049
0.0,129,4647.458899
3.0,235,4651.255569
2.0,203,4655.079718
2.0,225,4660.317897
2.0,225,4664.802077
4.0,264,4671.019992
7.0,250,4676.598812
3.0,253,4681.442479
0.0,127,4684.211789
2.0,203,4689.519109
1.0,155,4692.552912
1.0,155,4695.314604
0.0,125,4697.842404
0.0,127,4699.968102
0.0,129,4703.00401
2.0,187,4706.403956
6.0,362,4714.732525
1.0,151,4718.350988
1.0,157,4721.307091
4.0,299,4727.788096
1.0,174,4731.184014
3.0,231,4736.427399
1.0,175,4740.60678
0.0,127,4743.559429
3.0,235,4749.39157
4.0,304,4756.164449
0.0,127,4759.423745
0.0,127,4761.84778
0.0,127,4764.019868
2.0,201,4768.11693
2.0,203,4772.799757
1.0,175,4776.691905
2.0,183,4780.791573
2.0,187,4784.404249
0.0,129,4787.114515
3.0,218,4791.731688
4.0,264,4797.868749
2.0,222,4802.512738
0.0,129,4805.369421
0.0,129,4808.121775
0.0,127,4810.804141
1.0,175,4815.28214
0.0,129,4818.239499
0.0,129,4821.671571
1.0,155,4824.841177
1.0,178,4828.11869
0.0,129,4830.893776
4.0,264,4837.297534
0.0,129,4840.394403
1.0,157,4843.749627
0.0,129,4846.383124
2.0,224,4851.223596
1.0,153,4854.618453
7.0,248,4860.053342
3.0,218,4865.943104
0.0,129,4868.572227
1.0,174,4871.816388
0.0,129,4874.509262
0.0,129,4876.980193
3.0,254,4882.23112
0.0,129,4885.110201
2.0,225,4890.340487
2.0,184,4894.541136
11.0,583,4908.299624
0.0,127,4910.885634
4.0,302,4917.551593
2.0,224,4922.908718
0.0,127,4925.746634
0.0,123,4927.784531
0.0,127,4930.215641
1.0,154,4933.406653
0.0,129,4936.234456
0.0,129,4938.775872
0.0,127,4941.255397
0.0,127,4943.410301
1.0,157,4946.353859
1.0,174,4950.530926
0.0,129,4952.798406
3.0,234,4958.514863
3.0,234,4963.784115
0.0,129,4966.623558
1.0,175,4971.328257
0.0,129,4973.932153
1.0,157,4977.111437
0.0,127,4980.031714
0.0,129,4982.638132
1.0,178,4987.185088
5.0,318,4994.964738
1.0,155,4998.355417
2.0,225,5004.751851
1.0,157,5007.855504
3.0,234,5013.507459
0.0,127,5016.725211
0.0,129,5019.143956
0.0,127,5021.477304
0.0,129,5024.224277
1.0,175,5027.830717
1.0,175,5031.975432
3.0,235,5036.998003
2.0,187,5041.435466
0.0,123,5044.431903
0.0,129,5046.902447
1.0,175,5050.382964
0.0,129,5053.076515
0.0,127,5054.934834
0.0,129,5056.832165
0.0,129,5059.157537
1.0,173,5062.701319
2.0,226,5067.963736
1.0,176,5071.940262
3.0,252,5076.844589
3.0,218,5081.684426
1.0,157,5085.390173
0.0,129,5088.373736
2.0,207,5093.283021
3.0,239,5099.51854
1.0,155,5102.100566
4.0,278,5107.782307
1.0,157,5111.539944
0.0,129,5113.944891
1.0,153,5117.616174
1.0,155,5121.150592
1.0,175,5124.788059
0.0,129,5127.177912
0.0,129,5129.872026
0.0,129,5132.497623
0.0,129,5135.015268
3.0,216,5139.703358
1.0,175,5144.287918
0.0,13.0,252,5236.741808
3.0,236,5247.190062
2.0,220,5257.538205
0.0,129,5263.074169
2.0,187,5270.422092
1.0,173,5277.878214
0.0,127,5283.142474
1.0,174,5290.804128
1.0,155,5297.506635
2.0,201,5305.633866
1.0,175,5313.086271
0.0,127,5318.844958
0.0,127,5323.044698
0.0,129,5328.798171
4.0,300,5342.423128
1.0,169,5349.650539
2.0,200,5357.66351
0.0,125,5362.775201
1.0,154,5370.17784
0.0,127,5375.821948
0.0,129,5380.79055
1.0,155,5387.010354
2.0,201,5396.398461
1.0,155,5401.935484
0.0,127,5407.766182
1.0,178,5415.753901
0.0,123,5421.30592.0,202,6374.211961
