#{"t_start": 1610523395.0342538, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,155,1166.318116
1.0,175,1170.696226
4.0,275,1176.341334
0.0,127,1178.526987
4.0,299,1186.062247
1.0,155,1189.670024
1.0,176,1193.909845
0.0,125,1196.267349
0.0,127,1198.808744
0.0,123,1201.772851
0.0,129,1204.521625
0.0,127,1207.253857
1.0,173,1211.053847
0.0,129,1214.952268
1.0,157,1219.721897
3.0,254,1226.803825
1.0,153,1230.916994
1.0,171,1234.671064
6.0,399,1245.664699
0.0,129,1249.023825
0.0,129,1252.388651
0.0,127,1255.336495
1.0,155,1258.60504
0.0,129,1261.059626
0.0,129,1263.423729
5.0,329,1271.941296
0.0,129,1274.93546
3.0,272,1280.112966
0.0,125,1282.667401
3.0,219,1287.061012
2.0,201,1291.364224
0.0,127,1293.824649
3.0,252,1299.769728
3.0,251,1305.888112
2.0,198,1309.918722
0.0,129,1313.216843
3.0,268,1320.481538
0.0,129,1323.425588
0.0,129,1325.965546
1.0,173,1330.005039
2.0,222,1336.187396
1.0,173,1339.296485
1.0,173,1343.657243
3.0,232,1349.319529
0.0,123,1351.696096
1.0,173,1356.025942
2.0,203,1360.762616
0.0,127,1363.309935
1.0,175,1366.467093
0.0,127,1368.945028
1.0,153,1371.784849
1.0,173,1376.536455
1.0,158,1379.268774
7.0,325,1387.795476
0.0,127,1390.310342
13.0,446,1401.253804
3.0,250,1406.652518
0.0,125,1409.038247
0.0,125,1411.276783
0.0,127,1413.732074
0.0,125,1416.046536
1.0,153,1418.616259
2.0,222,1422.561394
0.0,123,1424.544845
0.0,129,1427.408677
0.0,129,1429.667961
0.0,125,1432.398293
12.0,548,1444.900748
2.0,202,1449.700656
1.0,175,1454.041808
1.0,157,1457.11623
1.0,155,1460.005151
2.0,201,1464.575018
4.0,261,1470.824217
2.0,224,1475.765272
2.0,202,1479.605481
1.0,173,1482.774911
1.0,155,1486.095929
2.0,224,1490.54422
0.0,127,1493.841814
0.0,125,1496.822757
0.0,127,1499.048511
0.0,129,1501.375277
1.0,155,1504.481489
0.0,129,1507.137613
0.0,129,1509.064427
0.0,129,1511.469133
1.0,155,1514.251835
1.0,170,1517.049652
4.0,277,1522.645489
2.0,184,1525.718936
0.0,129,1527.438457
2.0,224,1531.443379
0.0,125,1534.000743
0.0,129,1536.167976
1.0,175,1539.796565
1.0,155,1543.060441
1.0,154,1546.221787
3.0,252,1551.748527
3.0,268,1557.292088
1.0,155,1561.070587
0.0,129,1563.544916
2.0,204,1567.538381
1.0,157,1571.037598
1.0,171,1574.265777
1.0,173,1578.524635
2.0,200,1582.073091
0.0,127,1584.813131
0.0,129,1587.081564
0.0,129,1589.255647
3.0,252,1594.737313
1.0,157,1597.889415
0.0,127,1601.317524
3.0,265,1606.410576
2.0,222,1611.196873
3.0,269,1617.047016
0.0,129,1619.19109
0.0,129,1622.15836
2.0,204,1626.530048
0.0,127,1629.262596
0.0,127,1631.860154
0.0,125,1635.463973
0.0,127,1637.94401
2.0,199,1642.626937
3.0,252,1648.168489
1.0,157,1651.857666
2.0,220,1655.961661
1.0,153,1659.088973
3.0,228,1664.374531
0.0,129,1667.165314
0.0,129,1669.336018
3.0,249,1674.527879
1.0,173,1678.284416
0.0,129,1680.855941
2.0,200,1685.323969
3.0,250,1689.626507
2.0,203,161.0,176,1753.249535
2.0,205,1761.498588
1.0,157,1768.521348
5.0,350,1783.056545
1.0,153,1789.850265
0.0,127,1795.383654
0.0,127,1801.27187
2.0,204,1809.53642
0.0,129,1814.548157
0.0,125,1818.956336
