#{"t_start": 1610715416.8979602, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,171,448.934645
0.0,129,454.638132
2.0,226,464.204746
3.0,230,937.091808
3.0,251,947.995497
1.0,178,955.036782
0.0,127,959.590143
1.0,173,1424.305692
3.0,251,1434.710294
0.0,129,1439.25633
0.0,125,1444.168268
0.0,127,1912.9592
0.0,125,1917.867216
3.0,228,1927.164845
2.0,192,1935.861223
0.0,125,2397.859715
0.0,127,2402.903455
0.0,129,2408.284767
3.0,272,2419.806072
2.0,201,2888.256472
2.0,201,2896.32496
0.0,129,2901.519432
1.0,157,2906.959396
0.0,129,3357.017749
1.0,155,3363.416086
3.0,270,3375.145265
0.0,125,3380.178825
1.0,175,3832.779207
0.0,127,3837.894334
2.0,202,3845.982546
2.0,222,3854.790127
0.0,127,4277.205752
1.0,157,4283.750615
8.0,374,4299.866177
0.0,129,4764.040889
2.0,224,4773.766436
1.0,152,4779.756536
3.0,250,5245.200479
0.0,129,5249.896003
4.0,269,5260.536029
2.0,186,5267.691463
2.0,219,5703.07315
0.0,129,5708.34245
4.0,261,5719.4135
0.0,129,6156.262281
0.0,129,6161.174403
1.0,175,6168.282679
2.0,203,6176.402487
0.0,127,6181.136624
1.0,155,6656.658416
1.0,173,6663.708823
3.0,250,6674.535247
4.0,299,7136.701388
0.0,125,7141.719996
2.0,182,7148.487158
2.0,186,7156.635007
4.0,282,7592.074708
0.0,129,7597.794853
2.0,223,7607.461334
0.0,127,8057.648874
1.0,155,8063.239853
1.0,175,8070.678803
2.0,187,8077.791077
0.0,127,8535.727751
1.0,154,8542.142724
2.0,202,8550.605864
1.0,173,8557.64345
2.0,184,9026.446677
3.0,230,9035.145712
2.0,222,9043.927545
1.0,173,9502.894721
0.0,127,9507.91591
0.0,125,9512.699288
0.0,129,9518.001851
1.0,152,9524.516549
0.0,129,9529.691338
1.0,174,9988.951368
0.0,129,9994.045577
2.0,182,10001.318739
0.0,127,10006.204646
0.0,127,10477.627182
0.0,125,10483.007169
0.0,125,10488.658414
1.0,173,10496.845162
0.0,129,10502.667301
5.0,334,11014.668281
1.0,153,11021.141354
0.0,125,11026.247482
0.0,129,11032.10537
0.0,129,11485.290346
1.0,155,11491.871049
4.0,282,11504.139231
1.0,173,11960.562782
3.0,217,11971.103904
1.0,174,11979.190326
2.0,221,11989.514391
0.0,129,12495.965634
0.0,127,12501.761875
1.0,176,12509.746692
4.0,258,12520.912109
2.0,203,12980.354176
3.0,253,12992.20147
0.0,129,12998.022481
2.0,225,13476.858974
3.0,252,13488.003404
3.0,272,13500.903805
0.0,127,13976.522548
0.0,125,13981.818826
3.0,248,13994.159212
6.0,366,14458.966018
3.0,251,14470.091239
3.0,228,14480.85874
0.0,127,14924.862674
2.0,202,14932.842346
0.0,125,14937.343007
4.0,262,15372.486429
1.0,173,15380.096244
1.0,172,15387.107368
0.0,129,15392.490525
0.0,129,15397.915902
0.0,129,15815.383741
1.0,153,15821.420936
0.0,129,15825.702499
3.0,248,15835.260608
1.0,169,16243.546845
1.0,175,16249.571151
2.0,198,16257.221388
1.0,175,16262.854517
2.0,204,16686.172379
2.0,202,16694.887034
5.0,372,17137.588557
3.0,233,17146.491359
1.0,155,17152.89837
2.0,204,17160.945628
2.0,222,17605.886832
0.0,129,17610.770346
1.0,178,17616.971359
0.0,127,17621.682785
1.0,173,18048.924875
3.0,230,18058.95239
2.0,222,18067.766529
0.0,125,18520.468473
3.0,251,18529.993745
2.0,183,18537.096724
3.0,255,18964.911444
0.0,129,18969.610288
0.0,129,18974.315979
2.0,219,18982.685945
0.0,127,18987.09928
0.0,125,19430.747699
0.0,125,19435.254467
0.0,129,19440.334925
0.0,127,19445.100756
2.0,200,19453.412384
3.0,269,19890.904321
0.0,129,19895.442552
1.0,176,19901.89187
0.0,129,20323.48048
0.0,125,20328.067792
1.0,176,20334.668462
0.0,127,20339.24243
1.0,171,20345.832325
2.0,207,20772.87961
1.0,173,20779.550646
4.0,317,20792.570795
1.0,156,21229.606482
2.0,220,21237.998826
0.0,125,21242.878923
0.0,127,21247.545897
2.0,200,21677.962178
4.0,318,21689.779495
0.0,125,21693.851344
0.0,125,21698.067243
3.0,270,22133.114879
0.0,129,22137.622631
0.0,127,22142.237258
2.0,187,22572.867739
2.0,204,22580.254084
0.0,129,22585.595948
1.0,153,22591.546614
2.0,202,23040.278229
0.0,125,23045.514112
1.0,175,23052.802933
3.0,270,23063.823814
2.0,200,23506.690368
1.0,155,23512.507346
0.0,129,23517.714633
2.0,200,23524.783162
0.0,129,23957.146123
0.0,129,23961.789825
2.0,202,23969.591073
5.0,372,24374.451216
5.0,350,24387.626798
5.0,350,24815.664029
2.0,202,24823.233289
3.0,246,24832.849953
9.0,404,25303.8752
0.0,129,25308.782304
8.0,372,25749.660577
0.0,127,25753.894683
0.0,125,25758.042737
0.0,129,25762.560568
0.0,127,25766.577868
0.0,127,26155.105981
