#{"t_start": 1610715421.981488, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,441.821026
1.0,157,448.844254
4.0,304,462.193389
1.0,155,931.498648
3.0,249,942.267509
2.0,185,949.555544
1.0,177,1414.193862
2.0,184,1421.729126
1.0,151,1427.607942
4.0,258,1437.799147
0.0,127,1906.714995
2.0,221,1915.961544
0.0,125,1920.716644
0.0,127,1925.956913
2.0,206,2391.881936
0.0,125,2396.792295
0.0,125,2401.885544
5.0,330,2416.133239
2.0,229,2885.51285
1.0,175,2892.745002
4.0,297,2904.854242
3.0,233,3359.295137
0.0,127,3364.634252
1.0,157,3371.161007
1.0,155,3377.470279
4.0,296,3835.485116
0.0,127,3840.197901
0.0,127,3845.232989
0.0,129,3849.955725
0.0,127,4272.410248
2.0,202,4281.023866
2.0,187,4288.534534
0.0,127,4293.694872
1.0,155,4759.066639
5.0,329,4773.49829
2.0,186,4781.457011
0.0,125,5240.781408
0.0,127,5245.298118
3.0,248,5255.128646
1.0,155,5260.765236
3.0,270,5698.464504
2.0,200,5706.852622
4.0,268,5718.595647
0.0,127,6154.979545
5.0,346,6169.526069
0.0,127,6174.374663
2.0,198,6651.527158
3.0,250,6661.724
0.0,125,6667.099362
1.0,171,6674.25879
0.0,125,7128.883902
0.0,129,7133.633935
2.0,203,7141.56407
1.0,176,7149.125795
0.0,129,7577.706192
1.0,173,7584.968683
0.0,125,7590.175668
0.0,129,7595.649462
1.0,173,7603.214404
3.0,249,8057.987278
2.0,203,8066.601382
0.0,127,8071.1325
2.0,227,8533.585972
2.0,224,8543.090995
0.0,127,8548.30752
0.0,129,8553.382586
0.0,127,9019.530323
2.0,219,9028.021165
0.0,127,9033.059798
2.0,204,9040.585351
2.0,207,9501.115947
0.0,129,9506.332417
1.0,157,9512.700857
2.0,202,9521.571888
2.0,223,9982.953165
1.0,174,9989.98169
4.0,247,10000.084551
0.0,125,10471.369826
0.0,125,10476.799171
0.0,127,10482.356173
2.0,199,10491.94966
1.0,156,10499.100992
0.0,127,11001.570403
6.0,378,11018.095592
1.0,175,11026.190117
2.0,200,11483.002741
4.0,319,11496.874544
0.0,129,11502.088709
0.0,129,11956.638539
0.0,125,11962.537911
3.0,231,11973.467871
3.0,252,11985.458022
0.0,129,12491.884158
3.0,246,12503.348022
3.0,274,12515.362996
3.0,250,12977.078136
1.0,157,12984.282727
2.0,201,12993.626929
1.0,155,13468.880436
1.0,157,13475.728264
1.0,172,13483.222651
1.0,173,13491.373693
0.0,125,13496.617276
1.0,155,13973.663399
2.0,202,13983.520619
3.0,248,13995.177952
0.0,127,14448.397711
3.0,248,14459.652215
3.0,247,14470.882755
2.0,205,14919.022783
0.0,127,14923.557843
3.0,230,14932.613387
0.0,127,14937.622094
1.0,155,15368.205131
0.0,127,15373.402676
1.0,173,15380.620172
3.0,251,15391.778557
0.0,129,15809.161426
0.0,127,15814.363573
2.0,224,15822.628696
3.0,252,15832.063426
2.0,199,16241.436263
0.0,127,16245.941704
6.0,383,16675.307821
3.0,273,16686.962345
2.0,219,16696.148022
1.0,157,16702.523285
2.0,223,17138.287294
6.0,395,17154.329218
2.0,225,17599.701158
3.0,252,17609.340316
0.0,127,17613.560238
3.0,235,18043.365573
0.0,129,18048.41945
1.0,169,18055.727687
1.0,155,18061.744212
4.0,295,18521.694203
1.0,155,18527.277444
3.0,267,18537.522184
0.0,125,18960.054453
6.0,375,18974.726361
1.0,157,18980.476111
2.0,222,19427.885356
2.0,201,19436.208355
1.0,155,19442.06516
0.0,127,19447.062006
1.0,175,19881.326607
0.0,127,19885.572647
3.0,272,19895.869015
0.0,127,19899.981613
3.0,213,20325.736045
1.0,157,20331.094899
3.0,252,20341.129821
1.0,176,20766.925314
7.0,399,20783.347884
1.0,173,21221.080519
0.0,129,21225.89372
0.0,127,21230.310627
0.0,125,21235.207511
4.0,299,21669.743356
0.0,129,21674.43461
3.0,272,21684.428718
1.0,173,21690.196512
2.0,202,22122.695029
0.0,129,22127.302418
11.0,468,22568.931733
1.0,157,22574.523737
1.0,156,22581.018596
1.0,175,22587.973211
1.0,153,23034.544124
3.0,252,23045.276475
0.0,127,23050.386808
0.0,127,23055.680827
2.0,206,23498.672196
13.0,479,23517.665771
2.0,223,23953.9256
0.0,127,23958.42283
0.0,125,23963.172409
0.0,129,23967.821959
0.0,129,23973.026492
11.0,484,24381.326613
2.0,202,24389.265011
2.0,202,24811.004411
5.0,350,24824.644442
1.0,176,25286.155298
0.0,127,25290.794937
9.0,404,25307.23846
1.0,173,25740.131675
2.0,202,25747.51572
0.0,129,25751.729362
0.0,127,25756.01296
2.0,202,26146.815248
5.0,350,26160.642729
0.0,129,26165.801387
2.0,198,26599.137372
0.0,129,26603.774086
0.0,129,26608.299304
0.0,127,26612.500419
9.0,404,27067.507384
0.0,127,27072.181397
0.0,127,27077.296875
2.0,198,27085.555496
5.0,350,27528.089406
1.0,172,27534.316757
4.0,278,27944.012662
9.0,404,27960.698771
2.0,226,28357.071007
1.0,157,28363.62657
0.0,127,28367.949909
2.0,202,28375.85973
0.0,125,28379.947416
2.0,202,28793.929781
0.0,127,28798.469337
1.0,155,28803.846201
11.0,485,29291.113378
5.0,350,29305.432596
0.0,129,29742.423573
0.0,125,29746.924416
0.0,125,29751.827124
4.0,297,29762.759326
12.0,431,30185.970509
2.0,200,30193.402397
9.0,404,30631.860336
0.0,129,30636.809087
2.0,202,31089.871562
5.0,350,31104.738199
2.0,202,31113.255094
0.0,127,31524.340618
13.0,459,31542.618831
0.0,127,31547.409473
4.0,297,31948.658914
10.0,433,32362.063959
5.0,350,32375.935565
5.0,350,32765.417787
0.0,127,32770.526248
0.0,127,32775.496363
0.0,125,32780.258484
0.0,129,32785.331805
0.0,125,33230.786738
2.0,202,33239.272506
2.0,202,33247.250479
0.0,127,33252.660784
0.0,129,33655.605858
0.0,129,33659.882156
0.0,125,33664.342268
5.0,350,33677.691612
2.0,202,34054.525785
4.0,297,34065.987057
2.0,202,34073.415291
5.0,350,34478.273276
5.0,350,34892.665235
2.0,198,34900.920903
0.0,129,34906.056464
0.0,125,34911.267273
0.0,127,34916.438967
0.0,129,35326.290791
0.0,127,35330.50397
2.0,200,35338.400582
2.0,198,35345.897778
4.0,297,35753.022793
9.0,404,35769.175592
2.0,202,36155.063534
0.0,129,36159.320144
0.0,129,36164.255339
9.0,404,36564.316676
0.0,127,36568.637902
5.0,350,36581.132408
9.0,404,36997.356331
3.0,232,37007.430528
0.0,125,37420.516886
9.0,404,37435.52332
5.0,350,37837.939767
2.0,202,37845.024375
0.0,125,37849.222354
5.0,350,38245.099564
2.0,202,38253.312913
2.0,200,38260.6737
5.0,350,38653.57195
5.0,350,38666.10147
0.0,129,39091.87001
0.0,125,39096.379457
2.0,198,39104.059876
0.0,129,39108.687156
4.0,297,39509.260554
5.0,350,39522.940213
0.0,127,39527.766482
0.0,129,39914.535047
3.0,248,39922.940731
0.0,127,39927.465081
0.0,125,39931.588189
9.0,404,40336.485766
0.0,127,40340.952411
9.0,404,40724.544011
2.0,202,40731.453499
5.0,350,41129.186293
0.0,127,41133.625877
5.0,350,41147.230745
9.0,404,41540.999231
2.0,202,41548.209432
0.0,129,41552.218336
0.0,125,41923.794912
9.0,404,41938.459125
1.0,155,41943.450337
2.0,200,42323.547656
9.0,404,42337.778525
4.0,260,42709.330845
2.0,202,42716.763969
2.0,200,42724.180255
0.0,125,43109.639752
6.0,400,43124.420975
1.0,155,43129.778685
0.0,129,43507.969977
0.0,127,43512.077097
5.0,350,43524.303314
2.0,181,43903.720036
5.0,350,43916.405556
3.0,246,43924.672014
5.0,350,44310.946296
9.0,404,44692.991925
5.0,350,44705.127263
0.0,127,44709.479214
5.0,350,45103.500429
4.0,276,45114.091679
6.0,379,45500.134407
0.0,129,45504.7616
0.0,129,45509.243002
0.0,129,45513.783859
2.0,203,45896.064548
0.0,129,45900.275304
1.0,173,45906.479634
2.0,185,45912.454011
2.0,203,46293.188112
5.0,350,46306.279056
9.0,404,46685.142626
1.0,155,46690.969344
0.0,129,46695.630288
0.0,127,47079.002028
2.0,199,47086.187303
0.0,129,47090.572653
0.0,129,47095.237596
1.0,157,47100.66456
5.0,350,47485.603125
0.0,127,47490.784815
9.0,404,47878.507868
4.0,279,47888.869798
3.0,216,48263.19506
10.0,453,48280.67007
2.0,202,48657.509994
5.0,306,48669.179334
2.0,182,48675.998216
11.0,500,49091.761103
0.0,129,49096.335568
9.0,447,49485.248611
1.0,175,49491.499464
6.0,358,49866.50977
3.0,236,49874.366625
5.0,311,50284.903929
1.0,155,50290.305058
7.0,373,50303.931278
6.0,324,50711.765815
8.0,428,51097.266798
6.0,342,51109.063009
5.0,291,51119.365355
6.0,313,51512.745809
2.0,203,51519.856212
14.0,615,51898.559616
9.0,427,52284.714542
3.0,256,52293.505372
11.0,477,52683.504147
6.0,340,53062.421822
23.0,712,53467.227114
1.0,157,53473.135638
4.0,247,53481.894958
1.0,157,53487.267237
7.0,396,53851.911247
5.0,275,53861.49785
14.0,536,54260.031386
8.0,462,54648.050331
9.0,340,55023.697699
8.0,389,55037.719542
5.0,302,55428.791598
12.0,563,55804.16661
5.0,328,55816.214699
2.0,186,55822.673098
4.0,253,56206.726035
20.0,688,56600.368361
3.0,216,56608.390129
6.0,396,56984.424016
2.0,207,56992.038933
5.0,310,57003.261001
3.0,228,57394.014137
9.0,447,57766.521156
9.0,354,57779.513291
12.0,459,58175.976266
11.0,510,58562.650253
12.0,580,58584.051976
15.0,543,58970.694482
6.0,345,59364.089887
8.0,279,59373.535704
7.0,369,59744.49609
24.0,885,60155.965943
6.0,321,60533.478228
5.0,279,60542.734281
9.0,480,60927.091894
17.0,785,61328.488784
