#{"t_start": 1610715420.34827, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,443.423324
1.0,173,451.222631
2.0,204,459.809721
0.0,129,465.36692
0.0,129,933.352864
2.0,201,941.846282
0.0,127,946.796031
0.0,129,951.805832
1.0,157,957.4719
4.0,303,1428.284393
1.0,173,1434.857676
2.0,202,1906.852915
0.0,125,1911.505701
2.0,202,1920.296262
0.0,129,1925.018343
2.0,201,1933.914846
0.0,127,2395.990561
0.0,129,2401.137049
7.0,286,2413.672351
1.0,175,2880.830905
3.0,272,2892.151074
2.0,204,2900.286036
0.0,125,2904.766273
3.0,238,3359.703838
1.0,155,3366.230168
1.0,159,3372.912942
3.0,251,3828.747104
3.0,231,3838.355654
0.0,127,3843.412693
2.0,204,3851.372768
1.0,155,4275.253513
1.0,171,4282.347016
1.0,173,4289.209228
1.0,153,4295.533629
2.0,186,4762.031362
1.0,153,4768.535638
0.0,125,4773.83869
0.0,127,4778.706421
0.0,127,4784.117525
1.0,157,5244.788414
6.0,356,5258.742961
2.0,183,5265.89801
1.0,175,5699.476802
0.0,127,5704.642016
2.0,202,5713.011518
5.0,328,6158.558005
0.0,125,6163.59601
0.0,125,6168.436031
0.0,129,6173.306359
0.0,127,6178.002221
2.0,201,6655.493022
0.0,127,6660.558043
3.0,250,6671.458479
4.0,280,7132.744345
1.0,157,7139.137117
1.0,173,7145.559038
0.0,129,7151.075965
0.0,127,7579.538304
0.0,129,7584.558437
1.0,157,7591.358815
1.0,157,7598.072425
3.0,273,8055.113343
0.0,129,8059.553302
3.0,268,8070.732941
0.0,125,8075.734123
1.0,153,8534.629695
2.0,202,8543.118134
3.0,270,8554.690861
1.0,157,9022.201605
1.0,178,9028.754747
0.0,129,9034.034549
1.0,177,9040.546677
3.0,269,9503.698722
1.0,155,9509.891671
2.0,200,9518.483751
1.0,173,9525.803838
0.0,127,9982.813169
0.0,129,9988.400157
1.0,173,9994.994923
0.0,127,9999.798005
0.0,129,10004.852506
0.0,127,10476.517047
1.0,157,10483.66051
0.0,127,10489.746278
2.0,221,10500.102285
5.0,332,11011.926351
0.0,129,11017.256177
0.0,129,11022.525828
3.0,250,11481.920793
2.0,206,11490.980445
1.0,173,11498.145068
2.0,221,11956.667438
5.0,375,11975.268481
2.0,199,11984.463219
0.0,127,12490.80941
5.0,334,12506.779227
0.0,129,12512.155834
2.0,202,12970.969375
1.0,169,12978.573534
2.0,185,12987.117582
0.0,127,12992.916452
2.0,223,13471.518529
2.0,200,13480.332548
1.0,175,13488.152433
1.0,155,13495.308538
2.0,204,13974.66928
0.0,127,13980.258819
0.0,129,13986.546654
2.0,200,13995.498443
5.0,330,14458.678279
1.0,157,14465.391051
0.0,127,14470.942429
0.0,129,14476.634099
2.0,202,14923.866647
1.0,177,14930.964018
0.0,129,14935.50797
1.0,173,14942.782888
1.0,176,15374.169124
1.0,155,15380.82618
1.0,172,15388.111606
2.0,224,15809.872088
1.0,175,15817.294914
1.0,155,15822.529912
0.0,123,15827.259588
3.0,270,16239.352756
1.0,155,16244.630019
0.0,125,16249.468813
2.0,202,16256.546255
0.0,125,16260.520001
1.0,173,16682.586291
2.0,200,16691.23425
0.0,129,16696.297578
1.0,173,16703.526744
3.0,251,17140.4154
1.0,174,17147.321354
2.0,223,17156.008534
0.0,127,17597.647081
2.0,203,17604.932184
0.0,127,17609.659464
2.0,200,17616.893727
0.0,125,18041.556849
2.0,224,18051.23951
1.0,178,18058.706512
3.0,246,18516.723307
1.0,175,18523.50711
0.0,129,18527.986687
7.0,324,18540.667851
3.0,250,18968.2107
1.0,153,18973.827426
0.0,129,18978.589913
3.0,250,19427.176299
2.0,204,19435.179209
3.0,278,19446.587215
2.0,202,19882.029914
0.0,125,19886.268357
1.0,175,19892.632318
0.0,127,19897.25902
5.0,332,20327.272087
1.0,171,20333.248571
0.0,127,20338.214106
