#{"t_start": 1610715423.0741103, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,440.596008
0.0,127,446.191867
0.0,129,451.456106
1.0,173,458.71591
0.0,129,464.369316
1.0,158,933.502117
0.0,127,938.69149
1.0,153,944.807989
0.0,127,949.819297
3.0,228,1416.410752
1.0,155,1423.223753
2.0,201,1430.861205
1.0,153,1436.499478
3.0,248,1910.708711
1.0,175,1918.116886
0.0,125,1922.756302
5.0,310,2393.514877
1.0,175,2400.862926
4.0,281,2412.852739
0.0,125,2877.851935
2.0,206,2886.20208
2.0,222,2895.629972
3.0,274,3351.205091
0.0,125,3356.345519
0.0,127,3361.566053
3.0,253,3372.405373
2.0,201,3826.057983
1.0,157,3832.760959
3.0,230,3841.952744
1.0,175,3848.679134
0.0,127,4271.065822
1.0,175,4278.449076
0.0,125,4283.139968
2.0,201,4291.612678
1.0,155,4757.151083
1.0,175,4764.090333
1.0,153,4770.871187
2.0,202,4779.376767
2.0,226,5243.041145
3.0,248,5252.753098
2.0,203,5260.527235
2.0,186,5694.638401
1.0,173,5701.682966
0.0,127,5706.626959
2.0,206,5715.418206
0.0,129,6152.238328
0.0,127,6157.03629
1.0,173,6163.912443
1.0,175,6170.97383
0.0,127,6175.695461
2.0,220,6654.039236
1.0,175,6660.926871
3.0,271,6672.982255
1.0,176,7129.675831
1.0,155,7136.082676
4.0,326,7149.754187
0.0,127,7578.148868
4.0,301,7591.6617
2.0,203,7600.296827
1.0,157,8051.837874
0.0,129,8056.291069
1.0,157,8062.889971
4.0,287,8075.005076
0.0,127,8532.556062
1.0,176,8539.765572
0.0,129,8545.173172
6.0,412,9023.688689
2.0,206,9031.903926
1.0,155,9037.486393
2.0,221,9498.443611
0.0,125,9503.701071
2.0,199,9511.725697
0.0,127,9517.090866
1.0,157,9523.599362
2.0,220,9985.17046
2.0,185,9992.299017
1.0,176,9999.298913
0.0,127,10470.706703
0.0,129,10476.303234
2.0,202,10486.059957
0.0,129,10491.699968
1.0,177,10499.949117
1.0,153,11003.180335
2.0,201,11012.135634
0.0,127,11017.066884
0.0,129,11022.884953
1.0,173,11478.214226
1.0,173,11485.734005
3.0,230,11495.663883
1.0,171,11502.81698
6.0,349,11968.697929
2.0,200,11978.219122
0.0,129,11984.092906
4.0,267,12497.354328
2.0,186,12505.760392
2.0,200,12514.204808
1.0,173,12972.136565
2.0,223,12982.538921
0.0,129,12988.379032
0.0,127,12993.717795
0.0,127,13467.854525
1.0,171,13475.352685
0.0,125,13480.611023
1.0,177,13488.820098
