atten_decoder_loss,fps,reconstruct_loss,explained_variance,atten_encoder_loss,contrastive_loss,policy_loss,value_loss,policy_entropy,total_timesteps,nupdates,ep_reward_mean,ep_len_mean,total_timesteps_eval,explained_variance_eval,fps_eval,ep_reward_mean_eval,ep_len_mean_eval
0.13135910034179688,229,0.017005398869514465,-1.0484344959259033,0.11767704784870148,1.8772051334381104,0.008624443784356117,0.00010185900464421138,1.3856747150421143,20000,1000,1.24,177.73,,,,,
0.050271473824977875,229,0.01722254604101181,0.5585379004478455,0.10393702983856201,2.0027859210968018,-0.01768743060529232,0.00020068962476216257,1.372697114944458,22000,1100,1.12,174.27,,,,,
0.018357159569859505,230,0.017578596249222755,-0.3549250364303589,0.08084719628095627,1.993496060371399,0.007976662367582321,0.00019679537217598408,1.385033369064331,24000,1200,1.1,173.42,,,,,
0.011663680896162987,230,0.017120907083153725,0.2687462568283081,0.11719919741153717,1.9604270458221436,0.011625210754573345,0.00018029620696324855,1.381575345993042,26000,1300,1.12,173.3,,,,,
0.005203611217439175,230,0.01711023971438408,0.32273244857788086,0.15430966019630432,2.0104031562805176,0.0007904890808276832,6.658978008999838e-07,1.3829538822174072,28000,1400,1.05,169.78,,,,,
0.010262413881719112,230,0.01689659245312214,0.035028934478759766,0.19099631905555725,1.9981837272644043,-0.004690456669777632,4.74170628876891e-05,1.379932165145874,30000,1500,1.01,167.81,,,,,
0.012241913005709648,230,0.017497044056653976,-0.0029833316802978516,0.13286606967449188,1.98954176902771,0.33332109451293945,0.2386169135570526,1.3845958709716797,32000,1600,1.01,168.37,,,,,
0.013422735035419464,231,0.017586229369044304,0.6706372797489166,0.17588475346565247,2.0108065605163574,-0.0019161039963364601,2.390097506577149e-06,1.3779220581054688,34000,1700,1.16,174.64,,,,,
0.008491268381476402,231,0.017578428611159325,0.03709423542022705,0.18353363871574402,1.9995050430297852,-0.006666272878646851,2.7323278118274175e-05,1.3763967752456665,36000,1800,1.24,177.67,,,,,
0.005602698773145676,231,0.017130207270383835,5.960464477539063e-08,0.07729385793209076,1.9998409748077393,-0.000961105979513377,6.133756187409745e-07,1.3787214756011963,38000,1900,1.22,176.63,,,,,
0.007616677787154913,231,0.01712649315595627,-3.933682918548584,0.1722949594259262,2.0042877197265625,-0.0005701124900951982,4.07121746093253e-07,1.3813161849975586,40000,2000,1.18,175.25,,,,,
0.00870899111032486,231,0.0163201242685318,0.004216969013214111,0.19162902235984802,1.9970757961273193,-0.006800764240324497,0.00020914974447805434,1.3856881856918335,42000,2100,1.23,176.13,,,,,
0.010762142017483711,231,0.016988595947623253,0.032024383544921875,0.1808113008737564,1.9996966123580933,-0.00627097487449646,2.554899219830986e-05,1.3855230808258057,44000,2200,1.21,175.62,,,,,
0.009453700855374336,231,0.01735244318842888,0.009954452514648438,0.19131958484649658,2.0018415451049805,-0.025932272896170616,0.001750804716721177,1.3860998153686523,46000,2300,1.3,180.1,,,,,
0.00857969094067812,232,0.017467521131038666,-0.003924846649169922,0.06752230226993561,2.0019593238830566,-0.0035490780137479305,5.94689445279073e-05,1.386049509048462,48000,2400,1.44,186.66,,,,,
0.011660821735858917,232,0.017247257754206657,0.0,0.08695925772190094,1.9989800453186035,-0.0007082965457811952,3.1979945447346836e-07,1.3861476182937622,50000,2500,1.54,190.93,,,,,
0.010836365632712841,232,0.017248282209038734,0.00381547212600708,0.191914364695549,2.0015506744384766,-0.06465333700180054,0.007454679813235998,1.3860121965408325,52000,2600,1.53,189.51,,,,,
0.009842321276664734,232,0.017569877207279205,0.0,0.04787470027804375,2.001893997192383,-0.002583436667919159,4.178282779321307e-06,1.3858023881912231,54000,2700,1.52,188.22,,,,,
0.010638049803674221,232,0.017240015789866447,0.004305541515350342,0.009655190631747246,1.9990394115447998,-0.01735752262175083,0.0006389695918187499,1.3849570751190186,56000,2800,1.56,189.55,,,,,
0.011461364105343819,232,0.01690610498189926,-0.0384678840637207,0.05782278627157211,1.9971442222595215,-0.0038599532563239336,9.041847079060972e-06,1.3828157186508179,58000,2900,1.57,190.79,,,,,
0.008826866745948792,232,0.017562463879585266,0.5715191066265106,0.16719365119934082,2.0086493492126465,-0.00037027287180535495,2.758145569714543e-07,1.3815438747406006,60000,3000,1.67,195.43,,,,,
0.010189248248934746,232,0.01759137399494648,0.0006580948829650879,0.19260649383068085,2.005117893218994,-0.0029210024513304234,5.386128577811178e-06,1.3828203678131104,62000,3100,1.62,192.28,,,,,
0.00794241949915886,232,0.017483871430158615,-0.18360984325408936,0.07684335857629776,1.9986028671264648,-0.0016291954088956118,1.7608406324143289e-06,1.3819135427474976,64000,3200,1.53,187.9,,,,,
0.006592547986656427,232,0.01736355945467949,0.7694705873727798,0.188380166888237,2.0057785511016846,-0.0008692347328178585,4.761022296406736e-07,1.3820087909698486,66000,3300,1.56,188.68,,,,,
0.011193466372787952,232,0.01722782291471958,0.31698936223983765,0.174119770526886,2.004240036010742,-0.006406719330698252,2.660128302522935e-05,1.3812800645828247,68000,3400,1.38,180.77,,,,,
0.0083024762570858,232,0.017215924337506294,5.418062210083008e-05,0.09550507366657257,1.9981462955474854,0.3247653543949127,0.2401699274778366,1.3838123083114624,70000,3500,1.3,177.93,,,,,
0.01133386418223381,232,0.017583554610610008,-0.0032045841217041016,0.19213998317718506,2.005155086517334,-0.03167243301868439,0.0017199635040014982,1.382573127746582,72000,3600,1.26,176.3,,,,,
0.011344902217388153,232,0.01675577461719513,0.005230307579040527,0.18580934405326843,1.9963865280151367,-0.008480862714350224,0.00031336929532699287,1.383354902267456,74000,3700,1.24,175.4,,,,,
0.00890512578189373,232,0.01669096201658249,0.012866199016571045,0.18266957998275757,2.000913143157959,-0.0016133561730384827,1.7423229792257189e-06,1.3832191228866577,76000,3800,1.13,170.53,,,,,
0.00919497199356556,232,0.017142657190561295,-3.9875078201293945,0.1787882149219513,1.9967979192733765,-0.004831643309444189,2.617937934701331e-05,1.3826545476913452,78000,3900,1.2,173.9,,,,,
0.0078073712065815926,232,0.01757143624126911,-3.6954879760742188e-06,0.19241848587989807,2.0018534660339355,-0.005719880107790232,2.111352478095796e-05,1.384428858757019,80000,4000,1.3,177.07,,,,,
0.008508430793881416,232,0.01762184500694275,-0.00341951847076416,0.0577734112739563,1.9985668659210205,-0.002693119226023555,1.661727947066538e-05,1.3857629299163818,82000,4100,1.22,173.76,,,,,
0.009145611897110939,233,0.017246222123503685,-0.0015941858291625977,0.19219127297401428,2.0005576610565186,-0.0710570365190506,0.011775137856602669,1.384905219078064,84000,4200,1.3,177.6,,,,,
0.007982933893799782,233,0.017367573454976082,0.12226104736328125,0.19171388447284698,2.0021305084228516,-0.00467734644189477,1.4280551113188267e-05,1.3842166662216187,86000,4300,1.43,182.21,,,,,
0.009689396247267723,233,0.01737637259066105,-0.0004137754440307617,0.19230034947395325,2.0023345947265625,0.2604237198829651,0.19190768897533417,1.3845925331115723,88000,4400,1.52,186.34,,,,,
0.011291724629700184,233,0.01700005680322647,0.0005143284797668457,0.18365204334259033,1.9976418018341064,-0.011028002016246319,7.471580465789884e-05,1.3849570751190186,90000,4500,1.61,190.54,,,,,
0.0054845367558300495,233,0.016895461827516556,-0.017165184020996094,0.19207385182380676,1.995497703552246,-0.003602143842726946,8.311215424328111e-06,1.384185552597046,92000,4600,1.77,195.47,,,,,
0.007143494673073292,233,0.017017416656017303,0.20145845413208008,0.1780395209789276,1.9883193969726562,-0.007370250765234232,3.528240631567314e-05,1.3848960399627686,94000,4700,1.83,198.3,,,,,
0.008702587336301804,233,0.01678101345896721,-0.005123019218444824,0.18350635468959808,2.0016207695007324,-0.006697757635265589,0.000190392805961892,1.3844643831253052,96000,4800,1.91,201.57,,,,,
0.007465891540050507,233,0.016896706074476242,-0.054068565368652344,0.19299927353858948,2.001875638961792,-0.0009086485952138901,4.778095444635255e-06,1.3833014965057373,98000,4900,1.88,199.42,,,,,
0.00849959533661604,233,0.017590392380952835,0.0055786967277526855,0.1929594874382019,2.0067763328552246,-0.026645272970199585,0.0017390816938132048,1.3829054832458496,100000,5000,1.81,196.79,,,,,
,,,,,,,,,,,,,100020,-0.11271071434020996,171,,
,,,,,,,,,,,,,100200,-0.013293266296386719,39,,
,,,,,,,,,,,,,100400,0.1131325364112854,22,,
,,,,,,,,,,,,,100600,0.10216456651687622,15,0.0,129.0
,,,,,,,,,,,,,100800,0.06646114587783813,11,1.0,168.66666666666666
,,,,,,,,,,,,,101000,0.06645381450653076,9,0.75,158.75
,,,,,,,,,,,,,101200,0.00781095027923584,7,1.1666666666666667,175.83333333333334
,,,,,,,,,,,,,101400,-0.0012145042419433594,6,1.0,168.85714285714286
,,,,,,,,,,,,,101600,0.18561339378356934,5,0.875,163.875
,,,,,,,,,,,,,101800,-0.0011011362075805664,5,0.8,160.8
,,,,,,,,,,,,,102000,0.2954556941986084,4,0.8,160.8
,,,,,,,,,,,,,102200,0.007286012172698975,4,1.1818181818181819,176.0
,,,,,,,,,,,,,102400,0.10051476955413818,3,1.2142857142857142,176.07142857142858
,,,,,,,,,,,,,102600,0.08824604749679565,3,1.2142857142857142,176.07142857142858
,,,,,,,,,,,,,102800,0.0035454630851745605,3,1.1333333333333333,172.53333333333333
,,,,,,,,,,,,,103000,0.013419926166534424,3,1.0588235294117647,170.2941176470588
,,,,,,,,,,,,,103200,-0.005517244338989258,2,1.1111111111111112,171.88888888888889
,,,,,,,,,,,,,103400,-0.005986452102661133,2,1.0476190476190477,169.0952380952381
,,,,,,,,,,,,,103600,0.11134946346282959,2,1.0,167.1818181818182
,,,,,,,,,,,,,103800,0.0005654692649841309,2,1.0,167.1818181818182
,,,,,,,,,,,,,104000,0.0063533782958984375,2,0.9565217391304348,165.52173913043478
,,,,,,,,,,,,,104200,-0.0008242130279541016,2,1.0,166.95833333333334
,,,,,,,,,,,,,104400,0.021312177181243896,2,1.08,170.28
,,,,,,,,,,,,,104600,0.0018762946128845215,2,1.08,170.28
,,,,,,,,,,,,,104800,0.1624237298965454,1,1.08,170.28
,,,,,,,,,,,,,105000,-0.013751745223999023,1,1.1481481481481481,174.11111111111111
,,,,,,,,,,,,,105200,0.09055900573730469,1,1.4285714285714286,182.35714285714286
,,,,,,,,,,,,,105400,0.0006927847862243652,1,1.5517241379310345,188.20689655172413
,,,,,,,,,,,,,105600,-0.0009365081787109375,1,1.4375,183.96875
,,,,,,,,,,,,,105800,0.013213574886322021,1,1.4375,183.96875
,,,,,,,,,,,,,106000,0.003329753875732422,1,1.393939393939394,182.24242424242425
,,,,,,,,,,,,,106200,2.086162567138672e-06,1,1.4166666666666667,182.63888888888889
,,,,,,,,,,,,,106400,0.11268788576126099,1,1.4166666666666667,182.63888888888889
,,,,,,,,,,,,,106600,0.004141569137573242,1,1.3783783783783783,181.1891891891892
,,,,,,,,,,,,,106800,0.1934991478919983,1,1.3333333333333333,179.69230769230768
,,,,,,,,,,,,,107000,-0.01640021800994873,1,1.3333333333333333,179.69230769230768
,,,,,,,,,,,,,107200,0.12274843454360962,1,1.35,180.25
,,,,,,,,,,,,,107400,-0.006493210792541504,1,1.4186046511627908,183.37209302325581
,,,,,,,,,,,,,107600,-0.006083846092224121,1,1.4186046511627908,183.37209302325581
,,,,,,,,,,,,,107800,-0.008680105209350586,1,1.3863636363636365,182.0909090909091
,,,,,,,,,,,,,108000,-0.0010031461715698242,1,1.3404255319148937,180.27659574468086
,,,,,,,,,,,,,108200,0.0015020370483398438,1,1.3333333333333333,179.75
,,,,,,,,,,,,,108400,-0.0004756450653076172,1,1.3061224489795917,178.6734693877551
,,,,,,,,,,,,,108600,0.17911267280578613,1,1.3061224489795917,178.6734693877551
,,,,,,,,,,,,,108800,0.10529214143753052,1,1.3,178.6
,,,,,,,,,,,,,109000,0.07051074504852295,1,1.3,178.6
,,,,,,,,,,,,,109200,0.020515143871307373,1,1.3725490196078431,181.49019607843138
,,,,,,,,,,,,,109400,0.007525801658630371,1,1.4038461538461537,183.23076923076923
,,,,,,,,,,,,,109600,0.0005138516426086426,0,1.3773584905660377,182.16981132075472
,,,,,,,,,,,,,109800,0.06651395559310913,0,1.3773584905660377,182.16981132075472
,,,,,,,,,,,,,110000,0.015511572360992432,0,1.4444444444444444,185.14814814814815
,,,,,,,,,,,,,110200,-0.0025091171264648438,0,1.625,189.83928571428572
,,,,,,,,,,,,,110400,-0.003020763397216797,0,1.6491228070175439,191.28070175438597
,,,,,,,,,,,,,110600,-0.019894123077392578,0,1.6206896551724137,190.20689655172413
,,,,,,,,,,,,,110800,-0.004672646522521973,0,1.6,189.33333333333334
,,,,,,,,,,,,,111000,0.15935426950454712,0,1.6,189.33333333333334
,,,,,,,,,,,,,111200,-0.0004254579544067383,0,1.564516129032258,188.09677419354838
,,,,,,,,,,,,,111400,0.05738329887390137,0,1.5555555555555556,187.85714285714286
,,,,,,,,,,,,,111600,0.006615698337554932,0,1.59375,189.90625
,,,,,,,,,,,,,111800,0.0013561844825744629,0,1.5606060606060606,188.71212121212122
,,,,,,,,,,,,,112000,-0.028197288513183594,0,1.5588235294117647,188.73529411764707
,,,,,,,,,,,,,112200,0.18915575742721558,0,1.5588235294117647,188.73529411764707
,,,,,,,,,,,,,112400,0.14408737421035767,0,1.536231884057971,187.84057971014494
,,,,,,,,,,,,,112600,0.010935544967651367,0,1.5211267605633803,187.18309859154928
,,,,,,,,,,,,,112800,0.002290487289428711,0,1.5211267605633803,187.18309859154928
,,,,,,,,,,,,,113000,0.27510136365890503,0,1.5138888888888888,187.04166666666666
,,,,,,,,,,,,,113200,0.001978278160095215,0,1.5068493150684932,186.57534246575344
,,,,,,,,,,,,,113400,0.008200347423553467,0,1.5466666666666666,188.86666666666667
,,,,,,,,,,,,,113600,0.009768784046173096,0,1.5466666666666666,188.86666666666667
,,,,,,,,,,,,,113800,0.007816731929779053,0,1.5128205128205128,187.39743589743588
,,,,,,,,,,,,,114000,2.384185791015625e-07,0,1.5316455696202531,188.1772151898734
,,,,,,,,,,,,,114200,-0.006594300270080566,0,1.5316455696202531,188.1772151898734
,,,,,,,,,,,,,114400,-0.003992199897766113,0,1.5061728395061729,187.2716049382716
,,,,,,,,,,,,,114600,0.12053167819976807,0,1.5,187.09756097560975
,,,,,,,,,,,,,114800,0.05069857835769653,0,1.5180722891566265,187.89156626506025
,,,,,,,,,,,,,115000,0.0010737776756286621,0,1.5176470588235293,187.63529411764705
,,,,,,,,,,,,,115200,0.0006983280181884766,0,1.5176470588235293,187.63529411764705
,,,,,,,,,,,,,115400,0.17735791206359863,0,1.5232558139534884,187.82558139534885
,,,,,,,,,,,,,115600,-4.971027374267578e-05,0,1.528735632183908,187.9655172413793
,,,,,,,,,,,,,115800,0.20067864656448364,0,1.5393258426966292,188.1685393258427
,,,,,,,,,,,,,116000,0.19619423151016235,0,1.5393258426966292,188.1685393258427
,,,,,,,,,,,,,116200,0.09430480003356934,0,1.5494505494505495,188.4945054945055
,,,,,,,,,,,,,116400,-0.004013776779174805,0,1.5326086956521738,187.82608695652175
,,,,,,,,,,,,,116600,0.2795149087905884,0,1.5326086956521738,187.82608695652175
,,,,,,,,,,,,,116800,-0.007072806358337402,0,1.5425531914893618,188.09574468085106
,,,,,,,,,,,,,117000,0.0005159378051757812,0,1.5729166666666667,189.45833333333334
,,,,,,,,,,,,,117200,0.11268764734268188,0,1.5729166666666667,189.45833333333334
,,,,,,,,,,,,,117400,0.008130133152008057,0,1.556701030927835,188.83505154639175
,,,,,,,,,,,,,117600,-0.002316713333129883,0,1.5353535353535352,188.07070707070707
,,,,,,,,,,,,,117800,0.15445315837860107,0,1.5353535353535352,188.07070707070707
,,,,,,,,,,,,,118000,0.006666779518127441,0,1.56,189.22
,,,,,,,,,,,,,118200,-2.6345252990722656e-05,0,1.55,188.93
,,,,,,,,,,,,,118400,0.0002079606056213379,0,1.55,188.85
,,,,,,,,,,,,,118600,0.009824514389038086,0,1.55,188.85
,,,,,,,,,,,,,118800,0.002246260643005371,0,1.53,187.98
,,,,,,,,,,,,,119000,-0.0016024112701416016,0,1.53,187.98
,,,,,,,,,,,,,119200,0.2708168029785156,0,1.56,189.22
,,,,,,,,,,,,,119400,0.005601286888122559,0,1.61,191.45
,,,,,,,,,,,,,119600,-0.0004979372024536133,0,1.6,191.02
,,,,,,,,,,,,,119800,-0.005522608757019043,0,1.55,189.03
,,,,,,,,,,,,,120000,-0.009215354919433594,0,1.53,188.46
,,,,,,,,,,,,,120200,0.09066444635391235,0,1.62,191.32
,,,,,,,,,,,,,120400,-3.933906555175781e-06,0,1.62,191.32
,,,,,,,,,,,,,120600,0.11267942190170288,0,1.62,191.32
,,,,,,,,,,,,,120800,0.0038423538208007812,0,1.62,191.07
,,,,,,,,,,,,,121000,-0.032470703125,0,1.62,191.3
,,,,,,,,,,,,,121200,0.057718753814697266,0,1.65,192.51
,,,,,,,,,,,,,121400,0.11268776655197144,0,1.63,191.75
,,,,,,,,,,,,,121600,0.005357027053833008,0,1.66,192.78
,,,,,,,,,,,,,121800,0.007664740085601807,0,1.66,192.78
,,,,,,,,,,,,,122000,-0.00579988956451416,0,1.6,189.86
,,,,,,,,,,,,,122200,0.1126936674118042,0,1.6,189.86
,,,,,,,,,,,,,122400,0.213711678981781,0,1.51,187.08
,,,,,,,,,,,,,122600,-0.008717179298400879,0,1.47,185.29
,,,,,,,,,,,,,122800,-0.013536453247070312,0,1.49,185.98
,,,,,,,,,,,,,123000,0.0026612281799316406,0,1.53,187.56
,,,,,,,,,,,,,123200,0.09855532646179199,0,1.54,187.86
,,,,,,,,,,,,,123400,0.0016857385635375977,0,1.53,187.42
,,,,,,,,,,,,,123600,0.1126852035522461,0,1.51,186.84
,,,,,,,,,,,,,123800,0.10299944877624512,0,1.51,186.84
,,,,,,,,,,,,,124000,0.014795958995819092,0,1.52,187.29
,,,,,,,,,,,,,124200,-0.029199957847595215,0,1.52,187.29
,,,,,,,,,,,,,124400,0.18805640935897827,0,1.55,188.09
,,,,,,,,,,,,,124600,-0.0012859106063842773,0,1.59,189.66
,,,,,,,,,,,,,124800,0.17792004346847534,0,1.57,188.95
,,,,,,,,,,,,,125000,0.007670581340789795,0,1.53,187.19
,,,,,,,,,,,,,125200,0.18561577796936035,0,1.53,187.15
,,,,,,,,,,,,,125400,-4.601478576660156e-05,0,1.54,187.62
,,,,,,,,,,,,,125600,0.1440199613571167,0,1.54,187.64
,,,,,,,,,,,,,125800,0.0021705031394958496,0,1.54,187.64
,,,,,,,,,,,,,126000,0.003531157970428467,0,1.55,187.92
,,,,,,,,,,,,,126200,-0.12311553955078125,0,1.56,188.41
,,,,,,,,,,,,,126400,0.015226542949676514,0,1.55,188.14
,,,,,,,,,,,,,126600,-0.004167675971984863,0,1.51,186.22
,,,,,,,,,,,,,126800,-0.0037660598754882812,0,1.39,182.88
,,,,,,,,,,,,,127000,0.00144195556640625,0,1.35,180.98
,,,,,,,,,,,,,127200,0.11267715692520142,0,1.35,180.98
,,,,,,,,,,,,,127400,-0.01816105842590332,0,1.34,180.7
,,,,,,,,,,,,,127600,0.00804811716079712,0,1.35,181.12
,,,,,,,,,,,,,127800,-0.0025104284286499023,0,1.37,181.86
,,,,,,,,,,,,,128000,0.0017845630645751953,0,1.37,181.66
,,,,,,,,,,,,,128200,0.0036888718605041504,0,1.37,181.66
,,,,,,,,,,,,,128400,-1.7881393432617188e-06,0,1.36,180.95
,,,,,,,,,,,,,128600,0.09848809242248535,0,1.35,180.67
,,,,,,,,,,,,,128800,-0.004220128059387207,0,1.35,180.67
,,,,,,,,,,,,,129000,0.0015764236450195312,0,1.34,180.18
,,,,,,,,,,,,,129200,0.1563168168067932,0,1.34,180.18
,,,,,,,,,,,,,129400,0.3190844655036926,0,1.34,180.18
,,,,,,,,,,,,,129600,-0.004938840866088867,0,1.41,183.12
,,,,,,,,,,,,,129800,0.010818958282470703,0,1.44,184.56
,,,,,,,,,,,,,130000,0.0005711913108825684,0,1.39,182.32
,,,,,,,,,,,,,130200,0.18313968181610107,0,1.39,182.32
,,,,,,,,,,,,,130400,-0.02211284637451172,0,1.39,182.15
,,,,,,,,,,,,,130600,-0.0026830434799194336,0,1.4,182.6
,,,,,,,,,,,,,130800,-0.0072650909423828125,0,1.4,182.79
,,,,,,,,,,,,,131000,0.0035451650619506836,0,1.49,185.18
,,,,,,,,,,,,,131200,0.0,0,1.48,184.88
,,,,,,,,,,,,,131400,0.08309036493301392,0,1.47,184.43
,,,,,,,,,,,,,131600,0.005680739879608154,0,1.46,183.95
,,,,,,,,,,,,,131800,0.056461334228515625,0,1.43,182.88
,,,,,,,,,,,,,132000,0.11268359422683716,0,1.43,182.88
,,,,,,,,,,,,,132200,0.002403080463409424,0,1.39,181.42
,,,,,,,,,,,,,132400,0.11072170734405518,0,1.39,181.42
,,,,,,,,,,,,,132600,0.003923535346984863,0,1.37,181.01
,,,,,,,,,,,,,132800,-0.03104543685913086,0,1.38,181.52
,,,,,,,,,,,,,133000,0.0005735158920288086,0,1.38,181.94
,,,,,,,,,,,,,133200,0.2359025478363037,0,1.36,181.23
,,,,,,,,,,,,,133400,0.12523478269577026,0,1.34,180.45
,,,,,,,,,,,,,133600,0.005570471286773682,0,1.34,180.45
,,,,,,,,,,,,,133800,0.06947404146194458,0,1.36,181.39
,,,,,,,,,,,,,134000,0.1126745343208313,0,1.36,181.44
,,,,,,,,,,,,,134200,0.0008981823921203613,0,1.38,182.17
,,,,,,,,,,,,,134400,-0.00010883808135986328,0,1.37,181.71
,,,,,,,,,,,,,134600,0.1440821886062622,0,1.39,182.27
,,,,,,,,,,,,,134800,0.013629317283630371,0,1.4,182.51
,,,,,,,,,,,,,135000,-0.0294497013092041,0,1.38,181.55
,,,,,,,,,,,,,135200,0.17845016717910767,0,1.41,182.86
,,,,,,,,,,,,,135400,0.12106871604919434,0,1.41,182.86
,,,,,,,,,,,,,135600,0.10740029811859131,0,1.41,182.86
,,,,,,,,,,,,,135800,0.0004731416702270508,0,1.4,182.59
,,,,,,,,,,,,,136000,0.07996469736099243,0,1.4,182.59
,,,,,,,,,,,,,136200,0.09339505434036255,0,1.43,184.1
,,,,,,,,,,,,,136400,-0.15981841087341309,0,1.45,185.06
,,,,,,,,,,,,,136600,0.0007522106170654297,0,1.45,185.06
,,,,,,,,,,,,,136800,-0.02142786979675293,0,1.49,186.94
,,,,,,,,,,,,,137000,0.0011565089225769043,0,1.49,186.94
,,,,,,,,,,,,,137200,0.018854737281799316,0,1.47,185.97
,,,,,,,,,,,,,137400,0.005501687526702881,0,1.47,185.97
,,,,,,,,,,,,,137600,0.24972248077392578,0,1.38,183.25
,,,,,,,,,,,,,137800,0.027908802032470703,0,1.4,184.0
,,,,,,,,,,,,,138000,0.00018650293350219727,0,1.42,184.77
,,,,,,,,,,,,,138200,-0.004871964454650879,0,1.39,183.58
,,,,,,,,,,,,,138400,0.029007911682128906,0,1.37,182.79
,,,,,,,,,,,,,138600,0.005353569984436035,0,1.36,182.62
,,,,,,,,,,,,,138800,4.231929779052734e-06,0,1.35,182.21
,,,,,,,,,,,,,139000,0.10298788547515869,0,1.35,182.23
,,,,,,,,,,,,,139200,-0.0028557777404785156,0,1.38,183.09
,,,,,,,,,,,,,139400,0.0014187097549438477,0,1.37,182.65
,,,,,,,,,,,,,139600,-0.00493311882019043,0,1.32,180.83
,,,,,,,,,,,,,139800,0.0032739639282226562,0,1.32,180.83
,,,,,,,,,,,,,140000,0.11537301540374756,0,1.32,181.01
,,,,,,,,,,,,,140200,-0.014006257057189941,0,1.34,181.72
,,,,,,,,,,,,,140400,0.002050459384918213,0,1.32,181.0
,,,,,,,,,,,,,140600,0.0017337203025817871,0,1.32,181.0
,,,,,,,,,,,,,140800,-0.004635214805603027,0,1.33,181.69
,,,,,,,,,,,,,141000,-0.0016344785690307617,0,1.33,181.69
,,,,,,,,,,,,,141200,-0.004779815673828125,0,1.27,179.23
,,,,,,,,,,,,,141400,0.003196418285369873,0,1.28,179.71
,,,,,,,,,,,,,141600,0.0187758207321167,0,1.28,179.71
,,,,,,,,,,,,,141800,-0.011119484901428223,0,1.29,180.23
,,,,,,,,,,,,,142000,0.012995421886444092,0,1.28,179.55
,,,,,,,,,,,,,142200,0.02825266122817993,0,1.28,179.55
,,,,,,,,,,,,,142400,0.06645983457565308,0,1.31,180.95
,,,,,,,,,,,,,142600,0.0017702579498291016,0,1.31,181.15
,,,,,,,,,,,,,142800,0.0016781091690063477,0,1.25,178.46
,,,,,,,,,,,,,143000,0.21105331182479858,0,1.25,178.46
,,,,,,,,,,,,,143200,0.0011775493621826172,0,1.31,179.65
,,,,,,,,,,,,,143400,0.0012032389640808105,0,1.31,179.65
,,,,,,,,,,,,,143600,-0.013163089752197266,0,1.31,179.65
,,,,,,,,,,,,,143800,-0.0001571178436279297,0,1.34,180.66
,,,,,,,,,,,,,144000,0.000807344913482666,0,1.38,182.6
,,,,,,,,,,,,,144200,0.1856069564819336,0,1.38,182.6
,,,,,,,,,,,,,144400,0.19349771738052368,0,1.36,181.72
,,,,,,,,,,,,,144600,0.0037596821784973145,0,1.36,181.72
,,,,,,,,,,,,,144800,0.002665400505065918,0,1.36,181.72
,,,,,,,,,,,,,145000,0.0639449954032898,0,1.35,181.45
,,,,,,,,,,,,,145200,0.0017845630645751953,0,1.43,185.21
,,,,,,,,,,,,,145400,-0.01597464084625244,0,1.41,184.48
,,,,,,,,,,,,,145600,0.01778888702392578,0,1.4,184.04
,,,,,,,,,,,,,145800,0.008298277854919434,0,1.4,184.04
