#{"t_start": 1610356255.6184256, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t24.0,291,439.17664
1.0,172,440.524581
1.0,172,441.874559
0.0,129,442.811679
0.0,129,443.792766
2.0,200,445.356203
5.0,352,448.152334
2.0,198,449.709669
1.0,175,451.05704
0.0,123,451.989458
1.0,177,453.426154
5.0,326,455.991952
0.0,127,456.922583
1.0,172,458.250987
4.0,319,460.910639
1.0,157,462.129092
4.0,325,464.749367
0.0,125,465.715366
1.0,174,467.083888
2.0,184,468.513259
4.0,279,470.688269
2.0,198,472.172161
0.0,129,473.13526
1.0,178,474.519971
0.0,125,475.485593
3.0,252,477.474491
2.0,224,479.232485
3.0,250,481.196542
0.0,125,482.157568
0.0,129,483.156416
2.0,198,484.708042
2.0,201,486.369669
4.0,280,488.57803
0.0,127,489.528102
1.0,157,490.735318
3.0,250,492.677133
0.0,129,493.68279
1.0,176,495.121343
1.0,174,496.421705
1.0,173,497.737136
1.0,153,498.837693
0.0,127,499.796307
1.0,170,501.098052
1.0,173,502.434953
0.0,125,503.361323
2.0,226,505.148263
0.0,127,506.105905
3.0,248,508.07825
2.0,185,509.489707
6.0,402,512.62435
1.0,160,513.821604
0.0,129,514.832073
0.0,129,515.818587
0.0,129,516.831835
1.0,157,518.126214
2.0,224,519.930976
2.0,202,521.525405
0.0,127,522.492861
0.0,127,523.429951
4.0,297,525.840131
0.0,127,526.82885
4.0,321,529.44734
4.0,320,532.007843
0.0,129,532.974608
1.0,173,534.288667
5.0,309,536.74253
0.0,127,537.738284
1.0,157,538.933118
4.0,281,541.161432
1.0,173,542.492074
5.0,350,545.32002
0.0,129,546.293656
6.0,275,548.47305
2.0,200,550.040457
1.0,176,551.376183
9.0,424,554.848413
4.0,299,557.186091
0.0,127,558.107691
0.0,127,559.020863
0.0,125,559.977979
2.0,200,561.540819
0.0,129,562.494418
1.0,155,563.636302
5.0,342,566.438699
3.0,248,568.382767
0.0,129,569.382152
4.0,299,571.797285
0.0,127,572.752203
0.0,129,573.770859
0.0,127,574.749282
3.0,253,576.732455
1.0,157,577.923524
0.0,129,578.899238
1.0,175,580.270774
2.0,202,581.886624
3.0,250,583.851795
0.0,129,584.812418
0.0,129,585.782652
6.0,339,588.482459
0.0,129,589.500459
0.0,127,590.488691
0.0,123,591.414093
1.0,177,592.801596
0.0,129,593.801677
3.0,252,595.801276
2.0,217,597.552415
4.0,301,599.960874
0.0,127,600.923199
0.0,125,601.894116
2.0,224,603.646507
0.0,129,604.622538
0.0,127,605.551444
2.0,202,607.197034
1.0,175,608.582756
2.0,201,610.184601
0.0,129,611.176792
0.0,125,612.101135
0.0,129,613.045384
5.0,350,615.834761
1.0,157,617.026192
3.0,271,619.184439
7.0,326,621.717389
0.0,127,622.695223
0.0,129,623.673281
3.0,232,625.49223
1.0,176,626.834545
0.0,129,627.796526
0.0,125,628.711491
2.0,204,630.299895
1.0,157,631.511755
0.0,127,632.469472
1.0,178,633.800332
0.0,129,634.774018
1.0,175,636.16888
5.0,299,638.548789
1.0,173,639.882154
2.0,201,641.494365
2.0,206,643.077277
1.0,158,644.26445
4.0,301,646.632628
4.0,319,1075.483102
0.0,129,1076.489713
2.0,202,1078.100993
2.0,207,1079.700351
2.0,224,1081.432839
0.0,129,1082.401828
3.0,247,1084.381188
0.0,129,1085.347849
2.0,208,1087.001013
2.0,200,1088.529547
0.0,127,1089.483989
0.0,129,1090.450345
0.0,127,1091.397761
0.0,129,1092.371441
4.0,299,1094.749293
0.0,125,1095.691766
0.0,129,1096.666886
3.0,270,1098.761046
0.0,125,1099.686452
3.0,236,1101.546943
0.0,129,1102.497344
1.0,175,1103.877927
0.0,125,1104.826343
2.0,220,1106.534477
0.0,127,1107.464839
1.0,175,1108.834275
0.0,129,1109.807383
0.0,129,1110.807896
