#{"t_start": 1610715426.2803998, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,447.720031
3.0,249,458.820142
3.0,249,469.771245
0.0,129,941.837949
5.0,355,956.333982
0.0,127,961.157807
0.0,127,1422.002313
0.0,127,1426.802524
0.0,127,1431.31865
0.0,129,1436.300499
2.0,198,1444.165764
3.0,246,1912.527683
1.0,173,1918.958241
4.0,297,1931.61094
3.0,270,2392.580673
2.0,185,2400.423226
2.0,200,2408.752109
3.0,233,2877.27092
1.0,155,2883.23437
0.0,127,2888.221379
4.0,282,3355.997648
0.0,127,3361.16198
0.0,127,3366.350122
2.0,201,3374.91977
2.0,185,3826.927153
3.0,274,3838.046545
1.0,171,3844.834092
1.0,173,3852.105195
0.0,125,4271.635171
1.0,176,4279.000287
0.0,127,4284.242853
0.0,129,4289.206077
1.0,155,4295.005192
0.0,127,4771.754887
0.0,127,4777.252949
2.0,223,4786.311636
2.0,217,5250.622951
1.0,155,5256.282248
1.0,171,5262.970226
4.0,299,5274.669162
1.0,173,5708.314488
0.0,129,5713.44776
2.0,202,5721.585764
0.0,127,5726.533285
0.0,127,6161.895761
0.0,127,6166.757733
3.0,228,6175.675378
2.0,202,6183.91884
1.0,157,6651.289963
13.0,480,6672.126361
4.0,299,7135.131627
0.0,129,7140.264575
0.0,129,7145.557057
2.0,198,7153.358351
2.0,200,7579.934045
5.0,350,7596.002921
0.0,127,7601.324356
0.0,127,8047.351444
0.0,127,8051.96227
0.0,127,8056.999902
2.0,202,8065.006796
0.0,127,8512.040078
0.0,127,8517.343607
0.0,129,8522.281848
5.0,350,8537.836646
2.0,222,9002.321015
5.0,352,9016.792525
6.0,397,9472.92741
4.0,299,9485.927538
0.0,125,9935.952544
0.0,127,9940.902054
0.0,129,9945.994713
4.0,280,9957.669906
4.0,297,10427.423405
0.0,127,10432.795192
0.0,125,10437.816329
2.0,198,10446.327965
1.0,155,10946.684849
0.0,125,10952.272945
0.0,125,10957.336183
0.0,129,10962.945217
3.0,248,11418.372981
0.0,125,11423.171954
0.0,127,11428.030646
9.0,404,11885.399423
0.0,125,11891.262255
5.0,350,11908.337734
0.0,127,11914.523512
0.0,129,12418.327602
4.0,297,12432.449688
2.0,202,12441.443981
5.0,350,12902.711288
0.0,127,12908.027989
0.0,125,12913.609148
4.0,280,13393.520831
2.0,198,13402.101939
0.0,129,13407.364159
0.0,125,13413.038241
9.0,404,13888.525208
0.0,125,13894.286206
0.0,127,13899.383752
2.0,200,14349.02218
1.0,157,14355.771631
0.0,129,14361.615084
0.0,127,14367.146911
0.0,127,14372.326576
2.0,202,14828.602411
4.0,299,14840.630683
2.0,200,14848.419061
0.0,127,15267.050132
2.0,200,15275.344448
2.0,202,15283.490279
9.0,404,15716.569408
2.0,200,15723.99411
0.0,129,15728.391569
2.0,200,16136.230783
0.0,129,16140.994179
4.0,297,16152.366094
0.0,129,16156.846714
9.0,380,16598.924468
0.0,127,16604.210976
0.0,127,16609.141475
0.0,127,17040.902431
2.0,202,17048.052161
2.0,218,17056.392291
1.0,155,17062.588258
1.0,171,17532.975883
5.0,350,17547.758913
0.0,127,17552.590389
1.0,157,18001.984085
5.0,350,18016.554316
5.0,350,18467.576432
0.0,125,18472.021957
0.0,129,18476.114246
12.0,431,18904.01768
3.0,248,18914.09538
0.0,129,18919.119474
9.0,401,19360.464357
0.0,127,19365.540683
5.0,350,19808.802385
2.0,202,19816.879033
0.0,125,19820.9613
6.0,396,20257.558702
8.0,378,20271.425745
0.0,127,20695.359168
6.0,377,20710.917444
0.0,129,20715.583781
0.0,129,20720.438986
3.0,248,21164.842679
9.0,401,21180.512092
3.0,248,21627.85093
0.0,123,21632.396574
3.0,269,21643.017348
0.0,125,22059.897216
3.0,251,22069.762455
6.0,399,22481.417649
5.0,350,22493.840069
3.0,248,22502.568716
0.0,125,22941.634608
2.0,199,22948.743381
0.0,127,22953.199879
4.0,297,23398.928135
0.0,127,23403.605206
2.0,200,23411.20261
5.0,350,23856.363931
0.0,127,23861.101751
0.0,127,23865.924674
5.0,350,24307.86704
0.0,125,24312.655839
0.0,125,24317.100232
5.0,350,24330.580078
9.0,404,24764.190472
2.0,224,24773.099997
2.0,202,25230.723245
0.0,127,25235.617474
2.0,207,25243.543487
1.0,173,25249.891807
0.0,127,25682.803315
1.0,178,25688.834527
4.0,297,25700.573919
0.0,129,25705.774815
9.0,404,26104.558649
0.0,125,26108.963968
4.0,297,26523.397929
2.0,202,26531.302674
9.0,404,26986.216594
0.0,127,26991.001273
0.0,127,26995.900073
0.0,127,27000.961759
5.0,350,27448.134589
2.0,184,27454.816331
2.0,202,27462.549463
0.0,125,27466.50987
3.0,234,27908.514074
6.0,380,27923.369756
2.0,202,28360.513317
2.0,202,28368.053889
0.0,125,28372.878522
2.0,200,28789.923064
5.0,329,28802.321769
1.0,155,28809.169487
0.0,127,28813.635501
0.0,127,29281.035902
3.0,254,29291.51582
1.0,157,29297.837868
1.0,155,29304.013504
0.0,127,29742.498847
0.0,125,29747.461934
0.0,127,29751.581206
0.0,127,29756.061035
0.0,129,29760.474626
4.0,297,30188.189185
1.0,176,30194.638476
9.0,404,30641.053326
1.0,178,30647.925517
6.0,368,31105.186579
5.0,350,31120.338218
1.0,157,31126.891565
13.0,457,31546.099327
2.0,202,31553.698466
1.0,154,31950.79905
1.0,155,31956.394345
5.0,350,31969.536177
0.0,129,31973.845149
1.0,176,32382.339274
3.0,230,32391.319444
0.0,125,32395.897428
5.0,328,32787.010976
3.0,248,32797.098792
2.0,201,32805.03372
0.0,129,33250.002757
3.0,267,33260.708247
2.0,225,33269.315788
5.0,350,33682.415048
9.0,404,34065.568044
0.0,127,34070.352685
0.0,129,34074.932868
5.0,350,34087.943075
3.0,254,34489.979337
1.0,157,34496.202183
5.0,350,34913.187487
0.0,127,34918.294623
0.0,129,34923.442737
0.0,129,34928.548028
9.0,404,35352.490723
9.0,404,35368.155676
5.0,350,35779.909645
1.0,172,35785.4595
0.0,129,35789.885925
1.0,157,36173.056362
6.0,396,36188.190363
1.0,159,36193.845584
0.0,129,36582.227377
0.0,125,36586.576391
0.0,127,36591.079697
2.0,223,36598.295578
1.0,155,36603.059277
5.0,350,37024.589148
3.0,235,37034.482002
10.0,453,37460.576113
1.0,155,37465.664701
0.0,129,37858.542363
2.0,202,37865.71947
2.0,184,37871.631103
0.0,127,37875.987629
5.0,315,38269.606877
4.0,284,38279.838788
0.0,127,38284.849035
1.0,155,38662.882727
4.0,299,38674.230238
5.0,350,39106.11617
5.0,350,39119.974794
4.0,297,39522.539474
4.0,277,39532.381453
0.0,129,39537.316689
2.0,204,39544.439528
5.0,310,39936.359622
2.0,201,39943.185134
1.0,157,39948.695842
10.0,451,40354.604809
0.0,125,40358.635798
1.0,157,40732.83913
2.0,202,40739.607175
7.0,426,41142.942356
6.0,355,41156.348415
4.0,297,41548.389383
5.0,350,41560.50859
8.0,450,41946.168902
4.0,245,41954.196631
1.0,177,41959.695882
2.0,221,42339.004925
2.0,224,42346.900899
1.0,177,42353.016707
3.0,232,42728.319926
9.0,425,42743.622108
10.0,431,43149.960669
1.0,155,43154.949276
0.0,123,43159.246766
12.0,530,43554.949074
2.0,203,43940.488189
1.0,157,43946.054255
9.0,404,43961.08283
4.0,241,44344.536882
1.0,172,44350.659074
3.0,214,44358.417257
5.0,329,44744.372856
1.0,155,44749.676875
1.0,155,44755.526484
0.0,127,44759.606622
1.0,173,45150.174233
9.0,404,45165.390746
5.0,350,45552.853163
2.0,199,45560.404483
6.0,394,45953.362466
1.0,157,45959.280392
0.0,127,45963.898234
4.0,297,46352.254657
4.0,279,46362.218684
5.0,350,46748.620164
13.0,558,46770.242708
5.0,348,47165.665816
3.0,231,47174.775093
5.0,307,47561.443122
2.0,203,47569.052292
1.0,177,47574.840855
4.0,276,47960.467692
1.0,173,47966.705281
2.0,187,47972.569267
6.0,339,48360.861601
11.0,432,48748.889855
9.0,506,48767.963846
11.0,472,49156.627556
13.0,559,49564.304961
9.0,404,49944.607491
2.0,202,49951.800775
2.0,203,49958.793098
9.0,328,50352.142845
7.0,373,50366.305848
7.0,347,50778.343017
1.0,176,50784.960362
2.0,192,50791.72425
3.0,236,51168.053797
11.0,497,51187.0513
6.0,321,51584.20125
6.0,321,51595.795141
5.0,312,51965.820633
6.0,378,51980.113652
6.0,343,52370.631108
15.0,536,52761.630746
5.0,314,52773.313824
3.0,252,53152.764552
14.0,383,53166.804324
8.0,419,53563.057701
1.0,157,53568.428759
14.0,648,53948.318595
5.0,275,54340.095324
15.0,634,54734.83002
9.0,328,54746.865052
4.0,301,55120.76074
15.0,502,55139.39067
6.0,325,55533.067678
0.0,127,55536.878404
1.0,174,55543.089685
6.0,343,55917.533228
6.0,360,55930.573324
6.0,352,56328.395595
8.0,435,56711.429022
20.0,508,56728.315873
6.0,310,57111.423121
7.0,358,57125.100675
2.0,204,57509.349876
8.0,442,57524.697899
4.0,259,57896.042654
8.0,423,57911.534036
3.0,212,58299.291736
10.0,379,58313.556757
9.0,403,58688.292076
4.0,268,58697.944442
10.0,400,59094.42096
10.0,497,59484.269091
2.0,207,59491.804294
3.0,255,59500.982586
3.0,236,59875.121706
9.0,404,59890.387038
