#{"t_start": 1610715425.2600653, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,173,450.711217
0.0,127,456.156464
0.0,127,461.447694
2.0,200,470.191878
1.0,173,944.077643
2.0,199,951.675673
1.0,155,957.983158
1.0,171,964.511653
1.0,157,1426.750746
1.0,171,1433.213107
2.0,205,1441.335796
6.0,380,1915.553972
2.0,200,1923.388911
0.0,129,1928.647571
1.0,174,2385.031583
1.0,176,2392.253596
1.0,156,2398.641228
6.0,403,2874.660751
0.0,125,2879.947066
2.0,201,2887.918997
0.0,127,2893.194036
0.0,125,2897.36393
2.0,221,3363.111062
0.0,129,3368.365052
1.0,155,3374.797108
1.0,175,3382.222889
0.0,127,3831.604861
2.0,222,3840.224212
1.0,175,3846.984098
1.0,157,3853.7266
3.0,234,4278.592659
1.0,153,4284.736064
1.0,177,4291.72965
1.0,153,4769.490365
0.0,125,4774.213861
3.0,234,4784.018501
0.0,127,4789.355589
2.0,226,5253.611833
2.0,201,5261.531081
0.0,127,5266.279678
1.0,173,5272.780151
1.0,155,5705.243313
0.0,129,5710.419165
0.0,125,5715.442925
0.0,129,5720.099055
2.0,198,5728.43467
3.0,250,6168.983593
0.0,125,6173.659652
1.0,173,6180.587037
1.0,157,6186.593881
0.0,123,6652.608423
2.0,200,6660.513721
0.0,125,6665.825223
2.0,202,6674.210694
4.0,299,7137.007805
0.0,125,7142.319095
1.0,157,7148.621962
0.0,127,7153.203159
0.0,127,7576.530335
0.0,129,7581.910162
1.0,172,7589.80259
5.0,350,8046.094155
0.0,125,8051.028336
9.0,401,8067.41337
2.0,202,8518.215038
3.0,248,8529.06584
0.0,127,8534.139027
0.0,129,8539.322027
3.0,248,9005.010535
3.0,246,9014.772409
0.0,125,9019.41561
0.0,125,9463.743567
2.0,202,9472.003968
0.0,129,9477.409059
0.0,129,9482.556995
0.0,127,9487.490986
9.0,404,9949.872067
5.0,350,10421.562049
0.0,127,10426.79589
1.0,157,10433.602427
9.0,380,10944.166372
8.0,354,10960.479744
3.0,246,10971.424393
5.0,350,11430.807989
0.0,127,11435.999934
6.0,382,11893.131625
5.0,350,11910.254065
0.0,123,11916.192816
0.0,127,12419.913372
1.0,175,12428.196749
5.0,350,12444.244008
4.0,277,12902.084785
0.0,127,12907.414844
0.0,125,12912.76453
5.0,352,13396.268801
0.0,129,13401.833249
2.0,200,13410.480219
2.0,202,13876.473983
2.0,200,13885.403578
0.0,129,13891.050206
0.0,127,13896.587252
2.0,200,14346.166521
5.0,350,14362.287033
0.0,129,14367.923463
5.0,350,14830.851258
0.0,129,14836.087454
5.0,369,15264.39141
4.0,299,15277.123626
1.0,175,15284.000357
5.0,372,15715.485573
4.0,299,15727.15142
0.0,129,15731.747127
0.0,129,16136.599257
5.0,350,16150.227236
2.0,220,16158.468922
2.0,202,16592.627847
2.0,220,16601.918432
2.0,198,16610.139486
0.0,125,17041.774303
0.0,129,17046.297633
2.0,200,17053.952258
0.0,129,17058.390904
0.0,127,17063.359436
0.0,125,17531.629234
2.0,200,17539.555794
2.0,200,17547.999608
0.0,125,17552.868776
2.0,200,18004.081486
0.0,129,18008.989842
3.0,271,18020.215469
0.0,127,18025.245302
2.0,202,18469.651743
0.0,125,18473.968332
2.0,202,18481.092758
0.0,129,18485.625803
0.0,125,18901.479993
0.0,127,18905.858689
5.0,352,18920.654563
0.0,125,19350.046063
0.0,127,19355.107139
0.0,129,19359.802378
0.0,127,19364.870501
5.0,350,19808.431798
0.0,125,19812.686455
0.0,129,19817.87644
2.0,202,19824.997512
0.0,129,19830.107306
0.0,129,20255.56101
7.0,322,20267.08218
2.0,202,20274.900348
0.0,127,20699.041065
0.0,129,20703.752453
0.0,127,20708.559698
0.0,125,20713.554957
8.0,375,21163.241588
2.0,198,21170.669154
10.0,453,21625.883883
0.0,129,21631.046945
5.0,328,21643.913907
3.0,271,22066.904607
0.0,127,22071.638997
2.0,198,22079.335206
2.0,198,22482.515603
5.0,350,22494.965312
0.0,125,22498.825345
0.0,127,22503.203795
0.0,125,22942.297114
0.0,127,22946.722935
2.0,198,22953.869241
1.0,155,22959.484356
2.0,202,23401.59486
1.0,173,23408.002866
0.0,127,23412.702411
9.0,389,23859.220732
0.0,125,23864.140126
1.0,157,23869.859476
2.0,200,23877.507072
0.0,125,24310.428602
0.0,129,24315.574364
2.0,202,24323.015218
0.0,127,24327.94482
3.0,271,24754.723625
0.0,129,24760.028066
0.0,127,24764.743636
2.0,198,24772.610929
2.0,200,25230.11893
0.0,127,25235.152939
0.0,125,25239.628563
1.0,157,25245.567436
0.0,129,25250.107465
0.0,129,25682.908195
2.0,202,25690.115166
2.0,207,25698.532707
2.0,202,25706.203545
2.0,198,26097.794708
5.0,326,26109.352615
0.0,127,26114.078213
4.0,282,26527.708749
0.0,127,26532.639287
1.0,177,26538.580665
0.0,129,26543.207474
2.0,200,26990.716221
2.0,198,26998.54373
5.0,350,27446.046743
