#{"t_start": 1610715425.756172, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,123,447.816535
0.0,125,453.29827
1.0,155,459.869651
0.0,129,464.966446
1.0,155,471.864772
2.0,202,946.836016
1.0,153,952.348092
0.0,125,957.401063
2.0,201,965.085831
1.0,172,1428.190157
2.0,206,1436.230994
0.0,129,1441.001375
1.0,174,1448.07266
2.0,222,1915.262787
2.0,222,1924.153257
0.0,129,1929.321086
0.0,127,2383.644763
1.0,155,2390.044538
2.0,222,2399.325884
0.0,123,2404.504488
0.0,127,2409.429185
2.0,198,2876.276675
2.0,225,2885.445814
2.0,183,2893.197528
1.0,155,3355.130602
3.0,270,3366.714762
0.0,127,3371.853515
2.0,203,3380.462595
2.0,183,3832.290603
0.0,127,3836.917092
1.0,175,3844.053885
1.0,175,3851.284745
0.0,125,4270.86729
2.0,200,4279.226234
1.0,173,4286.457228
1.0,173,4293.162824
1.0,176,4771.882108
1.0,154,4778.534947
2.0,203,4786.71666
1.0,175,4794.348233
2.0,182,5255.950261
1.0,153,5261.981878
0.0,127,5266.598148
0.0,125,5271.262713
2.0,222,5706.672883
0.0,127,5711.761272
2.0,217,5720.45607
0.0,129,5725.652787
4.0,296,6168.278349
0.0,127,6173.01697
2.0,201,6181.200996
1.0,173,6648.843699
1.0,173,6655.941284
0.0,127,6660.887327
0.0,129,6666.316587
0.0,127,6671.352345
0.0,123,6676.633357
1.0,169,7133.924241
2.0,200,7141.929075
0.0,129,7147.020269
0.0,129,7151.416607
2.0,202,7578.142526
0.0,129,7583.897038
0.0,127,7589.544846
2.0,200,7598.065093
0.0,129,8043.97162
5.0,350,8058.88915
0.0,125,8063.76053
0.0,127,8068.324672
10.0,432,8529.860028
0.0,125,8534.826736
0.0,129,8540.061701
0.0,129,9000.234066
0.0,129,9005.568987
4.0,275,9016.487764
0.0,129,9020.964703
2.0,202,9469.080845
0.0,127,9474.104801
1.0,173,9481.417568
0.0,129,9486.54583
0.0,127,9936.648551
0.0,127,9941.64817
0.0,127,9946.617514
4.0,297,9959.019093
1.0,155,10422.096311
2.0,198,10430.87706
4.0,297,10444.030305
0.0,129,10942.893755
0.0,129,10948.586401
4.0,299,10962.186087
0.0,129,10967.642735
