#{"t_start": 1610715427.3947587, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,446.443496
2.0,201,455.227571
2.0,203,463.976241
1.0,178,938.594893
0.0,129,943.635324
1.0,151,949.2028
1.0,171,956.147415
1.0,155,961.942614
2.0,226,1427.187279
1.0,171,1433.838765
1.0,173,1440.458632
0.0,129,1445.343019
1.0,157,1909.725765
2.0,223,1918.55948
0.0,129,1923.870495
0.0,125,1928.7518
0.0,125,2383.109515
3.0,232,2392.878991
0.0,127,2398.035292
2.0,218,2407.219114
1.0,174,2872.856483
0.0,129,2878.271025
2.0,201,2886.159997
0.0,125,2891.414545
2.0,187,3354.716572
1.0,157,3361.233346
0.0,127,3366.433198
1.0,175,3373.826337
1.0,156,3380.354481
1.0,177,3831.525668
2.0,204,3839.77888
1.0,155,3845.505125
2.0,204,4269.176711
3.0,249,4279.746998
2.0,225,4289.088335
1.0,175,4767.787698
0.0,129,4772.843814
2.0,224,4782.091959
1.0,154,4788.631265
0.0,125,4793.657409
1.0,155,5254.227438
1.0,178,5261.370843
3.0,233,5270.424396
1.0,155,5702.817901
0.0,129,5708.058723
1.0,155,5714.398491
1.0,176,5721.280809
2.0,224,6160.95945
0.0,129,6165.874716
3.0,245,6175.677898
1.0,171,6182.450865
4.0,300,6655.880776
3.0,248,6666.576447
0.0,129,6671.806499
2.0,183,7130.165929
5.0,344,7144.551671
6.0,377,7578.563068
2.0,202,7587.935763
5.0,368,8045.096147
0.0,129,8049.944026
3.0,229,8059.491879
1.0,155,8065.078195
0.0,127,8512.427441
2.0,200,8520.629784
0.0,127,8526.264321
0.0,129,8531.37049
0.0,127,8536.45401
0.0,129,8996.790912
0.0,125,9001.815763
3.0,250,9011.754411
5.0,350,9465.890346
2.0,202,9474.404191
0.0,129,9479.536889
2.0,202,9487.658213
4.0,299,9945.639735
2.0,198,9953.682633
8.0,373,10426.800395
0.0,127,10432.141962
2.0,200,10440.713303
0.0,129,10446.003366
5.0,329,10954.633042
0.0,127,10960.264098
5.0,350,11420.327173
0.0,129,11425.190725
0.0,127,11430.304682
2.0,200,11438.645177
2.0,202,11887.283359
0.0,129,11893.116046
8.0,377,11911.937166
9.0,404,12429.595558
0.0,125,12434.730124
9.0,380,12897.881231
5.0,350,12914.194302
0.0,127,13386.800667
0.0,129,13392.087631
0.0,129,13397.836128
0.0,125,13402.338274
0.0,123,13407.788851
9.0,404,13883.563817
0.0,127,13889.153208
5.0,350,14345.864196
0.0,125,14351.145378
3.0,246,14362.526251
0.0,127,14367.915693
0.0,127,14373.081031
2.0,200,14829.104061
5.0,350,14843.383633
4.0,299,15269.264162
3.0,246,15279.566735
0.0,129,15284.705846
0.0,127,15706.124576
0.0,129,15710.847745
0.0,125,15715.398681
0.0,127,15719.515983
0.0,129,15724.477837
0.0,125,15728.789979
5.0,350,16142.836423
0.0,127,16147.168569
0.0,127,16151.790886
0.0,127,16156.285683
0.0,129,16587.115866
0.0,129,16592.380172
0.0,127,16597.292505
2.0,202,16605.978685
0.0,127,17037.704058
0.0,127,17042.266838
2.0,202,17049.835866
2.0,198,17057.239706
7.0,429,17538.652221
6.0,396,17998.787821
0.0,129,18003.702303
4.0,299,18016.162876
0.0,125,18021.083115
0.0,129,18462.667448
5.0,344,18475.44458
0.0,127,18479.921786
0.0,123,18484.103848
0.0,127,18900.124588
5.0,350,18914.249114
2.0,200,18922.533275
9.0,404,19364.014032
0.0,127,19368.798628
0.0,129,19373.48835
0.0,129,19807.61241
