#{"t_start": 1610951208.4273052, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,383.997302
3.0,269,393.159556
2.0,220,400.297427
0.0,129,801.507361
2.0,205,808.417548
4.0,316,819.580465
2.0,202,1225.962571
0.0,129,1230.235423
3.0,216,1237.544924
1.0,175,1243.370198
0.0,129,1609.69204
0.0,129,1613.918019
1.0,173,1619.79514
0.0,129,1624.165228
0.0,129,1628.329314
6.0,399,2043.50064
2.0,221,2051.116183
0.0,127,2461.396858
0.0,129,2465.837998
0.0,127,2470.147715
0.0,129,2474.635982
4.0,302,2883.919036
2.0,202,2890.98062
0.0,127,2895.263181
3.0,247,2904.10321
1.0,173,3274.657912
0.0,125,3278.852166
3.0,257,3288.008251
0.0,127,3292.256664
0.0,129,3668.56536
2.0,204,3675.67335
3.0,251,3684.402236
0.0,129,3688.716022
0.0,123,4104.357387
2.0,188,4110.575513
1.0,155,4115.522256
0.0,129,4119.710684
0.0,129,4513.420184
0.0,129,4517.498553
3.0,273,4526.682278
0.0,127,4530.659578
2.0,223,4883.831918
0.0,127,4887.966834
3.0,232,4895.928675
1.0,157,4901.024257
4.0,301,5267.178629
3.0,269,5276.435856
2.0,200,5682.583195
4.0,299,5692.933322
1.0,171,5698.613955
0.0,123,5702.597075
2.0,202,6102.862994
0.0,127,6106.903861
0.0,129,6110.989694
3.0,250,6119.534626
1.0,155,6472.390415
1.0,178,6478.232241
4.0,299,6488.451426
0.0,127,6847.197617
0.0,127,6851.466313
1.0,175,6857.279719
0.0,125,6861.332006
2.0,204,7269.585821
0.0,129,7273.824923
2.0,203,7280.813347
7.0,432,7684.561893
1.0,173,7690.175724
3.0,228,7697.721499
3.0,251,8067.49889
0.0,129,8071.530261
0.0,125,8075.535309
2.0,221,8082.793711
4.0,319,8449.698672
2.0,202,8456.28458
0.0,129,8460.390373
2.0,223,8829.762379
3.0,252,8838.280139
1.0,155,8843.436689
0.0,127,8847.489516
1.0,173,9214.369086
0.0,129,9218.355544
0.0,129,9222.566345
1.0,173,9228.265938
4.0,297,9605.816621
1.0,177,9611.595765
3.0,232,9619.50357
0.0,129,9979.823135
0.0,127,9983.993438
2.0,201,9990.528266
1.0,176,9996.212824
1.0,173,10348.776607
1.0,173,10354.591563
0.0,127,10358.805336
0.0,127,10362.761916
0.0,125,10366.526179
0.0,129,10738.925353
6.0,358,10751.5465
1.0,155,10756.63488
3.0,252,11125.381767
3.0,272,11134.751978
1.0,155,11139.819614
0.0,123,11501.363789
0.0,127,11505.42825
3.0,231,11513.329647
0.0,127,11517.527676
1.0,171,11523.235183
0.0,129,11901.934384
0.0,125,11906.078526
0.0,125,11910.109873
1.0,178,11916.153733
1.0,173,12290.150594
1.0,157,12295.310226
1.0,155,12300.447976
2.0,202,12307.209628
2.0,220,12681.445116
3.0,252,12690.046284
0.0,129,12694.237916
1.0,153,12699.435012
1.0,157,13068.952712
0.0,123,13072.881663
3.0,231,13080.543997
0.0,127,13084.67892
1.0,172,13448.716253
2.0,224,13456.507752
5.0,308,13467.145683
1.0,170,13826.557534
2.0,224,13834.219473
0.0,129,13838.340738
4.0,276,14203.36316
4.0,323,14214.381584
0.0,127,14218.513491
2.0,225,14582.180377
0.0,129,14586.279536
2.0,198,14592.900343
0.0,129,14597.098187
0.0,129,14601.24474
2.0,222,14964.666624
3.0,252,14972.949556
0.0,129,14977.078348
0.0,127,15362.139912
7.0,325,15373.25343
2.0,202,15379.921021
2.0,199,15745.962739
4.0,285,15755.637555
2.0,224,15763.167816
0.0,127,16119.652975
0.0,125,16123.823088
2.0,200,16130.675135
1.0,177,16136.680545
1.0,173,16524.784395
3.0,248,16533.62478
1.0,157,16539.15069
3.0,270,16960.706601
0.0,127,16964.647835
0.0,129,16968.810809
2.0,202,16975.6995
1.0,157,16980.821515
0.0,129,17369.635333
0.0,127,17373.856622
3.0,250,17382.934905
0.0,127,17387.212453
0.0,127,17765.840911
3.0,237,17773.997248
0.0,125,17778.066871
4.0,278,18180.504836
0.0,123,18184.458238
4.0,323,18195.693387
0.0,127,18199.842755
1.0,173,18592.177282
2.0,200,18598.958434
0.0,127,18603.073153
5.0,353,18980.569578
2.0,222,18988.401094
1.0,155,18993.657686
4.0,317,19369.288674
0.0,129,19373.503098
0.0,129,19377.749617
0.0,125,19381.923725
4.0,282,19792.662071
1.0,175,19798.206101
3.0,251,19806.63449
3.0,250,20208.938378
3.0,272,20218.319026
1.0,158,20223.63789
1.0,175,20635.065219
0.0,129,20639.182122
0.0,127,20643.278693
2.0,202,20649.964687
1.0,172,21030.397383
2.0,220,21038.025952
0.0,129,21042.29826
0.0,129,21046.600956
2.0,222,21453.566489
1.0,173,21459.531137
7.0,324,21470.879668
0.0,129,21475.173586
0.0,127,21881.628232
3.0,252,21890.262
3.0,232,21898.546558
0.0,129,22274.508311
0.0,127,22278.67914
2.0,201,22285.652686
2.0,206,22292.843491
3.0,250,22672.87316
0.0,129,22677.31247
5.0,352,22689.968215
0.0,129,23110.6582
0.0,125,23114.838049
2.0,223,23122.638252
0.0,123,23126.655776
0.0,127,23548.739689
2.0,200,23555.61837
0.0,127,23559.824566
3.0,249,23568.59326
0.0,129,23955.391822
0.0,127,23959.681618
0.0,125,23963.808198
0.0,125,23968.033489
3.0,253,23977.02378
1.0,157,24393.532348
1.0,153,24398.4102
0.0,127,24402.403425
3.0,228,24410.140063
0.0,127,24834.174499
0.0,127,24838.328286
3.0,234,24846.430302
3.0,271,25264.759295
2.0,200,25271.512934
0.0,125,25275.651275
2.0,200,25282.610206
4.0,317,25719.60098
1.0,153,25724.861272
1.0,155,25730.325403
2.0,217,26156.348438
0.0,127,26160.545456
2.0,201,26167.29394
0.0,127,26171.672427
0.0,129,26175.979904
0.0,127,26588.137385
0.0,125,26592.152053
5.0,351,26604.467991
2.0,222,27013.73426
0.0,129,27017.989851
2.0,184,27024.261761
2.0,188,27030.633328
0.0,129,27397.158633
0.0,127,27401.176022
3.0,230,27409.167336
1.0,171,27415.12764
0.0,127,27779.119214
1.0,152,27784.378644
0.0,127,27788.61776
1.0,157,27793.862077
2.0,201,27800.687015
2.0,222,28166.003888
1.0,173,28171.848223
1.0,178,28177.940356
0.0,127,28550.287879
0.0,129,28554.519269
0.0,127,28558.62854
0.0,129,28562.704427
1.0,176,28568.819767
0.0,129,28947.874516
0.0,129,28952.094171
0.0,127,28956.220757
3.0,246,28964.875686
0.0,127,28969.062558
2.0,187,29354.289898
1.0,155,29359.654156
0.0,129,29364.08722
0.0,129,29368.457349
1.0,175,29757.111253
1.0,155,29762.359319
0.0,127,29766.463578
0.0,127,29770.654251
0.0,123,29774.674294
1.0,155,30145.742916
1.0,173,30151.514545
1.0,155,30156.688367
5.0,352,30534.689895
3.0,248,30543.357954
1.0,169,30549.092041
1.0,169,30554.794783
0.0,123,30931.137749
2.0,224,30939.014181
2.0,222,30946.737705
1.0,173,31317.386782
2.0,223,31325.017688
2.0,204,31332.174894
0.0,129,31336.377431
3.0,250,31711.899139
2.0,206,31718.853508
2.0,217,31726.372147
3.0,270,32111.796901
0.0,129,32116.061098
0.0,125,32120.30158
0.0,129,32124.704723
0.0,127,32128.931865
0.0,125,32505.200951
1.0,175,32510.918422
1.0,158,32516.007727
5.0,329,32886.010536
0.0,129,32890.037497
4.0,301,32900.457486
5.0,329,33280.348405
0.0,127,33284.59881
1.0,157,33290.106168
0.0,125,33294.235312
