#{"t_start": 1610951210.595872, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,175,383.54121
0.0,127,387.576884
3.0,234,395.341331
0.0,127,399.249962
2.0,222,803.933681
0.0,127,808.059393
0.0,127,812.123575
0.0,125,816.27292
1.0,154,1220.858355
0.0,125,1225.034788
9.0,405,1239.327648
2.0,188,1607.724601
1.0,176,1613.697743
2.0,220,1621.396738
2.0,183,2028.570021
1.0,173,2034.329355
2.0,198,2041.155729
0.0,125,2045.261692
0.0,129,2049.53084
0.0,129,2459.995569
3.0,230,2468.208764
0.0,125,2472.560384
4.0,301,2881.782491
0.0,127,2885.95064
0.0,129,2890.291311
0.0,129,2894.643322
0.0,125,2898.930346
0.0,129,2903.243202
0.0,129,3272.168023
3.0,228,3280.302301
2.0,202,3287.233846
3.0,230,3667.467279
1.0,155,3672.692503
3.0,237,3680.938832
0.0,123,3684.942422
5.0,371,4109.549083
0.0,129,4113.577808
0.0,129,4117.762592
0.0,125,4511.351092
0.0,125,4515.251214
3.0,272,4524.394503
0.0,125,4528.296936
3.0,250,4882.500319
1.0,174,4888.361167
1.0,155,4893.459706
1.0,169,4899.01322
0.0,125,5258.739469
1.0,172,5264.499766
1.0,175,5270.34859
6.0,359,5682.203157
0.0,129,5686.358477
2.0,203,5693.318526
0.0,127,5697.424636
1.0,155,6096.015783
1.0,173,6101.731022
0.0,125,6105.727658
5.0,325,6116.898849
0.0,127,6468.809328
2.0,201,6475.435694
0.0,129,6479.609393
3.0,248,6842.684503
2.0,203,6849.637858
1.0,170,6855.281735
1.0,173,6861.061958
0.0,125,7266.384466
1.0,157,7271.744023
0.0,129,7275.913415
1.0,173,7281.765486
2.0,185,7287.858385
0.0,127,7680.663581
0.0,125,7684.570697
0.0,127,7688.598176
3.0,274,7697.751805
0.0,129,8063.248911
1.0,175,8068.940956
3.0,226,8076.488043
4.0,302,8442.72914
1.0,173,8448.395779
4.0,282,8457.82306
0.0,129,8823.757208
0.0,127,8827.859514
0.0,129,8831.925195
1.0,175,8837.817957
2.0,222,8845.284513
6.0,377,9219.380154
0.0,127,9223.581546
3.0,252,9599.47502
3.0,270,9608.551772
4.0,322,9975.897039
5.0,333,9987.287746
2.0,201,9993.84928
4.0,281,10350.421612
0.0,129,10354.572453
3.0,250,10362.865522
1.0,151,10736.023839
0.0,127,10740.177831
0.0,125,10744.210224
0.0,129,10748.404384
3.0,230,10756.196494
1.0,157,11121.601233
2.0,198,11128.128787
0.0,129,11132.377342
1.0,175,11138.246674
1.0,155,11500.935031
0.0,127,11504.982727
1.0,173,11510.77245
1.0,154,11515.98347
2.0,221,11897.978557
0.0,125,11902.114926
0.0,129,11906.316859
0.0,127,11910.482588
4.0,317,12289.702072
1.0,173,12295.466484
2.0,205,12302.387753
1.0,173,12308.090811
3.0,270,12684.102411
2.0,200,12690.927678
0.0,129,12695.238583
0.0,127,13063.766625
4.0,279,13073.198642
5.0,330,13084.552761
0.0,129,13447.027253
5.0,328,13458.517724
0.0,123,13462.526315
0.0,127,13466.594434
0.0,127,13824.508294
2.0,186,13830.739927
0.0,127,13834.781715
0.0,129,13838.942847
1.0,176,14200.388528
0.0,125,14204.374723
0.0,127,14208.403978
1.0,173,14214.085806
0.0,127,14218.171021
5.0,368,14586.99736
1.0,157,14592.163968
0.0,127,14596.241971
0.0,129,14956.360322
2.0,204,14963.147944
4.0,284,14972.572954
2.0,201,15360.307636
1.0,155,15365.278597
0.0,125,15369.215966
1.0,176,15375.019671
1.0,173,15380.730441
1.0,171,15745.755608
3.0,251,15754.254061
3.0,250,15762.710319
0.0,127,16119.241539
3.0,270,16128.749141
2.0,202,16135.633429
1.0,176,16523.91933
0.0,129,16528.222087
0.0,129,16532.640593
4.0,282,16542.912135
1.0,157,16960.038283
0.0,129,16964.151097
0.0,127,16968.185816
0.0,129,16972.236292
1.0,173,16978.099962
0.0,125,17366.776702
1.0,175,17372.93383
2.0,201,17380.033106
0.0,125,17384.209024
0.0,127,17762.826352
0.0,127,17766.994195
0.0,129,17771.202573
1.0,154,17776.349493
1.0,157,17781.697818
0.0,125,18178.430116
5.0,310,18189.136258
0.0,125,18193.200014
1.0,173,18199.016051
