#{"t_start": 1610951212.0276773, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,220,383.726767
2.0,220,391.097384
3.0,274,797.211472
1.0,151,802.283123
2.0,222,809.836959
2.0,181,816.088628
3.0,251,1224.356435
2.0,224,1231.982286
0.0,129,1236.218022
0.0,127,1240.212424
0.0,123,1606.319822
1.0,156,1611.522754
3.0,246,1620.195614
2.0,201,2028.079819
5.0,346,2040.24959
1.0,153,2045.325351
0.0,129,2049.566987
3.0,250,2464.677549
0.0,125,2468.992622
0.0,127,2473.320106
0.0,129,2477.756493
1.0,178,2882.243877
2.0,205,2889.413002
2.0,200,2896.450027
2.0,222,3268.963667
0.0,129,3273.238746
0.0,129,3277.624583
1.0,155,3282.894298
0.0,127,3287.121099
1.0,155,3664.477178
0.0,129,3668.79101
0.0,127,3672.999315
2.0,203,3679.9777
2.0,184,4097.99865
1.0,155,4103.058119
0.0,129,4107.135211
5.0,320,4118.050548
0.0,127,4511.751641
1.0,155,4516.726451
4.0,301,4526.787139
3.0,232,4880.367506
1.0,157,4885.594107
2.0,183,4891.701722
0.0,127,4895.808819
0.0,125,5255.479439
0.0,125,5259.4428
1.0,173,5265.352372
1.0,157,5270.491199
0.0,127,5274.625203
2.0,223,5681.496279
0.0,129,5685.714112
3.0,219,5693.228727
1.0,173,5698.966506
4.0,317,6103.365816
4.0,259,6112.171876
2.0,201,6466.65966
1.0,172,6472.342739
1.0,173,6478.036658
5.0,339,6844.441423
4.0,277,6854.07514
1.0,157,6859.237453
0.0,129,6863.44223
0.0,125,7268.893145
3.0,226,7276.699784
3.0,230,7284.445564
0.0,129,7677.324048
1.0,155,7682.359771
1.0,178,7688.192218
3.0,280,7697.623002
2.0,200,8065.527964
1.0,157,8070.618531
1.0,175,8076.376211
0.0,127,8080.40615
0.0,129,8440.456052
1.0,155,8445.435035
0.0,129,8449.497509
1.0,157,8454.559452
1.0,153,8459.29644
3.0,274,8830.647332
1.0,173,8836.481847
0.0,125,8840.483695
3.0,248,9209.998215
4.0,300,9220.269638
1.0,173,9225.969171
0.0,127,9597.435389
1.0,157,9602.528737
1.0,173,9608.179657
0.0,127,9612.189798
1.0,173,9618.056154
2.0,203,9981.105399
3.0,232,9988.773717
1.0,157,9993.690757
0.0,129,10344.768003
0.0,127,10348.907815
0.0,125,10352.906068
1.0,176,10358.7692
0.0,129,10362.666283
1.0,173,10736.697079
4.0,261,10745.721382
1.0,173,10751.495785
1.0,173,11117.491132
4.0,301,11127.715638
0.0,127,11131.867967
1.0,173,11137.687286
0.0,129,11499.389092
1.0,172,11505.134827
5.0,310,11515.986425
2.0,221,11897.994318
0.0,127,11902.210145
0.0,125,11906.187882
0.0,129,11910.528464
2.0,220,12286.196585
1.0,176,12292.061279
1.0,155,12297.212808
2.0,183,12303.248082
1.0,176,12675.819251
0.0,129,12680.079252
1.0,174,12685.814029
1.0,172,12691.713402
0.0,127,12695.868639
1.0,175,13065.984712
1.0,177,13071.870783
2.0,199,13078.388481
1.0,174,13084.293676
0.0,127,13446.710365
1.0,171,13452.485841
4.0,299,13462.803067
4.0,301,13827.005832
4.0,300,13837.333344
0.0,129,13841.528484
0.0,127,14201.19366
1.0,176,14206.924194
1.0,173,14212.605122
2.0,203,14219.383211
0.0,127,14579.646021
0.0,123,14583.467613
0.0,127,14587.545666
0.0,125,14591.610047
1.0,170,14597.242476
10.0,434,14967.965697
0.0,129,14972.11054
2.0,199,15359.786657
1.0,157,15364.823711
1.0,171,15370.500321
0.0,129,15374.582247
0.0,127,15378.566982
0.0,127,15742.059906
2.0,204,15748.859266
4.0,319,15759.777797
1.0,173,16117.970468
6.0,352,16130.388557
3.0,270,16522.16244
2.0,206,16529.41976
0.0,129,16533.945248
0.0,129,16538.277955
5.0,329,16961.769769
4.0,300,16972.139389
3.0,231,17364.507811
1.0,155,17369.788266
2.0,206,17377.17614
1.0,157,17382.585696
0.0,129,17761.225782
0.0,127,17765.445909
1.0,174,17771.287771
2.0,204,17778.443891
1.0,172,18176.835801
0.0,127,18180.980392
0.0,127,18185.024387
4.0,266,18194.224991
0.0,129,18198.439907
2.0,200,18591.820433
0.0,125,18595.867321
1.0,175,18601.613971
4.0,301,18977.2789
2.0,201,18984.343624
4.0,317,18995.567499
0.0,129,19364.24955
0.0,127,19368.420975
2.0,200,19375.316778
0.0,125,19379.471032
1.0,156,19785.699336
2.0,202,19792.22381
1.0,155,19797.243552
0.0,129,19801.320084
4.0,280,20204.610268
1.0,173,20210.377239
1.0,173,20216.18218
0.0,127,20220.411755
2.0,218,20633.326709
1.0,173,20639.089877
0.0,127,20643.167432
2.0,222,20650.4726
1.0,157,21030.454624
0.0,129,21034.806414
1.0,157,21040.057946
0.0,127,21044.54054
1.0,173,21449.502353
7.0,323,21460.928958
4.0,300,21471.506649
5.0,369,21886.764779
0.0,127,21891.03822
1.0,175,21897.044392
1.0,172,22274.66919
0.0,129,22278.944978
3.0,236,22287.19533
1.0,154,22292.458677
0.0,127,22667.933028
0.0,129,22672.333677
4.0,261,22681.538611
1.0,178,23104.221366
0.0,129,23108.427446
2.0,202,23115.405471
0.0,127,23119.704681
1.0,157,23125.05547
5.0,294,23553.174171
0.0,129,23557.502836
0.0,127,23561.753829
8.0,353,23956.991657
1.0,173,23962.92033
3.0,272,23972.612245
2.0,201,24390.748857
3.0,246,24398.963092
3.0,248,24407.369929
0.0,127,24831.432582
0.0,125,24835.563917
2.0,224,24843.263845
0.0,125,24847.384271
4.0,303,25266.700522
1.0,175,25272.762583
3.0,230,25280.816451
1.0,173,25712.475316
2.0,224,25720.3368
2.0,182,25726.831348
0.0,125,25730.961309
1.0,153,26154.600736
1.0,174,26160.452239
1.0,173,26166.293184
1.0,155,26171.672368
3.0,249,26588.252987
1.0,157,26593.497489
1.0,155,26598.653412
5.0,328,27011.809686
0.0,129,27016.037393
1.0,155,27021.289661
