#{"t_start": 1610951210.2519665, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
5.0,354,390.35058
0.0,127,394.261237
2.0,202,797.874939
3.0,228,805.668286
2.0,201,812.536857
4.0,296,1222.525825
0.0,129,1226.75638
1.0,157,1231.949746
0.0,129,1236.113395
2.0,202,1604.936654
1.0,153,1610.143523
0.0,129,1614.410445
0.0,125,1618.481967
0.0,129,1622.83069
6.0,362,2036.52092
2.0,222,2044.179388
1.0,155,2049.419647
0.0,127,2459.739965
1.0,173,2465.770843
2.0,204,2473.194752
1.0,155,2478.585755
2.0,205,2884.109983
0.0,129,2888.41884
2.0,202,2895.46992
2.0,200,2902.570359
2.0,217,3274.767471
0.0,129,3279.153172
1.0,176,3285.247774
1.0,173,3291.224636
1.0,175,3669.236038
1.0,159,3674.66851
2.0,218,3682.203525
0.0,125,3686.278612
0.0,127,4102.115354
0.0,129,4106.283266
0.0,125,4110.224702
4.0,301,4120.454204
2.0,223,4517.530954
0.0,129,4521.617774
0.0,127,4525.554683
0.0,125,4529.450792
4.0,271,4884.456412
0.0,129,4888.658373
1.0,157,4893.852278
2.0,221,5256.970258
2.0,186,5263.23596
0.0,129,5267.490355
2.0,204,5274.310435
3.0,236,5681.749558
1.0,157,5686.886292
0.0,129,5691.167883
1.0,157,5696.341024
0.0,129,5700.512129
3.0,230,6101.787066
3.0,248,6110.191374
0.0,129,6114.36084
0.0,125,6466.122514
0.0,127,6470.183649
0.0,127,6474.248069
0.0,127,6478.247418
4.0,297,6843.132506
2.0,199,6849.929644
0.0,125,6853.954228
0.0,125,6857.943709
0.0,129,6862.225738
0.0,127,7267.608891
1.0,173,7273.529093
0.0,127,7277.646406
2.0,200,7284.364916
0.0,125,7288.355474
7.0,323,7688.118151
1.0,157,7693.062517
1.0,172,7698.746884
0.0,127,8064.16924
1.0,157,8069.162068
0.0,129,8073.268346
0.0,129,8077.369461
0.0,127,8081.373147
0.0,125,8441.363293
3.0,216,8448.496481
1.0,155,8453.403695
2.0,198,8459.835873
0.0,127,8825.900857
3.0,252,8834.454359
0.0,127,8838.573566
3.0,232,8846.398305
2.0,206,9214.385366
2.0,203,9221.194998
4.0,299,9598.786901
0.0,127,9602.846033
3.0,252,9611.340922
7.0,327,9978.851627
1.0,157,9984.098064
0.0,129,9988.065286
2.0,198,9994.499503
0.0,129,10345.520568
0.0,125,10349.523994
0.0,127,10353.626286
0.0,129,10357.884618
2.0,222,10365.085115
0.0,127,10737.428195
2.0,202,10744.262424
