#{"t_start": 1610951212.3716733, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,172,381.653017
2.0,201,388.398568
0.0,129,392.39244
0.0,125,396.260695
0.0,127,797.385945
3.0,250,805.983644
1.0,173,811.83494
2.0,225,1219.000001
0.0,127,1223.307429
3.0,237,1231.434247
0.0,127,1235.599018
0.0,129,1239.670722
2.0,202,1608.706072
2.0,200,1615.540802
0.0,129,1619.909706
0.0,127,1624.003452
0.0,129,2029.211327
2.0,223,2036.872298
3.0,251,2045.62688
1.0,173,2457.709791
0.0,125,2461.927914
0.0,129,2466.316805
0.0,127,2470.728726
0.0,129,2475.186424
0.0,129,2479.527498
7.0,326,2889.527694
2.0,190,2896.19414
4.0,301,3271.616194
1.0,176,3277.806638
0.0,129,3282.060524
2.0,204,3289.24953
0.0,129,3665.540063
3.0,253,3674.439775
0.0,129,3678.635138
1.0,173,3684.57271
0.0,129,4100.484997
0.0,129,4104.610256
2.0,228,4112.115269
2.0,201,4118.89486
0.0,129,4512.575984
1.0,177,4518.43009
4.0,272,4527.483657
2.0,202,4879.920011
0.0,129,4884.121553
2.0,202,4890.963279
0.0,125,4894.99175
0.0,127,4899.114163
2.0,206,5261.727709
0.0,127,5265.875453
2.0,224,5273.505842
0.0,129,5676.913503
0.0,125,5680.956783
0.0,129,5685.173584
0.0,127,5689.391418
0.0,129,5693.479058
0.0,127,5697.645519
0.0,125,6095.092917
0.0,129,6099.231813
3.0,250,6107.709823
1.0,157,6112.888812
1.0,176,6466.506423
5.0,350,6478.575369
2.0,202,6485.213563
1.0,155,6845.108575
2.0,202,6851.993699
1.0,155,6857.092796
0.0,127,6861.250356
1.0,175,7268.467252
0.0,127,7272.664965
4.0,301,7283.077792
0.0,125,7287.010815
3.0,232,7683.55339
3.0,246,7691.700557
0.0,127,7695.697246
2.0,202,8063.812978
1.0,151,8068.607999
2.0,200,8075.280826
0.0,129,8079.348313
2.0,222,8442.7341
1.0,175,8448.412525
0.0,129,8452.447514
2.0,224,8459.767812
2.0,202,8828.545459
1.0,154,8833.637515
4.0,323,9206.012393
0.0,125,9209.906346
1.0,157,9214.908249
1.0,175,9220.832083
0.0,127,9224.83515
5.0,350,9604.288112
0.0,129,9608.321246
0.0,129,9612.438023
0.0,129,9616.684417
3.0,231,9980.781228
2.0,198,9987.179376
0.0,127,9991.122965
4.0,322,10349.145734
0.0,125,10353.167034
0.0,127,10357.179564
2.0,204,10363.809571
2.0,203,10739.03241
3.0,234,10746.981578
2.0,202,10753.791569
2.0,223,11121.563313
1.0,175,11127.263114
3.0,250,11135.922383
0.0,127,11497.597955
0.0,125,11501.597628
3.0,234,11509.598047
0.0,129,11513.877086
3.0,234,11896.368619
2.0,219,11903.977929
0.0,127,11908.070139
1.0,156,11913.245485
1.0,155,12286.60077
0.0,127,12290.710829
1.0,173,12296.46159
0.0,125,12300.461506
1.0,175,12306.241412
4.0,263,12682.003296
5.0,351,12694.458935
3.0,252,13067.365801
1.0,157,13072.478656
1.0,173,13078.127816
0.0,129,13082.318544
1.0,173,13446.488317
1.0,169,13452.202471
1.0,173,13457.934064
0.0,129,13462.098339
1.0,157,13821.080542
1.0,173,13826.863596
3.0,272,13836.183348
1.0,171,14197.448377
3.0,250,14205.905045
0.0,125,14209.819864
1.0,173,14215.590959
8.0,371,14584.53942
0.0,127,14588.52986
1.0,155,14593.707181
2.0,206,14956.620437
1.0,173,14962.216652
1.0,173,14967.667139
0.0,127,14971.702008
4.0,320,15363.667618
0.0,127,15367.694173
2.0,222,15375.134238
0.0,127,15379.200729
1.0,157,15743.720997
0.0,127,15747.760051
4.0,320,15758.680224
1.0,155,16116.246862
1.0,155,16121.477296
6.0,397,16135.62414
0.0,129,16522.088632
1.0,178,16528.246301
4.0,325,16540.205654
1.0,173,16957.993171
0.0,129,16962.092299
0.0,127,16966.133493
0.0,129,16970.174144
0.0,129,16974.487594
4.0,271,17368.501198
2.0,201,17375.721471
0.0,127,17379.98202
0.0,127,17384.29566
0.0,127,17762.81951
0.0,129,17766.992806
0.0,129,17771.329944
1.0,159,17776.732158
0.0,127,17780.842187
3.0,250,18182.08228
1.0,155,18187.177341
0.0,129,18191.370155
1.0,157,18196.631636
3.0,271,18592.567696
0.0,125,18596.637906
0.0,127,18600.662733
0.0,127,18604.709253
5.0,328,18981.550781
0.0,127,18985.835787
2.0,202,18992.819106
2.0,200,19364.128181
0.0,127,19368.301931
0.0,129,19372.514798
0.0,127,19376.716387
0.0,127,19380.860019
2.0,201,19788.620769
3.0,246,19796.789762
0.0,129,19800.871484
