#{"t_start": 1610951213.420691, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,379.135178
2.0,200,385.751242
0.0,129,389.861067
0.0,129,393.831603
3.0,232,798.680006
1.0,172,804.449503
1.0,173,810.266459
1.0,151,815.419002
0.0,129,1219.128711
3.0,248,1227.671758
0.0,127,1231.801843
1.0,157,1237.040488
3.0,266,1608.298872
2.0,224,1616.171164
2.0,200,1622.979309
1.0,173,2029.783158
2.0,202,2036.677104
2.0,204,2043.658639
1.0,173,2455.711776
2.0,202,2462.882821
0.0,127,2467.245573
0.0,125,2471.522656
0.0,129,2475.948278
0.0,127,2878.552253
1.0,177,2884.622058
3.0,233,2892.888575
0.0,125,2897.218777
1.0,171,3267.708226
1.0,175,3273.714462
1.0,173,3279.724859
1.0,177,3285.820617
2.0,223,3665.654251
2.0,217,3673.23965
0.0,129,3677.432165
1.0,172,3683.326619
0.0,129,4099.220402
0.0,127,4103.316028
0.0,129,4107.395924
1.0,155,4112.311034
2.0,204,4508.847504
0.0,129,4512.914152
0.0,125,4516.874595
0.0,129,4520.874386
1.0,155,4525.86926
3.0,218,4878.895453
2.0,205,4885.881889
0.0,129,4890.024646
0.0,129,4894.197032
3.0,246,5258.204397
1.0,157,5263.510287
1.0,155,5268.586981
3.0,253,5676.618042
0.0,125,5680.676618
0.0,127,5684.771012
1.0,176,5690.700751
2.0,224,5698.312957
1.0,171,6097.457047
5.0,351,6109.560452
1.0,155,6462.388451
1.0,175,6468.186453
0.0,127,6472.241252
0.0,129,6476.332089
5.0,326,6842.242777
1.0,170,6848.08987
4.0,299,6858.408125
0.0,123,7263.661856
0.0,127,7267.860795
1.0,157,7273.116508
0.0,127,7277.320623
4.0,297,7676.194354
2.0,200,7682.826777
2.0,224,7690.155949
3.0,272,8060.755111
0.0,129,8064.788577
0.0,129,8068.89227
0.0,129,8072.970839
1.0,178,8078.820154
1.0,172,8440.43714
0.0,129,8444.482043
3.0,223,8451.853638
2.0,202,8458.376244
4.0,322,8831.481643
5.0,348,9204.719503
2.0,223,9212.18086
0.0,125,9216.058796
0.0,129,9220.333446
1.0,178,9226.155663
1.0,173,9599.223631
0.0,129,9603.404174
1.0,157,9608.448876
0.0,129,9612.650378
0.0,127,9616.755049
0.0,123,9976.864119
1.0,171,9982.502909
0.0,129,9986.504648
3.0,250,9994.661691
1.0,157,10346.926126
4.0,299,10357.236426
0.0,125,10360.975176
0.0,127,10733.333187
1.0,175,10739.226084
1.0,157,10744.469816
0.0,127,10748.50173
1.0,175,10754.337002
4.0,297,11124.65715
4.0,324,11136.019485
0.0,125,11497.571912
6.0,378,11510.817584
2.0,204,11517.796293
3.0,271,11901.795991
11.0,484,12287.153275
1.0,153,12292.148568
1.0,178,12298.103547
2.0,222,12305.581171
2.0,221,12679.841323
2.0,201,12686.660017
2.0,220,12694.261921
3.0,246,13066.965563
3.0,249,13075.309677
