#{"t_start": 1610951210.9513092, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
2.0,205,384.274805
1.0,171,389.935748
1.0,175,395.51105
8.0,373,805.435413
2.0,207,812.530611
1.0,157,817.928952
3.0,252,1226.182404
0.0,125,1230.20265
2.0,202,1237.099278
0.0,127,1241.068281
2.0,201,1610.077667
1.0,170,1615.819433
3.0,250,1624.59749
1.0,175,2031.45427
3.0,250,2040.167856
0.0,127,2044.323731
0.0,127,2048.497089
2.0,204,2461.688109
1.0,157,2467.213861
0.0,127,2471.636824
0.0,129,2476.080723
0.0,129,2480.386731
0.0,129,2883.014822
2.0,225,2890.995301
0.0,127,2895.233148
1.0,175,2901.374081
2.0,204,3273.126672
1.0,151,3278.253154
2.0,223,3286.102098
2.0,203,3665.247699
0.0,129,3669.576047
2.0,190,3676.094394
0.0,125,3680.19503
0.0,127,3684.335155
0.0,129,4100.309897
2.0,198,4106.958304
0.0,123,4110.77948
1.0,177,4116.623618
1.0,173,4511.967788
0.0,127,4515.963382
1.0,175,4521.668296
0.0,127,4525.632767
1.0,171,4531.219984
2.0,200,4883.603136
3.0,236,4891.714806
5.0,349,5259.457032
0.0,129,5263.671301
2.0,223,5271.267556
0.0,123,5275.268674
0.0,125,5678.588781
0.0,129,5682.774647
2.0,224,5690.491454
1.0,178,5696.426846
1.0,174,6095.714327
2.0,204,6102.563517
0.0,125,6106.517822
0.0,127,6110.562639
1.0,173,6116.279559
0.0,127,6468.185658
4.0,317,6478.980878
0.0,129,6483.152937
2.0,200,6844.466156
0.0,125,6848.652316
0.0,129,6852.859878
3.0,275,6862.350726
2.0,223,7271.345011
1.0,159,7276.629791
0.0,127,7280.823587
2.0,198,7287.327541
3.0,250,7684.559391
0.0,127,7688.524509
1.0,174,7694.162535
3.0,248,8063.896887
2.0,200,8070.412817
0.0,127,8074.46042
0.0,127,8078.476096
1.0,173,8440.130126
3.0,219,8447.410264
1.0,175,8453.016185
3.0,271,8824.093999
0.0,127,8828.175636
2.0,208,8835.17386
0.0,129,8839.264202
1.0,157,8844.405797
0.0,125,9209.63622
2.0,222,9216.957742
1.0,155,9222.105695
0.0,129,9226.192237
1.0,172,9599.309302
2.0,202,9606.04259
2.0,219,9613.243405
0.0,127,9617.425415
0.0,129,9977.745947
0.0,127,9981.916062
3.0,248,9990.163656
3.0,234,10344.769626
1.0,177,10350.772036
2.0,188,10357.071315
1.0,157,10362.014049
2.0,202,10736.996852
0.0,125,10741.098746
1.0,155,10746.210167
1.0,173,10752.022308
0.0,127,10756.038683
0.0,127,11120.36317
0.0,129,11124.421723
2.0,182,11130.50282
