explained_variance,atten_decoder_loss,atten_encoder_loss,nupdates,reconstruct_loss,fps,policy_loss,contrastive_loss,total_timesteps,value_loss,policy_entropy,ep_len_mean,ep_reward_mean,total_timesteps_eval,fps_eval,explained_variance_eval,ep_len_mean_eval,ep_reward_mean_eval
0.0008438229560852051,0.027587110176682472,8.968135080067441e-05,1,0.017208661884069443,235,0.055899910628795624,1.9923001527786255,4620080,0.06309546530246735,1.3850047588348389,181.9,1.44,,,,,
9.334087371826172e-05,0.025928402319550514,0.00019768527999985963,500,0.01726280339062214,240,0.042203497141599655,1.994518518447876,4660000,0.05159706622362137,1.384537935256958,175.99,1.19,,,,,
0.0004209280014038086,0.022689534351229668,0.0001401195622747764,1000,0.017265843227505684,240,0.005782432854175568,1.9915039539337158,4700000,0.02737325057387352,1.3852126598358154,181.81,1.47,,,,,
,,,,,,,,,,,,,4720080,406,0.0013064146041870117,186.63,1.47
0.06359148025512695,0.029721373692154884,0.0002125759347109124,1,0.017094053328037262,278,-0.00991111434996128,1.991741418838501,4730080,6.29155183560215e-05,1.3856065273284912,187.57,1.46,,,,,
0.0006522536277770996,0.02333894930779934,0.00010905125236604363,500,0.017256002873182297,261,0.049677055329084396,1.997441053390503,4770000,0.06377099454402924,1.3844215869903564,187.11,1.58,,,,,
0.0003838539123535156,0.021777566522359848,0.00012519008305389434,1000,0.017314184457063675,260,0.011631760746240616,1.9932775497436523,4810000,0.02643682435154915,1.3849996328353882,185.55,1.46,,,,,
,,,,,,,,,,,,,4830080,448,-0.004774928092956543,185.02,1.43
0.0005408525466918945,0.030356530100107193,0.00015055161202326417,1,0.01716167852282524,281,0.051683325320482254,1.9949977397918701,4840080,0.06441227346658707,1.3861924409866333,189.58,1.54,,,,,
0.0001468062400817871,0.026189729571342468,1.4648438082076609e-05,500,0.01720491796731949,264,0.06617330014705658,1.9944615364074707,4880000,0.06128367781639099,1.3853212594985962,165.83,0.95,,,,,
-0.0034979581832885742,0.023839788511395454,0.00011105223529739305,1000,0.01758279651403427,266,-0.024606849998235703,2.0004968643188477,4920000,0.002557493047788739,1.386148452758789,172.42,1.13,,,,,
,,,,,,,,,,,,,4940080,367,-0.021165132522583008,183.16,1.47
0.001986980438232422,0.02512933313846588,9.765625691215973e-06,1,0.017439067363739014,280,0.18415045738220215,1.9983525276184082,4950080,0.14530038833618164,1.3858457803726196,175.34,1.2,,,,,
0.00033718347549438477,0.022692060098052025,7.090851431712508e-05,500,0.017461329698562622,247,-0.007001359947025776,1.9960623979568481,4990000,0.01502655167132616,1.3860948085784912,176.45,1.2,,,,,
-0.004270315170288086,0.02561597153544426,0.00018398788233753294,1000,0.017116280272603035,252,-0.022629881277680397,1.9929063320159912,5030000,0.0021716984920203686,1.3847852945327759,186.85,1.46,,,,,
,,,,,,,,,,,,,5050080,415,-0.013262391090393066,175.44,1.21
0.0006178617477416992,0.024923834949731827,6.53002571198158e-05,1,0.017500746995210648,243,0.018937868997454643,1.9979536533355713,5060080,0.0396418496966362,1.3860365152359009,183.46,1.41,,,,,
0.0007435083389282227,0.021960999816656113,4.882812845607987e-06,500,0.017386766150593758,259,0.00014956593804527074,1.9976310729980469,5100000,0.013431569561362267,1.3861310482025146,178.54,1.26,,,,,
-0.027266860008239746,0.019634613767266273,0.0001628275349503383,1000,0.016978133469820023,259,-0.02896764874458313,1.9932785034179688,5140000,0.0021489921491593122,1.383932113647461,190.68,1.6,,,,,
,,,,,,,,,,,,,5160080,491,8.64863395690918e-05,182.75,1.39
-0.015614032745361328,0.025437239557504654,0.0,1,0.01736541837453842,248,-0.0626303032040596,1.9968504905700684,5170080,0.00830678641796112,1.383203387260437,187.37,1.48,,,,,
-0.013097763061523438,0.016557084396481514,0.00011569789057830349,500,0.0173675287514925,277,-0.043659958988428116,1.9979535341262817,5210000,0.005813867785036564,1.383880853652954,186.74,1.52,,,,,
-0.010260939598083496,0.024713512510061264,4.882812845607987e-06,1000,0.017482489347457886,274,-0.025719475001096725,1.9972106218338013,5250000,0.0032315452117472887,1.385358214378357,190.76,1.53,,,,,
,,,,,,,,,,,,,5270080,433,0.0005226731300354004,191.26,1.65
0.00040084123611450195,0.021031612530350685,0.00011501364497235045,1,0.01722423918545246,254,0.0044738417491316795,1.992018699645996,5280080,0.027807623147964478,1.383802890777588,195.57,1.72,,,,,
-0.01071023941040039,0.022975925356149673,7.329993968596682e-05,500,0.017491785809397697,270,-0.04043790325522423,2.0001254081726074,5320000,0.0052772099152207375,1.3847624063491821,188.07,1.51,,,,,
-0.0004830360412597656,0.020678706467151642,0.00011280144099146128,1000,0.017549747601151466,273,-0.019359832629561424,1.999857783317566,5360000,0.031485408544540405,1.385563611984253,180.11,1.3,,,,,
,,,,,,,,,,,,,5380080,467,0.00030815601348876953,193.36,1.67
0.000596463680267334,0.028030727058649063,0.0001719929714454338,1,0.017424697056412697,250,0.046169936656951904,1.9981508255004883,5390080,0.06462343037128448,1.3841768503189087,180.27,1.28,,,,,
0.00042176246643066406,0.02477230876684189,8.392269228352234e-05,500,0.017348770052194595,249,0.02643067203462124,1.9970394372940063,5430000,0.06847220659255981,1.3854588270187378,193.99,1.76,,,,,
-0.013858914375305176,0.02835484780371189,7.744067261228338e-05,1000,0.017286192625761032,249,-0.024062734097242355,1.9973253011703491,5470000,0.0017714410787448287,1.3856501579284668,170.19,1.12,,,,,
,,,,,,,,,,,,,5490080,476,-5.412101745605469e-05,176.88,1.23
-0.004730582237243652,0.028216281905770302,7.806056964909658e-05,1,0.01745499297976494,239,-0.019432950764894485,1.9976470470428467,5500080,0.0014888748992234468,1.384508490562439,176.06,1.27,,,,,
-0.005060315132141113,0.02280433103442192,0.00016735488316044211,500,0.01743215322494507,253,-0.029530998319387436,1.9974124431610107,5540000,0.003577466355636716,1.3840887546539307,175.75,1.35,,,,,
-0.008538246154785156,0.020928876474499702,0.00011937155068153515,1000,0.01723480597138405,252,-0.03822486102581024,1.996186375617981,5580000,0.003824214916676283,1.3859856128692627,182.38,1.45,,,,,
,,,,,,,,,,,,,5600080,400,-0.011381387710571289,176.1,1.24
-0.03829312324523926,0.021545518189668655,0.00021863274741917849,1,0.017383364960551262,247,-0.025012653321027756,1.9969546794891357,5610080,0.001875407644547522,1.386218786239624,180.77,1.3,,,,,
-0.00986027717590332,0.018212255090475082,0.00014328944962471724,500,0.017206896096467972,247,-0.0082248505204916,1.9938510656356812,5650000,0.0003068115038331598,1.3851982355117798,180.88,1.36,,,,,
-0.013773202896118164,0.028094518929719925,3.602370270527899e-05,1000,0.017326639965176582,245,-0.02116457372903824,1.9947524070739746,5690000,0.0017055943608283997,1.3859490156173706,166.27,0.98,,,,,
,,,,,,,,,,,,,5710080,381,-0.006040215492248535,190.72,1.62
0.0012186765670776367,0.024161536246538162,0.0002262260823044926,1,0.017184827476739883,287,0.07730415463447571,1.9954206943511963,5720080,0.07445812225341797,1.3848981857299805,184.02,1.46,,,,,
0.00014841556549072266,0.021687781438231468,0.00037373206578195095,500,0.017182331532239914,266,0.0019076727330684662,1.9950028657913208,5760000,0.027877161279320717,1.3851443529129028,181.44,1.33,,,,,
-0.003934621810913086,0.02458845265209675,4.423028804012574e-05,1000,0.01717965491116047,264,-0.029068922623991966,1.993465781211853,5800000,0.0033308877609670162,1.3837640285491943,171.78,1.14,,,,,
,,,,,,,,,,,,,5820080,393,0.000995039939880371,187.34,1.53
0.0007035732269287109,0.026287177577614784,3.417968764551915e-05,1,0.017383340746164322,260,0.021118493750691414,1.9975941181182861,5830080,0.025386730208992958,1.3846580982208252,168.49,1.01,,,,,
-0.0008959770202636719,0.030032554641366005,0.00015411165077239275,500,0.017362801358103752,247,-0.017035696655511856,1.9952888488769531,5870000,0.015151475556194782,1.3842544555664062,165.78,0.95,,,,,
-0.01894092559814453,0.029715701937675476,6.817608664277941e-05,1000,0.017307888716459274,250,-0.020037759095430374,1.992455244064331,5910000,0.0014611099613830447,1.3854267597198486,188.19,1.53,,,,,
,,,,,,,,,,,,,5930080,471,0.0006105303764343262,181.34,1.37
-0.00887000560760498,0.026039768010377884,6.957349251024425e-05,1,0.01748679392039776,272,-0.01980321668088436,1.9970349073410034,5940080,0.001913575455546379,1.3856028318405151,190.31,1.55,,,,,
-0.009875655174255371,0.03095753863453865,1.0309390745533165e-05,500,0.017240533605217934,252,-0.025645453482866287,1.9915134906768799,5980000,0.0025164377875626087,1.3856111764907837,185.36,1.45,,,,,
-0.005901694297790527,0.02667054533958435,0.000166875688591972,1000,0.016918839886784554,250,-0.043801743537187576,1.9907784461975098,6020000,0.0064901611767709255,1.3854206800460815,182.98,1.41,,,,,
,,,,,,,,,,,,,6040080,386,0.0005776286125183105,175.45,1.24
0.0002811551094055176,0.022498417645692825,1.0187039151787758e-05,1,0.017154822126030922,272,0.03567619249224663,1.99346923828125,6050080,0.037295978516340256,1.3850629329681396,191.47,1.6,,,,,
-0.008389949798583984,0.024548664689064026,7.361664029303938e-05,500,0.017111381515860558,269,-0.03564935177564621,1.990382432937622,6090000,0.005838916637003422,1.3845667839050293,188.11,1.54,,,,,
4.0531158447265625e-05,0.018741879612207413,0.00010291907528880984,1000,0.01733928732573986,269,0.0002799510839395225,1.997842788696289,6130000,0.05711153894662857,1.3854970932006836,197.24,1.79,,,,,
,,,,,,,,,,,,,6150080,459,-0.0023047924041748047,181.9,1.46
0.000872194766998291,0.026439258828759193,2.475774454069324e-05,1,0.01714831031858921,250,0.02752097323536873,1.9903008937835693,6160080,0.0388517826795578,1.386086106300354,187.23,1.53,,,,,
0.0003852248191833496,0.030146514996886253,5.762648015661398e-06,500,0.01736602373421192,269,0.003968202508985996,1.994534969329834,6200000,0.026461023837327957,1.385304570198059,185.28,1.45,,,,,
-0.011495113372802734,0.025477951392531395,8.220739982789382e-05,1000,0.01715034805238247,270,-0.028088286519050598,1.9910005331039429,6240000,0.0027503883466124535,1.3814232349395752,174.96,1.22,,,,,
,,,,,,,,,,,,,6260080,450,0.00016760826110839844,186.08,1.54
-0.022992372512817383,0.02348950132727623,0.00011460579844424501,1,0.017587270587682724,246,-0.030785154551267624,2.00152850151062,6270080,0.002939414931461215,1.3822013139724731,184.35,1.41,,,,,
0.00026041269302368164,0.026670372113585472,4.882812845607987e-06,500,0.0172558706253767,240,0.026958966627717018,1.9927921295166016,6310000,0.03890220448374748,1.3840914964675903,173.18,1.18,,,,,
-0.0012205839157104492,0.02588706649839878,0.00031720040715299547,1000,0.01741156354546547,240,-0.06202422454953194,1.9994266033172607,6350000,0.03907259926199913,1.385298728942871,181.42,1.34,,,,,
,,,,,,,,,,,,,6370080,499,-0.005394577980041504,185.64,1.46
-0.000857234001159668,0.02566354349255562,0.00010018090688390657,1,0.01738574355840683,227,-0.026343053206801414,1.9960896968841553,6380080,0.01661846414208412,1.3852481842041016,181.66,1.31,,,,,
-2.6106834411621094e-05,0.02962498366832733,3.417968764551915e-05,500,0.017556065693497658,238,-0.005642387084662914,2.000399112701416,6420000,0.01421752292662859,1.3853073120117188,177.63,1.26,,,,,
-0.01961827278137207,0.026878556236624718,0.00043699113302864134,1000,0.01746821403503418,238,-0.050499867647886276,1.9991592168807983,6460000,0.005951226688921452,1.385568618774414,180.39,1.29,,,,,
,,,,,,,,,,,,,6480080,363,-0.01774764060974121,182.14,1.36
0.0010835528373718262,0.020457133650779724,5.8593752328306437e-05,1,0.017301829531788826,232,0.041965551674366,1.9973523616790771,6490080,0.06333515793085098,1.38580322265625,184.35,1.42,,,,,
0.00038236379623413086,0.02272495999932289,5.37109408469405e-05,500,0.017465811222791672,261,0.09682959318161011,1.998005747795105,6530000,0.08692066371440887,1.3862860202789307,166.93,0.97,,,,,
-0.0019243955612182617,0.01974368281662464,0.00037626930861733854,1000,0.017179977148771286,261,-0.020602930337190628,1.9943883419036865,6570000,0.0018461229046806693,1.3861844539642334,182.62,1.37,,,,,
,,,,,,,,,,,,,6590080,375,-0.005925536155700684,183.01,1.43
-0.0033571720123291016,0.026218915358185768,0.00012250228610355407,1,0.017203394323587418,253,-0.01448357105255127,1.9960728883743286,6600080,0.0009226136608049273,1.3861184120178223,183.84,1.41,,,,,
0.001424551010131836,0.026155630126595497,0.0005553619703277946,500,0.017034968361258507,236,0.0968373566865921,1.991553783416748,6640000,0.0863451138138771,1.3853693008422852,170.8,1.07,,,,,
-0.000519871711730957,0.02800678089261055,0.00016208017768803984,1000,0.017329858615994453,241,-0.016932059079408646,1.9990341663360596,6680000,0.01679268106818199,1.3859798908233643,186.89,1.52,,,,,
,,,,,,,,,,,,,6700080,421,0.000811159610748291,170.4,1.1
0.00022172927856445312,0.026651477441191673,4.427801468409598e-05,1,0.01738733984529972,225,0.02764534391462803,1.9976747035980225,6710080,0.05347556620836258,1.3854566812515259,188.82,1.45,,,,,
0.0008440613746643066,0.02931278571486473,4.382880433695391e-05,500,0.017178909853100777,240,0.12640972435474396,1.991194486618042,6750000,0.09606964886188507,1.38539457321167,179.23,1.29,,,,,
0.0007210373878479004,0.024304326623678207,0.0004173284105490893,1000,0.017382316291332245,238,0.07587777078151703,1.9986929893493652,6790000,0.07503734529018402,1.384961724281311,170.91,1.04,,,,,
,,,,,,,,,,,,,6810080,418,-0.0035448074340820312,175.57,1.24
-0.013709306716918945,0.021782467141747475,5.697176675312221e-06,1,0.017305053770542145,226,-0.010906176641583443,1.9951179027557373,6820080,0.0006501509924419224,1.3850468397140503,180.65,1.31,,,,,
0.0007011294364929199,0.026632491499185562,6.532482075272128e-05,500,0.016947820782661438,244,0.04574933275580406,1.9925010204315186,6860000,0.049701303243637085,1.3855164051055908,185.08,1.51,,,,,
0.001852869987487793,0.03305315226316452,0.0002702736819628626,1000,0.017248455435037613,244,0.062113285064697266,1.9946157932281494,6900000,0.061851222068071365,1.3856139183044434,179.36,1.37,,,,,
,,,,,,,,,,,,,6920080,426,-0.0008336305618286133,178.82,1.31
0.0008312463760375977,0.026580939069390297,0.00015535303100477904,1,0.01743912883102894,258,0.03760487958788872,1.9971411228179932,6930080,0.03719210624694824,1.38526451587677,182.08,1.38,,,,,
0.0004405975341796875,0.025810156017541885,0.00011327354150125757,500,0.017425907775759697,234,0.016785284504294395,1.995673656463623,6970000,0.05442097783088684,1.3826186656951904,179.32,1.3,,,,,
-0.0015020370483398438,0.023083483800292015,0.00019488742691464722,1000,0.017229173332452774,235,-0.016477106139063835,1.9965965747833252,7010000,0.0012855690438300371,1.38314950466156,188.26,1.47,,,,,
,,,,,,,,,,,,,7030080,479,-0.001799464225769043,185.99,1.45
-0.0010079145431518555,0.0301338043063879,0.00012814351066481322,1,0.01726503111422062,243,-0.01584728993475437,1.9924246072769165,7040080,0.016435984522104263,1.3841400146484375,181.49,1.42,,,,,
-0.012495160102844238,0.028214022517204285,3.417968764551915e-05,500,0.017477836459875107,232,-0.011796174570918083,1.9994847774505615,7080000,0.0007957537891343236,1.3837352991104126,186.09,1.48,,,,,
-0.011005520820617676,0.020499300211668015,0.00030435898224823177,1000,0.017304742708802223,237,-0.029669513925909996,1.989248275756836,7120000,0.003268434898927808,1.3842384815216064,174.32,1.17,,,,,
,,,,,,,,,,,,,7140080,456,-0.061598777770996094,182.24,1.4
0.0009216070175170898,0.026912491768598557,9.765625691215973e-06,1,0.017382245510816574,254,0.03018965758383274,1.995180606842041,7150080,0.05355479195713997,1.3845107555389404,180.7,1.34,,,,,
-2.384185791015625e-07,0.027237113565206528,9.633892477722839e-05,500,0.01744024083018303,244,-0.015021760948002338,1.9965050220489502,7190000,0.000911539071239531,1.385505199432373,174.51,1.25,,,,,
0.0011260509490966797,0.022135157138109207,2.1414269212982617e-05,1000,0.017409298568964005,244,0.013497384265065193,1.998822808265686,7230000,0.026167016476392746,1.3843812942504883,184.82,1.49,,,,,
,,,,,,,,,,,,,7250080,442,-0.009362220764160156,177.14,1.28
0.0009260177612304688,0.026045214384794235,4.882812845607987e-06,1,0.017238810658454895,232,0.07314876466989517,1.9918367862701416,7260080,0.060286086052656174,1.3840155601501465,183.81,1.44,,,,,
0.0005045533180236816,0.02894991636276245,0.00020940131798852235,500,0.01726726070046425,248,0.014488431625068188,1.9920389652252197,7300000,0.04038847237825394,1.384827733039856,179.01,1.39,,,,,
0.0,0.025684192776679993,0.00020776470773853362,1000,0.01703408733010292,248,-0.021634841337800026,1.9913749694824219,7340000,0.0019734646193683147,1.3844972848892212,192.83,1.68,,,,,
,,,,,,,,,,,,,7360080,448,0.001871645450592041,169.95,1.09
0.000802159309387207,0.025584617629647255,3.639486385509372e-05,1,0.01743505522608757,256,0.02164085954427719,1.9967693090438843,7370080,0.03917384892702103,1.384660243988037,184.49,1.43,,,,,
0.00048810243606567383,0.027530882507562637,0.00010121012019226328,500,0.01745409145951271,276,0.05774404853582382,1.996382713317871,7410000,0.06349074840545654,1.3842647075653076,178.19,1.3,,,,,
-0.0007723569869995117,0.02593054436147213,0.00018376186199020594,1000,0.017300741747021675,275,-0.037157706916332245,1.9945805072784424,7450000,0.037267088890075684,1.3852014541625977,170.92,1.11,,,,,
,,,,,,,,,,,,,7470080,416,0.000603795051574707,183.64,1.44
-0.009754538536071777,0.028824573382735252,7.198945240816101e-05,1,0.017322132363915443,286,-0.010379133746027946,1.9946584701538086,7480080,0.0005120747373439372,1.3852590322494507,181.17,1.31,,,,,
-0.015402674674987793,0.025327373296022415,5.3340459999162704e-05,500,0.017493773251771927,275,-0.03782155364751816,2.0004000663757324,7520000,0.0036315000616014004,1.384234070777893,179.51,1.32,,,,,
0.00043338537216186523,0.02250061184167862,0.0001246571628144011,1000,0.01723291166126728,277,0.05590362474322319,1.9934749603271484,7560000,0.04864116758108139,1.3851238489151,178.81,1.26,,,,,
,,,,,,,,,,,,,7580080,434,0.0009546279907226562,179.14,1.33
0.00023025274276733398,0.028213415294885635,9.083173790713772e-05,1,0.01721661165356636,292,-0.002026005880907178,1.9944227933883667,7590080,0.01414209883660078,1.3845911026000977,180.25,1.32,,,,,
-0.006850123405456543,0.02844415046274662,0.00012633799633476883,500,0.017267903313040733,279,-0.047122497111558914,1.9941632747650146,7630000,0.0059578996151685715,1.3846038579940796,182.35,1.32,,,,,
-0.0005553960800170898,0.031662143766880035,0.00020927707373630255,1000,0.017252406105399132,279,-0.023335415869951248,1.994128942489624,7670000,0.017145607620477676,1.3858002424240112,191.79,1.58,,,,,
,,,,,,,,,,,,,7690080,461,0.0006170868873596191,171.0,1.09
0.0020749568939208984,0.022766688838601112,0.0002245953364763409,1,0.01734945923089981,264,0.05654526874423027,1.9955140352249146,7700080,0.04900192469358444,1.3857046365737915,175.55,1.17,,,,,
-6.699562072753906e-05,0.026845578104257584,0.00012652488658204675,500,0.0170881524682045,270,-0.006478440947830677,1.98935866355896,7740000,0.028778886422514915,1.3847401142120361,178.13,1.29,,,,,
-0.00880742073059082,0.022400571033358574,9.575284639140591e-05,1000,0.017406783998012543,271,-0.04441201686859131,1.9943172931671143,7780000,0.004851656965911388,1.384718894958496,169.44,1.09,,,,,
,,,,,,,,,,,,,7800080,426,0.001358330249786377,184.58,1.41
-0.003229975700378418,0.02821502462029457,0.00018308511062059551,1,0.017383107915520668,286,-0.03553468734025955,1.9935204982757568,7810080,0.004796373657882214,1.3855777978897095,176.31,1.22,,,,,
0.000319063663482666,0.020155463367700577,0.00013955541362520307,500,0.01759370230138302,269,0.020554309710860252,1.9996778964996338,7850000,0.06837616860866547,1.3833650350570679,174.45,1.21,,,,,
-0.0001399517059326172,0.03568301722407341,0.00013333027891349047,1000,0.01736132614314556,268,-0.006781174335628748,1.9950706958770752,7890000,0.014811338856816292,1.3843250274658203,178.15,1.3,,,,,
,,,,,,,,,,,,,7910080,403,-0.007123231887817383,175.76,1.17
0.00047588348388671875,0.02536921575665474,0.00020695464627351612,1,0.017415588721632957,280,0.013419397175312042,1.9979604482650757,7920080,0.02595413103699684,1.3836634159088135,168.38,1.03,,,,,
-0.01295173168182373,0.021394819021224976,0.0,500,0.017372023314237595,263,-0.01229831762611866,1.994649887084961,7960000,0.0006970121758058667,1.3849709033966064,167.3,1.02,,,,,
0.0002632737159729004,0.0249717328697443,5.7425826526014134e-05,1000,0.01710173673927784,264,0.02643616870045662,1.9915521144866943,8000000,0.038881316781044006,1.3845937252044678,184.1,1.41,,,,,
,,,,,,,,,,,,,8020080,395,-0.0018389225006103516,175.02,1.16
0.0008161664009094238,0.026684988290071487,0.00018160244508180767,1,0.01754211075603962,280,0.02111220732331276,1.9986498355865479,8030080,0.025292014703154564,1.384570598602295,171.43,1.16,,,,,
0.0007946491241455078,0.022686036303639412,0.0,500,0.01729935221374035,261,0.01946420408785343,1.9920508861541748,8070000,0.025639276951551437,1.3852707147598267,185.28,1.53,,,,,
-0.013335943222045898,0.026198863983154297,0.00025572165031917393,1000,0.017266515642404556,260,-0.02526172436773777,1.9957451820373535,8110000,0.002951923292130232,1.385581374168396,180.59,1.37,,,,,
,,,,,,,,,,,,,8130080,463,-0.0027529001235961914,179.98,1.35
-0.0011794567108154297,0.027211999520659447,0.00026682004681788385,1,0.01737845502793789,280,-0.02581275999546051,1.9964451789855957,8140080,0.03277510032057762,1.3862621784210205,183.63,1.4,,,,,
0.0002607107162475586,0.028714919462800026,4.639662802219391e-05,500,0.017302516847848892,268,0.014339852146804333,1.993945837020874,8180000,0.05656301975250244,1.38584566116333,191.31,1.61,,,,,
0.0005688071250915527,0.026764918118715286,0.00013580344966612756,1000,0.01715816557407379,272,0.004076533950865269,1.993537187576294,8220000,0.02862423285841942,1.385411024093628,180.35,1.32,,,,,
,,,,,,,,,,,,,8240080,410,-0.0018436908721923828,185.78,1.46
-0.007646322250366211,0.0243665911257267,4.394531060825102e-05,1,0.017411336302757263,287,-0.013367568142712116,1.9962897300720215,8250080,0.000936893280595541,1.3850464820861816,176.03,1.17,,,,,
0.0,0.030146891251206398,8.044967398745939e-05,500,0.0174882672727108,273,0.016615454107522964,1.998705506324768,8290000,0.025827676057815552,1.3845319747924805,184.13,1.39,,,,,
0.0004903674125671387,0.021376527845859528,0.0002061290288111195,1000,0.01718299835920334,273,0.024422986432909966,1.9936931133270264,8330000,0.06720423698425293,1.3853957653045654,172.76,1.1,,,,,
,,,,,,,,,,,,,8350080,490,0.0003428459167480469,190.79,1.61
-0.007641434669494629,0.029850220307707787,0.00018236336472909898,1,0.017347436398267746,262,-0.04017335921525955,1.9927220344543457,8360080,0.005340677686035633,1.3849623203277588,193.3,1.62,,,,,
-0.009876012802124023,0.02550344541668892,3.543608181644231e-05,500,0.017147531732916832,266,-0.03229384496808052,1.9952342510223389,8400000,0.0035000487696379423,1.3825535774230957,176.2,1.22,,,,,
-0.0014432668685913086,0.029179200530052185,2.441406286379788e-05,1000,0.01751990243792534,268,-0.040629997849464417,1.9993207454681396,8440000,0.02141639031469822,1.3829853534698486,178.66,1.25,,,,,
,,,,,,,,,,,,,8460080,418,-0.0035327672958374023,191.86,1.67
-0.006073117256164551,0.02809033915400505,0.00023412471637129784,1,0.017328787595033646,286,-0.010388420894742012,1.9938006401062012,8470080,0.0004709094646386802,1.3822052478790283,177.34,1.22,,,,,
-0.001165628433227539,0.02676185965538025,1.4648438082076609e-05,500,0.01731560006737709,274,-0.01254427619278431,1.9963123798370361,8510000,0.014641004614531994,1.3851717710494995,191.42,1.6,,,,,
-0.24375534057617188,0.024323847144842148,0.00010946916154352948,1000,0.01714746281504631,274,-0.005532886367291212,1.9922049045562744,8550000,2.1186391677474603e-05,1.385502815246582,195.14,1.7,,,,,
,,,,,,,,,,,,,8570080,399,-0.007220149040222168,181.68,1.35
0.0002899169921875,0.025522952899336815,0.0002089055342366919,1,0.017501289024949074,279,0.02752738632261753,1.9976226091384888,8580080,0.06823380291461945,1.3854730129241943,176.82,1.22,,,,,
0.051854848861694336,0.034594710916280746,0.00025152869056910276,500,0.017504753544926643,272,-0.00711605791002512,2.0015437602996826,8620000,3.219965219614096e-05,1.3861072063446045,178.73,1.31,,,,,
-0.006599307060241699,0.02372773364186287,0.00010065537935588509,1000,0.017438258975744247,272,-0.05380614846944809,1.9956239461898804,8660000,0.009473486803472042,1.3857617378234863,173.45,1.14,,,,,
,,,,,,,,,,,,,8680080,450,-0.0027707815170288086,174.1,1.1
-0.0028306245803833008,0.032245490700006485,0.00011113175423815846,1,0.01740400120615959,274,-0.026088550686836243,1.9968360662460327,8690080,0.003423309652134776,1.3843914270401,191.54,1.66,,,,,
0.0006355643272399902,0.02937573753297329,0.0002340621140319854,500,0.017055196687579155,267,0.004721930716186762,1.986253023147583,8730000,0.013082441873848438,1.3859809637069702,181.31,1.35,,,,,
-0.008550882339477539,0.02719363011419773,0.00012837740359827876,1000,0.017497984692454338,266,-0.01849507912993431,1.998734474182129,8770000,0.001828578533604741,1.3854224681854248,179.92,1.33,,,,,
,,,,,,,,,,,,,8790080,429,0.00047075748443603516,183.26,1.31
-0.015274524688720703,0.02852063812315464,0.00011471904872450978,1,0.017434168606996536,270,-0.009694905951619148,1.9982366561889648,8800080,0.00045497872633859515,1.3854782581329346,197.37,1.66,,,,,
0.001946091651916504,0.024632958695292473,0.000114291840873193,500,0.017290804535150528,266,0.05191604420542717,1.9963998794555664,8840000,0.04933419078588486,1.38515305519104,190.67,1.55,,,,,
-0.0017720460891723633,0.02418004721403122,1.4648438082076609e-05,1000,0.017319433391094208,267,-0.02791668102145195,1.9923728704452515,8880000,0.0024261262733489275,1.385974645614624,179.91,1.32,,,,,
,,,,,,,,,,,,,8900080,368,-0.007034778594970703,175.89,1.14
-0.004013538360595703,0.028129255399107933,9.667443373473361e-05,1,0.017147265374660492,303,-0.027030613273382187,1.9950085878372192,8910080,0.0031209990847855806,1.3851596117019653,180.11,1.3,,,,,
-0.005678057670593262,0.02722959592938423,0.00030637733289040625,500,0.017421405762434006,277,-0.011197557672858238,1.9958643913269043,8950000,0.0005577936535701156,1.3850332498550415,198.18,1.69,,,,,
0.0003256797790527344,0.020940568298101425,5.9389050875324756e-05,1000,0.017385171726346016,278,0.01864338293671608,1.998267650604248,8990000,0.04057290405035019,1.3829920291900635,176.2,1.22,,,,,
,,,,,,,,,,,,,9010080,463,0.0009090900421142578,175.7,1.17
-0.006594181060791016,0.02439502626657486,0.0005485838046297431,1,0.01728021912276745,273,-0.026181811466813087,1.9942210912704468,9020080,0.0032316078431904316,1.3843563795089722,192.05,1.66,,,,,
-0.0005033016204833984,0.025340784341096878,0.00045464359573088586,500,0.017380576580762863,276,-0.013770440593361855,1.996161699295044,9060000,0.016406802460551262,1.3857089281082153,180.52,1.3,,,,,
-0.017292141914367676,0.023470045998692513,0.00020768833928741515,1000,0.01714286580681801,272,-0.0069558583199977875,1.9882400035858154,9100000,0.0002645278873387724,1.386163592338562,172.42,1.12,,,,,
,,,,,,,,,,,,,9120080,467,-0.010331869125366211,179.33,1.27
-0.00851738452911377,0.027681633830070496,0.00022673483181279153,1,0.017389845103025436,287,-0.01884422078728676,1.9962538480758667,9130080,0.0015239855274558067,1.3855615854263306,181.26,1.28,,,,,
-0.0003292560577392578,0.027175819501280785,0.00026361882919445634,500,0.017428409308195114,265,-0.01217205636203289,1.999302864074707,9170000,0.015063238330185413,1.3839852809906006,201.31,1.88,,,,,
-0.005023360252380371,0.02788149192929268,0.0003186057729180902,1000,0.017405997961759567,265,-0.07122742384672165,1.9980919361114502,9210000,0.015093624591827393,1.3856565952301025,185.7,1.48,,,,,
,,,,,,,,,,,,,9230080,393,0.00020742416381835938,169.85,1.04
-0.004450321197509766,0.02450154349207878,0.00017286399088334292,1,0.017222559079527855,241,-0.029648220166563988,1.9938218593597412,9240080,0.0031835301779210567,1.3852697610855103,183.1,1.41,,,,,
0.0007107853889465332,0.023869704455137253,0.0004988100845366716,500,0.017414288595318794,271,0.011560602113604546,1.9954211711883545,9280000,0.04229990765452385,1.3845487833023071,191.24,1.61,,,,,
