#{"t_start": 1610951209.546304, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,382.970151
3.0,266,391.994445
2.0,183,397.876283
1.0,157,799.995024
2.0,204,806.888995
3.0,231,814.911835
1.0,155,820.174573
0.0,129,1223.865141
2.0,204,1230.788939
2.0,204,1237.732482
5.0,322,1611.063632
3.0,250,1619.867997
1.0,172,1625.636064
2.0,202,2033.51574
1.0,153,2038.635926
2.0,186,2044.969521
0.0,127,2049.163764
0.0,127,2459.412343
2.0,202,2466.615094
4.0,294,2477.451904
4.0,297,2886.402413
4.0,322,2898.02729
4.0,301,3273.48963
0.0,127,3277.788039
0.0,127,3282.10931
2.0,185,3288.403084
1.0,173,3666.408681
1.0,173,3672.409473
6.0,378,3685.828185
7.0,428,4112.485844
0.0,125,4116.420728
0.0,127,4120.467579
1.0,174,4515.802103
0.0,127,4519.862795
2.0,202,4526.470526
0.0,127,4530.443946
1.0,175,4881.852687
1.0,153,4886.997673
1.0,173,4892.76127
0.0,127,4896.812566
1.0,173,5258.271409
0.0,129,5262.415442
1.0,155,5267.627599
0.0,127,5271.703546
1.0,171,5277.413074
1.0,155,5681.908909
3.0,236,5689.990744
2.0,225,5697.62264
1.0,169,6096.740573
0.0,125,6100.717945
1.0,153,6105.70525
1.0,155,6110.781956
0.0,129,6114.93899
0.0,127,6466.773632
0.0,129,6470.938408
10.0,444,6486.339085
0.0,127,6845.049272
1.0,173,6850.980595
5.0,331,6862.494341
1.0,174,7269.644595
0.0,127,7273.835335
1.0,174,7279.7443
0.0,127,7283.842598
3.0,247,7680.869396
1.0,173,7686.541778
4.0,293,7696.396111
0.0,129,7700.53274
2.0,198,8068.353062
0.0,129,8072.472685
1.0,157,8077.514416
2.0,200,8084.100182
0.0,125,8444.095718
0.0,127,8448.086129
0.0,129,8452.151511
1.0,155,8457.138579
3.0,248,8827.356176
4.0,299,8837.5909
0.0,127,8841.657857
1.0,177,9208.808005
5.0,348,9220.614602
0.0,125,9224.73841
2.0,200,9598.724919
1.0,173,9604.402287
4.0,321,9615.361063
0.0,129,9619.635115
0.0,125,9979.765559
0.0,125,9983.889683
0.0,127,9987.734011
0.0,129,9991.882373
0.0,127,9995.731171
0.0,129,10346.799824
0.0,129,10351.001858
0.0,129,10355.131617
1.0,153,10360.168524
2.0,224,10367.501498
1.0,157,10741.015305
0.0,125,10745.022528
2.0,224,10752.68516
4.0,324,11124.046513
2.0,206,11130.928266
1.0,157,11136.211446
0.0,129,11140.440664
2.0,225,11505.565346
1.0,175,11511.397489
0.0,127,11515.604908
1.0,173,11521.386557
1.0,157,11901.132384
0.0,125,11905.2503
2.0,222,11912.879535
2.0,223,12288.720261
1.0,155,12293.814963
0.0,125,12297.80802
1.0,177,12303.72643
0.0,129,12307.833604
0.0,127,12678.683809
2.0,205,12685.590317
1.0,173,12691.437668
2.0,202,12698.418649
1.0,155,13067.861048
0.0,127,13071.920899
0.0,125,13075.820595
3.0,252,13084.394786
0.0,125,13446.769917
3.0,246,13455.300152
3.0,215,13462.563294
0.0,127,13466.653937
0.0,127,13824.538989
0.0,123,13828.484977
3.0,271,13837.785999
4.0,298,14203.638432
0.0,127,14207.670631
4.0,301,14217.996559
0.0,129,14222.043677
3.0,270,14587.434632
3.0,250,14595.897364
1.0,173,14957.648383
0.0,129,14961.776528
0.0,127,14965.721494
2.0,226,14973.148846
0.0,129,14977.30459
2.0,201,15364.905725
0.0,125,15368.855748
0.0,127,15372.952104
0.0,125,15376.897375
1.0,175,15742.027658
1.0,175,15747.78153
0.0,129,15751.983727
0.0,129,15756.12006
2.0,225,15763.588507
4.0,273,16125.527194
2.0,224,16133.236765
0.0,129,16137.564978
0.0,125,16523.898015
3.0,252,16532.936075
0.0,125,16537.239185
0.0,129,16541.57214
1.0,157,16958.877336
3.0,246,16967.133282
1.0,157,16972.207983
3.0,228,16980.108933
2.0,204,17371.688382
1.0,175,17377.868334
2.0,202,17385.007069
3.0,228,17767.368612
4.0,302,17777.987767
1.0,155,17783.218458
0.0,127,18180.032032
0.0,129,18184.221237
2.0,187,18190.448988
1.0,175,18196.326727
0.0,127,18200.484694
0.0,125,18591.088656
0.0,125,18595.125893
1.0,155,18600.240746
1.0,174,18605.974099
0.0,127,18610.042407
1.0,157,18980.513752
1.0,178,18986.770017
0.0,127,18990.962559
2.0,198,18997.786624
0.0,127,19366.390448
4.0,322,19377.770931
2.0,221,19385.383185
3.0,270,19795.453154
1.0,173,19801.144855
1.0,176,19806.858795
6.0,379,20213.858033
2.0,184,20220.058788
1.0,172,20225.909388
0.0,129,20635.560127
2.0,200,20642.306898
2.0,206,20649.172211
1.0,176,21029.726711
0.0,125,21033.759337
2.0,201,21040.768358
1.0,155,21046.12116
0.0,125,21050.353983
0.0,129,21453.676821
2.0,202,21460.704131
0.0,127,21464.737672
0.0,129,21469.049628
3.0,228,21879.227801
0.0,125,21883.335079
4.0,298,21893.86669
8.0,377,22279.141254
1.0,173,22285.024791
2.0,200,22291.950072
1.0,155,22668.517463
1.0,177,22674.641955
2.0,223,22682.434431
0.0,129,22686.790691
2.0,220,23110.878826
0.0,127,23115.246665
1.0,155,23120.386562
1.0,173,23126.291482
0.0,129,23548.449622
1.0,173,23554.295446
1.0,173,23560.237105
3.0,234,23568.45416
2.0,223,23958.859249
2.0,203,23965.914753
0.0,127,23970.251806
3.0,267,24390.858715
5.0,349,24402.830015
1.0,153,24407.835731
1.0,174,24833.537248
3.0,274,24843.13726
2.0,186,24849.464847
1.0,173,25264.175318
2.0,202,25271.092897
0.0,129,25275.31806
3.0,272,25284.940638
0.0,125,25714.794963
0.0,129,25719.142506
1.0,175,25725.181584
0.0,129,25729.651892
2.0,219,26155.716474
1.0,174,26161.576645
0.0,129,26165.75001
0.0,125,26170.034625
1.0,172,26176.076784
0.0,127,26588.042397
0.0,123,26591.992301
0.0,125,26596.091745
0.0,129,26600.260991
0.0,127,26604.420359
3.0,228,27013.930089
0.0,129,27018.159153
0.0,129,27022.402634
1.0,176,27028.331615
0.0,127,27394.798678
1.0,177,27400.623486
3.0,228,27408.589722
0.0,127,27412.822929
0.0,129,27776.889109
0.0,127,27781.250641
1.0,157,27786.567484
1.0,176,27792.588413
1.0,175,27798.463095
5.0,310,28166.937793
1.0,175,28172.955112
0.0,125,28177.123378
2.0,225,28553.059717
1.0,176,28558.835305
1.0,173,28564.742297
0.0,127,28568.948599
0.0,129,28948.042524
1.0,175,28953.90921
0.0,129,28958.125339
0.0,125,28962.289865
1.0,171,28968.148217
0.0,125,29351.023417
1.0,175,29357.233111
2.0,221,29365.04131
1.0,173,29371.05759
0.0,127,29757.956595
2.0,186,29764.185562
6.0,399,30144.243054
1.0,155,30149.402611
2.0,202,30156.282072
0.0,127,30160.401583
1.0,159,30165.747471
0.0,125,30535.582587
1.0,171,30541.289108
0.0,129,30545.62868
0.0,127,30549.643677
1.0,155,30554.884466
1.0,173,30933.217977
2.0,224,30941.007152
1.0,175,30947.020052
0.0,129,31315.975443
0.0,125,31320.056037
0.0,125,31324.08623
1.0,173,31330.091558
2.0,222,31337.781716
0.0,125,31708.691807
1.0,157,31713.824274
0.0,129,31718.055208
1.0,157,31723.283367
2.0,200,32106.036779
5.0,350,32118.69979
0.0,127,32123.088816
3.0,274,32504.970637
1.0,175,32510.629289
1.0,171,32516.142249
5.0,349,32886.845448
3.0,250,32895.205126
0.0,129,32899.526924
2.0,200,33274.603633
3.0,227,33282.518045
2.0,202,33289.718548
1.0,178,33672.810607
2.0,186,33679.184122
1.0,175,33685.043208
0.0,129,33689.335811
5.0,332,34070.734769
1.0,173,34076.502386
1.0,175,34082.362894
1.0,169,34088.138614
0.0,127,34459.394232
1.0,173,34465.371681
1.0,152,34470.431629
0.0,129,34474.585568
0.0,125,34842.460216
0.0,127,34846.82613
1.0,173,34852.664522
0.0,129,34856.971132
1.0,153,34862.272435
0.0,127,35234.583409
0.0,127,35238.657858
0.0,127,35242.885481
0.0,125,35246.897509
3.0,246,35255.793833
0.0,129,35628.547252
1.0,157,35633.782051
6.0,344,35645.901535
4.0,297,36025.898145
1.0,173,36031.608518
2.0,220,36038.812618
0.0,125,36400.376458
1.0,155,36405.680944
1.0,170,36411.389086
0.0,129,36415.534502
1.0,157,36420.673401
2.0,206,36792.269974
1.0,173,36798.163564
0.0,127,36802.244388
3.0,248,37171.372258
1.0,174,37176.997999
0.0,127,37181.08137
3.0,251,37189.678178
0.0,127,37558.765781
0.0,129,37563.015411
0.0,129,37567.314968
0.0,127,37571.520894
1.0,155,37576.774773
1.0,157,37956.943458
2.0,200,37963.817592
2.0,202,37970.692292
1.0,155,37976.042958
2.0,202,38349.338863
1.0,153,38354.524662
2.0,185,38360.839074
2.0,204,38734.71893
1.0,175,38740.784973
2.0,220,38748.337094
0.0,123,38752.402025
2.0,221,39126.352961
0.0,129,39130.488664
0.0,127,39134.567053
0.0,127,39138.918262
2.0,202,39145.921779
2.0,198,39521.949712
3.0,248,39530.421728
0.0,127,39534.575527
0.0,129,39910.210962
0.0,125,39914.291608
3.0,249,39922.95218
0.0,127,39926.99259
2.0,222,40303.12474
1.0,155,40308.297864
1.0,178,40314.42312
0.0,129,40318.658574
0.0,127,40322.724621
1.0,171,40695.26174
0.0,129,40699.472664
0.0,129,40703.809982
1.0,175,40709.752331
0.0,127,40713.977268
0.0,129,41077.83363
0.0,129,41081.853379
1.0,178,41087.560006
0.0,129,41091.569275
1.0,170,41455.253709
2.0,204,41462.195365
0.0,129,41466.44684
1.0,153,41471.61778
3.0,232,41844.606597
0.0,129,41848.775609
1.0,172,41854.479176
4.0,321,42233.159794
3.0,250,42241.72721
1.0,174,42247.626114
2.0,202,42254.436413
1.0,175,42624.318813
2.0,203,42631.264705
1.0,173,42636.968125
3.0,271,43000.363153
6.0,399,43014.443785
5.0,328,43386.410302
2.0,199,43393.201307
0.0,125,43397.210204
1.0,175,43761.235346
1.0,155,43766.334778
1.0,174,43772.118515
1.0,155,43777.035344
0.0,127,43780.99163
0.0,127,44179.006679
1.0,172,44184.801514
0.0,123,44188.768583
1.0,173,44194.46903
1.0,172,44561.38095
2.0,203,44568.546501
0.0,129,44573.011006
2.0,202,44580.162574
1.0,155,44994.06099
3.0,233,45002.266423
1.0,153,45007.337942
1.0,153,45012.512233
1.0,155,45434.941254
0.0,127,45439.105491
0.0,125,45443.268157
2.0,204,45450.615715
1.0,155,45456.050643
0.0,125,45874.937178
0.0,127,45879.243193
0.0,125,45883.450698
0.0,127,45887.871708
2.0,202,45895.113719
2.0,185,46283.319367
0.0,129,46287.570674
2.0,198,46294.525816
0.0,127,46298.75928
2.0,186,46684.181548
2.0,206,46691.425875
1.0,173,46697.356507
0.0,125,46701.543388
1.0,175,47070.731674
1.0,171,47076.408268
0.0,127,47080.331112
1.0,158,47085.358218
0.0,125,47446.661447
1.0,173,47452.291778
