#{"t_start": 1611042782.1633592, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,157,33.320506
1.0,174,43.142075
1.0,155,51.781538
1.0,173,61.546586
3.0,232,74.603499
0.0,127,81.321162
1.0,174,90.761706
0.0,129,97.661571
4.0,298,114.681422
0.0,125,121.543503
0.0,129,128.409638
0.0,127,135.278432
2.0,222,147.616552
0.0,129,154.327105
1.0,171,163.620764
1.0,157,171.912875
1.0,174,181.555625
2.0,224,193.825789
1.0,176,203.561361
4.0,288,219.78423
0.0,127,226.378495
6.0,350,246.365437
