#{"t_start": 1611042784.3979828, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,29.069837
2.0,201,40.631434
0.0,127,47.468296
1.0,159,56.37163
5.0,319,74.660005
0.0,127,81.560855
2.0,202,92.605934
1.0,176,102.433369
3.0,268,117.660626
2.0,205,129.312816
2.0,186,139.437674
0.0,125,146.247478
1.0,175,155.713191
0.0,123,162.045751
0.0,127,168.560823
1.0,173,178.097694
0.0,127,184.810477
0.0,127,191.319693
1.0,173,200.837338
0.0,125,207.420177
0.0,125,213.986943
1.0,158,222.44259
1.0,155,230.774318
0.0,129,237.605956
0.0,129,244.567305
