#{"t_start": 1611042784.0327272, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,155,31.254184
1.0,175,41.079025
0.0,127,47.914919
3.0,214,60.235547
0.0,127,66.954671
2.0,202,78.282881
0.0,129,85.265636
0.0,123,91.431176
3.0,252,105.845236
2.0,205,117.281638
1.0,157,126.056936
0.0,127,132.761307
2.0,201,144.042048
2.0,203,155.229383
1.0,173,164.415067
1.0,173,173.726696
0.0,129,180.670608
2.0,198,191.454218
3.0,232,204.546215
1.0,174,214.008073
0.0,127,220.496148
0.0,129,227.329449
1.0,155,235.614752
0.0,125,242.44849
