#{"t_start": 1611042785.5953329, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,175,30.640294
0.0,129,37.647263
0.0,129,44.637864
0.0,129,51.832619
2.0,201,62.97242
0.0,127,69.883338
0.0,125,76.482231
1.0,153,84.851009
1.0,172,94.146105
4.0,244,107.915577
0.0,129,114.798336
0.0,127,121.775513
0.0,125,128.520554
0.0,127,135.216643
0.0,129,142.12407
2.0,204,153.400188
6.0,342,172.512083
1.0,174,182.045118
2.0,224,194.5804
0.0,127,201.247559
0.0,125,207.807219
0.0,129,214.568289
1.0,178,224.248279
0.0,129,230.979968
3.0,268,246.220084
