#{"t_start": 1611042783.2760408, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,127,30.305745
1.0,155,38.777236
1.0,157,47.699299
1.0,155,56.400139
0.0,127,63.254331
3.0,270,78.559023
2.0,204,89.890193
2.0,201,100.983128
2.0,204,112.41684
0.0,127,119.422983
0.0,127,126.10554
1.0,153,134.503364
1.0,173,143.96933
2.0,201,154.993155
2.0,182,164.892529
1.0,153,173.035531
0.0,129,179.99347
1.0,169,189.130682
1.0,151,197.260835
2.0,202,208.342314
1.0,177,217.948043
1.0,157,226.380286
2.0,198,237.242147
1.0,155,245.794954
